match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_wasFouled,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_outfielderBlock,captain,stat_aerialWon,stat_unsuccessfulTouch,stat_dispossessed,stat_accurateCross,stat_keyPass,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_hitWoodwork,stat_bigChanceMissed
10583793,home,Al Adalah,Milan Mijatović,,,milan-mijatovic,M. Mijatović,G,1,192.0,102,M,55655,EUR,554256000,G,1,1,False,26.0,19.0,10.0,3.0,18.0,18.0,1.0,8.0,1.0,10.0,1.0,4.0,5.0,90.0,40.0,6.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Abdulaziz Aljamman,Abdulaziz,Aljamman,abdulaziz-aljamman,A. Aljamman,D,29,176.0,2,M,880822,EUR,823132800,D,11,11,False,49.0,41.0,1.0,1.0,16.0,17.0,25.0,36.0,,5.0,,,,81.0,72.0,6.7,13.0,1,4.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Martin Angha,,,martin-angha,M. Angha,D,2,188.0,38,M,134246,EUR,759196800,D,2,2,False,64.0,57.0,5.0,1.0,36.0,38.0,21.0,26.0,,5.0,,,,90.0,74.0,6.4,7.0,1,,1.0,4.0,5.0,2.0,,,,3.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Murtadh Al-Barrih,Murtadh,Al-Barrih,murtadh-al-barrih,M. Al-Barrih,D,5,180.0,1,M,847232,EUR,647568000,D,5,5,False,42.0,40.0,2.0,2.0,27.0,28.0,13.0,14.0,1.0,2.0,,,,86.0,55.0,6.7,2.0,0,,2.0,3.0,,1.0,,,,7.0,,,,,,1.0,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Abdullah Al-Yousef,Abdullah,Al-Yousef,abdullah-al-yousef,A. Al-Yousef,D,8,174.0,2,M,868661,EUR,621907200,D,8,8,False,40.0,29.0,7.0,,12.0,15.0,17.0,25.0,3.0,3.0,,,,81.0,56.0,6.5,15.0,0,,,1.0,1.0,,,,,,,,,,1.0,,True,1.0,1.0,,,,,,,,,,,,
10583793,home,Al Adalah,Nasser Al-Abdali,Nasser,Al-Abdali,nasser-al-abdali,N. Al-Abdali,M,7,167.0,2,M,849661,EUR,749260800,M,70,70,False,23.0,19.0,2.0,2.0,5.0,5.0,14.0,20.0,,1.0,,,,86.0,45.0,6.3,14.0,0,2.0,,10.0,8.0,5.0,3.0,2.0,,,1.0,,4.0,1.0,2.0,,,1.0,4.0,2.0,,,,,,,,,,,
10583793,home,Al Adalah,Edson,,,edson,Edson,D,3,183.0,68,M,578420,EUR,678326400,M,19,19,False,50.0,45.0,4.0,2.0,25.0,29.0,20.0,21.0,6.0,5.0,,,,90.0,69.0,7.3,8.0,0,,2.0,3.0,8.0,,1.0,,,,3.0,,4.0,2.0,,,,1.0,2.0,,,,,,,,,,,,
10583793,home,Al Adalah,Christofer Gonzáles,,,christofer-gonzales,C. Gonzáles,M,10,176.0,434,M,345779,EUR,718848000,M,17,17,False,38.0,34.0,3.0,3.0,6.0,7.0,29.0,37.0,,3.0,,,,90.0,61.0,6.3,15.0,1,6.0,,8.0,5.0,2.0,4.0,2.0,,,3.0,1.0,,,4.0,,,,3.0,1.0,1.0,1.0,,,,,,,,,
10583793,home,Al Adalah,Reinaldo Lenis,,,reinaldo-lenis,R. Lenis,F,,180.0,49,,325679,EUR,711590400,F,10,10,False,24.0,21.0,,,3.0,4.0,19.0,22.0,,5.0,,,,90.0,44.0,7.1,10.0,1,2.0,1.0,5.0,8.0,1.0,8.0,6.0,1.0,2.0,1.0,,1.0,1.0,,,,,3.0,1.0,1.0,2.0,1.0,,,,,,,,
10583793,home,Al Adalah,Lautaro Palacios,,,lautaro-palacios,L. Palacios,F,9,177.0,76,M,986637,EUR,804384000,F,9,9,False,19.0,12.0,,,5.0,5.0,7.0,14.0,,1.0,,,,90.0,29.0,6.4,14.0,2,,3.0,7.0,2.0,,2.0,,1.0,,,1.0,,,,,,2.0,3.0,2.0,,2.0,,,,,,,,,
10583793,home,Al Adalah,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170.0,19,M,902358,EUR,861840000,F,27,27,False,10.0,5.0,,,1.0,1.0,4.0,9.0,1.0,1.0,,,,68.0,17.0,6.4,8.0,0,,1.0,5.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,
10583793,home,Al Adalah,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183.0,6,M,847228,EUR,779500800,M,24,24,True,19.0,16.0,1.0,,6.0,6.0,10.0,13.0,,3.0,,,,22.0,19.0,6.3,3.0,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Mohammed Al Oufi,Mohammed Al Oufi,,mohammed-al-oufi,M. A. Oufi,D,23,168.0,14,M,1050350,EUR,1028764800,D,23,23,True,5.0,4.0,1.0,,1.0,1.0,3.0,6.0,,,,,,9.0,9.0,5.9,4.0,0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10583793,home,Al Adalah,Ahmed Al-Sultan,,,ahmed-al-sultan,A. Al-Sultan,M,,166.0,1,M,818610,EUR,743299200,M,6,6,True,8.0,8.0,,,4.0,4.0,4.0,5.0,,,,,,9.0,9.0,6.2,1.0,0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Khaled Al-Hamdhi,Khaled Al-Hamdhi,,khaled-al-hamdhi,K. Al-Hamdhi,M,16,173.0,3,M,1914878,EUR,682387200,M,16,16,True,6.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,,,,11.0,8.0,6.5,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Walead Alshangeati,,,walead-alshangeati,W. Alshangeati,F,11,178.0,6,M,893190,EUR,758073600,F,21,21,True,,,,,,,,,,,,,,11.0,2.0,6.5,,0,,,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Ali Al-Amri,,,ali-al-amri,A. Al-Amri,G,22,178.0,1,M,847381,EUR,777427200,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Ali Al-Salem,,,ali-al-salem,A. Al-Salem,D,2,181.0,21,M,990189,EUR,903052800,D,49,49,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583793,home,Al Adalah,Abdullah Alhdheriti,,,abdullah-alhdheriti,A. Alhdheriti,F,,,1,,818783,EUR,713404800,F,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583793,away,Al-Ittihad,Marcelo Grohe,,,marcelo-grohe,M. Grohe,G,43,188.0,626,M,39427,EUR,537494400,G,34,34,False,9.0,8.0,1.0,,8.0,8.0,,1.0,,5.0,,,,90.0,15.0,6.8,1.0,0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,
10583793,away,Al-Ittihad,Muhannad Shanqeeti,,,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800,D,13,13,False,42.0,32.0,8.0,2.0,28.0,33.0,4.0,9.0,1.0,7.0,,,,90.0,58.0,7.3,13.0,0,,,1.0,4.0,,,,,3.0,1.0,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,
