match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,captain,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAGoal
14053614,home,SC Heerenveen,Dylan Vente,,,dylan-vente,D. Vente,F,9,181.0,657,M,825843,EUR,926208000,F,9,9,False,20.0,15.0,1.0,,0.0,1.0,3.0,14.0,17.0,,,,,86.0,37.0,7.3,9.0,0.0631044,,4,,-0.17,0.07,0.13,,1.0,4.0,5.0,6.0,,,,,4.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,,2.0,1.1548,1.6787,0.38,1.0,1.0,,1.0,,1.0,,,,
14053614,home,SC Heerenveen,Nikolai Soyset Hopland,,,hopland-nikolai-soyset,N. S. Hopland,D,17,186.0,224,M,1121247,EUR,1090627200,D,17,17,True,8.0,5.0,1.0,,0.0,4.0,5.0,1.0,3.0,,,,,10.0,9.0,6.6,3.0,0.00058461,,0,,-0.08,,-0.04,,,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Eser Gürbüz,Eser Gürbüz,,eser-gurbuz,E. Gürbüz,F,50,182.0,193,M,1586644,EUR,1173139200,F,50,50,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,,,10.0,10.0,6.9,3.0,0.0584051,,0,,0.14,0.04,0.13,,2.0,,1.0,3.0,,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,
14053614,home,SC Heerenveen,Václav Sejk,,,vaclav-sejk,V. Sejk,F,10,180.0,219,M,983068,EUR,1021680000,F,27,27,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,8.0,5.0,6.5,2.0,0.00118067,,2,,0.03,,0.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,0.0565,0.1043,-0.32,,,,,,1.0,,,,
14053614,home,SC Heerenveen,Andries Noppert,,,andries-noppert,A. Noppert,G,44,203.0,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Nordin Bakker,,,nordin-bakker,N. Bakker,G,31,196.0,132,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Paweł Bochniewicz,,,pawel-bochniewicz,P. Bochniewicz,D,4,194.0,794,M,286097,EUR,822960000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Hristiyan Petrov,,,hristiyan-petrov,H. Petrov,D,28,184.0,322,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Mats Egbring,,,egbring-mats,M. Egbring,D,15,183.0,90,M,1514878,EUR,1158451200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Isaiah Ahmed,Isaiah Ahmed,,isaiah-ahmed,I. Ahmed,M,35,186.0,37,M,1801303,EUR,1135728000,M,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,home,SC Heerenveen,Jermaine Rijssel,Jermaine Rijssel,,jermaine-rijssel,J. Rijssel,F,33,,21,M,1801311,EUR,1111708800,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186.0,197,M,40963,EUR,663120000,G,41,41,False,41.0,25.0,21.0,7.0,0.0,21.0,29.0,4.0,12.0,11.0,,4.0,6.0,90.0,53.0,7.2,16.0,0.00194083,0.7206,0,0.4653,0.03,0.02,-0.31,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
14053614,away,AZ Alkmaar,Elijah Dijkstra,Elijah Dijkstra,,elijah-dijkstra,E. Dijkstra,D,22,172.0,312,M,1386461,EUR,1154736000,D,22,22,False,60.0,49.0,2.0,1.0,0.0,28.0,36.0,21.0,24.0,6.0,,,,90.0,85.0,5.3,17.0,0.342283,,0,,-0.08,0.3,-0.96,,,,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,1.0
14053614,away,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184.0,386,M,1004278,EUR,999993600,D,5,5,False,76.0,69.0,7.0,5.0,0.0,56.0,60.0,13.0,16.0,5.0,,,,90.0,89.0,6.3,7.0,0.00491983,,0,,-0.02,0.03,-0.36,,,1.0,4.0,4.0,1.0,,8.0,,1.0,,,2.0,,3.0,1.0,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192.0,201,M,1119294,EUR,1082505600,D,4,4,False,42.0,40.0,2.0,1.0,0.0,32.0,32.0,8.0,10.0,2.0,,,,71.0,43.0,6.1,2.0,0.0055672,,0,,-0.02,0.14,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178.0,170,M,893559,EUR,892771200,D,34,34,False,37.0,29.0,5.0,3.0,0.0,13.0,16.0,16.0,21.0,1.0,,,,65.0,49.0,6.6,10.0,0.0355041,,0,,-0.1,0.06,-0.06,,2.0,,1.0,3.0,1.0,,3.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182.0,3714,M,1405756,EUR,1137801600,M,26,26,False,62.0,57.0,2.0,2.0,0.0,30.0,33.0,27.0,29.0,7.0,1.0,,,90.0,83.0,6.8,14.0,0.0310873,,2,,0.09,0.34,-0.15,,,1.0,6.0,5.0,,,2.0,1.0,2.0,2.0,3.0,,,,1.0,2.0,4.0,2.0,1.0,,0.1139,,-0.39,,1.0,,,,1.0,,,,
14053614,away,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186.0,510,M,922018,EUR,957398400,M,6,6,False,47.0,40.0,5.0,3.0,0.0,23.0,26.0,17.0,21.0,4.0,,,,83.0,60.0,7.1,8.0,0.0248368,,0,,0.07,0.05,0.16,,,1.0,5.0,6.0,3.0,,1.0,,4.0,4.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190.0,1199,M,980671,EUR,952560000,M,10,10,False,54.0,44.0,3.0,1.0,0.0,21.0,25.0,23.0,29.0,3.0,,,,90.0,69.0,6.5,16.0,0.483808,,2,,0.27,0.17,-0.15,,2.0,3.0,3.0,2.0,,,1.0,,,,4.0,,2.0,,,2.0,,,,1.0,0.0949,0.0286,-0.39,1.0,,True,,,1.0,,,,
14053614,away,AZ Alkmaar,Weslley Patati,,,weslley-patati,W. Patati,M,7,167.0,1129,M,1148468,EUR,1064966400,F,7,7,False,19.0,15.0,,,0.0,7.0,7.0,8.0,12.0,3.0,,,,45.0,35.0,6.6,10.0,0.0071584,,0,,-0.16,0.26,0.26,,1.0,1.0,4.0,2.0,,,2.0,,,,2.0,,,,1.0,,2.0,3.0,2.0,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185.0,10474,M,966555,EUR,1012780800,F,9,9,False,13.0,8.0,,,0.0,4.0,5.0,4.0,8.0,1.0,,,,90.0,28.0,7.2,12.0,0.0163566,,2,,-0.26,0.29,-0.08,,,5.0,9.0,3.0,1.0,,,,,,4.0,,1.0,1.0,,1.0,3.0,1.0,1.0,2.0,0.697,0.4309,0.55,,,,1.0,,,,1.0,,
14053614,away,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166.0,1316,M,905174,EUR,957657600,F,11,11,False,15.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,13.0,2.0,,,,45.0,21.0,6.6,6.0,0.0653682,,1,,0.13,0.04,-0.04,,1.0,,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,1.0,0.0182,0.0143,-0.05,1.0,,,,,,,,,
14053614,away,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180.0,384,M,1170900,EUR,1086134400,M,33,33,True,18.0,15.0,2.0,1.0,0.0,9.0,11.0,6.0,7.0,3.0,,,,45.0,28.0,6.9,7.0,0.00940905,,0,,0.13,0.06,0.56,,,1.0,4.0,1.0,1.0,,2.0,,1.0,1.0,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Wassim Bouziane,,,wassim-bouziane,W. Bouziane,F,11,181.0,323,M,1562510,EUR,1166745600,F,75,75,True,16.0,13.0,,,1.0,4.0,4.0,9.0,12.0,2.0,,,,45.0,34.0,7.2,12.0,0.294992,,1,,0.25,0.34,-0.01,,2.0,,5.0,6.0,,,,,2.0,,3.0,1.0,3.0,,,3.0,3.0,2.0,1.0,1.0,0.0402,0.083,-0.13,1.0,,,,,,,,,
14053614,away,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177.0,2184,M,1638685,EUR,1084320000,D,15,15,True,22.0,17.0,3.0,1.0,0.0,12.0,16.0,5.0,6.0,1.0,,,,25.0,30.0,6.4,7.0,0.00075985,,0,,-0.03,0.0,-0.15,,1.0,,1.0,2.0,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,,,,19.0,7.0,6.3,2.0,0.00381334,,1,,-0.02,,-0.02,,,2.0,3.0,2.0,,,,,1.0,,,,,1.0,,,1.0,,,,0.207,,-0.41,,,,,,1.0,,,,
14053614,away,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186.0,255,M,1146002,EUR,1091836800,M,21,21,True,7.0,7.0,,,0.0,6.0,6.0,1.0,1.0,,,,,11.0,13.0,6.9,2.0,0.00241743,,0,,0.03,-0.09,0.28,,,1.0,2.0,3.0,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189.0,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Daniel Deen,,,daniel-deen,D. Deen,G,31,188.0,46,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Jesper Zwart,,,jesper-zwart,J. Zwart,D,2,,14,M,1562507,EUR,1162944000,D,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053614,away,AZ Alkmaar,Andrea Natali,Andrea Natali,,andrea-natali,A. Natali,D,3,186.0,851,M,1823904,EUR,1201478400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
