match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_outfielderBlock,captain,stat_totalCross,stat_accurateCross,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_blockedScoringAttempt,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,player_sofascoreId,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated
10835041,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,554,M,227192,EUR,807235200,G,1,1,False,31.0,18.0,19.0,7.0,13.0,18.0,5.0,13.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,90.0,42.0,6.4,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,35.0,31.0,4.0,1.0,20.0,21.0,11.0,14.0,7.0,7.0,1.0,3.0,4.0,,3.0,,,,,,90.0,60.0,6.3,10.0,0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,218,M,41495,EUR,673747200,D,3,3,False,65.0,53.0,9.0,2.0,44.0,49.0,9.0,16.0,6.0,7.0,1.0,2.0,6.0,,2.0,,,,,,88.0,76.0,6.6,12.0,0,4.0,4.0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,40.0,32.0,4.0,,26.0,28.0,6.0,12.0,1.0,2.0,1.0,5.0,2.0,,,,,,,,58.0,47.0,6.3,8.0,0,,2.0,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,158,M,785815,EUR,739152000,D,5,5,False,42.0,35.0,5.0,2.0,24.0,27.0,12.0,19.0,5.0,5.0,,,8.0,,3.0,,,,,,90.0,67.0,6.5,15.0,0,,,,4.0,1.0,2.0,2.0,1.0,1.0,2.0,,,4.0,1.0,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,10,10,False,21.0,17.0,1.0,,7.0,7.0,10.0,14.0,8.0,1.0,,,9.0,,1.0,,,,,,90.0,29.0,7.1,7.0,1,5.0,,1.0,,,2.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10835041,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,M,6,6,False,14.0,8.0,2.0,,5.0,8.0,3.0,6.0,1.0,2.0,,,1.0,,1.0,,,,,,45.0,18.0,6.4,7.0,0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,270,M,913584,EUR,984009600,M,8,8,False,33.0,26.0,1.0,,19.0,20.0,7.0,13.0,4.0,3.0,3.0,1.0,6.0,,,,,,,,90.0,45.0,6.5,10.0,0,,,,1.0,1.0,2.0,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10835041,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1196,M,980671,EUR,952560000,F,7,7,False,41.0,33.0,4.0,2.0,17.0,21.0,16.0,20.0,5.0,2.0,1.0,,1.0,,,,,,,,90.0,51.0,6.7,12.0,2,1.0,1.0,2.0,1.0,,2.0,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,
10835041,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,18.0,14.0,,,5.0,6.0,9.0,12.0,6.0,6.0,1.0,2.0,3.0,,1.0,,,,,,90.0,23.0,6.9,5.0,1,4.0,5.0,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,
