match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_ownGoals,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_accurateCross,stat_keyPass,stat_onTargetScoringAttempt,stat_totalOffside,captain,stat_dispossessed,stat_wonContest,stat_goodHighClaim,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
14910471,home,Tamworth,Manny Duku,immanuelson-duku,I. Duku,F,30,188.0,72,M,943641,EUR,725500800.0,F,9,9,False,13.0,3.0,1.0,,0.0,,1.0,3.0,12.0,,,,74.0,19.0,6.7,10.0,,1,-0.15,0.04,0.14,,,5.0,6.0,8.0,,,1.0,,,,,3.0,,4.0,1.0,,,-0.2,,2.0,,,,,1.0,,,,,,,
14910471,home,Tamworth,Dan Creaney,dan-creaney,D. Creaney,F,39,188.0,27,M,1905041,EUR,775267200.0,F,39,39,True,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,,,,16.0,11.0,6.4,4.0,,2,-0.02,0.02,0.0,,Dan Creaney,2.0,2.0,2.0,,,,,,,,,,2.0,,2.0,,-0.51,1.0,,,,,,,,,,,,,
14910471,home,Tamworth,Oliver Lynch,oliver-lynch,O. Lynch,,43,,6,M,2244611,EUR,,F,27,27,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,16.0,3.0,6.5,1.0,,0,-0.02,-0.12,0.0,,Oliver Lynch,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
14910471,home,Tamworth,Ronan Maher,ronan-maher,R. Maher,M,31,171.0,73,M,1392870,EUR,1104364800.0,M,31,31,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,,,,15.0,8.0,6.6,2.0,,0,-0.04,0.03,-0.01,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
14910471,home,Tamworth,Matthias Curley,matthias-curley,M. Curley,D,2,175.0,3,M,1156308,EUR,802483200.0,D,2,2,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,1.0,,,13.0,8.0,7.0,4.0,,0,0.0,,0.38,,Matthias Curley,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14910471,home,Tamworth,Dillon De Silva,dillon-de-silva,D. D. Silva,M,34,176.0,76,M,1092671,EUR,1019001600.0,F,34,34,True,1.0,,,,0.0,,,,1.0,,,,1.0,4.0,,3.0,,0,,,,,Dillon De Silva,,,1.0,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,
14910471,home,Tamworth,Charles Price,charles-price,C. Price,G,28,,0,M,2341251,EUR,808531200.0,G,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,Charles Price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,home,Tamworth,Jordan Cullinane-Liburd,jordan-cullinane-liburd,J. Cullinane-Liburd,D,18,190.0,11,M,863615,EUR,801187200.0,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,home,Tamworth,Harvey Sayer,harvey-sayer,H. Sayer,M,7,165.0,8,M,1069487,EUR,1041811200.0,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,Harvey Sayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,home,Tamworth,Jordan Ponticelli,jordan-ponticelli,J. Ponticelli,F,38,180.0,18,M,887413,EUR,905385600.0,F,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Killian Cahill,killian-cahill,K. Cahill,G,33,182.0,101,M,1092408,EUR,1067817600.0,G,33,33,False,32.0,17.0,20.0,5.0,0.0,14.0,16.0,3.0,16.0,9.0,1.0,2.0,90.0,39.0,6.6,15.0,-0.0008,0,0.08,0.0,-0.06,-0.01,,,,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,
14910471,away,Leyton Orient,Michael Craig,michael-craig,M. Craig,D,14,179.0,51,M,1108936,EUR,1050451200.0,D,14,14,False,44.0,32.0,7.0,3.0,0.0,16.0,19.0,16.0,25.0,2.0,,,90.0,61.0,6.8,14.0,,0,-0.08,-0.1,0.16,,,,1.0,3.0,,,,,1.0,2.0,2.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,
14910471,away,Leyton Orient,Omar Beckles,omar-beckles,O. Beckles,D,39,191.0,25,M,96508,EUR,688348800.0,D,19,19,False,59.0,47.0,10.0,2.0,0.0,29.0,34.0,18.0,25.0,2.0,,,90.0,67.0,6.5,12.0,,0,0.16,0.08,0.13,,,2.0,6.0,3.0,,,4.0,,1.0,,,1.0,,3.0,,,,,,3.0,,,,,,True,,,,,,
14910471,away,Leyton Orient,Daniel Happe,daniel-happe,D. Happe,D,5,197.0,23,M,873830,EUR,906940800.0,D,5,5,False,58.0,42.0,17.0,5.0,0.0,16.0,20.0,26.0,38.0,1.0,,,90.0,63.0,7.0,16.0,,0,0.29,0.13,0.2,,,2.0,2.0,2.0,,,5.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
14910471,away,Leyton Orient,Thomas James,thomas-james,T. James,D,2,180.0,16,M,585966,EUR,829526400.0,D,2,2,False,56.0,42.0,11.0,5.0,0.0,19.0,22.0,23.0,34.0,1.0,,,90.0,86.0,7.8,23.0,,1,0.47,-0.03,0.56,,,1.0,1.0,2.0,,1.0,9.0,1.0,1.0,,,,,1.0,1.0,,,-0.04,1.0,,4.0,1.0,,,,,,1.0,,,,
14910471,away,Leyton Orient,Sean Clare,sean-clare,S. Clare,M,28,190.0,37,M,833982,EUR,843004800.0,M,28,28,False,58.0,48.0,12.0,6.0,0.0,21.0,22.0,27.0,36.0,3.0,,,90.0,80.0,7.8,10.0,,0,0.39,0.07,0.43,,,1.0,3.0,6.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,,1.0,,,,,2.0,,,1.0,
14910471,away,Leyton Orient,Josh Koroma,josh-koroma,J. Koroma,F,17,178.0,132,M,836959,EUR,910483200.0,M,17,17,False,24.0,19.0,1.0,,0.0,10.0,12.0,9.0,12.0,1.0,,,61.0,38.0,6.4,11.0,,1,-0.11,-0.01,0.14,,,2.0,6.0,4.0,,2.0,1.0,,,,,1.0,,2.0,,1.0,,0.01,2.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,
14910471,away,Leyton Orient,Azeem Abdulai,azeem-abdullah,A. Abdulai,M,22,183.0,82,M,1102362,EUR,1039392000.0,M,22,22,False,30.0,22.0,5.0,,0.0,8.0,8.0,14.0,22.0,2.0,,,90.0,44.0,6.7,14.0,,0,0.38,0.13,0.13,,,1.0,8.0,4.0,,2.0,,,,3.0,2.0,,,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,,,
14910471,away,Leyton Orient,Idris El Mizouni,idris-el-mizouni,I. E. Mizouni,M,8,185.0,645,M,979169,EUR,969926400.0,M,8,8,False,47.0,40.0,5.0,3.0,0.0,8.0,10.0,32.0,37.0,,,,90.0,60.0,6.8,11.0,,2,0.17,-0.52,0.14,,,5.0,7.0,7.0,,1.0,1.0,,1.0,1.0,1.0,,,4.0,1.0,1.0,,-0.18,2.0,2.0,2.0,1.0,2.0,,,,1.0,1.0,,,,
14910471,away,Leyton Orient,Aaron Connolly,aaron-connolly,A. Connolly,F,10,175.0,467,M,895579,EUR,949017600.0,M,10,10,False,39.0,27.0,9.0,4.0,0.0,7.0,9.0,20.0,30.0,7.0,,,90.0,65.0,6.2,26.0,,4,-0.12,0.33,0.17,,,,10.0,4.0,,7.0,,,,,,2.0,,2.0,,3.0,,-0.51,4.0,1.0,3.0,,1.0,1.0,,,2.0,2.0,,,,
14910471,away,Leyton Orient,Dominic Ballard,dominic-ballard,D. Ballard,F,32,178.0,455,M,1398557,EUR,1112313600.0,F,32,32,False,19.0,15.0,1.0,1.0,0.0,2.0,2.0,13.0,17.0,3.0,,,89.0,27.0,6.0,8.0,,2,-0.88,0.29,0.15,,,1.0,4.0,2.0,,2.0,1.0,,,,,,,1.0,1.0,,,-0.31,2.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,
14910471,away,Leyton Orient,Sonny Perkins,sonny-perkins,S. Perkins,M,20,186.0,200,M,1142344,EUR,1076371200.0,F,20,20,True,9.0,8.0,3.0,2.0,0.0,3.0,3.0,5.0,6.0,1.0,,,29.0,16.0,6.3,3.0,,1,-0.18,-0.44,0.15,,Sonny Perkins,1.0,2.0,2.0,,1.0,,,1.0,,,1.0,,,1.0,,,-0.58,,1.0,1.0,,1.0,,,,,,,,,
14910471,away,Leyton Orient,Alfie Lloyd,alfie-lloyd,A. Lloyd,F,19,180.0,54,M,1091181,EUR,1051660800.0,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,1.0,3.0,,1.0,,1,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
14910471,away,Leyton Orient,Tommy Simkin,simkin-tommy,T. Simkin,G,25,190.0,110,M,1143932,EUR,1102464000.0,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Phillip Chinedu,phillip-chinedu,P. Chinedu,D,22,188.0,24,M,1841882,EUR,1160006400.0,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,Phillip Chinedu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Zech Obiero,zech-obiero,Z. Obiero,M,32,170.0,105,M,1133503,EUR,1138320000.0,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,Zech Obiero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Jack Moorhouse,jack-lee-moorhouse,J. Moorhouse,M,8,184.0,1197,M,1533758,EUR,1133222400.0,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,Jack,,,,,,,,,,,,Moorhouse,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Charlie Wellens,charlie-wellens,C. Wellens,M,25,175.0,81,M,1014468,EUR,1039046400.0,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Diallang Jaiyesimi,diallang-jaiyesimi,D. Jaiyesimi,M,7,181.0,35,M,893095,EUR,894412800.0,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14910471,away,Leyton Orient,Tayo Adaramola,tayo-adaramola,T. Adaramola,M,45,177.0,230,M,1005686,EUR,1068681600.0,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
