match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,stat_aerialWon,stat_outfielderBlock,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
11352600,home,Bournemouth,Dominic Solanke,dominic-solanke,D. Solanke,F,19,186,11267,M,Dom_Solanke,361420,EUR,874195200,F,9,9,False,,11.0,9.0,1.0,,3.0,3.0,6.0,8.0,,2.0,,,,90.0,31.0,7.0,9.0,0.4145,0.3481,0.0490603,4,,,,7.0,5.0,,2.0,1.0,,,4.0,2.0,3.0,,3.0,2.0,1.0,,,,1.0,1.0,2.0,1.0,,,,,,,
11352600,home,Bournemouth,Justin Kluivert,justin-kluivert,J. Kluivert,M,19,171,6976,M,justinkluivert,851596,EUR,925862400,F,19,19,True,,8.0,7.0,1.0,1.0,1.0,1.0,7.0,9.0,,3.0,,,,27.0,17.0,7.1,2.0,0.0475,0.0,0.508603,1,,2.0,1.0,,4.0,,,1.0,,,,4.0,,1.0,,,,,,,,,1.0,,,,,,,,
11352600,home,Bournemouth,Marcos Senesi,marcos-senesi,M. Senesi,D,5,184,5596,M,,830659,EUR,863222400,D,25,25,True,,8.0,6.0,2.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0,,,,17.0,12.0,6.7,2.0,0.0,0.0,0.00040965,0,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11352600,home,Bournemouth,Luis Sinisterra,luis-sinisterra,L. Sinisterra,F,17,176,6576,M,Sinisterra29,836070,EUR,929577600,F,17,17,True,,2.0,2.0,,,,,2.0,2.0,,,,,,17.0,7.0,6.5,2.0,0.0,0.0,0.00267653,0,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,David Brooks,david-brooks,D. Brooks,M,7,173,1281,M,,855731,EUR,868320000,M,7,7,True,,3.0,2.0,1.0,,,,2.0,4.0,,,,,,10.0,4.0,6.6,2.0,0.0,0.0,0.0364744,0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,,815202,EUR,864777600,G,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,Adam Smith,adam-smith,A. Smith,D,15,180,494,M,,44566,EUR,672883200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,Antoine Semenyo,antoine-semenyo,A. Semenyo,M,42,185,84914,M,antoinesemenyo42,934354,EUR,947203200,F,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,Joe Rothwell,joe-rothwell,J. Rothwell,M,48,185,268,M,,190853,EUR,789782400,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,home,Bournemouth,Hamed Junior Traorè,hamed-junior-traore,H. J. Traorè,M,20,177,3127,M,,892924,EUR,950659200,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,,44.0,40.0,10.0,6.0,39.0,41.0,1.0,3.0,2.0,13.0,3.0,4.0,4.0,90.0,62.0,8.2,4.0,0.0,0.0,0.00042196,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11352600,away,Chelsea,Malo Gusto,gusto-malo,M. Gusto,D,27,179,19313,M,malogst,996958,EUR,1053302400,D,27,27,False,,74.0,65.0,2.0,1.0,26.0,28.0,39.0,49.0,2.0,9.0,,,,90.0,100.0,7.5,19.0,0.0176,0.0,0.0399997,1,,3.0,,7.0,6.0,,,,2.0,2.0,4.0,2.0,3.0,,4.0,2.0,,,,,2.0,,,1.0,,,,,,,
11352600,away,Chelsea,Axel Disasi,axel-disasi,A. Disasi,D,4,190,9725,M,axel_disasi,827243,EUR,889574400,D,2,2,False,,61.0,54.0,5.0,1.0,43.0,47.0,11.0,15.0,4.0,6.0,,,,90.0,73.0,7.1,8.0,0.0,0.0,0.00439567,0,,1.0,,2.0,1.0,,,,1.0,,,,2.0,,,,,4.0,,,,,,,,,,,,1.0,
11352600,away,Chelsea,Thiago Silva,thiago-silva,T. Silva,D,3,181,42659,M,ThiagoSilva,33541,EUR,464659200,D,6,6,False,,83.0,79.0,9.0,8.0,59.0,61.0,20.0,22.0,1.0,8.0,,,,90.0,87.0,7.2,4.0,0.0,0.0,0.00868562,0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,26,26,False,,52.0,36.0,6.0,2.0,29.0,38.0,7.0,15.0,1.0,4.0,,,,80.0,72.0,7.0,20.0,0.5204,1.3786,0.00452542,2,,1.0,,3.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,1.0,,,1.0,2.0,,,,,1.0,,,,
11352600,away,Chelsea,Conor Gallagher,conor-gallagher,C. Gallagher,M,22,182,16658,M,conorgallagher92,904970,EUR,949795200,M,23,23,False,True,70.0,64.0,1.0,1.0,17.0,18.0,47.0,52.0,1.0,5.0,,,,90.0,84.0,7.6,11.0,0.2107,0.0877,0.232467,1,,,,7.0,2.0,1.0,2.0,2.0,,,3.0,1.0,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,
11352600,away,Chelsea,Lesley Ugochukwu,lesley-ugochukwu,L. Ugochukwu,M,8,188,5004,M,l.ugochukwu8,1048916,EUR,1080259200,M,16,16,False,,53.0,45.0,3.0,3.0,19.0,22.0,26.0,31.0,1.0,2.0,,,,90.0,57.0,6.9,8.0,0.0,0.0,0.0332427,0,,,,4.0,4.0,3.0,,,,,,,1.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,
11352600,away,Chelsea,Raheem Sterling,raheem-sterling,R. Sterling,F,,170,36469,M,Sterling7,138534,EUR,786844800,M,7,7,False,,31.0,28.0,,,6.0,6.0,22.0,27.0,,2.0,,,,90.0,56.0,7.2,13.0,0.39,0.0,0.29943,4,,2.0,,6.0,7.0,1.0,1.0,,,,2.0,4.0,1.0,3.0,6.0,3.0,,,,,,,1.0,3.0,,1.0,1.0,,,,1.0
11352600,away,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,,50.0,48.0,5.0,5.0,19.0,19.0,29.0,32.0,2.0,1.0,,,,81.0,61.0,6.9,5.0,0.0357,0.1131,0.0256318,1,,1.0,,6.0,4.0,3.0,,1.0,,,1.0,3.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
11352600,away,Chelsea,Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,175,54452,M,MMudryk10,958966,EUR,978652800,M,10,10,False,,19.0,14.0,,,2.0,3.0,12.0,19.0,1.0,,,,,63.0,39.0,7.0,16.0,0.0,0.0,0.411657,0,,3.0,,5.0,6.0,2.0,1.0,,3.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,
11352600,away,Chelsea,Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,186,89434,M,NJackson11,1085381,EUR,992995200,F,15,15,False,,16.0,14.0,,,2.0,2.0,12.0,14.0,,1.0,,,,90.0,30.0,6.8,9.0,0.2739,0.2618,0.0689709,3,,,,8.0,3.0,1.0,2.0,,,,3.0,1.0,2.0,,3.0,1.0,1.0,,Nicolas Jackson,,1.0,1.0,,2.0,,,,,,,1.0
11352600,away,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,True,,16.0,13.0,,,3.0,5.0,10.0,11.0,,2.0,,,,27.0,23.0,7.1,3.0,0.2483,0.145,0.0225189,1,,,,,3.0,,,,2.0,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,
11352600,away,Chelsea,Ben Chilwell,ben-chilwell,B. Chilwell,D,3,181,10903,M,Chilly,802695,EUR,851126400,D,21,21,True,,13.0,9.0,,,4.0,6.0,6.0,10.0,,,,,,10.0,21.0,6.8,6.0,0.0,0.0,0.00468589,0,,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5464,M,maatsen_,976263,EUR,1015718400,D,29,29,True,,8.0,7.0,,,1.0,1.0,6.0,7.0,,,,,,9.0,9.0,6.5,1.0,0.2039,0.0,0.0225747,1,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
11352600,away,Chelsea,Đorđe Petrović,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,dj.petrovic12,882604,EUR,939340800,G,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3167,M,,996903,EUR,1031184000,G,47,47,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Alfie Gilchrist,alfie-gilchrist,A. Gilchrist,D,14,183,4310,M,,1114837,EUR,1069977600,D,42,42,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Alex Matos,matos-alex,A. Matos,M,28,175,565,M,,1186050,EUR,1096761600,F,52,52,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Ronnie Stutter,stutter-ronnie,R. Stutter,F,14,180,413,M,,1142137,EUR,1104969600,F,62,62,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352600,away,Chelsea,Deivid Washington,deivid-washington,D. Washington,F,36,186,6815,M,deividwashington_,1485371,EUR,1117929600,F,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Deivid Washington,,,,,,,,,,,,
