match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,captain,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_bigChanceCreated,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal
12764285,home,Juventus,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,29,29,False,32.0,23.0,12.0,4.0,0.0,22.0,28.0,1.0,4.0,13.0,2.0,1.0,4.0,1.0,1.0,90.0,47.0,7.4,9.0,0.00014136,0,-0.1779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764285,home,Juventus,Pierre Kalulu,,,pierre-kalulu,P. Kalulu,D,15,183,6757,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,56.0,52.0,3.0,2.0,0.0,39.0,41.0,13.0,16.0,6.0,,,,,,90.0,77.0,7.2,6.0,0.00523264,0,,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12764285,home,Juventus,Federico Gatti,Federico Gatti,,federico-gatti,F. Gatti,D,4,190,4989,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,26.0,24.0,1.0,,0.0,22.0,23.0,2.0,3.0,2.0,,,,,,57.0,36.0,6.8,2.0,0.00058467,1,,,1.0,1.0,1.0,1.0,,,5.0,,,,True,1.0,0.0416,,,,,,,,,,,,,,,,,
12764285,home,Juventus,Bremer,,,bremer,Bremer,D,3,188,9607,M,Bremer,885197,EUR,858643200,D,3,3,False,60.0,56.0,5.0,5.0,0.0,45.0,48.0,11.0,12.0,8.0,,,,,,90.0,80.0,7.3,6.0,0.00247734,0,,,3.0,2.0,4.0,6.0,,,6.0,2.0,1.0,1.0,,,,1.0,4.0,3.0,1.0,,,,,,,,,,,,,
12764285,home,Juventus,Andrea Cambiaso,,,cambiaso-andrea,A. Cambiaso,D,27,181,7434,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,False,43.0,36.0,3.0,1.0,0.0,28.0,34.0,8.0,11.0,5.0,,,,,,90.0,55.0,6.5,11.0,0.00314111,0,,2.0,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12764285,home,Juventus,Weston McKennie,,,weston-mckennie,W. McKennie,M,22,185,7748,M,west.mckennie,881931,EUR,904262400,M,16,16,False,25.0,22.0,1.0,1.0,0.0,12.0,15.0,10.0,10.0,4.0,,,,,,75.0,38.0,6.9,8.0,0.00591606,2,,,1.0,,5.0,1.0,1.0,,1.0,,,1.0,,,0.859,3.0,1.0,1.0,,1.0,2.0,1.0,1.1522,,,,,,,,,
12764285,home,Juventus,Manuel Locatelli,,,manuel-locatelli,M. Locatelli,M,5,185,8636,M,locamanuel73,363860,EUR,884217600,M,5,5,False,47.0,43.0,4.0,3.0,0.0,30.0,33.0,14.0,15.0,7.0,,,,,,57.0,54.0,7.4,5.0,0.0465014,0,,1.0,,1.0,1.0,4.0,,,1.0,,,1.0,,,,,2.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,
12764285,home,Juventus,Teun Koopmeiners,,,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,False,39.0,31.0,4.0,1.0,0.0,16.0,21.0,19.0,23.0,2.0,,,,,,90.0,58.0,7.6,13.0,0.637293,2,,5.0,,2.0,5.0,5.0,,,,,,2.0,,,0.2163,,2.0,2.0,,1.0,,,,4.0,2.0,1.0,2.0,6.0,3.0,2.0,,
12764285,home,Juventus,Nicolás González,,,nicolas-gonzalez,N. González,M,23,180,17175,M,nicoigonzalez,901325,EUR,891820800,F,11,11,False,29.0,23.0,2.0,2.0,1.0,10.0,12.0,13.0,17.0,2.0,,,,,,69.0,47.0,8.1,14.0,0.0271967,2,,,,3.0,6.0,5.0,5.0,1.0,2.0,,,2.0,,,0.7446,1.0,,,,,1.0,1.0,0.7268,,,1.0,,3.0,1.0,1.0,,
12764285,home,Juventus,Dušan Vlahović,,,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,DV9,832208,EUR,949017600,F,9,9,False,12.0,8.0,2.0,1.0,1.0,1.0,2.0,7.0,10.0,1.0,,,,,,90.0,23.0,7.2,9.0,0.260856,4,,,1.0,,5.0,,,,,,,3.0,,1.0,0.8663,2.0,,,,1.0,1.0,,0.4281,,2.0,,1.0,3.0,1.0,2.0,1.0,
12764285,home,Juventus,Kenan Yıldız,Kenan Yıldız,,yildiz-kenan,K. Yıldız,M,10,187,84063,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,35.0,30.0,3.0,3.0,0.0,11.0,12.0,20.0,26.0,7.0,,,,,,69.0,54.0,7.7,11.0,0.0571706,2,,3.0,,1.0,5.0,6.0,3.0,,,1.0,2.0,1.0,,1.0,0.0576,,2.0,2.0,,,1.0,1.0,0.8843,1.0,,3.0,2.0,,,,1.0,
12764285,home,Juventus,Danilo,,,danilo,Danilo,D,13,184,15246,M,Danilo,124992,EUR,679536000,D,6,6,True,22.0,18.0,1.0,,0.0,17.0,18.0,1.0,4.0,3.0,,,,,,33.0,28.0,6.6,5.0,0.00028736,0,,,,1.0,,2.0,,,3.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12764285,home,Juventus,Khéphren Thuram,,,khephren-thuram,K. Thuram,M,19,191,11821,M,k_thuram,904832,EUR,985564800,M,19,19,True,10.0,8.0,1.0,1.0,0.0,7.0,7.0,1.0,3.0,,,,,,,33.0,15.0,6.7,3.0,0.00010579,0,,,,1.0,,2.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,
12764285,home,Juventus,Nicolò Fagioli,,,nicolo-fagioli,N. Fagioli,M,44,178,4329,M,nicolofagioli,901850,EUR,981936000,M,21,21,True,10.0,9.0,,,0.0,4.0,5.0,5.0,5.0,,,,,,,21.0,13.0,6.4,2.0,0.143783,1,,,,,1.0,1.0,1.0,1.0,,,,,,,0.0937,1.0,,,,1.0,1.0,,0.155,,,,,1.0,,,,
