match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_firstName,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_accurateCross,stat_blockedScoringAttempt,stat_fouls,stat_keyPass,captain,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork
12624394,home,Al Wehda,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,False,23.0,12.0,18.0,7.0,0.0,10.0,12.0,2.0,11.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,90.0,29.0,5.9,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624394,home,Al Wehda,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,19.0,18.0,,,0.0,10.0,10.0,8.0,11.0,3.0,,2.0,,,,,61.0,40.0,6.4,9.0,0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12624394,home,Al Wehda,Ali Makki,ali-makki,A. Makki,D,5,174.0,20,M,1399144,EUR,924566400,D,22,22,False,29.0,24.0,5.0,4.0,0.0,17.0,19.0,7.0,10.0,1.0,,2.0,,,,,74.0,39.0,7.0,7.0,1,,1.0,,3.0,,,,1.0,2.0,2.0,,Ali Makki,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,
12624394,home,Al Wehda,Abdullah Al-Hafith,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,44.0,40.0,4.0,1.0,0.0,25.0,27.0,15.0,17.0,1.0,,3.0,,,,,90.0,49.0,7.0,4.0,1,,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,
12624394,home,Al Wehda,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,13,13,False,34.0,26.0,2.0,1.0,0.0,9.0,13.0,18.0,24.0,4.0,1.0,5.0,,,,,90.0,56.0,6.1,15.0,1,3.0,,,3.0,,2.0,1.0,1.0,2.0,,,Meshal Alaeli,,,1.0,2.0,,,,1.0,1.0,2.0,,,,,,,
12624394,home,Al Wehda,Ala'a Al-Hejji,alaa-al-hejji,A. Al-Hejji,M,18,173.0,32,M,826242,EUR,817948800,M,8,8,False,57.0,50.0,3.0,2.0,0.0,20.0,22.0,31.0,36.0,7.0,1.0,4.0,,,,,90.0,76.0,7.8,11.0,2,1.0,1.0,,5.0,1.0,2.0,,1.0,4.0,3.0,,,,,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,,,,,,
12624394,home,Al Wehda,Waleed Bakshween,waleed-bakshween,W. Bakshween,M,,176.0,23,M,911303,EUR,626832000,M,4,4,False,35.0,32.0,1.0,,0.0,19.0,20.0,13.0,15.0,4.0,1.0,5.0,,,,,61.0,40.0,6.3,5.0,1,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,1.0,,True,,,,,
12624394,home,Al Wehda,Juninho Bacuna,juninho-bacuna,J. Bacuna,M,4,178.0,542,M,788971,EUR,870912000,M,10,10,False,41.0,34.0,2.0,1.0,0.0,12.0,13.0,23.0,31.0,5.0,1.0,,,,,,90.0,64.0,7.0,12.0,4,3.0,2.0,2.0,12.0,,2.0,1.0,1.0,3.0,1.0,,,,,1.0,2.0,6.0,,,1.0,4.0,1.0,1.0,,,,,,
12624394,home,Al Wehda,Abdulaziz Noor,abdulaziz-noor,A. Noor,M,24,173.0,80,M,1085115,EUR,916617600,F,24,24,False,13.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,11.0,9.0,1.0,1.0,,,,,45.0,25.0,6.3,11.0,1,,2.0,1.0,3.0,2.0,3.0,,,,,,Abdulaziz Noor,1.0,,,2.0,2.0,,,,,1.0,,,,,,,
12624394,home,Al Wehda,Saad Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,563030,EUR,764294400,F,18,18,False,20.0,16.0,1.0,1.0,0.0,4.0,5.0,14.0,17.0,1.0,,1.0,,,,,45.0,25.0,7.0,5.0,1,2.0,,1.0,2.0,1.0,,,,,,,Saad,,,,,1.0,,,2.0,1.0,,3.0,,Bguir,,,,
