match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_aerialLost,stat_aerialWon,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_goals
10385408,home,Wolverhampton,Adama Traoré,adama-traore,A. Traoré,F,17,178,12517,M,286165,EUR,822528000,F,37,37,True,15.0,11.0,,,3.0,5.0,8.0,12.0,2.0,,,,,45.0,24.0,6.7,8.0,0.0,0.0,0.0071569,0,,adamatrd,1.0,6.0,5.0,4.0,,1.0,,,,1.0,,,,,,,2.0,,,2.0,,,,,,,,,,,
10385408,home,Wolverhampton,Jonny Otto,jonny-otto,J. Otto,D,17,175,572,M,235648,EUR,762652800,D,19,19,True,20.0,15.0,1.0,1.0,8.0,10.0,8.0,11.0,4.0,,,,,25.0,31.0,6.7,7.0,0.0,0.0,0.105688,0,,,1.0,2.0,2.0,1.0,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,
10385408,home,Wolverhampton,Toti Gomes,toti-gomes,T. Gomes,D,24,187,1047,M,973418,EUR,916444800,D,24,24,True,8.0,6.0,,,5.0,5.0,1.0,4.0,3.0,,,,,17.0,11.0,6.5,3.0,0.0,0.0,0.00073345,0,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
10385408,home,Wolverhampton,Rayan Aït-Nouri,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,3,3,True,6.0,3.0,,,,1.0,4.0,8.0,2.0,,,,,17.0,13.0,6.4,7.0,0.0,0.0,0.0682955,0,,r_aitnouri,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,3.0,1.0,,1.0,,,,,,,,
10385408,home,Wolverhampton,Raúl Jiménez,raul-jimenez,R. Jiménez,F,7,189,17432,M,192442,EUR,673401600,F,9,9,True,2.0,1.0,,,,,1.0,2.0,,,,,,9.0,9.0,6.9,3.0,0.2431,0.0674,0.00063034,2,,RJimenez9,1.0,3.0,,,,,,,,2.0,1.0,1.0,,,,,2.0,,,,,,,,1.0,1.0,,,,,
10385408,home,Wolverhampton,Matija Šarkić,matija-sarkic,M. Šarkić,G,,192,167,M,862812,EUR,869616000,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,home,Wolverhampton,Boubacar Traoré,boubacar-traore,B. Traoré,M,8,183,1011,M,982613,EUR,998265600,M,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,home,Wolverhampton,Joe Hodge,hodge-joe,J. Hodge,M,10,172,268,M,988882,EUR,1031961600,M,59,59,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,home,Wolverhampton,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,280979,EUR,849225600,F,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,David De Gea,david-de-gea,D. De Gea,G,43,192,23723,M,69378,EUR,657936000,G,1,1,False,16.0,9.0,9.0,2.0,7.0,9.0,2.0,7.0,7.0,2.0,3.0,,,90.0,24.0,7.5,7.0,0.0,0.0,0.00041876,0,0.592,d_degea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,Aaron Wan-Bissaka,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,863653,EUR,880502400,D,29,29,False,36.0,28.0,1.0,1.0,12.0,14.0,16.0,22.0,3.0,,,,,90.0,54.0,7.5,9.0,0.0,0.0,0.05172,0,,awbissaka,1.0,2.0,,,2.0,4.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,1.0,,,
10385408,away,Manchester United,Raphaël Varane,raphael-varane,R. Varane,D,,191,10134,M,138310,EUR,735696000,D,19,19,False,42.0,35.0,7.0,3.0,22.0,24.0,13.0,18.0,3.0,,,,,90.0,59.0,7.3,8.0,0.0,0.0,0.101049,0,,raphael_varane,4.0,5.0,2.0,1.0,7.0,,,,,,,,1.0,,3.0,2.0,4.0,,,,,,,,,,,,,,
10385408,away,Manchester United,Luke Shaw,luke-shaw,L. Shaw,D,23,178,17970,M,190839,EUR,805507200,D,23,23,False,68.0,57.0,11.0,4.0,36.0,39.0,22.0,30.0,10.0,,,,,90.0,81.0,7.3,12.0,0.0,0.0,0.064263,0,,lukeshaw23,3.0,3.0,,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,
10385408,away,Manchester United,Tyrell Malacia,tyrell-malacia,T. Malacia,D,12,169,8798,M,825839,EUR,934761600,D,12,12,False,49.0,42.0,4.0,2.0,22.0,24.0,21.0,27.0,10.0,,,,,90.0,76.0,7.4,12.0,0.0,0.0,0.12167,0,,tyrellmalacia,4.0,4.0,1.0,,7.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,2.0,1.0,,1.0,,,,,,,,
10385408,away,Manchester United,Christian Eriksen,christian-eriksen,C. Eriksen,M,24,182,20866,M,105734,EUR,698025600,M,14,14,False,39.0,33.0,4.0,3.0,18.0,19.0,17.0,24.0,2.0,,,,,61.0,46.0,7.0,9.0,0.0,0.0,0.0671227,0,,chriseriksen8,2.0,1.0,,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,,,4.0,2.0,,1.0,,,,,,,,
10385408,away,Manchester United,Casemiro,casemiro,Casemiro,M,18,185,86039,M,122951,EUR,698803200,M,18,18,False,56.0,45.0,2.0,1.0,23.0,25.0,22.0,32.0,10.0,,,,,90.0,76.0,7.1,16.0,0.0593,0.0,0.0160755,2,,Casemiro,7.0,10.0,1.0,,1.0,1.0,4.0,2.0,,2.0,4.0,2.0,3.0,1.0,,1.0,2.0,,,1.0,,,,,,1.0,,,,,
10385408,away,Manchester United,Antony,antony,Antony,M,7,172,219783,M,958380,EUR,951350400,M,21,21,False,43.0,31.0,3.0,2.0,10.0,12.0,21.0,34.0,6.0,,,,,89.0,65.0,6.9,21.0,0.3805,0.1038,0.0197416,5,,Antony,4.0,4.0,2.0,1.0,,1.0,3.0,,,3.0,,,1.0,1.0,,,,,,3.0,,2.0,,,2.0,2.0,1.0,,,,
10385408,away,Manchester United,Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,179,235526,M,288205,EUR,778982400,M,8,8,False,52.0,44.0,6.0,3.0,7.0,8.0,37.0,46.0,5.0,,,,,89.0,68.0,7.6,12.0,0.3051,0.2144,0.157669,3,,BrunoFernandes,6.0,4.0,1.0,,1.0,1.0,3.0,,,1.0,1.0,1.0,4.0,1.0,,,,,,2.0,,,4.0,True,1.0,1.0,1.0,,1.0,,
10385408,away,Manchester United,Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,1135873,EUR,1088640000,M,49,49,False,13.0,10.0,,,2.0,2.0,8.0,11.0,2.0,,,,,45.0,23.0,6.3,8.0,0.3246,0.6264,0.00796213,2,,AleGarnacho,4.0,1.0,2.0,,,1.0,,,,3.0,1.0,2.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,
10385408,away,Manchester United,Anthony Martial,anthony-martial,A. Martial,M,9,181,16185,M,191176,EUR,818121600,F,9,9,False,22.0,19.0,1.0,,3.0,4.0,16.0,18.0,2.0,,,,,81.0,33.0,6.2,10.0,0.6266,0.0,0.313887,2,,martial_9,3.0,1.0,1.0,,,1.0,,,,4.0,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,
10385408,away,Manchester United,Marcus Rashford,marcus-rashford,M. Rashford,M,14,185,357139,M,814590,EUR,878256000,F,10,10,True,14.0,13.0,1.0,1.0,2.0,2.0,11.0,12.0,3.0,,,,,45.0,23.0,7.1,4.0,0.2769,0.5325,0.378255,2,,Rashford,3.0,1.0,4.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,1.0,1.0
10385408,away,Manchester United,Fred,fred,Fred,M,7,169,11672,M,243623,EUR,731289600,M,17,17,True,27.0,22.0,1.0,1.0,11.0,13.0,11.0,14.0,5.0,,,,,29.0,33.0,7.0,5.0,0.0,0.0,0.00802615,0,,fred08,2.0,5.0,1.0,1.0,,,2.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,
10385408,away,Manchester United,Donny van de Beek,donny-van-de-beek,D. v. d. Beek,M,6,183,7962,M,361790,EUR,861321600,M,34,34,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,,,9.0,8.0,6.5,3.0,0.0,0.0,0.0210504,0,,donnyvdbeek,2.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10385408,away,Manchester United,Harry Maguire,harry-maguire,H. Maguire,D,5,194,28057,M,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0,,harrymaguire93,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178,10434,M,979232,EUR,1019865600,F,36,36,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0.0,0.0,2.337e-05,0,,anthonyelanga,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385408,away,Manchester United,Tom Heaton,tom-heaton,T. Heaton,G,22,188,6117,M,18122,EUR,513907200,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,tomheatongk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,Victor Lindelöf,victor-lindelof,V. Lindelöf,D,3,187,8884,M,143334,EUR,774403200,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,victorlindelof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,Brandon Williams,williams-brandon,B. Williams,D,,180,1779,M,927368,EUR,967939200,D,33,33,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385408,away,Manchester United,Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,1142175,EUR,1113868800,M,73,73,True,,,,,,,,,,,,,,,,,,,0.0,,0,,KobbieM,,,,,,,,,,,,,,,,,,Kobbie,Mainoo,,,,,,,,,,,,
