match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_lastManTackle,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceCreated,player_sofascoreId,stat_goals
12530681,home,Adana Demirspor,Murat Uğur Eser,Murat Ugur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,False,24.0,14.0,15.0,5.0,0.0,14.0,17.0,7.0,1.0,4.0,1.0,2.0,90.0,30.0,6.7,10.0,9.17e-05,0,-0.4503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Arda Kurtulan,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,24.0,21.0,1.0,1.0,0.0,13.0,15.0,9.0,2.0,5.0,,,90.0,44.0,6.6,10.0,0.00635422,0,,,8.0,1.0,1.0,8.0,7.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Tolga Kalender,,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,False,47.0,34.0,9.0,1.0,0.0,24.0,26.0,21.0,4.0,1.0,,,90.0,65.0,6.2,16.0,0.00337339,1,,,10.0,,2.0,4.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.2083,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Burhan Ersoy,,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,D,24,24,False,21.0,20.0,4.0,4.0,0.0,17.0,18.0,3.0,3.0,,,,90.0,26.0,6.6,1.0,0.0012256,0,,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Abdulsamet Burak,,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,45.0,36.0,7.0,4.0,0.0,29.0,34.0,11.0,8.0,3.0,,,90.0,66.0,7.1,13.0,0.00251877,0,,,7.0,1.0,,3.0,5.0,,1.0,1.0,,1.0,4.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Osman Kaynak,,osman-kaynak,O. Kaynak,D,77,175,21,M,1170288,EUR,1147651200,D,87,87,False,15.0,12.0,,,0.0,6.0,7.0,8.0,2.0,3.0,,,62.0,31.0,6.6,6.0,0.00459168,0,,,6.0,1.0,,3.0,4.0,1.0,1.0,,,1.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Bunyamin Balat,,bunyamin-balat,B. Balat,M,,172,28,M,996317,EUR,852422400,M,21,21,False,36.0,31.0,4.0,3.0,0.0,15.0,17.0,21.0,1.0,2.0,,,90.0,56.0,7.1,9.0,0.201189,2,,,17.0,,,5.0,7.0,2.0,1.0,1.0,,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,0.0661,2.0,1.0,1.0,1.0,0.0133,,,,,,,,,,,,
12530681,home,Adana Demirspor,Tayfun Aydoğan,,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,False,41.0,31.0,11.0,5.0,0.0,23.0,25.0,17.0,2.0,4.0,,,90.0,53.0,6.6,12.0,0.00448882,1,,,8.0,,,5.0,5.0,2.0,,3.0,2.0,1.0,2.0,1.0,,1.0,2.0,,1.0,,0.0424,1.0,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,İzzet Çelik,,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,31.0,25.0,8.0,5.0,0.0,11.0,12.0,19.0,,6.0,,,90.0,43.0,7.3,6.0,0.0394466,0,,,14.0,,,,7.0,,,1.0,1.0,1.0,3.0,,,3.0,,,,,,,,,,,True,,,,,,,,,,,
12530681,home,Adana Demirspor,Abat Aimbetov,,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,False,10.0,7.0,,,0.0,2.0,2.0,8.0,,1.0,,,62.0,15.0,6.5,7.0,0.00650493,0,,,5.0,4.0,,7.0,1.0,,2.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Ozan Demirbağ,Ozan Demirbag,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,False,12.0,7.0,1.0,1.0,0.0,2.0,2.0,10.0,,2.0,,,62.0,19.0,6.5,9.0,0.00353235,1,,,5.0,2.0,,5.0,,,2.0,,,,,,2.0,,1.0,,,,0.1068,,,,1.0,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Maestro,,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,True,8.0,8.0,,,0.0,6.0,6.0,2.0,1.0,3.0,,,28.0,11.0,6.7,,0.00303064,1,,,2.0,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,0.014,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Yusuf Barası,,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,True,6.0,3.0,1.0,1.0,0.0,,2.0,4.0,,,,,28.0,7.0,6.6,3.0,0.00302746,0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Salih Kavrazlı,,salih-kavrazli,S. Kavrazlı,F,28,178,109,M,964233,EUR,1016236800,F,28,28,True,9.0,6.0,1.0,,0.0,4.0,5.0,6.0,,,,,28.0,16.0,6.3,6.0,0.268409,0,,,3.0,1.0,,3.0,,1.0,,,,1.0,,,2.0,,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,
12530681,home,Adana Demirspor,Deniz Eren Dönmezer,,donmezer-deniz-eren,D. E. Donmezer,G,27,190,590,M,1550760,EUR,1221955200,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Ali Arda Yildiz,,yildiz-ali-arda,A. A. Yildiz,D,61,183,12,M,2086501,EUR,1176681600,D,61,61,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Kadir Karayigit,Kadir Karayigit,kadir-karayigit,K. Karayigit,D,,178,27,M,1918333,EUR,1130716800,D,91,91,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Aksel Aktaş,,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Ali Yavuz Kol,,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,F,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Gokdeniz Tunc,,tunc-gokdeniz,G. Tunc,F,22,176,9,M,2086510,EUR,1154908800,F,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,home,Adana Demirspor,Breyton Fougeu,Breyton,breyton-fougeu,B. Fougeu,F,,175,51,M,1545020,EUR,1073347200,F,93,93,True,,,,,,,,,,,,,,,,,,0,,Fougeu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530681,away,Trabzonspor,Uğurcan Çakır,,ugurcan-cakir,U. Çakır,G,1,192,4886,M,754330,EUR,828662400,G,1,1,False,19.0,16.0,6.0,3.0,0.0,16.0,16.0,3.0,1.0,9.0,,1.0,90.0,28.0,7.2,3.0,8.342e-05,0,0.0133,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,True,,1.0,1.0,1.0,1.0,,,,,,
12530681,away,Trabzonspor,Pedro Malheiro,,pedro-malheiro,P. Malheiro,D,79,179,416,M,1131249,EUR,980035200,D,79,79,False,62.0,56.0,6.0,3.0,0.0,27.0,29.0,34.0,,4.0,,,90.0,85.0,7.1,15.0,0.0688696,0,,,29.0,,1.0,4.0,4.0,,1.0,3.0,2.0,,1.0,,3.0,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
