match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369981,home,KAA Gent,Daniel Schmidt,daniel-schmidt,D. Schmidt,G,1,196.0,258,M,997499,EUR,697075200,G,16,16,False,19.0,14.0,11.0,6.0,14.0,16.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,90.0,28.0,6.5,5.0,0.00011788,0,-0.7047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369981,home,KAA Gent,Ismael Kandouss,ismael-kandouss,I. Kandouss,D,27,192.0,739,M,934196,EUR,879292800,D,5,5,False,73.0,52.0,13.0,7.0,24.0,29.0,45.0,7.0,12.0,1.0,8.0,,,90.0,100.0,7.3,25.0,0.184597,0,,,,28.0,1.0,3.0,8.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11369981,home,KAA Gent,Tsuyoshi Watanabe,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1372,M,942213,EUR,855100800,D,4,4,False,50.0,38.0,12.0,6.0,20.0,28.0,22.0,4.0,11.0,3.0,6.0,,,90.0,63.0,7.1,12.0,0.010248,0,,,,18.0,,5.0,6.0,,1.0,3.0,2.0,3.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369981,home,KAA Gent,Stefan Mitrović,stefan-mitrovic,S. Mitrović,D,23,189.0,432,M,108736,EUR,643334400,D,20,20,False,71.0,62.0,24.0,20.0,30.0,33.0,38.0,9.0,11.0,7.0,3.0,,,90.0,84.0,8.0,9.0,0.0132284,0,,,,32.0,,4.0,4.0,,2.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369981,home,KAA Gent,Matisse Samoise,matisse-samoise,M. Samoise,M,18,180.0,256,M,1046245,EUR,1006300800,D,18,18,False,77.0,63.0,10.0,6.0,20.0,28.0,59.0,1.0,8.0,,7.0,,,90.0,124.0,7.6,29.0,0.137569,2,,,,45.0,10.0,2.0,9.0,,,1.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0582,0.2515,,,,,,,,,,,,
11369981,home,KAA Gent,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,8,8,False,35.0,24.0,6.0,1.0,5.0,6.0,31.0,1.0,3.0,,3.0,,,73.0,46.0,6.9,13.0,0.136569,2,,,,21.0,2.0,2.0,6.0,1.0,,2.0,1.0,,2.0,2.0,1.0,,,,2.0,,2.0,1.0,0.1548,0.0707,,,,,,,,,,,,
11369981,home,KAA Gent,Julien De Sart,julien-de-sart,J. De Sart,M,4,187.0,181,M,149795,EUR,788140800,M,13,13,False,75.0,46.0,32.0,21.0,12.0,22.0,56.0,5.0,13.0,2.0,8.0,,,90.0,106.0,8.6,29.0,0.169425,5,,,,37.0,3.0,3.0,5.0,,,6.0,4.0,,,2.0,2.0,2.0,2.0,7.0,3.0,,4.0,,0.1018,0.4978,True,1.0,,,,,,,,,,
11369981,home,KAA Gent,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187.0,700,M,960437,EUR,944179200,M,22,22,False,28.0,22.0,,,1.0,1.0,29.0,,1.0,,1.0,,,85.0,47.0,6.8,15.0,0.014363,3,,,,21.0,2.0,1.0,5.0,1.0,,,,1.0,,1.0,,3.0,,1.0,,2.0,,3.0,0.368,,,1.0,1.0,1.0,1.0,1.0,,,,,,
11369981,home,KAA Gent,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177.0,1224,M,942937,EUR,929491200,M,7,7,False,60.0,48.0,2.0,1.0,11.0,15.0,53.0,1.0,4.0,,1.0,,,84.0,81.0,7.7,21.0,0.428999,1,,,,40.0,8.0,1.0,4.0,1.0,,2.0,1.0,1.0,1.0,5.0,,1.0,,,3.0,1.0,,2.0,0.0768,,,,,1.0,,,,,,,,
11369981,home,KAA Gent,Tarik Tissoudali,tarik-tissoudali,T. Tissoudali,F,9,182.0,4096,M,584472,EUR,733708800,M,10,10,False,49.0,38.0,,,4.0,6.0,46.0,2.0,4.0,,4.0,,,90.0,68.0,6.6,22.0,0.229037,3,,,,35.0,3.0,,5.0,3.0,,,,,1.0,,,4.0,2.0,,1.0,2.0,,4.0,0.4115,,,1.0,,,1.0,,tissoudali14,,,,,
