match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_penaltyConceded,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_lastManTackle,stat_expectedGoals,stat_dispossessed,stat_keyPass,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceCreated,captain,stat_bigChanceMissed,stat_punches,stat_penaltyWon,stat_hitWoodwork
12437676,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,32.0,18.0,26.0,12.0,0.0,10.0,13.0,8.0,19.0,1.0,7.0,1.0,2.0,1.0,3.0,2.0,2.0,90.0,41.0,7.2,15.0,0.00097685,0,0.2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Hamari Traoré,hamari-traore,H. Traoré,D,14,175,4235,M,362014,EUR,696470400,D,18,18,False,39.0,29.0,5.0,1.0,0.0,18.0,21.0,11.0,19.0,7.0,5.0,,,,,,,90.0,62.0,6.9,12.0,0.0462513,0,,,,hamarintos27,1.0,2.0,2.0,5.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,39.0,36.0,4.0,1.0,0.0,26.0,27.0,10.0,12.0,3.0,,,,,,,,81.0,48.0,5.7,5.0,0.00484225,0,,,,,,2.0,,4.0,1.0,,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Jon Pacheco,jon-pacheco,J. Pacheco,D,5,184,537,M,934383,EUR,978912000,D,20,20,False,24.0,20.0,5.0,1.0,0.0,16.0,17.0,4.0,7.0,,,,,,,,,45.0,28.0,6.2,5.0,0.00482623,0,,,,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,401,M,945404,EUR,1009843200,D,12,12,False,23.0,21.0,1.0,1.0,0.0,12.0,12.0,10.0,15.0,4.0,2.0,,,,,,,90.0,51.0,7.0,9.0,0.00671913,1,,,,,4.0,1.0,2.0,4.0,9.0,2.0,,,4.0,2.0,2.0,,,,,1.0,2.0,1.0,1.0,1.0,0.0141,,,,,,,,,,,,,
12437676,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,32.0,22.0,1.0,,0.0,2.0,5.0,20.0,28.0,,3.0,,,,,,,90.0,55.0,6.7,20.0,0.0374158,1,,,,KuboTake,1.0,,,6.0,7.0,1.0,,,2.0,1.0,5.0,,,2.0,,,4.0,,1.0,,0.1973,1.0,1.0,,,,,,,,,,,
12437676,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,49.0,39.0,3.0,2.0,0.0,17.0,20.0,22.0,29.0,2.0,4.0,,,,,,,90.0,61.0,7.1,11.0,0.034119,2,,,,martin_zubimendi,,1.0,5.0,2.0,7.0,,,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,,0.114,,1.0,1.0,,,,,,,,,,
12437676,home,Real Sociedad,Brais Méndez,brais-mendez,B. Méndez,M,23,184,2013,M,845385,EUR,852595200,M,23,23,False,30.0,23.0,,,0.0,10.0,10.0,13.0,20.0,,4.0,,,,,,,81.0,42.0,7.2,11.0,0.00955553,2,,,,,,2.0,1.0,8.0,5.0,2.0,,,1.0,1.0,2.0,,,,,,3.0,1.0,1.0,,0.465,2.0,1.0,,1.0,1.0,1.0,0.4984,,,,,,
12437676,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,17,17,False,20.0,15.0,1.0,,1.0,8.0,9.0,13.0,20.0,2.0,4.0,,,,,,,81.0,40.0,7.6,11.0,0.557945,0,,,,sergiogm_10,9.0,1.0,4.0,4.0,4.0,,,,,,,1.0,,1.0,,6.0,1.0,,,,,1.0,4.0,,,,,,2.0,,,,,
12437676,home,Real Sociedad,Sheraldo Becker,sheraldo-becker,S. Becker,F,23,180,1503,M,352544,EUR,792288000,F,11,11,False,15.0,11.0,,,0.0,4.0,6.0,7.0,9.0,,,,,,,,,66.0,16.0,6.6,5.0,0.00987258,0,,,,,,,2.0,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
12437676,home,Real Sociedad,Mikel Oyarzabal,mikel-oyarzabal,M. Oyarzabal,F,10,181,11730,M,823622,EUR,861580800,F,10,10,False,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,29.0,5.0,4.9,2.0,0.00029435,1,,,,mikel10oyar,,2.0,,4.0,,,,,,,,2.0,,2.0,,,,,,,0.1191,,,1.0,,,,,,True,,,,
12437676,home,Real Sociedad,Jon Martin,vicente-jon-martin,J. Martin,D,31,185,1209,M,1466116,EUR,1145750400,D,31,31,True,16.0,13.0,1.0,,0.0,11.0,13.0,2.0,3.0,2.0,2.0,,,,,,,45.0,22.0,6.4,3.0,0.00116188,2,,Jon Martín,,,,3.0,3.0,7.0,3.0,,,1.0,,,,4.0,,,,,,,1.0,,0.0831,,,1.0,,,,,,,1.0,,,
12437676,home,Real Sociedad,Umar Sadiq,umar-sadiq,U. Sadiq,F,6,192,2879,M,754710,EUR,854841600,F,19,19,True,7.0,3.0,,,0.0,1.0,1.0,2.0,7.0,,,,,,,,,24.0,14.0,6.9,6.0,0.00088852,1,,,,,1.0,,1.0,,5.0,,,,1.0,,,,,1.0,,,3.0,3.0,1.0,,0.0418,,,,,,1.0,,,,,,,
12437676,home,Real Sociedad,Beñat Turrientes,benat-turrientes,B. Turrientes,M,8,179,748,M,980410,EUR,1012435200,M,22,22,True,13.0,13.0,,,0.0,6.0,6.0,9.0,11.0,,1.0,,,,,,,9.0,18.0,6.9,2.0,0.0243538,0,,,,,4.0,,1.0,,2.0,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Pablo Marín,pablo-marin,P. Marín,M,15,178,481,M,1139409,EUR,1057190400,M,28,28,True,6.0,2.0,,,0.0,1.0,2.0,1.0,5.0,,,,,,,,,9.0,11.0,6.6,7.0,0.00039727,0,,Pablo Marín,,,1.0,,1.0,1.0,2.0,,,,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Jon Ander Olasagasti,jon-ander-olasagasti,J. A. Olasagasti,M,8,176,263,M,1010383,EUR,966384000,M,16,16,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,,,9.0,6.0,6.5,2.0,0.00060548,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Unai Marrero,unai-marrero,U. Marrero,G,13,187,278,M,1094782,EUR,1002585600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,Unai Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Aitor Fraga,aitor-fraga,A. Fraga,G,32,194,111,M,1000247,EUR,1047168000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,Jon Aramburu,,ElBufalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Aihen Muñoz,aihen-munoz,A. Muñoz,D,3,175,419,M,966441,EUR,871689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Jon Magunazelaia,jon-magunazelaia,J. Magunazelaia,M,11,180,129,M,1134396,EUR,994982400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,Jon Magunacelaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,luka_sucic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,home,Real Sociedad,Urko González,urko-gonzalez,U. González,M,4,189,462,M,1064009,EUR,985046400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437676,away,Deportivo Alavés,Antonio Sivera,antonio-sivera,A. Sivera,G,1,184,563,M,369004,EUR,839721600,G,1,1,False,21.0,11.0,16.0,6.0,0.0,6.0,7.0,5.0,14.0,1.0,5.0,1.0,,,,,,90.0,25.0,6.6,10.0,0.00183206,0,-0.5016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12437676,away,Deportivo Alavés,Hugo Novoa,hugo-novoa-ramos,H. N. Ramos,M,2,182,231,M,1001967,EUR,1043366400,D,16,16,False,18.0,14.0,2.0,1.0,0.0,8.0,10.0,7.0,9.0,1.0,2.0,,,,,,,90.0,33.0,6.3,8.0,0.0191839,0,,,,,1.0,6.0,,8.0,2.0,,,,1.0,1.0,,,,2.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
