match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,captain,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalCross,stat_accurateCross,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goals,stat_crossNotClaimed,stat_goodHighClaim,stat_errorLeadToAGoal
14035898,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205.0,781,M,852394,EUR,948585600,G,37,37,False,27.0,22.0,12.0,7.0,0.0,17.0,17.0,5.0,10.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,34.0,7.3,5.0,0.0144727,0.1707,0,0.1518,0.15,-0.07,0.14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175.0,9946,M,895327,EUR,878860800,D,5,5,False,57.0,47.0,10.0,5.0,0.0,31.0,34.0,16.0,23.0,6.0,1.0,,,,,,90.0,81.0,8.2,13.0,0.405348,,0,,0.53,0.17,0.29,,2.0,3.0,5.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196.0,311,M,303634,EUR,686793600,D,16,16,False,54.0,42.0,9.0,3.0,0.0,32.0,36.0,10.0,18.0,9.0,3.0,,,,,,90.0,72.0,7.9,15.0,0.156928,,0,,0.57,0.07,0.17,,5.0,6.0,7.0,10.0,,,,,,3.0,,1.0,1.0,2.0,,True,,,,,,,,,,,,,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196.0,234,M,845558,EUR,922406400,D,26,26,False,43.0,34.0,9.0,3.0,0.0,19.0,20.0,15.0,23.0,15.0,3.0,,,,,,90.0,74.0,7.7,11.0,0.0145118,,2,,0.27,0.03,0.38,,1.0,4.0,2.0,5.0,1.0,,,,1.0,,,1.0,1.0,,,,,,2.0,2.0,0.112,0.8703,0.08,,,,,,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183.0,2317,M,1403362,EUR,1094169600,M,25,25,False,28.0,22.0,2.0,1.0,0.0,12.0,13.0,10.0,15.0,1.0,6.0,,,,,,81.0,47.0,7.3,12.0,0.357493,,0,,0.46,0.13,0.16,,4.0,1.0,5.0,3.0,,2.0,1.0,,1.0,1.0,,2.0,,,2.0,,,,,,,,,4.0,2.0,,,,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,8,8,False,50.0,39.0,4.0,2.0,0.0,18.0,22.0,21.0,28.0,,5.0,,,,,,90.0,67.0,6.8,18.0,0.197456,,1,,0.38,-0.08,-0.02,,2.0,1.0,7.0,4.0,1.0,,,,,2.0,1.0,,1.0,2.0,2.0,,,,1.0,,0.2296,0.185,-0.54,7.0,2.0,AdemZorgane,2.0,1.0,,,,,,,
14035898,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180.0,239,M,834244,EUR,880416000,M,4,4,False,18.0,12.0,4.0,1.0,0.0,7.0,9.0,5.0,9.0,1.0,2.0,,,,,,45.0,27.0,6.9,6.0,0.00282078,,2,,0.02,-0.3,0.18,,,1.0,1.0,5.0,,,,,,2.0,2.0,,2.0,1.0,,,,,,,0.0776,,-0.09,,,,,,2.0,,,,,,
14035898,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168.0,3149,M,880780,EUR,1002844800,M,22,22,False,13.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,9.0,,3.0,,,,,,45.0,24.0,6.7,10.0,0.0173233,,1,,0.16,0.12,0.21,,1.0,,2.0,1.0,,1.0,1.0,,,,,3.0,,,,,,,,1.0,0.0405,,-0.22,1.0,,,1.0,,,1.0,1.0,,,,
14035898,home,Royale Union Saint-Gilloise,Rob Schoofs,rob-schoofs,R. Schoofs,M,17,179.0,194,M,133164,EUR,764380800,F,17,17,False,37.0,25.0,7.0,3.0,0.0,6.0,7.0,19.0,30.0,1.0,4.0,,,,,,90.0,48.0,6.3,15.0,0.0382749,,3,,-0.18,0.14,0.18,,,,2.0,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,0.2749,0.1239,-0.54,2.0,1.0,,1.0,1.0,,2.0,,,,,
14035898,home,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182.0,964,M,1022491,EUR,992131200,F,30,30,False,17.0,11.0,2.0,1.0,0.0,1.0,2.0,10.0,15.0,,3.0,,,,,,64.0,24.0,6.2,10.0,0.0954054,,1,,0.06,0.28,-0.15,,1.0,,6.0,1.0,3.0,1.0,,,1.0,,,2.0,1.0,1.0,2.0,,,,,,0.1749,,-0.51,1.0,,,,,,1.0,2.0,,,,
