match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalOffside,captain,stat_outfielderBlock,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded
10388434,home,FC Augsburg,Tomáš Koubek,,,tomas-koubek,T. Koubek,G,40,198,89,M,124294,EUR,714787200,G,40,40,False,35.0,18.0,29.0,12.0,8.0,9.0,10.0,26.0,1.0,7.0,1.0,2.0,4.0,90.0,42.0,6.4,17.0,0.0,0.0,0.00555765,0,-0.6338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388434,home,FC Augsburg,Mads Pedersen,,,mads-pedersen,M. Pedersen,D,3,179,157,M,809219,EUR,841536000,D,3,3,False,11.0,5.0,2.0,1.0,3.0,7.0,2.0,4.0,1.0,4.0,,,,78.0,23.0,6.6,10.0,0.0,0.0,0.00427301,0,,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388434,home,FC Augsburg,Maximilian Bauer,,,maximilian-bauer,M. Bauer,D,5,189,96,M,940393,EUR,950054400,D,23,23,False,28.0,20.0,8.0,2.0,13.0,14.0,7.0,14.0,3.0,5.0,,,,90.0,35.0,5.9,9.0,0.0,0.0,0.00625216,0,,,2.0,,,2.0,4.0,7.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10388434,home,FC Augsburg,Jeffrey Gouweleeuw,,,jeffrey-gouweleeuw,J. Gouweleeuw,D,6,187,229,M,146853,EUR,679104000,D,6,6,False,22.0,11.0,8.0,2.0,5.0,7.0,6.0,15.0,3.0,4.0,,,,90.0,40.0,6.9,11.0,0.0,0.0,0.00588007,0,,4.0,9.0,4.0,,1.0,2.0,7.0,1.0,4.0,4.0,,True,2.0,1.0,,,,,,,,,,,,,,,,,
10388434,home,FC Augsburg,Iago Borduchi,,,iago,I. Borduchi,D,25,181,849,M,869644,EUR,859075200,D,22,22,False,20.0,12.0,3.0,,4.0,6.0,10.0,18.0,1.0,6.0,,,,65.0,40.0,5.8,18.0,0.0,0.0,0.0165193,0,,1.0,2.0,1.0,2.0,1.0,1.0,5.0,,,1.0,,,,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,
10388434,home,FC Augsburg,Carlos Gruezo,,,carlos-gruezo,C. Gruezo,M,11,172,502,M,155802,EUR,798249600,M,8,8,False,19.0,13.0,6.0,2.0,5.0,5.0,8.0,15.0,,4.0,,,,90.0,29.0,6.8,7.0,0.0,0.0,0.0550527,0,,,4.0,2.0,,2.0,1.0,2.0,1.0,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
10388434,home,FC Augsburg,Elvis Rexhbeçaj,,,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,13,13,False,27.0,14.0,3.0,,2.0,3.0,12.0,24.0,1.0,7.0,,,,90.0,37.0,6.6,15.0,0.0,0.0,0.0111776,0,,2.0,4.0,2.0,1.0,,1.0,4.0,1.0,1.0,2.0,,,,2.0,,,,,1.0,,,,,,,,,,,,
10388434,home,FC Augsburg,Ruben Vargas,,,ruben-vargas,R. Vargas,M,11,179,2677,M,872919,EUR,902275200,M,16,16,False,17.0,12.0,1.0,,2.0,3.0,11.0,18.0,1.0,4.0,,,,90.0,32.0,7.8,11.0,0.0693,0.0469,0.036407,1,,,4.0,,2.0,1.0,2.0,3.0,,,1.0,,,,,4.0,1.0,,3.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,
10388434,home,FC Augsburg,Ermedin Demirović,,,ermedin-demirovic,E. Demirović,F,9,184,5628,M,878081,EUR,890784000,M,9,9,False,23.0,12.0,,,4.0,4.0,9.0,20.0,2.0,4.0,,,,90.0,39.0,6.6,14.0,0.6608,0.1326,0.0543474,5,,2.0,3.0,1.0,,,5.0,8.0,,1.0,1.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,e.demirovic29,1.0,2.0,2.0,,,,
10388434,home,FC Augsburg,Florian Niederlechner,Florian,Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,156146,EUR,656726400,F,7,7,False,19.0,11.0,1.0,1.0,3.0,4.0,8.0,15.0,2.0,1.0,,,,87.0,33.0,6.7,11.0,0.0333,0.0,0.323025,2,,5.0,7.0,,1.0,2.0,2.0,5.0,1.0,,1.0,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,
