match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_clearanceOffLine,stat_errorLeadToAGoal
14065139,home,1. FC Köln,Linton Maina,,,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,F,37,37,False,,13.0,10.0,,,0.0,5.0,5.0,5.0,8.0,,1.0,2.0,,,,,,,67.0,27.0,6.4,9.0,0.00870112,,,3,,-0.07,0.15,-0.04,,1.0,,,,2.0,2.0,1.0,1.0,,,,,4.0,,,1.0,2.0,1.0,,,0.2752,,-0.31,1.0,1.0,1.0,,,
14065139,home,1. FC Köln,Sebastian Sebulonsen,,,sebastian-sebulonsen,S. Sebulonsen,M,28,187,234,M,1020206,EUR,948931200,D,28,28,True,,9.0,9.0,,,0.0,6.0,6.0,3.0,3.0,1.0,1.0,2.0,,,,,,,45.0,13.0,6.4,,0.0213668,,1.0,0,,-0.17,0.37,-0.2,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Dominique Heintz,,,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,True,,16.0,15.0,3.0,2.0,0.0,10.0,10.0,5.0,6.0,,2.0,,,,,,,,23.0,19.0,6.9,1.0,0.00596216,,,0,,0.11,0.01,0.29,,,,1.0,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Said El Mala,,,el-mala-said,S. E. Mala,M,13,185,2512,M,1800475,EUR,1156550400,M,13,13,True,,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,,,4.0,,,,,,,23.0,16.0,7.8,3.0,0.0932242,,,4,,0.11,0.52,0.15,,,,,,,4.0,1.0,,,,2.0,2.0,1.0,,,,1.0,2.0,1.0,1.0,1.3349,1.2365,0.29,1.0,1.0,2.0,1.0,,
14065139,home,1. FC Köln,Tom Krauß,,,tom-krauss,T. Krauß,M,5,182,398,M,930272,EUR,993168000,M,5,5,True,,16.0,13.0,2.0,1.0,0.0,8.0,10.0,5.0,6.0,,1.0,3.0,,,,,,,23.0,25.0,6.8,7.0,0.029084,,,0,,0.2,0.0,-0.02,,,,,,1.0,2.0,,1.0,,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Marius Bülter,,,marius-bulter,M. Bülter,F,30,188,454,M,378340,EUR,733363200,F,30,30,True,,7.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,6.0,,,,,,,,,,17.0,14.0,6.0,6.0,0.00208308,,,2,,-0.39,0.58,0.13,,,,,,2.0,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,,0.5792,0.5293,-0.56,1.0,,1.0,,,
14065139,home,1. FC Köln,Ron-Robert Zieler,,,ron-robert-zieler,R. Zieler,G,20,188,175,M,41615,EUR,603244800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Jusuf Gazibegović,,,jusuf-gazibegovic,J. Gazibegović,D,22,174,1222,M,907530,EUR,952732800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Alessio Castro-Montes,,,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,home,1. FC Köln,Luca Waldschmidt,,,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Daniel Heuer Fernandes,,,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,,49.0,44.0,12.0,7.0,0.0,39.0,39.0,5.0,10.0,,,6.0,1.0,3.0,5.0,,,,90.0,59.0,7.4,5.0,0.00158774,0.6126,,0,0.3988,0.1,0.03,-0.35,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Nicolai Remberg,,,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,D,21,21,False,,50.0,47.0,5.0,4.0,0.0,37.0,38.0,10.0,12.0,,6.0,2.0,,,,,,,90.0,63.0,6.2,3.0,0.0147741,,,1,,0.07,0.02,-0.69,,,,2.0,3.0,4.0,4.0,1.0,2.0,,1.0,,,,,,,,1.0,,,0.1399,0.3823,0.32,,,,,,
14065139,away,Hamburger SV,Luka Vušković,,,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,,60.0,55.0,13.0,12.0,0.0,35.0,38.0,20.0,22.0,,9.0,,,,,,,,90.0,79.0,7.2,7.0,0.0159522,,,0,,0.29,0.08,-0.11,,,,1.0,3.0,4.0,4.0,1.0,2.0,3.0,,,,2.0,lukavuskovic,1.0,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Daniel Elfadli,,,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,,55.0,50.0,2.0,1.0,0.0,32.0,35.0,18.0,20.0,,2.0,4.0,,,,,,,90.0,64.0,6.0,9.0,0.00482782,,,0,,-0.01,0.06,-0.51,,,,,,3.0,1.0,,2.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,
14065139,away,Hamburger SV,William Mikelbrencis,,,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,M,2,2,False,,23.0,18.0,5.0,1.0,0.0,8.0,10.0,10.0,13.0,,,2.0,,,,,,,77.0,39.0,6.2,10.0,0.0071445,,,1,,0.01,0.0,-0.14,,1.0,,,1.0,4.0,1.0,,1.0,,,,,1.0,,1.0,2.0,,,1.0,,0.1172,,-0.18,,,,2.0,,
14065139,away,Hamburger SV,Fábio Vieira,,,fabio-vieira,F. Vieira,M,20,170,6625,M,904835,EUR,959644800,M,20,20,False,,25.0,20.0,8.0,6.0,0.0,8.0,10.0,12.0,15.0,,,5.0,,,,,,,83.0,36.0,6.3,11.0,0.0269722,,1.0,1,,0.25,0.28,-0.12,,2.0,,1.0,,5.0,3.0,1.0,2.0,,,,,2.0,fabiodfvieira,,1.0,,,1.0,,0.0828,,-0.15,3.0,2.0,,,,
14065139,away,Hamburger SV,Albert Sambi Lokonga,,,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,,35.0,33.0,2.0,2.0,0.0,20.0,20.0,13.0,15.0,,,3.0,,,,,,,89.0,45.0,6.1,6.0,0.0190983,,,1,,0.13,0.04,-0.4,,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,2.0,,,,2.0,,1.0,1.0,,1.0,,,0.1183,0.1028,-0.22,,,,,,1.0
14065139,away,Hamburger SV,Miro Muheim,,,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,True,52.0,39.0,10.0,1.0,0.0,21.0,23.0,18.0,29.0,,2.0,6.0,,,,,,,90.0,79.0,6.7,20.0,0.0365716,,,1,,0.04,0.25,-0.14,,4.0,1.0,,,2.0,7.0,2.0,1.0,,,2.0,1.0,,,,1.0,,,1.0,,0.0135,,-0.01,3.0,3.0,,,,
14065139,away,Hamburger SV,Rayan Philippe,,,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,,10.0,8.0,1.0,1.0,0.0,1.0,1.0,7.0,9.0,,1.0,3.0,,,,,,,77.0,20.0,6.5,7.0,0.0539693,,2.0,1,,0.2,0.01,0.16,,2.0,1.0,1.0,,2.0,,,2.0,,,,,3.0,,,1.0,,,1.0,,0.0398,,-0.19,,,,1.0,,
14065139,away,Hamburger SV,Jean-Luc Dompé,,,jean-luc-dompe,J. Dompé,F,7,170,649,M,789192,EUR,808185600,F,7,7,False,,23.0,17.0,2.0,,0.0,4.0,4.0,13.0,19.0,2.0,,2.0,,,,,,,89.0,37.0,8.6,14.0,0.540347,,4.0,2,,0.37,0.35,0.0,,8.0,2.0,1.0,,2.0,2.0,,,,,1.0,1.0,1.0,,,,,2.0,,1.0,0.1027,1.0587,0.7,2.0,1.0,,,,
14065139,away,Hamburger SV,Ransford Yeboah Königsdörffer,,,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,,13.0,8.0,,,0.0,4.0,4.0,4.0,9.0,,,1.0,,,,,,,59.0,18.0,6.4,6.0,0.00331736,,,2,,-0.12,0.09,-0.02,,1.0,,2.0,2.0,3.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,0.305,0.1508,0.05,,,1.0,1.0,,
14065139,away,Hamburger SV,Yussuf Poulsen,,,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,,12.0,8.0,1.0,,0.0,4.0,5.0,4.0,7.0,,,3.0,,,,,,,31.0,17.0,6.4,7.0,0.012736,,,0,,-0.09,0.15,0.13,,1.0,,3.0,2.0,5.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,
14065139,away,Hamburger SV,Giorgi Gocholeishvili,,,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,D,16,16,True,,3.0,1.0,3.0,1.0,0.0,,,1.0,3.0,,,1.0,,,,,,,13.0,13.0,5.5,7.0,0.0799738,,,1,,0.2,-0.61,-0.75,,1.0,,,,4.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,0.1712,,-0.37,3.0,1.0,1.0,,,1.0
14065139,away,Hamburger SV,Immanuel Pherai,,,immanuel-pherai,I. Pherai,M,22,175,377,M,989203,EUR,988156800,M,10,10,True,,,,,,0.0,,,,,,,,,,,,,,2.0,1.0,3.8,1.0,,,,0,,,-0.05,-0.02,,,,,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Alexander Røssing-Lelesiit,Alexander Røssing-Lelesiit,,alexander-rossing-lelesiit,A. Røssing-Lelesiit,M,38,184,532,M,1862226,EUR,1169251200,F,38,38,True,,3.0,2.0,,,0.0,,,2.0,3.0,,,1.0,,,,,,,13.0,4.0,6.5,1.0,0.00327856,,,0,,-0.07,0.03,-0.01,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,
14065139,away,Hamburger SV,Robert Glatzel,,,robert-glatzel,R. Glatzel,F,9,193,991,M,168987,EUR,757987200,F,9,9,True,,1.0,,,,0.0,,,,1.0,,,,,,,,,,13.0,3.0,6.5,2.0,,,1.0,0,,-0.08,,0.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
14065139,away,Hamburger SV,Daniel Peretz,,,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Aboubaka Soumahoro,Aboubaka Soumahoro,,soumahoro-aboubaka,A. Soumahoro,D,22,184,245,M,1605225,EUR,1107475200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Jordan Torunarigha,,,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065139,away,Hamburger SV,Jonas Meffert,,,jonas-meffert,J. Meffert,M,28,179,117,M,148256,EUR,778636800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
