match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_fouls,player_lastName,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_totalOffside,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12625006,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193,807,M,79413,EUR,561945600,G,82,82,False,26.0,13.0,20.0,7.0,0.0,7.0,10.0,6.0,16.0,1.0,12.0,3.0,5.0,5.0,1.0,1.0,90.0,42.0,7.9,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625006,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170,14,M,1525073,EUR,817948800,D,27,27,False,23.0,12.0,5.0,1.0,0.0,7.0,15.0,5.0,10.0,,3.0,,,,,,90.0,47.0,6.5,15.0,2,Hussain Al-Nuweqi,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12625006,home,Al-Riyadh,Ziyad Al-Sahafi,ziyad-al-sahafi,Z. Al-Sahafi,D,21,182,36,M,831259,EUR,782352000,D,14,14,False,3.0,3.0,,,0.0,3.0,3.0,,,2.0,,,,,,,28.0,6.0,5.1,,0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12625006,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179,31,M,350060,EUR,690076800,D,29,29,False,19.0,14.0,8.0,4.0,0.0,11.0,13.0,3.0,6.0,4.0,2.0,,,,,,90.0,31.0,6.8,5.0,0,,,1.0,1.0,3.0,,,,3.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,
12625006,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190,128,M,369544,EUR,736992000,D,5,5,False,27.0,20.0,9.0,5.0,0.0,13.0,18.0,7.0,9.0,2.0,7.0,,,,,,90.0,41.0,7.1,10.0,2,,,1.0,1.0,3.0,,1.0,1.0,2.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,
12625006,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174,142,M,1519328,EUR,864259200,D,8,8,False,29.0,22.0,3.0,2.0,0.0,9.0,10.0,13.0,24.0,1.0,10.0,,,,,,88.0,50.0,6.7,19.0,0,Abdulelah Al Khaibari,5.0,,4.0,4.0,1.0,,,,2.0,1.0,,,1.0,1.0,,3.0,True,2.0,1.0,1.0,1.0,,,,,,,
12625006,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177,2466,M,920815,EUR,957139200,M,11,11,False,10.0,8.0,,,0.0,4.0,4.0,4.0,6.0,,6.0,,,,,,73.0,31.0,6.6,11.0,1,,,,10.0,5.0,1.0,1.0,,3.0,1.0,,,,3.0,3.0,2.0,1.0,,4.0,4.0,1.0,1.0,,,,,,,
12625006,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,21,21,False,32.0,21.0,7.0,2.0,0.0,8.0,10.0,13.0,22.0,4.0,7.0,,,,,,90.0,49.0,6.6,15.0,1,,,1.0,3.0,3.0,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,3.0,1.0,1.0,,,,,,,
12625006,home,Al-Riyadh,Tozé,toze,Tozé,M,20,165,386,M,1089231,EUR,726969600,M,20,20,False,20.0,15.0,3.0,1.0,0.0,8.0,10.0,9.0,14.0,,6.0,,,,,,73.0,34.0,6.8,12.0,0,,4.0,,3.0,3.0,,,,1.0,,,,,3.0,2.0,1.0,2.0,,2.0,,,2.0,2.0,,,,,,
12625006,home,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180,416,M,546220,EUR,782352000,M,43,43,False,18.0,16.0,2.0,2.0,0.0,6.0,6.0,10.0,12.0,,5.0,,,,,,80.0,33.0,6.6,10.0,1,,,,6.0,6.0,,,,,2.0,2.0,,,3.0,1.0,,4.0,,2.0,3.0,1.0,,,1.0,,,,,
