match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,player_id,player_name,playerName,reason,rescinded,description
12437823,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12437823,,,,,90,,,1,,,substitution,123455715.0,False,False,regular,,,,,,,
12437823,,,,,90,0.0,,1,,,injuryTime,,,,,6.0,,,,,,
12437823,,1.0,2.0,,88,,,3,,,goal,193986842.0,,True,regular,,328145.0,Adnan Januzaj,,,,
12437823,,,,,87,,,4,,,substitution,123455693.0,False,True,regular,,,,,,,
12437823,,0.0,2.0,,86,,,5,,,goal,193986727.0,,False,regular,,604954.0,Borja Mayoral,,,,
12437823,,,,,82,,,9,,,card,121836145.0,,False,yellow,,1392054.0,Coba da Costa,Coba da Costa,Argument,False,
12437823,,,,,82,,,9,,,card,121836141.0,,True,yellow,,914848.0,Alex Suárez,Alex Suárez,Argument,False,
12437823,,,,,80,,,11,,,substitution,123455662.0,False,True,regular,,,,,,,
12437823,,,,,80,,,11,,,substitution,123455660.0,False,True,regular,,,,,,,
12437823,,,,,80,,,11,,,substitution,123455661.0,False,True,regular,,,,,,,
12437823,,0.0,1.0,,70,,,21,,,goal,193985823.0,,False,regular,,1392054.0,Coba da Costa,,,,
12437823,,,,,64,,,27,,,card,121836084.0,,False,yellow,,811629.0,Luis Milla,Luis Milla,Foul,False,
12437823,,,,,63,,,28,,,substitution,123455562.0,False,False,regular,,,,,,,
12437823,,,,,63,,,28,,,substitution,123455561.0,False,False,regular,,,,,,,
12437823,,,,,56,,,35,,,inGamePenalty,118510751.0,,True,missed,,954076.0,Fábio Silva,,goalkeeperSave,,Goalkeeper save
12437823,,,,,46,,,45,,,card,121835986.0,,True,yellow,,1110006.0,Dário Essugo,Dário Essugo,Foul,False,
12437823,,,,,46,,,45,,,substitution,123455467.0,False,True,regular,,,,,,,
12437823,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12437823,,,,,45,0.0,,1,,,injuryTime,,,,,1.0,,,,,,
12437823,,,,,16,,,30,,,card,121835770.0,,False,yellow,,385888.0,Mauro Arambarri,Mauro Arambarri,Foul,False,
