match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_keyPass,stat_challengeLost,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_ownGoals
11391370,home,Paris Saint-Germain,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,1,1,False,30.0,27.0,7.0,4.0,27.0,29.0,1.0,1.0,5.0,1.0,2.0,1.0,90.0,36.0,6.8,3.0,9.175e-05,0,-0.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Nordi Mukiele,nordi-mukiele,N. Mukiele,D,20,185,6353,M,,780014,EUR,878342400,D,26,26,False,41.0,28.0,4.0,2.0,18.0,24.0,18.0,2.0,4.0,,,,90.0,69.0,7.6,17.0,0.0475449,2,,,,11.0,1.0,1.0,1.0,5.0,6.0,10.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0.2203,0.0821,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187,4067,M,DaniloP,99545,EUR,684374400,D,15,15,False,66.0,62.0,9.0,5.0,54.0,55.0,11.0,1.0,4.0,,,,90.0,71.0,6.7,6.0,0.00424441,0,,,,8.0,,,1.0,,2.0,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,True,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Lucas Hernández,lucas-hernandez,L. Hernández,D,21,183,10246,M,lucashernandez21,352370,EUR,824256000,D,21,21,False,66.0,61.0,7.0,4.0,53.0,55.0,11.0,1.0,7.0,,,,69.0,71.0,6.9,5.0,0.0103697,0,,,,8.0,,,1.0,,1.0,2.0,,,,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Lucas Beraldo,lucas-beraldo,L. Beraldo,D,4,182,17502,M,lberaldo,1108441,EUR,1069632000,D,35,35,False,56.0,47.0,4.0,2.0,33.0,37.0,19.0,,8.0,,,,90.0,77.0,6.7,11.0,0.00496411,0,,Lucas Beraldo,,14.0,,,,,6.0,4.0,,1.0,,,,1.0,2.0,4.0,2.0,,,1.0,,,,,4.0,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Manuel Ugarte,manuel-ugarte,M. Ugarte,M,25,182,19122,M,ugartemanu,846425,EUR,986947200,M,4,4,False,33.0,31.0,,,19.0,19.0,14.0,1.0,8.0,,,,90.0,47.0,7.3,3.0,0.0138576,0,,,,12.0,,,,1.0,3.0,6.0,,1.0,,,,,3.0,5.0,4.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,
11391370,home,Paris Saint-Germain,Ousmane Dembélé,ousmane-dembele,O. Dembélé,F,10,178,239383,M,ODembélé,818244,EUR,863654400,M,10,10,False,22.0,19.0,3.0,2.0,3.0,3.0,22.0,,2.0,,,,62.0,41.0,7.9,9.0,0.558711,2,,,,18.0,3.0,2.0,,,4.0,7.0,1.0,5.0,3.0,,1.0,,,2.0,2.0,1.0,2.0,,0.0409,0.0706,,3.0,1.0,,1.0,1.0,1.0,,,,,,,
11391370,home,Paris Saint-Germain,Fabián Ruiz,fabian-ruiz,F. Ruiz,M,8,189,21859,M,fabianruiz52,784655,EUR,828489600,M,8,8,False,35.0,32.0,4.0,3.0,21.0,21.0,15.0,1.0,2.0,,,,62.0,42.0,7.3,5.0,0.0266767,2,,,,11.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,0.0586,,,4.0,1.0,,,,1.0,,,,,,,
11391370,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182,31005,M,marcoasensio10,361004,EUR,822182400,M,11,11,False,37.0,31.0,4.0,4.0,11.0,15.0,26.0,,5.0,,,,90.0,55.0,7.4,12.0,0.131415,4,,,,21.0,4.0,1.0,1.0,,4.0,2.0,,2.0,1.0,1.0,2.0,,1.0,,,2.0,1.0,1.0,0.3432,0.1386,,2.0,1.0,,,,1.0,,,,,,,
11391370,home,Paris Saint-Germain,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,RKM,871706,EUR,912816000,M,23,23,False,22.0,16.0,2.0,1.0,6.0,8.0,14.0,,4.0,,,,90.0,51.0,6.7,19.0,0.00979731,2,,,,10.0,,,,,12.0,8.0,3.0,5.0,2.0,,2.0,,,,,6.0,6.0,4.0,1.23,1.3327,,,2.0,,,,,1.0,1.0,2.0,,,,
11391370,home,Paris Saint-Germain,Gonçalo Ramos,goncalo-ramos,G. Ramos,F,9,185,23725,M,goncaloramos88,934510,EUR,992995200,F,9,9,False,8.0,8.0,,,3.0,3.0,5.0,2.0,2.0,,,,74.0,22.0,7.3,4.0,0.00148715,2,,,,5.0,,,1.0,1.0,5.0,2.0,2.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,0.8137,0.4872,,,1.0,,,,,,1.0,,,,,
11391370,home,Paris Saint-Germain,Vitinha,vitinha,Vitinha,M,17,172,50484,M,vitinha,902029,EUR,950400000,M,17,17,True,13.0,12.0,1.0,1.0,7.0,7.0,7.0,,1.0,,,,28.0,17.0,6.7,3.0,0.00452204,0,,,,5.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Bradley Barcola,barcola-bradley,B. Barcola,F,29,182,37510,M,bradley_b,996952,EUR,1030924800,F,29,29,True,16.0,13.0,1.0,,6.0,7.0,11.0,,2.0,,,,28.0,28.0,7.6,9.0,0.645373,2,,,,8.0,2.0,1.0,,,3.0,3.0,,3.0,2.0,1.0,1.0,,,1.0,,3.0,,,0.1268,0.3062,,2.0,2.0,,1.0,2.0,,,,,,,,
11391370,home,Paris Saint-Germain,Achraf Hakimi,hakimi-achraf,A. Hakimi,D,2,181,124757,M,AHakimi,814594,EUR,910137600,D,2,2,True,14.0,8.0,3.0,1.0,7.0,11.0,3.0,1.0,,,,,21.0,19.0,6.5,6.0,0.00132608,0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,13.0,12.0,1.0,1.0,6.0,7.0,6.0,,1.0,,,,16.0,16.0,6.7,2.0,0.0145538,0,,,,6.0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Gianluigi Donnarumma,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,donnarumma,824509,EUR,919900800,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Marquinhos,marquinhos,Marquinhos,D,5,183,36538,M,marquinhosm5,155995,EUR,768873600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,Carlos10Soler,832427,EUR,852163200,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Senny Mayulu,mayulu-senny,S. Mayulu,M,24,183,21840,M,,1473491,EUR,1147824000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391370,home,Paris Saint-Germain,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,KMbappé,826643,EUR,914112000,F,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
