match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_errorLeadToAGoal,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_interceptionWon,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_wonTackle,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_penaltyWon,stat_penaltyMiss,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
14064424,home,AS Monaco,Mika Biereth,Mika Biereth,,mika-biereth,M. Biereth,F,14,187.0,5335,M,1083007,EUR,1044662400,F,14,14,False,12.0,8.0,,,0.0,3.0,3.0,5.0,9.0,,1.0,2.0,1.0,,,,61.0,22.0,6.6,7.0,0.0523941,,0,,-0.05,0.03,0.31,,,2.0,,,,1.0,,,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,
14064424,home,AS Monaco,Lucas Michal,Lucas Michal,,lucas-michal,L. Michal,F,19,167.0,619,M,1154647,EUR,1119398400,F,21,21,True,19.0,16.0,,,0.0,8.0,9.0,8.0,10.0,1.0,3.0,2.0,1.0,,,,45.0,30.0,6.4,5.0,0.0107882,,1,,-0.16,0.0,0.0,,,4.0,1.0,1.0,1.0,,,,1.0,1.0,0.0771,-0.03,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,
14064424,home,AS Monaco,Pape Cabral,,,pape-cabral,P. Cabral,M,43,,1063,M,1606641,EUR,1169251200,M,41,41,True,21.0,17.0,1.0,,0.0,9.0,10.0,8.0,11.0,,2.0,1.0,,,,,29.0,25.0,6.7,5.0,0.0249777,,0,,0.03,0.04,0.16,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14064424,home,AS Monaco,George Ilenikhena,George,Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185.0,2495,M,1462434,EUR,1155686400,F,19,19,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,29.0,11.0,6.2,4.0,2.506e-05,,3,,-0.09,-0.07,-0.01,,,3.0,3.0,,1.0,,,,,,0.4559,-0.47,,,,,,,,,,,,,,2.0,0.5017,1.0,1.0,,,,,,,
14064424,home,AS Monaco,Ansu Fati,,,ansu-fati,A. Fati,F,31,178.0,169176,M,962883,EUR,1036022400,F,31,31,True,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,,3.0,,,,,,17.0,15.0,6.0,2.0,0.0255618,,2,,-0.03,0.04,-0.04,,,,2.0,2.0,1.0,,,,1.0,,0.9361,-0.92,AnsuFati,,,,,,,,,,,,,1.0,0.7823,2.0,,,,1.0,,,,
14064424,home,AS Monaco,Denis Zakaria,,,denis-zakaria,D. Zakaria,M,6,191.0,3221,M,770677,EUR,848448000,M,6,6,True,17.0,17.0,,,0.0,8.0,8.0,9.0,9.0,,1.0,1.0,,,,,11.0,18.0,6.8,,0.00823313,,0,,0.06,0.02,0.14,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,home,AS Monaco,Yann Lienard,Yann Lienard,,yann-lienard,Y. Lienard,G,50,192.0,250,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,home,AS Monaco,Eric Dier,,,eric-dier,E. Dier,D,3,191.0,4317,M,146101,EUR,758592000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,ericdier,,,,,,,,,,,,,,,,,,,,,,,
14064424,home,AS Monaco,Takumi Minamino,,,takumi-minamino,T. Minamino,M,18,174.0,8866,M,155818,EUR,790214400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Minamino,,,,,,,,,,,,,,,,,,,,,,,
14064424,home,AS Monaco,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170.0,857,M,1149152,EUR,1120003200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Robin Risser,Robin Risser,,robin-risser,R. Risser,G,40,193.0,833,M,1387161,EUR,1101945600,G,40,40,False,34.0,26.0,11.0,4.0,0.0,25.0,28.0,1.0,6.0,,1.0,9.0,,,4.0,5.0,90.0,43.0,7.7,8.0,0.00010724,0.8506,0,1.198,0.05,0.02,0.14,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
14064424,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,61.0,57.0,3.0,1.0,0.0,42.0,43.0,15.0,18.0,1.0,3.0,3.0,,,,,90.0,76.0,6.8,4.0,0.111862,,1,,0.31,0.12,-0.16,,,1.0,1.0,1.0,,,,,1.0,1.0,0.0926,0.02,,,,,1.0,5.0,,3.0,1.0,1.0,,,2.0,,,,,,,,,,,
14064424,away,RC Lens,Samson Baidoo,,,samson-baidoo,S. Baidoo,D,6,190.0,1272,M,1099117,EUR,1080691200,D,6,6,False,38.0,37.0,1.0,,0.0,30.0,30.0,7.0,8.0,1.0,2.0,6.0,,,,,90.0,54.0,6.9,1.0,0.00797304,,1,,0.17,0.07,0.28,,,3.0,,,1.0,2.0,1.0,,,,0.0114,-0.13,,2.0,1.0,,,3.0,,4.0,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Malang Sarr,,,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,False,51.0,46.0,4.0,3.0,0.0,29.0,31.0,17.0,20.0,1.0,2.0,3.0,,,,,90.0,58.0,6.9,6.0,0.0102417,,0,,0.32,0.12,-0.22,,,1.0,,,,,1.0,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Ruben Aguilar,,,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,44.0,36.0,3.0,2.0,0.0,17.0,22.0,19.0,22.0,,4.0,6.0,,,,,84.0,69.0,7.3,13.0,0.22008,,0,,0.32,0.07,-0.15,,,2.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,1.0,,,3.0,,1.0,4.0,,,,,,,,1.0,,,,,,,
14064424,away,RC Lens,Mamadou Sangare,Mamadou Sangare,,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,8,8,False,29.0,27.0,3.0,2.0,0.0,10.0,12.0,17.0,17.0,1.0,9.0,6.0,1.0,,,,63.0,50.0,7.4,6.0,0.0124329,,3,,0.05,0.11,-0.37,,,7.0,2.0,2.0,,1.0,2.0,,4.0,3.0,0.2988,0.5,,1.0,,3.0,2.0,,,1.0,,,,2.0,1.0,1.0,0.431,,,1.0,,,,,1.0,
14064424,away,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,41.0,36.0,2.0,1.0,0.0,20.0,22.0,16.0,19.0,,10.0,6.0,1.0,,,,84.0,66.0,6.6,10.0,0.111473,,2,,0.08,0.3,-0.18,,True,13.0,2.0,,,,6.0,,4.0,5.0,0.7782,0.09,,3.0,3.0,1.0,,,,1.0,2.0,2.0,,3.0,3.0,2.0,1.1335,1.0,,,,,,,,
14064424,away,RC Lens,Matthieu Udol,,,matthieu-udol,M. Udol,D,14,178.0,453,M,787827,EUR,827280000,M,14,14,False,29.0,25.0,1.0,,0.0,15.0,17.0,10.0,12.0,3.0,7.0,4.0,1.0,,,,90.0,54.0,7.2,12.0,0.317096,,3,,0.33,0.28,0.0,,,3.0,1.0,1.0,,,1.0,,2.0,2.0,0.354,-0.32,,1.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,,1.0,2.0,0.2643,,,,,,,,,
14064424,away,RC Lens,Florian Thauvin,,,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,42.0,33.0,2.0,1.0,2.0,12.0,15.0,21.0,27.0,,7.0,4.0,3.0,,,,90.0,70.0,8.3,23.0,0.610707,,2,,0.47,0.86,-0.02,,,8.0,7.0,3.0,1.0,,2.0,,2.0,,0.1457,-0.53,,,1.0,3.0,1.0,,,,7.0,3.0,2.0,,6.0,,,,1.0,,,,,,,
14064424,away,RC Lens,Wesley Saïd,,,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,False,33.0,28.0,3.0,3.0,0.0,12.0,15.0,16.0,18.0,1.0,1.0,3.0,1.0,,,,72.0,43.0,8.7,7.0,0.0886219,,4,,-0.1,-0.02,-0.07,,,3.0,1.0,,,,,,,1.0,0.3937,0.91,,,1.0,,,,,,,,,,,4.0,1.1058,,,2.0,,,,,,
14064424,away,RC Lens,Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,11,187.0,6612,M,795228,EUR,884908800,F,11,11,False,18.0,13.0,,,1.0,4.0,5.0,9.0,13.0,1.0,3.0,1.0,4.0,,,,72.0,40.0,6.9,15.0,0.0205493,,2,,-0.24,0.23,-0.04,,,8.0,3.0,1.0,,,1.0,,,2.0,0.4898,0.3,,,1.0,3.0,,2.0,,,1.0,,1.0,,1.0,2.0,1.0148,,,1.0,,,,,,1.0
14064424,away,RC Lens,Andrija Bulatovic,,,andrija-bulatovic,A. Bulatović,M,5,180.0,569,M,1423504,EUR,1167177600,M,5,5,True,17.0,15.0,1.0,1.0,0.0,15.0,16.0,,1.0,,1.0,2.0,,,,,27.0,21.0,6.3,3.0,0.00023732,,0,,-0.05,0.03,-0.13,,,5.0,1.0,1.0,,,,,,2.0,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,
14064424,away,RC Lens,Morgan Guilavogui,,,morgan-guilavogui,M. Guilavogui,F,29,188.0,3076,M,990743,EUR,889488000,F,29,29,True,9.0,7.0,,,0.0,3.0,5.0,4.0,4.0,,1.0,,,,,,18.0,10.0,6.8,2.0,0.260614,,0,,0.18,-0.08,0.17,,,,,,,,1.0,,,,,,MorganGuila,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,
14064424,away,RC Lens,Rayan Fofana,Rayan Fofana,,rayan-fofana,R. Fofana,F,38,180.0,522,M,1545376,EUR,1139702400,F,38,38,True,1.0,,,,0.0,,1.0,,,1.0,2.0,1.0,1.0,,,,18.0,7.0,6.1,3.0,,,2,,-0.05,-0.06,0.14,,,2.0,,,1.0,,1.0,,,1.0,0.8247,-0.74,,1.0,,,,1.0,,,,,,1.0,,1.0,0.2192,2.0,,,,,,,,
14064424,away,RC Lens,Anthony Bermont,Anthony Bermont,,anthony-bermont,A. Bermont,M,26,187.0,215,M,1545297,EUR,1107993600,M,26,26,True,8.0,6.0,,,0.0,4.0,5.0,2.0,3.0,,,,,,,,11.0,11.0,6.5,2.0,0.00037644,,0,,-0.02,-0.1,-0.02,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,4.0,4.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,,,,,,,,11.0,5.0,6.5,,0.00276689,,0,,0.13,0.01,-0.04,,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Régis Gurtner,,,regis-gurtner,R. Gurtner,G,16,183.0,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Ismaelo Ganiou,,,ganiou-pierre,I. Ganiou,D,25,185.0,4755,M,1408080,EUR,1110758400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Deiver Machado,,,deiver-machado,D. Machado,M,27,179.0,1117,M,822110,EUR,746928000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064424,away,RC Lens,Abdallah Sima,,,abdallah-sima,A.Sima,F,19,188.0,2455,M,1029018,EUR,992736000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
