match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_totalCross,stat_fouls,captain,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_accurateCross,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed
12448380,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,35.0,9.0,34.0,8.0,0.0,3.0,7.0,6.0,28.0,1.0,2.0,2.0,1.0,15.0,1.0,4.0,1.0,3.0,1.0,90.0,53.0,6.2,26.0,0.00342123,0,-0.4707,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,13.0,7.0,3.0,,0.0,5.0,9.0,2.0,4.0,,5.0,9.0,2.0,3.0,4.0,,,,,90.0,49.0,7.2,12.0,0.0113013,0,,1.0,1.0,3.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,16.0,13.0,3.0,1.0,0.0,10.0,12.0,3.0,4.0,1.0,2.0,6.0,4.0,1.0,1.0,,,,,90.0,29.0,6.5,4.0,0.00084229,0,,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Maxim Dekker,Maxim Dekker,,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,False,29.0,23.0,6.0,1.0,0.0,16.0,18.0,7.0,11.0,1.0,1.0,4.0,1.0,1.0,,,,,,90.0,39.0,6.3,6.0,0.00427261,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,2.0,1.0,2.0,1.0,0.0,,,1.0,3.0,,1.0,,1.0,,1.0,,,,,10.0,6.0,3.0,3.0,0.00036221,0,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,39.0,36.0,4.0,3.0,0.0,22.0,23.0,14.0,16.0,,4.0,,,5.0,2.0,,,,,73.0,49.0,6.6,4.0,0.0221329,0,,3.0,1.0,,1.0,,2.0,,,,1.0,True,1.0,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Kristijan Belić,,,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,30.0,26.0,5.0,4.0,0.0,12.0,14.0,14.0,16.0,,6.0,2.0,2.0,3.0,3.0,,,,,73.0,45.0,6.8,6.0,0.0180474,0,,5.0,1.0,1.0,2.0,1.0,2.0,,1.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,
12448380,home,AZ Alkmaar,Ernest Poku,,,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,M,21,21,False,18.0,12.0,2.0,2.0,0.0,4.0,7.0,9.0,12.0,3.0,4.0,1.0,1.0,2.0,1.0,,,,,73.0,29.0,6.5,11.0,0.0569552,0,,3.0,,,1.0,4.0,,1.0,,1.0,,,2.0,1.0,,1.0,,,,,,,,,,
12448380,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,,,,,1.0,,,,,,16.0,7.0,6.5,1.0,0.00277503,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,17.0,9.0,1.0,,0.0,2.0,5.0,7.0,14.0,1.0,5.0,,3.0,4.0,3.0,,,,,90.0,36.0,7.0,14.0,0.00838872,1,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,1.0,,,,1.0,0.0318,0.0629,,,,,,,
12448380,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10474,M,966555,EUR,1012780800,F,9,9,False,14.0,13.0,,,0.0,6.0,6.0,7.0,8.0,,1.0,1.0,,2.0,,,,,,62.0,27.0,6.5,6.0,0.0125761,1,,5.0,2.0,,,2.0,1.0,,2.0,,,,,1.0,,,,0.0929,,1.0,,,,,,
12448380,home,AZ Alkmaar,Denso Kasius,,,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,21.0,16.0,7.0,4.0,0.0,10.0,14.0,7.0,11.0,,3.0,4.0,2.0,10.0,2.0,,,,,74.0,50.0,7.9,12.0,0.0156028,2,,2.0,1.0,2.0,1.0,2.0,1.0,,,4.0,,,1.0,,,1.0,1.0,0.1213,0.5006,1.0,1.0,,,,,
12448380,home,AZ Alkmaar,Mayckel Lahdo,Mayckel Lahdo,,mayckel-lahdo,M. Lahdo,F,23,171,501,M,1046028,EUR,1041206400,F,23,23,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,2.0,,,2.0,,,,,,28.0,10.0,6.4,3.0,0.00625047,0,,4.0,2.0,,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,
12448380,home,AZ Alkmaar,Mees de Wit,,,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,True,5.0,5.0,2.0,2.0,1.0,,,5.0,5.0,,,,,,,,,,,17.0,9.0,7.1,1.0,0.0447152,0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Zico Buurmeester,Zico Buurmeester,,zico-buurmeester,Z. Buurmeester,M,8,182,150,M,1050828,EUR,1023408000,M,28,28,True,5.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,1.0,,,1.0,1.0,,,,,17.0,8.0,6.5,4.0,0.00031551,1,,3.0,1.0,,,,,,1.0,,,,1.0,,,,,0.1104,,1.0,,,,,,
12448380,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,1.0,,,1.0,1.0,,,,,17.0,10.0,6.6,2.0,0.00116065,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186,197,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Jorn Berkhout,Jorn Berkhout,,jorn-berkhout,J. Berkhout,D,3,181,29,M,1050822,EUR,1016409600,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186,255,M,1146002,EUR,1091836800,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Jayden Addai,,,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,home,AZ Alkmaar,Kees Smit,,,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,29.0,27.0,4.0,2.0,0.0,27.0,27.0,,2.0,,,,,12.0,,,1.0,1.0,,90.0,37.0,6.8,2.0,0.00017895,0,-0.4365,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Rick Karsdorp,,,rick-karsdorp,R. Karsdorp,D,,182,704,M,363792,EUR,792460800,D,2,2,False,101.0,90.0,6.0,4.0,0.0,36.0,37.0,55.0,67.0,,1.0,,,4.0,1.0,,,,,90.0,121.0,7.1,17.0,0.0733588,1,,1.0,,,1.0,,,,,3.0,,,,1.0,,1.0,,0.0385,,,,1.0,,,,
12448380,away,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186,1614,M,1046960,EUR,1041292800,D,6,6,False,103.0,97.0,17.0,13.0,0.0,51.0,53.0,46.0,51.0,1.0,3.0,3.0,2.0,3.0,2.0,,,,,90.0,115.0,7.4,8.0,0.0387019,0,,3.0,,,2.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181,1043,M,788784,EUR,879811200,D,18,18,False,121.0,104.0,15.0,9.0,0.0,29.0,33.0,75.0,88.0,3.0,6.0,2.0,1.0,8.0,3.0,,,,,90.0,132.0,7.6,18.0,0.0984822,2,,1.0,,,1.0,,,1.0,,,,,,1.0,,,,0.1332,,1.0,,1.0,1.0,,,
12448380,away,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171,1141,M,893499,EUR,925948800,D,17,17,False,54.0,52.0,3.0,3.0,0.0,19.0,20.0,35.0,36.0,1.0,2.0,,,7.0,,,,,,63.0,65.0,7.4,3.0,0.135547,0,,1.0,1.0,,,1.0,,2.0,1.0,2.0,,,,,1.0,2.0,,,,,,,,1.0,,
12448380,away,PSV Eindhoven,Guus Til,,,guus-til,G. Til,M,20,183,2263,M,845798,EUR,882748800,M,20,20,False,35.0,30.0,1.0,1.0,1.0,9.0,9.0,21.0,28.0,,3.0,,,1.0,1.0,,,,,90.0,53.0,7.5,13.0,0.47823,1,,5.0,,,1.0,3.0,2.0,3.0,,2.0,1.0,,1.0,3.0,,,,0.0968,,,,1.0,,1.0,,
12448380,away,PSV Eindhoven,Jerdy Schouten,,,jerdy-schouten,J. Schouten,M,22,185,1244,M,844234,EUR,853027200,M,22,22,False,54.0,49.0,4.0,3.0,0.0,12.0,13.0,37.0,42.0,,3.0,,,7.0,1.0,,,,,45.0,60.0,7.2,7.0,0.0913305,0,,,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,
12448380,away,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185,23357,M,1063767,EUR,980640000,M,34,34,False,32.0,29.0,1.0,1.0,0.0,4.0,4.0,25.0,30.0,,,,2.0,2.0,,,,,,63.0,46.0,6.9,10.0,0.0675328,2,,3.0,2.0,,,3.0,,,,2.0,1.0,,,,,,1.0,0.0731,0.1783,,,1.0,,,ismaelsaibari,
12448380,away,PSV Eindhoven,Johan Bakayoko,Johan Bakayoko,,johan-bakayoko,J. Bakayoko,F,9,179,6820,M,1088896,EUR,1050796800,F,11,11,False,60.0,54.0,1.0,1.0,0.0,13.0,13.0,42.0,54.0,,6.0,1.0,,1.0,,,,,,90.0,90.0,7.4,18.0,0.197768,4,,6.0,8.0,,,1.0,,3.0,,7.0,1.0,,,3.0,6.0,1.0,2.0,0.6905,0.2734,,,2.0,2.0,,johanbakayoko,1.0
12448380,away,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188,8572,M,40878,EUR,651715200,F,9,9,False,23.0,17.0,,,0.0,5.0,6.0,12.0,17.0,1.0,2.0,,,2.0,1.0,,,,,78.0,30.0,7.2,10.0,0.0710452,2,,5.0,1.0,,,2.0,,1.0,1.0,,2.0,True,1.0,1.0,,,1.0,0.395,0.8268,1.0,1.0,,,,luukdejong9,1.0
12448380,away,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173,15023,M,875136,EUR,929577600,F,10,10,False,36.0,30.0,1.0,1.0,0.0,5.0,5.0,25.0,34.0,,2.0,1.0,,4.0,1.0,,,,,45.0,52.0,7.4,14.0,0.0957204,2,,4.0,2.0,,,2.0,1.0,,,3.0,1.0,,,1.0,,,1.0,0.182,0.2508,,1.0,1.0,,,noano,
12448380,away,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,True,55.0,53.0,3.0,3.0,0.0,35.0,36.0,18.0,19.0,2.0,2.0,3.0,,1.0,,,,,,45.0,59.0,6.7,2.0,0.0115719,0,,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Ivan Perišić,,,ivan-perisic,I. Perišić,M,5,187,17305,M,38710,EUR,602380800,F,5,5,True,19.0,19.0,2.0,2.0,0.0,9.0,9.0,10.0,11.0,,1.0,1.0,,2.0,1.0,,,,,45.0,29.0,6.7,3.0,0.0237911,3,,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,0.1478,,2.0,,1.0,,,ivanperisic444,1.0
12448380,away,PSV Eindhoven,Fredrik Oppegård,,,fredrik-oppegard,F. Oppegård,D,22,175,200,M,1005648,EUR,1028678400,D,35,35,True,32.0,32.0,1.0,1.0,0.0,19.0,19.0,13.0,13.0,,2.0,,,1.0,,,,,,27.0,36.0,6.5,1.0,0.0111183,0,,1.0,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,
12448380,away,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,M,7,7,True,17.0,15.0,2.0,1.0,0.0,5.0,5.0,10.0,13.0,,,,2.0,2.0,,,,,,27.0,23.0,6.9,6.0,0.406646,0,,2.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,MalikTillman8,
12448380,away,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185,3729,M,986395,EUR,1042070400,F,14,14,True,6.0,6.0,,,0.0,3.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,12.0,6.0,6.5,,0.0139229,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188,223,M,1134720,EUR,1075766400,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Joël Drommel,,,joel-drommel,J. Drommel,G,1,189,376,M,610396,EUR,848102400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Richard Ledezma,,,richard-ledezma,R. Ledezma,D,37,175,944,M,985176,EUR,968198400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180,850,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448380,away,PSV Eindhoven,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
