match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed
10408387,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,36.0,20.0,22.0,6.0,18.0,18.0,2.0,18.0,12.0,1.0,3.0,3.0,1.0,1.0,90.0,50.0,7.5,16.0,0.0,0.0,0.00050569,0,0.9958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,36.0,26.0,8.0,3.0,14.0,16.0,12.0,21.0,8.0,,,,,,90.0,54.0,6.8,12.0,0.026,0.0,0.0127845,1,,1.0,4.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,39.0,27.0,5.0,1.0,21.0,28.0,6.0,12.0,7.0,,,,,,90.0,56.0,6.6,16.0,0.0806,0.0,0.00687575,2,,1.0,1.0,3.0,5.0,9.0,,4.0,,3.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
10408387,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,54.0,44.0,10.0,4.0,20.0,24.0,24.0,30.0,6.0,,,,,,90.0,64.0,7.4,10.0,0.032,0.0,0.01607,1,,,,4.0,,5.0,,,1.0,3.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
10408387,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,44.0,30.0,7.0,2.0,14.0,19.0,17.0,30.0,8.0,,,,,,90.0,81.0,6.8,23.0,0.0,0.0,0.0298626,0,,5.0,1.0,,4.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,frangarci11,1.0,2.0,,,,,,
10408387,home,Rayo Vallecano,Óscar Valentín,,,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,28.0,17.0,6.0,1.0,11.0,15.0,6.0,13.0,7.0,,,,,,80.0,42.0,6.7,13.0,0.0266,0.0,0.00365767,1,,,2.0,3.0,7.0,10.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,
10408387,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,47.0,41.0,4.0,3.0,11.0,14.0,30.0,33.0,7.0,,,,,,90.0,61.0,7.2,10.0,0.0519,0.0,0.111739,1,,,2.0,,7.0,6.0,1.0,4.0,,,2.0,2.0,2.0,,2.0,1.0,,,2.0,,4.0,,,2.0,,,,,,
10408387,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,21.0,15.0,4.0,2.0,5.0,7.0,13.0,22.0,7.0,,,,,,87.0,51.0,7.2,16.0,0.2041,0.0,0.165767,3,,8.0,7.0,1.0,12.0,7.0,,6.0,2.0,2.0,,,3.0,,3.0,1.0,1.0,,2.0,,3.0,,3.0,2.0,,,,,,
10408387,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,41.0,30.0,3.0,,4.0,6.0,26.0,35.0,5.0,,,,,,80.0,66.0,7.5,17.0,0.1199,0.0,0.0619585,2,,,,1.0,3.0,12.0,,7.0,1.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,,,,1.0,2.0,,,3.0,True,,,,,
10408387,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,45.0,34.0,3.0,,7.0,7.0,27.0,42.0,6.0,,,,,,90.0,61.0,7.0,18.0,0.0901,0.0,0.0292823,2,,4.0,1.0,1.0,5.0,6.0,1.0,3.0,2.0,,1.0,1.0,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,
10408387,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,False,12.0,9.0,,,5.0,5.0,4.0,7.0,1.0,,,,,,66.0,25.0,6.5,11.0,0.1566,0.0,0.00414882,2,,,,2.0,3.0,4.0,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,5.0,,,,,,
10408387,home,Rayo Vallecano,Raúl de Tomás,,,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,25,25,True,7.0,4.0,1.0,1.0,2.0,2.0,2.0,5.0,,,,,,,24.0,11.0,7.2,3.0,0.3383,0.3176,0.100825,3,,,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,
10408387,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,True,11.0,8.0,2.0,,4.0,4.0,4.0,7.0,1.0,,,,,,10.0,12.0,6.6,3.0,0.0,0.0,0.00178169,0,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Unai López,,,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,True,12.0,12.0,1.0,1.0,2.0,2.0,11.0,12.0,,,,,,,10.0,17.0,6.7,3.0,0.0,0.0,0.117439,0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,,,,
10408387,home,Rayo Vallecano,Salvi Sánchez,,,salvi-sanchez,S. Sánchez,M,25,175,62,M,811493,EUR,670291200,M,14,14,True,3.0,3.0,,,,,3.0,5.0,,,,,,,10.0,5.0,6.5,2.0,0.0,0.0,0.00179324,0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10408387,home,Rayo Vallecano,Diego López,,,diego-lopez,D. López,G,26,196,199,,4697,EUR,373593600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Mario Suárez,,,mario-suarez,M. Suárez,D,,185,38,,14046,EUR,541123200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Mario Hernández,,,mario-hernandez,M. Hernández,D,,177,20,M,900671,EUR,917222400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Esteban Saveljich,,,esteban-saveljich,E. A. Saveljich,D,24,187,42,M,249393,EUR,674697600,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Josep Chavarría,,,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Andrés Martín,,,andres-martin,A. Martín,M,11,178,944,M,922939,EUR,931651200,F,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408387,home,Rayo Vallecano,Radamel Falcao,,,radamel-falcao,R. Falcao,F,9,177,11646,M,25682,EUR,508377600,F,9,9,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,Falcao,,,,,,,,
10408387,away,Athletic Club,Julen Agirrezabala,,,julen-agirrezabala,J. Agirrezabala,G,25,187,1097,M,1014412,EUR,977788800,G,13,13,False,33.0,23.0,20.0,11.0,14.0,16.0,9.0,17.0,5.0,1.0,1.0,2.0,,,90.0,37.0,7.4,10.0,0.0,0.0,0.00247684,0,0.3176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
