match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_aerialWon,captain,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyMiss,stat_totalOffside,stat_hitWoodwork,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_clearanceOffLine
14572988,home,AZ Alkmaar,Isak Steiner Jensen,Isak Jensen,,isak-steiner-jensen,I. S. Jensen,F,17,185,423,M,1087931,EUR,1072137600,F,17,17,False,39.0,35.0,3.0,2.0,0.0,5.0,9.0,31.0,32.0,3.0,,,,,73.0,63.0,7.6,9.0,0.2607,,3,,0.34,0.5,0.14,,2.0,1.0,4.0,9.0,,5.0,5.0,,1.0,,1.0,3.0,3.0,2.0,1.0,2.0,0.1512,,3.0,-0.15,2.0,,,,,,,2.0,,,,,,,,,
14572988,home,AZ Alkmaar,Troy Parrott,,,troy-parrott,T. Parrott,F,9,185,10472,M,966555,EUR,1012780800,F,9,9,True,5.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,,,,,,26.0,14.0,6.3,5.0,0.0316729,,5,,-0.14,0.08,0.0,,,,3.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,0.5239,0.015,,-0.53,,,,1.0,,,1.0,2.0,,,,1.0,,,,,
14572988,home,AZ Alkmaar,Matěj Šín,,,matej-sin,M. Šín,M,33,180,383,M,1170900,EUR,1086134400,M,33,33,True,4.0,1.0,,,0.0,,,1.0,4.0,,,,,,17.0,9.0,6.6,4.0,0.00385721,,0,,-0.15,0.19,0.0,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Ro-Zangelo Daal,,,ro-zangelo-daal,R. Daal,M,27,173,438,M,1145989,EUR,1096675200,F,27,27,True,11.0,11.0,1.0,1.0,0.0,4.0,4.0,7.0,7.0,2.0,,,,,17.0,17.0,6.6,2.0,0.0467964,,0,,0.2,0.17,0.13,,,,3.0,2.0,1.0,3.0,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Dave Kwakman,,,dave-kwakman,D. Kwakman,M,23,186,254,M,1146002,EUR,1091836800,M,21,21,True,3.0,2.0,,,0.0,2.0,2.0,,1.0,,,,,,1.0,7.0,,1.0,0.00010752,,0,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Jeroen Zoet,,,jeroen-zoet,J. Zoet,G,41,186,199,M,40963,EUR,663120000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Hobie Verhulst,,,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Elijah Dijkstra,Elijah Dijkstra,,elijah-dijkstra,E. Dijkstra,D,22,172,312,M,1386461,EUR,1154736000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Billy van Duijl,Billy van Duijl,,billy-van-duijl,B. v. Duijl,D,23,184,81,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Mateo Chávez,Mateo Chávez,,mateo-chavez,M. Chávez,D,15,177,2187,M,1638685,EUR,1084320000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,home,AZ Alkmaar,Lequincio Zeefuik,Lequincio Zeefuik,,lequincio-zeefuik,L. Zeefuik,F,25,197,302,M,1118181,EUR,1101427200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Dominik Takáč,,,dominik-takac,D. Takáč,G,71,195,239,M,886365,EUR,916099200,G,71,71,False,33.0,26.0,14.0,8.0,0.0,24.0,26.0,2.0,7.0,8.0,8.0,9.0,,,90.0,51.0,10.0,7.0,0.00081384,2.7072,0,1.944,0.06,-0.02,-0.14,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,1.0,1.0,4.0,,
14572988,away,ŠK Slovan Bratislava,César Blackman,,,cesar-blackman,C. Blackman,D,28,174,601,M,841793,EUR,891475200,D,28,28,False,28.0,20.0,2.0,,0.0,14.0,16.0,6.0,13.0,,,,,,74.0,51.0,6.4,13.0,0.0107788,,0,,-0.21,0.09,-0.05,,1.0,,1.0,4.0,,1.0,1.0,,,,1.0,1.0,,2.0,1.0,1.0,,,1.0,,,4.0,1.0,1.0,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Guram Kashia,,,guram-kashia,G. Kashia,D,4,185,888,M,43136,EUR,552355200,D,4,4,False,56.0,47.0,9.0,5.0,0.0,34.0,39.0,13.0,17.0,5.0,,,,,90.0,73.0,7.4,10.0,0.0073339,,0,,0.23,0.06,0.76,,,,4.0,7.0,1.0,,,,,,1.0,7.0,4.0,,,2.0,,,,,1.0,6.0,2.0,,True,1.0,,,,,,,,,,1.0,
14572988,away,ŠK Slovan Bratislava,Kenan Bajrić,,,kenan-bajric,K. Bajrić,D,12,190,155,M,230932,EUR,787881600,D,12,12,False,41.0,32.0,9.0,2.0,0.0,24.0,30.0,8.0,11.0,4.0,,,,,90.0,64.0,8.3,11.0,0.00336009,,0,,0.06,0.07,0.53,,,,2.0,6.0,,1.0,,,,,2.0,4.0,2.0,1.0,,,,,,,,8.0,3.0,2.0,,1.0,,,,,,,,,,,1.0
14572988,away,ŠK Slovan Bratislava,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,25.0,20.0,2.0,1.0,0.0,14.0,16.0,6.0,9.0,5.0,,,,,87.0,50.0,6.8,8.0,0.00189592,,0,,-0.03,0.1,0.21,,,,7.0,8.0,,4.0,2.0,,,,2.0,3.0,,,2.0,2.0,,,,,1.0,5.0,1.0,1.0,,2.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Danylo Ignatenko,,,danylo-ignatenko,D. Ignatenko,M,77,189,342,M,793995,EUR,858211200,M,77,77,False,41.0,35.0,4.0,3.0,0.0,20.0,23.0,15.0,18.0,6.0,,,,,90.0,56.0,7.1,8.0,0.0180123,,1,,0.14,0.09,0.34,,,,5.0,6.0,,1.0,,,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,0.0192,,,-0.09,1.0,2.0,,1.0,,2.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Kyriakos Savvidis,,,kyriakos-savvidis,K. Savvidis,M,88,181,101,M,551338,EUR,803606400,M,88,88,False,25.0,23.0,2.0,,0.0,15.0,15.0,8.0,10.0,4.0,,,,,84.0,38.0,7.0,3.0,0.0063826,,0,,0.05,0.02,0.15,,,,4.0,6.0,1.0,,,,,,,2.0,1.0,,4.0,,,,,,,3.0,,,,3.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Rahim Ibrahim,,,ibrahim-rahim,R. Ibrahim,M,5,186,215,M,1109961,EUR,992131200,M,5,5,False,16.0,14.0,,,0.0,9.0,11.0,5.0,5.0,3.0,,,,,74.0,32.0,6.2,9.0,0.00419533,,0,,-0.01,0.07,-0.14,,,,9.0,5.0,4.0,1.0,1.0,,,,,2.0,2.0,3.0,2.0,3.0,,,,,,,1.0,,,2.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Tigran Barseghyan,,,tigran-barseghyan,T. Barseghyan,M,11,179,950,M,95494,EUR,748656000,F,11,11,False,24.0,18.0,1.0,,0.0,9.0,9.0,9.0,15.0,6.0,,,,,90.0,48.0,6.5,17.0,0.0412862,,1,,0.06,0.1,0.15,,,,8.0,4.0,5.0,3.0,1.0,1.0,,,,1.0,,4.0,2.0,,0.0443,,1.0,-0.17,,1.0,,,,1.0,,1.0,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Andraž Šporar,,,andraz-sporar,A. Šporar,F,99,186,1339,M,166987,EUR,762307200,F,99,99,False,17.0,11.0,,,0.0,6.0,8.0,5.0,9.0,1.0,,,,,84.0,22.0,6.5,8.0,0.010443,,1,,-0.27,0.33,0.15,,,,3.0,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,0.1762,0.26,,0.09,,,,1.0,,,1.0,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Nino Marcelli,,,marcelli-nino,N. Marcelli,M,18,178,358,M,1397170,EUR,1117324800,F,18,18,False,17.0,14.0,,,0.0,8.0,9.0,6.0,8.0,3.0,,,,,64.0,25.0,6.1,8.0,0.0346333,,0,,-0.33,0.3,-0.01,,,,5.0,,2.0,1.0,,,,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Kevin Wimmer,,,kevin-wimmer,K. Wimmer,D,6,187,138,M,141203,EUR,721785600,D,6,6,True,9.0,8.0,1.0,,0.0,4.0,4.0,4.0,5.0,1.0,,,,,26.0,9.0,6.6,1.0,0.00764081,,0,,0.05,0.02,-0.01,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Róbert Mak,,,robert-mak,R. Mak,M,21,179,370,M,87087,EUR,668390400,F,21,21,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,16.0,4.0,6.5,2.0,4.18e-06,,0,,-0.01,,-0.05,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Alasana Yirajang,,,yirajang-alasana,A. Yirajang,F,14,184,217,M,1804850,EUR,1100217600,M,14,14,True,2.0,,,,0.0,,,,2.0,,,,,,16.0,6.0,6.7,2.0,,,0,,-0.11,0.03,0.19,,,,,2.0,,,,,,,,,,,2.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Artur Gajdoš,,,artur-gajdos,A. Gajdoš,M,8,170,123,M,1087830,EUR,1074556800,M,8,8,True,6.0,6.0,1.0,1.0,0.0,5.0,5.0,1.0,1.0,,,,,,11.0,8.0,6.8,,0.0394693,,0,,-0.12,0.19,0.18,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Alen Mustafić,,,alen-mustafic,A. Mustafić,M,20,184,102,M,927799,EUR,931132800,M,20,20,True,2.0,2.0,,,0.0,,,2.0,3.0,,,,,,11.0,8.0,6.9,1.0,0.00066248,,0,,0.0,-0.01,0.23,,1.0,,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Martin Trnovský,,,martin-trnovsky,M. Trnovský,G,31,191,36,M,856203,EUR,960336000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Matúš Macík,,,matus-macik,M. Macík,G,44,198,29,M,799087,EUR,737769600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Sidoine Fogning,Sidoine Fogning,,sidoine-fogning,S. Fogning,D,19,195,93,M,2049628,EUR,1005436800,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Filip Lichý,,,filip-lichy,F. Lichý,M,6,187,46,M,918485,EUR,980380800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572988,away,ŠK Slovan Bratislava,Peter Pokorný,,,peter-pokorny,P. Pokorný,M,3,181,172,M,942382,EUR,997228800,M,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
