match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_accurateCross,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_unsuccessfulTouch,stat_fouls,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_outfielderBlock
12450928,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188.0,2069,M,1154630,EUR,1110499200,G,50,50,False,11.0,8.0,4.0,1.0,0.0,7.0,7.0,1.0,4.0,1.0,4.0,1.0,90.0,14.0,6.6,3.0,0.00011962,0,-0.5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450928,home,Toulouse,Djibril Sidibé,,,djibril-sidibe,D. Sidibé,D,19,182.0,538,M,123388,EUR,712368000,D,19,19,False,56.0,49.0,4.0,,0.0,21.0,22.0,28.0,36.0,1.0,2.0,,90.0,70.0,6.8,10.0,0.0126392,0,,2.0,1.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450928,home,Toulouse,Charlie Cresswell,,,charlie-cresswell,C. Cresswell,D,4,190.0,1084,M,1020744,EUR,1029456000,D,4,4,False,56.0,50.0,3.0,1.0,0.0,43.0,43.0,7.0,13.0,7.0,5.0,,90.0,69.0,7.2,6.0,0.282824,1,,,,2.0,7.0,2.0,,,,,1.0,7.0,1.0,1.0,2.0,0.0116,,,,,,,,,,,,,,,,,,
12450928,home,Toulouse,Mark McKenzie,,,mark-mckenzie,M. McKenzie,D,3,183.0,647,M,922759,EUR,919900800,D,3,3,False,61.0,55.0,6.0,3.0,0.0,39.0,41.0,16.0,20.0,1.0,6.0,,90.0,74.0,6.8,8.0,0.00640333,0,,,,,3.0,,,,,1.0,,2.0,,,3.0,,,,,,,,,,,,,,,,,,,
12450928,home,Toulouse,Aron Dønnum,,,aron-donnum,A. Dønnum,M,15,179.0,643,M,863133,EUR,893030400,M,15,15,False,44.0,38.0,5.0,3.0,0.0,16.0,16.0,23.0,30.0,,6.0,,89.0,67.0,7.2,13.0,0.330104,1,,2.0,,6.0,5.0,1.0,,1.0,,2.0,1.0,,,,3.0,0.0333,1.0,6.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,
12450928,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174.0,1378,M,878938,EUR,948326400,M,23,23,False,32.0,22.0,3.0,1.0,0.0,12.0,14.0,10.0,18.0,,5.0,,90.0,43.0,6.7,13.0,0.0272585,0,,,1.0,4.0,3.0,,,2.0,2.0,,1.0,1.0,,,2.0,,,,,,3.0,4.0,,,,,,,,,,,,
12450928,home,Toulouse,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184.0,461,M,794412,EUR,813110400,M,8,8,False,43.0,35.0,2.0,1.0,0.0,15.0,15.0,20.0,31.0,1.0,3.0,,78.0,55.0,6.7,12.0,0.10428,1,,3.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,0.029,,,,,,1.0,True,,,,,,,,,,,
12450928,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178.0,3981,M,818986,EUR,871084800,M,17,17,False,54.0,44.0,4.0,3.0,1.0,18.0,23.0,29.0,34.0,,4.0,,90.0,84.0,8.0,17.0,0.355815,0,,3.0,3.0,6.0,8.0,1.0,,3.0,2.0,4.0,3.0,1.0,1.0,,1.0,,3.0,,,,4.0,2.0,,,,,,,,,,,,
12450928,home,Toulouse,Shavy Warren Babicka,,,babicka-shavy-warren,S. W. Babicka,F,80,180.0,1188,M,1136280,EUR,959817600,F,80,80,False,12.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,12.0,,4.0,,60.0,23.0,7.4,8.0,0.00479913,3,,2.0,,2.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,0.2105,,2.0,,1.0,,,,1.0,1.0,0.0926,,,,,,,,
12450928,home,Toulouse,Zakaria Aboukhlal,,,zakaria-aboukhlal,Z. Aboukhlal,F,7,179.0,8018,M,856737,EUR,950832000,F,7,7,False,13.0,11.0,,,0.0,3.0,3.0,8.0,13.0,,6.0,,89.0,32.0,7.1,14.0,0.120225,1,,3.0,1.0,8.0,2.0,,1.0,1.0,1.0,,2.0,1.0,,,1.0,0.4206,,4.0,,,3.0,2.0,,1.0,1.0,0.2234,zakariaaboukhlal,,,,,,,
