match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_totalContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_keyPass,captain,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_accurateCross,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
10382088,home,SC Cambuur,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,817,M,930666,EUR,939513600,G,1,1,False,26.0,14.0,19.0,7.0,11.0,16.0,3.0,10.0,1.0,1.0,1.0,8.0,4.0,5.0,1.0,1.0,90.0,39.0,7.9,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382088,home,SC Cambuur,Doke Schmidt,Doke,Schmidt,doke-schmidt,D. Schmidt,D,15,177,10,M,163571,EUR,702604800,D,5,5,False,31.0,23.0,6.0,2.0,15.0,19.0,8.0,13.0,1.0,5.0,,3.0,,,,,90.0,55.0,7.3,12.0,0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10382088,home,SC Cambuur,Marco Tol,,,marco-tol,M. Tol,D,3,188,40,M,860162,EUR,893462400,D,15,15,False,29.0,27.0,5.0,5.0,19.0,20.0,8.0,9.0,4.0,2.0,,,,,,,71.0,33.0,7.0,2.0,0,,,2.0,,,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10382088,home,SC Cambuur,Leon Bergsma,,,leon-bergsma,L. Bergsma,D,21,185,33,M,795134,EUR,854150400,D,4,4,False,51.0,39.0,6.0,2.0,28.0,34.0,11.0,17.0,2.0,1.0,,7.0,,,,,90.0,60.0,6.7,12.0,0,,4.0,1.0,1.0,,,,,,,1.0,True,2.0,,,,,,,,,,,,,,
10382088,home,SC Cambuur,Sai Van Wermeskerken,,,wermeskerken-sai-van,S. V. Wermeskerken,D,,178,82,M,795221,EUR,772761600,D,24,24,False,50.0,45.0,5.0,4.0,29.0,31.0,16.0,19.0,7.0,4.0,3.0,10.0,,,,,90.0,84.0,7.7,14.0,2,,7.0,1.0,2.0,1.0,,,1.0,1.0,,,,,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,
10382088,home,SC Cambuur,Daniel van Kaam,,,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,21,21,False,34.0,28.0,2.0,1.0,18.0,19.0,10.0,15.0,1.0,6.0,1.0,5.0,,,,,90.0,44.0,7.2,7.0,0,,,1.0,4.0,3.0,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
10382088,home,SC Cambuur,Silvester van der Water,Silvester,van der Water,silvester-van-der-water,S. v. d. Water,M,,184,93,M,807145,EUR,844041600,M,11,11,False,18.0,14.0,5.0,4.0,6.0,8.0,10.0,17.0,3.0,5.0,1.0,3.0,,,,,71.0,43.0,7.5,17.0,1,7.0,,,3.0,2.0,2.0,,1.0,,,,,,1.0,,,1.0,1.0,6.0,2.0,,,,,,,
10382088,home,SC Cambuur,Jamie Jacobs,,,jamie-jacobs,J. Jacobs,M,23,182,92,M,893744,EUR,881107200,M,8,8,False,25.0,21.0,,,7.0,8.0,15.0,18.0,6.0,7.0,,5.0,,,,,90.0,47.0,7.1,8.0,3,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,,
10382088,home,SC Cambuur,Mitchell Paulissen,,,mitchell-paulissen,M. Paulissen,M,6,183,32,M,192290,EUR,735350400,M,10,10,False,42.0,36.0,3.0,2.0,13.0,16.0,23.0,31.0,10.0,5.0,6.0,10.0,,,,,89.0,67.0,7.2,19.0,3,5.0,1.0,,3.0,2.0,,2.0,1.0,,,1.0,,1.0,3.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,
10382088,home,SC Cambuur,Remco Balk,,,remco-balk,R. Balk,F,7,176,183,M,1023004,EUR,983491200,M,30,30,False,21.0,17.0,3.0,2.0,6.0,7.0,11.0,17.0,,2.0,,3.0,,,,,80.0,36.0,7.0,11.0,2,3.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,1.0,,4.0,,1.0,,,,,,
