match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_clearanceOffLine,stat_wonTackle,stat_wasFouled,player_sofascoreId,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_errorLeadToAShot,stat_fouls,stat_goodHighClaim,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
11369450,home,Sevilla,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,False,32.0,21.0,16.0,5.0,18.0,20.0,3.0,12.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,90.0,42.0,6.7,11.0,0.00105337,0,-0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369450,home,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,D,26,26,False,29.0,25.0,1.0,1.0,9.0,11.0,17.0,21.0,3.0,5.0,4.0,3.0,,,,65.0,55.0,7.2,7.0,0.0841833,1,,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.1121,1.0,,,,,,,,,,,,,,,,,,,,
11369450,home,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,57.0,48.0,9.0,2.0,31.0,32.0,17.0,25.0,2.0,4.0,2.0,3.0,,,,65.0,66.0,7.3,9.0,0.00336503,0,,,,,,1.0,1.0,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369450,home,Sevilla,Sergio Ramos,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,90.0,79.0,9.0,4.0,49.0,53.0,30.0,37.0,3.0,9.0,4.0,8.0,,,,90.0,114.0,7.6,12.0,0.0159794,1,,,,,,,2.0,1.0,,1.0,6.0,1.0,,0.1703,,,1.0,4.0,SergioRamos,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11369450,home,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186,890,M,1097719,EUR,1019433600,D,27,27,False,79.0,64.0,10.0,2.0,40.0,48.0,24.0,31.0,4.0,7.0,3.0,6.0,,,,90.0,95.0,7.1,15.0,0.0264256,2,,,,,,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,0.0522,1.0,,,1.0,,,,,,,,1.0,0.2311,,,,,,,,
11369450,home,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176,847,M,928672,EUR,895017600,D,3,3,False,34.0,30.0,3.0,1.0,14.0,14.0,17.0,26.0,,5.0,,7.0,,,,80.0,61.0,6.6,18.0,0.0927003,0,,,,6.0,1.0,2.0,6.0,1.0,,,,,5.0,,1.0,,,2.0,,,3.0,3.0,3.0,,,,,,,,,,,,
11369450,home,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184,1941,M,799054,EUR,855187200,M,18,18,False,31.0,28.0,,,20.0,22.0,8.0,9.0,,2.0,,4.0,,,,65.0,40.0,6.4,6.0,0.0210105,0,,,,,,1.0,4.0,,,,1.0,2.0,3.0,,,,2.0,,,,,,,,,,,1.0,3.0,,,,,,
11369450,home,Sevilla,Nemanja Gudelj,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,M,6,6,False,14.0,13.0,1.0,,8.0,8.0,5.0,6.0,,3.0,,1.0,,,,41.0,19.0,6.6,2.0,0.00360019,0,,,,,,,1.0,1.0,,,,2.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,
11369450,home,Sevilla,Suso,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,False,62.0,50.0,6.0,4.0,18.0,19.0,36.0,53.0,1.0,10.0,,5.0,,,,90.0,93.0,7.6,21.0,0.296022,2,,,,10.0,4.0,,5.0,3.0,2.0,,,2.0,1.0,0.1767,3.0,,2.0,5.0,,,1.0,3.0,2.0,,1.0,,,,,,,,,,
11369450,home,Sevilla,Lucas Ocampos,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,F,5,5,False,34.0,21.0,3.0,2.0,2.0,5.0,22.0,35.0,4.0,8.0,,2.0,,,,90.0,66.0,7.3,26.0,0.240052,2,,,,6.0,3.0,3.0,7.0,,1.0,,,3.0,3.0,0.0588,2.0,,1.0,1.0,Locampos15,,2.0,,,,,1.0,0.1902,,2.0,,,,,,
