match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_aerialWon,stat_outfielderBlock,stat_wonTackle,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_shotOffTarget,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
11352605,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,False,9.0,6.0,,,3.0,5.0,3.0,4.0,2.0,,3.0,1.0,,,,66.0,18.0,6.7,7.0,0.0,0.0,0.00516195,1.0,0,,,5.0,,,,1.0,,1.0,,,3.0,,,,3.0,,,1.0,,,,,,,,,
11352605,home,Everton,Dominic Calvert-Lewin,dominic-calvert-lewin,D. Calvert-Lewin,F,9,187,5857,M,CalvertLewin14,372344,EUR,858470400,F,9,9,True,6.0,1.0,,,,1.0,1.0,5.0,3.0,,,,,,,24.0,11.0,6.8,6.0,0.098,0.0,0.0238301,1.0,1,,,2.0,,,,,,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
11352605,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,True,1.0,,,,,,,2.0,2.0,,,1.0,,,,10.0,5.0,6.6,2.0,0.0,0.0,0.0,,0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11352605,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,8.0,4.0,6.8,,0.0,0.0,0.0231367,1.0,0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,Nathan,Patterson,,,,,,
11352605,home,Everton,Youssef Chermiti,youssef-chermiti,Y. Chermiti,F,9,192,1739,M,,1145627,EUR,1085356800,F,28,28,True,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,2.0,4.0,,1.0,0.0,0.0,8.926e-05,,0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
11352605,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,,,,
11352605,home,Everton,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,614,M,,754698,EUR,884822400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,home,Everton,Tyler Onyango,tyler-onyango,T. Onyango,M,24,190,344,M,,1004342,EUR,1046736000,M,62,62,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,Tyler,Onyango,,,,,,
11352605,home,Everton,Lewis Dobbin,lewis-dobbin,L. Dobbin,F,17,175,462,M,,998832,EUR,1041552000,F,61,61,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,22,22,False,32.0,30.0,9.0,7.0,27.0,27.0,3.0,5.0,1.0,1.0,13.0,1.0,,1.0,,90.0,44.0,7.4,2.0,0.0,0.0,0.00091263,,0,0.0901,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,
11352605,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,92.0,80.0,6.0,3.0,41.0,43.0,41.0,51.0,5.0,1.0,5.0,2.0,,,,90.0,114.0,7.7,17.0,0.0352,0.0532,0.125933,1.0,1,,2.0,1.0,,,1.0,,,1.0,,1.0,,2.0,1.0,,1.0,,2.0,,1.0,,,,,,,,
11352605,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,103.0,94.0,7.0,3.0,69.0,75.0,25.0,28.0,1.0,2.0,5.0,,,,,90.0,108.0,7.2,10.0,0.0,0.0,0.00612191,,0,,,3.0,,,,,,1.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,
11352605,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,99.0,90.0,8.0,3.0,67.0,74.0,23.0,25.0,5.0,2.0,5.0,,,,,90.0,106.0,7.2,11.0,0.0,0.0,0.0178984,,0,,,3.0,,,,1.0,,5.0,2.0,,2.0,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,81.0,72.0,8.0,5.0,38.0,40.0,34.0,44.0,2.0,,6.0,,,,,80.0,100.0,7.3,14.0,0.08,0.0,0.127004,1.0,3,,3.0,1.0,,,2.0,,,,,2.0,,,,3.0,,,,1.0,,,,,,,,,
11352605,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,48.0,43.0,1.0,1.0,12.0,14.0,31.0,36.0,1.0,,2.0,,,,,90.0,61.0,7.2,13.0,0.3127,0.106,0.0796054,3.0,2,,2.0,5.0,1.0,,,,True,,,,,2.0,1.0,,2.0,,,3.0,2.0,,,,,,,,
11352605,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,91.0,85.0,5.0,5.0,34.0,36.0,51.0,55.0,4.0,1.0,4.0,1.0,,,,90.0,101.0,7.7,6.0,0.1257,0.0,0.0617255,1.0,1,,,3.0,1.0,3.0,,1.0,,,,,1.0,3.0,3.0,1.0,,,,,,,,,,,,,
11352605,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,False,26.0,22.0,1.0,1.0,7.0,8.0,17.0,22.0,4.0,,1.0,2.0,,,,80.0,43.0,7.3,10.0,0.3674,0.0,0.0641214,,4,,4.0,2.0,,1.0,1.0,1.0,,,,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,,,,,,,,,,
11352605,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,41.0,37.0,3.0,2.0,6.0,6.0,33.0,40.0,7.0,2.0,3.0,4.0,,,,90.0,65.0,7.4,14.0,0.0,0.0,0.136575,1.0,0,,5.0,8.0,,,1.0,3.0,,,,1.0,,6.0,2.0,,1.0,,2.0,2.0,,,,,,,,1.0,
11352605,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,7.0,5.0,,,1.0,1.0,4.0,6.0,,,2.0,,,,,66.0,10.0,6.5,4.0,0.0404,0.0,0.00700941,,1,,,3.0,,,,1.0,,,,,1.0,,,1.0,1.0,,,1.0,,,,2.0,,,,,
11352605,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,9.0,6.0,1.0,,3.0,4.0,3.0,5.0,,,,,,,,24.0,12.0,6.4,4.0,0.0,0.0,0.0132401,,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11352605,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,26.0,22.0,1.0,1.0,9.0,11.0,13.0,16.0,4.0,1.0,6.0,1.0,,,,66.0,37.0,7.9,6.0,0.089,0.6494,0.0452774,2.0,1,,1.0,,,2.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,1.0,,,2.0,,,,,1.0
11352605,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,4.0,4.0,,,1.0,,,,24.0,15.0,6.5,10.0,0.0,0.0,0.00077636,,0,,1.0,6.0,1.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,,4.0,,,3.0,,,,,,,,,
11352605,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,3.0,2.0,,,2.0,3.0,,,1.0,1.0,2.0,,,,,10.0,8.0,6.6,3.0,0.0,0.0,2.274e-05,,0,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Kai Havertz,kai-havertz,K. Havertz,F,29,193,67778,M,KaiHav,836705,EUR,929059200,M,29,29,True,6.0,5.0,,,3.0,3.0,2.0,3.0,1.0,,1.0,,,,,10.0,10.0,6.7,2.0,0.0,0.0,0.00237163,,0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,
11352605,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352605,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
