match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_challengeLost,stat_interceptionWon,stat_fouls,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_shotOffTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox
13078231,home,Rijnsburgse Boys,Wesley Zonneveld,Wesley,Zonneveld,wesley-zonneveld,W. Zonneveld,G,1,191.0,6,M,145156,EUR,708739200.0,G,1,1,False,38.0,25.0,18.0,5.0,0.0,22.0,25.0,3.0,13.0,1.0,1.0,1.0,11.0,2.0,2.0,90.0,47.0,7.2,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
13078231,home,Rijnsburgse Boys,Daan Walraven,Daan Walraven,,daan-walraven,D. Walraven,D,4,,3,M,1411014,EUR,936144000.0,D,4,4,False,37.0,29.0,9.0,5.0,0.0,14.0,16.0,15.0,21.0,5.0,,,2.0,,,90.0,68.0,7.1,17.0,0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
13078231,home,Rijnsburgse Boys,Bram Ros,Bram,Ros,bram-ros,B. Ros,D,6,,1,M,948699,EUR,888451200.0,D,6,6,False,43.0,31.0,10.0,2.0,0.0,25.0,29.0,6.0,14.0,6.0,,,2.0,,,90.0,52.0,7.9,12.0,1,2.0,3.0,2.0,,4.0,3.0,3.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,
13078231,home,Rijnsburgse Boys,Rob Zandbergen,Rob,Zandbergen,rob-zandbergen,R. Zandbergen,D,5,,1,M,866499,EUR,682905600.0,D,5,5,False,47.0,37.0,7.0,3.0,0.0,22.0,24.0,15.0,23.0,3.0,1.0,1.0,5.0,,,90.0,57.0,7.1,10.0,0,,1.0,2.0,,5.0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
13078231,home,Rijnsburgse Boys,Mitch van Kempen,Mitch van Kempen,,mitch-van-kempen,M. v. Kempen,D,26,171.0,11,M,1548819,EUR,1019606400.0,D,26,26,False,32.0,27.0,5.0,3.0,1.0,9.0,10.0,20.0,25.0,1.0,1.0,,4.0,,,90.0,49.0,8.5,7.0,1,,,3.0,,2.0,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,3.0,2.0,3.0,4.0,,,,,,
13078231,home,Rijnsburgse Boys,Nino Klaver,Nino Klaver,,nino-klaver,N. Klaver,M,8,186.0,3,M,1411060,EUR,1016755200.0,M,8,8,False,42.0,34.0,7.0,4.0,0.0,15.0,16.0,19.0,27.0,3.0,1.0,1.0,10.0,,,90.0,54.0,7.9,9.0,3,,,2.0,,2.0,2.0,2.0,,,,2.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,
13078231,home,Rijnsburgse Boys,Jeroen Spruijt,,,spruijt-jeroen,J. Spruijt,M,10,185.0,2,M,948697,EUR,774403200.0,M,10,10,False,25.0,17.0,2.0,1.0,0.0,3.0,4.0,14.0,22.0,2.0,2.0,1.0,2.0,,,86.0,41.0,7.0,13.0,2,1.0,,4.0,2.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,
13078231,home,Rijnsburgse Boys,Steff van Rooijen,Steff van Rooijen,,steff-van-rooijen,S. v. Rooijen,M,30,,5,M,1424505,EUR,920851200.0,M,30,30,False,30.0,24.0,3.0,1.0,0.0,9.0,11.0,16.0,21.0,3.0,,,6.0,,,90.0,41.0,7.1,11.0,0,,,4.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,1.0,,3.0,,,,,,
13078231,home,Rijnsburgse Boys,Delano Asante,Delano Asante,,delano-asante,D. Asante,M,21,178.0,25,M,1084550,EUR,950227200.0,F,22,22,False,21.0,19.0,1.0,,0.0,7.0,8.0,13.0,19.0,5.0,1.0,,3.0,,,90.0,43.0,7.1,14.0,1,1.0,,6.0,2.0,1.0,3.0,2.0,4.0,2.0,,,,,2.0,,,6.0,1.0,1.0,2.0,1.0,,,,,
13078231,home,Rijnsburgse Boys,Mark van der Weijden,Mark van der Weijden,,mark-van-der-weijden,M. v. d. Weijden,F,9,184.0,14,M,1411671,EUR,837907200.0,F,14,14,False,12.0,9.0,,,0.0,1.0,1.0,8.0,11.0,2.0,2.0,,2.0,,,78.0,27.0,6.2,10.0,4,2.0,1.0,8.0,3.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,,,,,2.0,2.0,2.0,1.0,,
13078231,home,Rijnsburgse Boys,Ilias Kariouh,Ilias Kariouh,,ilias-kariouh,I. Kariouh,M,7,,53,M,1548793,EUR,990144000.0,F,7,7,False,39.0,29.0,4.0,4.0,0.0,6.0,8.0,23.0,41.0,1.0,1.0,,8.0,,,88.0,59.0,7.5,24.0,4,,,2.0,,,,,1.0,1.0,,2.0,,,,1.0,1.0,10.0,,,2.0,1.0,,,,1.0,
13078231,home,Rijnsburgse Boys,Dani van der Moot,Dani,van der Moot,dani-van-der-moot,D. v. d. Moot,F,9,184.0,7,M,361806,EUR,857692800.0,F,9,9,True,3.0,3.0,,,1.0,1.0,1.0,2.0,2.0,,,,,,,12.0,4.0,6.8,1.0,0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,
13078231,home,Rijnsburgse Boys,Tom Bijen,Tom Bijen,,tom-bijen,T. Bijen,M,21,,0,M,1418398,EUR,901497600.0,M,21,21,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,2.0,,,9.0,5.0,6.4,,0,,,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,
13078231,home,Rijnsburgse Boys,Dennis van der Plas,Dennis,van der Plas,dennis-van-der-plas,D. v. d. Plas,D,26,,2,M,907906,EUR,752457600.0,D,3,3,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,2.0,1.0,,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
