match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_aerialWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated
11453202,home,Al-Riyadh,Andre Gray,andre-gray,A. Gray,F,45,178.0,272,M,73951,EUR,677894400.0,F,9,9,False,6.0,4.0,,,0.0,3.0,3.0,2.0,4.0,,,,,,,65.0,12.0,6.6,5.0,1,,1.0,,3.0,1.0,,1.0,,,,2.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,
11453202,home,Al-Riyadh,Fahad Al-Reshedi,fahad-al-reshedi,F. Al-Reshedi,M,80,173.0,10,M,818573,EUR,676339200.0,M,80,80,True,21.0,16.0,2.0,2.0,0.0,7.0,7.0,9.0,14.0,1.0,2.0,,,,,45.0,26.0,6.7,6.0,0,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,
11453202,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000.0,F,14,14,True,5.0,4.0,,,0.0,,,4.0,5.0,,1.0,,,,,45.0,13.0,6.7,3.0,1,,,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
11453202,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600.0,M,7,7,True,8.0,7.0,,,0.0,4.0,5.0,4.0,5.0,,1.0,,,,,25.0,18.0,6.6,5.0,0,Mohammed Al Aqal,2.0,1.0,4.0,3.0,1.0,,,,1.0,2.0,,,,2.0,,1.0,,,2.0,,,,,,,,
11453202,home,Al-Riyadh,Ali Al-Zaqan,ali-al-zaqan,A. Al-Zaqan,M,26,176.0,10,M,830121,EUR,688953600.0,M,26,26,True,8.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,3.0,,,,,25.0,11.0,6.6,2.0,0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11453202,home,Al-Riyadh,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,home,Al-Riyadh,Abdullah Al-Dossari,abdullah-al-dossari,A. Al-Dossari,D,41,174.0,7,M,1525070,EUR,903052800.0,M,12,12,True,,,,,,,,,,,,,,,,,,,,0,Abdullah Al-Dossari,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,home,Al-Riyadh,Majed Al Qahtani,majed-al-qahtani,M. A. Qahtani,M,66,,1,M,1799603,EUR,,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,Majed Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,home,Al-Riyadh,Mohamed Al Oqil,mohamed-al-oqil,M. A. Oqil,M,18,177.0,5,M,1521957,EUR,870134400.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,Mohamed Al Oqil,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,home,Al-Riyadh,Bader Al Mutairi,bader-al-mutairi,B. A. Mutairi,F,28,,11,M,1521955,EUR,1071792000.0,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,Bader Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,André Moreira,andre-moreira,A. Moreira,G,,195.0,72,M,576272,EUR,817862400.0,G,1,1,False,27.0,14.0,22.0,9.0,0.0,9.0,13.0,5.0,14.0,1.0,8.0,,1.0,2.0,1.0,90.0,33.0,6.6,13.0,0,André,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,Moreira,,,
11453202,away,Al Raed,Mohammed Al-Dosari,mohammed-al-dosari,M. Al-Dosari,D,32,,12,M,970908,EUR,931651200.0,D,32,32,False,28.0,24.0,4.0,3.0,0.0,11.0,11.0,14.0,21.0,1.0,1.0,,,,,90.0,46.0,7.1,8.0,0,,4.0,2.0,5.0,9.0,,3.0,3.0,,2.0,1.0,2.0,,,2.0,,1.0,2.0,,,1.0,,,,,,,
11453202,away,Al Raed,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186.0,312,M,842744,EUR,888364800.0,D,21,21,False,46.0,41.0,8.0,3.0,0.0,24.0,26.0,17.0,20.0,2.0,8.0,,,,,90.0,60.0,7.3,7.0,4,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,,1.0,,,,,
11453202,away,Al Raed,Mamadou Loum,mamadou-loum,M. Loum,M,21,193.0,526,M,796059,EUR,851904000.0,D,5,5,False,47.0,39.0,11.0,7.0,0.0,29.0,30.0,10.0,17.0,3.0,1.0,,,,,90.0,56.0,6.7,8.0,0,,,1.0,1.0,3.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,
11453202,away,Al Raed,Hamad Al-Jayzani,hamad-al-jayzani,H. Al-Jayzani,D,28,176.0,11,M,802975,EUR,731203200.0,D,28,28,False,25.0,18.0,3.0,2.0,0.0,9.0,12.0,11.0,19.0,1.0,2.0,,,,,90.0,51.0,6.9,13.0,0,,6.0,,6.0,6.0,1.0,,,3.0,1.0,4.0,1.0,,,4.0,,2.0,1.0,,,2.0,,,,,,1.0,1.0
11453202,away,Al Raed,Mathias Normann,mathias-normann,M. Normann,M,12,179.0,189,M,565686,EUR,833241600.0,M,8,8,False,41.0,38.0,10.0,9.0,0.0,27.0,28.0,11.0,15.0,,3.0,,,,,79.0,50.0,7.6,6.0,2,,2.0,,,2.0,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,3.0,,1.0,,,,,
11453202,away,Al Raed,Khalid Alsubaie,khalid-alsubaie,K. Alsubaie,M,27,176.0,8,M,893373,EUR,940896000.0,M,24,24,False,45.0,36.0,8.0,5.0,0.0,24.0,25.0,13.0,22.0,,5.0,,,,,90.0,59.0,7.2,10.0,1,,2.0,2.0,3.0,5.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,,,,,,,
11453202,away,Al Raed,Amir Saâyoud,amir-saayoud,A. Saâyoud,F,11,170.0,2347,M,309154,EUR,654652800.0,M,7,7,False,32.0,24.0,5.0,4.0,0.0,8.0,9.0,16.0,25.0,,6.0,,,,,79.0,43.0,6.7,14.0,1,,2.0,,5.0,,,3.0,,2.0,,2.0,,,,,,,,1.0,1.0,,,,,,,,
11453202,away,Al Raed,Karim El Berkaoui,el-berkaoui-karim,K. El Berkaoui,F,33,175.0,2625,M,919719,EUR,818812800.0,M,11,11,False,16.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,12.0,,5.0,,,,,90.0,28.0,6.8,8.0,3,,,3.0,5.0,4.0,,,,,2.0,3.0,1.0,,,1.0,1.0,,,1.0,4.0,,,2.0,1.0,,2.0,1.0,
11453202,away,Al Raed,Mohamed Fouzair,mohamed-fouzair,M. Fouzair,M,,168.0,271,M,893191,EUR,693532800.0,M,10,10,False,18.0,14.0,2.0,1.0,0.0,5.0,5.0,11.0,17.0,,4.0,,,,,90.0,45.0,7.1,14.0,1,,4.0,2.0,13.0,9.0,4.0,2.0,1.0,2.0,2.0,6.0,,,,6.0,5.0,2.0,,1.0,2.0,,True,,,,,,
11453202,away,Al Raed,Júlio Tavares,julio-tavares,J. Tavares,F,11,187.0,109,M,218652,EUR,595900800.0,F,17,17,False,18.0,9.0,1.0,1.0,1.0,2.0,2.0,7.0,16.0,2.0,,,,,,90.0,25.0,7.2,9.0,1,,,2.0,3.0,11.0,,,,,2.0,1.0,9.0,,,,,,,1.0,,2.0,,,,,1.0,1.0,1.0
11453202,away,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200.0,M,45,45,True,4.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,,1.0,,,,,11.0,11.0,6.7,5.0,0,,1.0,,2.0,,1.0,,,1.0,,,,,,,,1.0,1.0,,2.0,1.0,,,,,,,1.0
11453202,away,Al Raed,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400.0,M,14,14,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,2.0,,,,,11.0,7.0,6.6,,0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Ahmad Al Harbi,ahmad-al-harbi,A. A. Harbi,G,22,183.0,197,M,828527,EUR,781401600.0,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Mubarak Al-Rajeh,mubarak-al-rajeh,M. Al-Rajeh,D,94,,39,M,1429814,EUR,1059696000.0,D,94,94,True,,,,,,,,,,,,,,,,,,,,0,Mubarak Abdul Rahman Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400.0,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200.0,D,43,43,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Naif Hazzazi,naif-hazzazi,N. Hazzazi,M,88,176.0,9,M,818734,EUR,717811200.0,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Abdullah Yahya Majrashi,abdullah-magrshi,A. Majrashi,M,14,174.0,3,M,894384,EUR,872380800.0,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453202,away,Al Raed,Firas Al-Ghamdi,firas-al-ghamdi,F. Al-Ghamdi,M,14,168.0,31,M,963214,EUR,944179200.0,F,49,49,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
