match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_wasFouled,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
14035960,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,11.0,6.0,,,0.0,1.0,1.0,5.0,10.0,,2.0,,,,,82.0,33.0,6.6,15.0,0.00298515,104.92962633186,10.0,63.21,25.62,,2,,-0.48,0.6,-0.01,,,,1.0,3.0,5.0,,3.0,,,1.0,,,0.0606,,,-0.51,,1.0,2.0,,,2.0,,,1.0,2.0,,8.0,,,,2.0,,,,,,,
14035960,home,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,True,11.0,10.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,,,,,,,45.0,19.0,6.3,2.0,0.0164321,12.835427446494,4.0,3.885,3.045,,2,,-0.18,0.05,-0.1,,2.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,0.3406,0.1562,,-0.58,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
14035960,home,Cercle Brugge,Heriberto Jurado,heriberto-jurado,H. Jurado,M,23,172.0,1086,M,1153538,EUR,1104710400,M,23,23,True,6.0,4.0,1.0,,0.0,1.0,1.0,3.0,5.0,,2.0,,,,,19.0,9.0,6.4,4.0,0.00463019,34.48762674795,4.0,17.43,14.805,,0,,0.04,0.02,-0.01,,,,,4.0,,,1.0,,,,,1.0,,,1.0,,Heriberto De Jesus,2.0,,,,,,,,,,1.0,,,,,,,,,,,
14035960,home,Cercle Brugge,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,19.0,9.0,6.9,3.0,0.00115032,52.496344022049,3.0,49.98,24.99,,0,,-0.02,0.17,0.15,,2.0,,,1.0,4.0,,1.0,,,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,cheick_diakite,,,,,,
14035960,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,7.0,4.0,3.0,1.0,0.0,,,4.0,7.0,2.0,1.0,,,,,8.0,11.0,6.8,3.0,0.0245761,8.6745097436265,2.0,3.675,3.57,,0,,0.15,-0.08,0.19,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,home,Cercle Brugge,Krys Kouassi,krys-kouassi,K. Kouassi,F,41,175.0,49,M,2001165,EUR,1173312000,F,41,41,True,5.0,4.0,,,0.0,,,4.0,5.0,1.0,,,,,,8.0,8.0,7.1,1.0,0.0310462,13.087411059388,2.0,-9.345,-3.15,,0,,0.01,-0.58,0.15,,,,1.0,1.0,2.0,,,,,,,,,,1.0,,Krys Kouassi,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,
14035960,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,home,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Ibrahim Diakité,,,,,,,,,,,,,,,,,,,,,,
14035960,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,home,Cercle Brugge,Makaya Ibrahima Diaby,makaya-ibrahima-diaby,M. I. Diaby,M,19,,227,M,1473492,EUR,1174089600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Nacho Miras,nacho-miras,N. Miras,G,13,187.0,111,M,1010556,EUR,869270400,G,13,13,False,27.0,14.0,16.0,4.0,0.0,11.0,13.0,3.0,14.0,4.0,10.0,1.0,4.0,5.0,,90.0,44.0,7.6,14.0,0.00037642,27.894543083398,5.0,18.165,9.24,0.8213,0,0.1783,0.08,-0.11,-0.09,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,
14035960,away,KV Mechelen,Tommy St. Jago,tommy-st-jago,T. S. Jago,D,33,186.0,182,M,876232,EUR,946857600,D,33,33,False,46.0,38.0,7.0,3.0,0.0,21.0,24.0,17.0,22.0,6.0,3.0,,,,,90.0,74.0,7.1,10.0,0.00698069,46.820713236285,8.0,-9.135,4.2,,1,,0.21,0.04,0.14,,1.0,,3.0,5.0,8.0,,,,,3.0,5.0,2.0,0.0922,,,-0.27,,3.0,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Mory Konate,mory-konate,M. Konate,M,8,191.0,1273,M,889927,EUR,753321600,D,8,8,False,33.0,29.0,5.0,3.0,0.0,26.0,28.0,3.0,5.0,9.0,7.0,,,,,90.0,52.0,6.3,7.0,0.0404595,45.835663189782,7.0,4.7249999999999,5.775,,0,,0.12,0.01,-0.24,,,,2.0,4.0,3.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,1.0,
14035960,away,KV Mechelen,Ian Struyf,ian-struyf,I. Struyf,D,18,191.0,75,M,2192147,EUR,1187740800,D,18,18,False,20.0,16.0,3.0,,0.0,12.0,13.0,4.0,7.0,,,,,,,45.0,28.0,6.5,7.0,0.00103605,22.168647967614,5.0,9.555,4.305,,0,,-0.02,-0.04,0.17,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Thérence Koudou,koudou-therence,T. Koudou,D,7,178.0,221,M,1392080,EUR,1102896000,M,7,7,False,37.0,31.0,4.0,2.0,0.0,7.0,8.0,24.0,29.0,1.0,4.0,,,,,89.0,52.0,6.9,12.0,0.0321968,146.74154296464,19.0,-68.46,7.035,,1,,0.39,-0.55,-0.09,,2.0,,,3.0,5.0,1.0,4.0,1.0,,,,,0.0238,0.2245,,-0.15,,,,,,2.0,,,1.0,3.0,,2.0,,,,,,,,,,,
14035960,away,KV Mechelen,Dikeni Salifou,salifou-dikeni,D. Salifou,M,29,191.0,187,M,1166767,EUR,1055030400,M,29,29,False,31.0,29.0,2.0,2.0,0.0,15.0,16.0,14.0,15.0,3.0,5.0,,,,,80.0,50.0,6.7,5.0,0.0257525,71.072600072126,11.0,5.25,7.245,,1,,0.09,0.16,-0.06,,,,3.0,9.0,6.0,2.0,,1.0,,3.0,3.0,2.0,0.2424,0.7257,1.0,0.06,,3.0,,,2.0,,,,2.0,,,1.0,,1.0,,,,,,,,,
14035960,away,KV Mechelen,Fredrik Hammar,fredrik-hammar,F. Hammar,M,6,181.0,204,M,946959,EUR,983145600,M,6,6,False,38.0,29.0,9.0,5.0,0.0,14.0,17.0,15.0,21.0,7.0,5.0,,,,,90.0,57.0,7.8,12.0,0.0144773,42.599394230672,6.0,0.84000000000002,5.88,,1,,0.16,0.06,-0.17,,,,2.0,4.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.1883,0.6527,,0.51,,,,,1.0,,,,,1.0,,3.0,True,,,,,,,,,,
14035960,away,KV Mechelen,Mathis Servais,mathis-servais,M. Servais,M,17,182.0,258,M,1093876,EUR,1101168000,M,17,17,False,31.0,27.0,5.0,4.0,2.0,15.0,15.0,12.0,16.0,2.0,6.0,,,,,90.0,65.0,7.3,17.0,0.599916,188.95906836529,21.0,-96.81,9.975,,1,,0.74,-0.23,-0.46,,9.0,5.0,,5.0,5.0,,2.0,,,1.0,1.0,1.0,0.0502,,4.0,-0.22,Mathis,1.0,1.0,,,4.0,Servais,,1.0,,2.0,4.0,,,,,,,,,,,1.0
14035960,away,KV Mechelen,Kerim Mrabti,kerim-mrabti,K. Mrabti,F,19,175.0,187,M,338869,EUR,769392000,F,19,19,False,46.0,35.0,6.0,2.0,0.0,12.0,17.0,23.0,29.0,,9.0,,,,,90.0,58.0,6.9,13.0,0.0517099,154.00758442435,18.0,-0.94499999999997,11.97,,3,,-0.17,0.27,-0.05,,,,4.0,6.0,5.0,2.0,,1.0,,1.0,,3.0,0.2961,0.218,,0.18,,1.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Lion Lauberbach,lion-lauberbach,L. Lauberbach,F,29,197.0,268,M,886171,EUR,887500800,F,20,20,False,22.0,16.0,1.0,1.0,0.0,3.0,5.0,13.0,17.0,1.0,1.0,,,,,90.0,41.0,7.7,15.0,0.13161,81.64257390307,8.0,-30.975,10.5,,2,,-0.2,0.08,-0.01,,1.0,,8.0,7.0,11.0,,2.0,1.0,1.0,,,1.0,0.2977,0.8747,1.0,0.5,,4.0,1.0,,,2.0,,,2.0,1.0,,5.0,,,,,,,,,,,
14035960,away,KV Mechelen,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172.0,395,M,1012925,EUR,1057449600,F,9,9,False,23.0,20.0,2.0,2.0,0.0,5.0,6.0,15.0,17.0,1.0,4.0,,,,,90.0,43.0,6.5,18.0,0.210296,68.064068206303,8.0,-17.535,9.345,,0,,-0.03,0.27,-0.03,,7.0,1.0,,5.0,1.0,,3.0,,,1.0,,,,,3.0,,,,,,,1.0,,,2.0,,1.0,3.0,,,,1.0,,,,,,,
14035960,away,KV Mechelen,Gora Diouf,diouf-gora,G. Diouf,D,4,185.0,134,M,1407164,EUR,1064016000,D,4,4,True,16.0,9.0,7.0,4.0,0.0,2.0,5.0,7.0,11.0,3.0,1.0,,,,,45.0,27.0,7.5,10.0,0.00386644,44.650677676088,7.0,-12.81,5.67,,2,,0.17,0.02,-0.31,,,,1.0,,2.0,,,1.0,1.0,,1.0,,0.4122,0.9647,,0.53,Gora Diouf,,1.0,,,,,,,,,1.0,,,,,,,,,,,
14035960,away,KV Mechelen,Hassane Bandé,hassane-bande,H. Bandé,M,12,178.0,2344,M,886227,EUR,909705600,F,12,12,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,10.0,9.0,6.4,5.0,0.00096678,16.670950632252,4.0,-3.78,4.2,,0,,-0.13,0.06,0.0,,,,2.0,4.0,3.0,,,,,,,2.0,,,,,,2.0,,,,1.0,,,,,,4.0,,,,,,,,,,,
14035960,away,KV Mechelen,Massimo Decoene,massimo-decoene,M. Decoene,D,39,183.0,44,M,1391861,EUR,1076457600,M,39,39,True,,,,,0.0,,,,,2.0,,,,,,9.0,4.0,6.6,,,5.6953416052068,1.0,4.41,4.41,,0,,,0.05,0.16,,,,1.0,,2.0,,,,,,1.0,,,,,,Massimo Decoene,,,,1.0,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Tijn Van Ingelgom,tijn-van-ingelgom,T. V. Ingelgom,G,15,194.0,48,M,1547695,EUR,1173052800,G,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Tijn Van Ingelgom,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Lovro Golič,lovro-golic,L. Golič,D,22,195.0,169,M,1215063,EUR,1141516800,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Moncef Zekri,moncef-zekri,M. Zekri,D,23,171.0,1104,M,1931586,EUR,1221868800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Moncef Zekri,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Bilal Bafdili,bafdili-bilal,B. Bafdili,M,11,180.0,191,M,1445119,EUR,1091491200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Bill Antonio,bill-antonio,B. Antonio,F,38,177.0,214,M,1158921,EUR,1031011200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Bill Antonio,,,,,,,,,,,,,,,,,,,,,,
14035960,away,KV Mechelen,Halil Özdemir,halil-ozdemir,H. Özdemir,F,21,177.0,90,M,1195764,EUR,1124323200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Halil Özdemir,,,,,,,,,,,,,,,,,,,,,,
