match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork
11401910,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,False,37.0,31.0,14.0,8.0,28.0,31.0,3.0,6.0,1.0,4.0,1.0,2.0,2.0,1.0,90.0,42.0,6.9,6.0,0.000572,0,-0.2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,Anton Gaaei,anton-gaaei,A. Gaaei,D,3,183,906,M,1120315,EUR,1037664000,D,3,3,False,40.0,37.0,2.0,2.0,16.0,16.0,21.0,27.0,1.0,6.0,,,,,73.0,54.0,6.9,7.0,0.0269347,0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,Josip Šutalo,josip-sutalo,J. Šutalo,D,37,190,4308,M,954836,EUR,951696000,D,37,37,False,82.0,76.0,2.0,1.0,51.0,54.0,25.0,28.0,2.0,4.0,,,,,90.0,89.0,7.1,6.0,0.0118795,0,,,,,6.0,3.0,1.0,,,,josip.sutalo,5.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,Jorrel Hato,jorrel-hato,J. Hato,D,21,182,15501,M,1153079,EUR,1141689600,D,4,4,False,90.0,85.0,5.0,3.0,46.0,49.0,39.0,41.0,6.0,3.0,,,,,90.0,101.0,7.1,5.0,0.0899194,0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,ArJany Martha,martha-arjany,A. Martha,D,11,180,259,M,1004277,EUR,1062633600,D,42,42,False,43.0,38.0,6.0,4.0,14.0,14.0,26.0,33.0,3.0,3.0,,,,,83.0,63.0,7.0,12.0,0.100946,0,,,,4.0,5.0,6.0,3.0,3.0,1.0,3.0,,1.0,,,,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1194,M,190883,EUR,806284800,M,21,21,False,66.0,64.0,10.0,10.0,27.0,28.0,39.0,40.0,2.0,5.0,,,,,90.0,75.0,7.8,4.0,0.234065,1,,,,2.0,5.0,,2.0,,,,,,,1.0,1.0,2.0,1.0,,,3.0,1.0,2.0,1.0,2.0,0.0436,,,,,,,,,,,,
11401910,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,30.0,26.0,,,9.0,10.0,17.0,20.0,2.0,2.0,,,,,59.0,37.0,6.5,4.0,0.0125647,0,,,,,4.0,3.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,
11401910,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,M,23,23,False,61.0,51.0,6.0,4.0,8.0,9.0,43.0,58.0,,4.0,,,,,90.0,86.0,8.3,22.0,0.690122,4,,,,6.0,8.0,2.0,2.0,,,1.0,,,,,1.0,,4.0,,2.0,2.0,2.0,2.0,2.0,1.0,0.1582,1.0,1.0,1.0,0.0145,,,,,,,,
11401910,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,998,M,1160026,EUR,1074816000,M,38,38,False,24.0,22.0,1.0,,6.0,7.0,16.0,18.0,3.0,3.0,,,,,73.0,39.0,6.8,8.0,0.0164468,1,,,,1.0,2.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,,,,,,,,0.1698,1.0,,1.0,0.1071,,,,,,,,
11401910,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,M,7,7,False,30.0,29.0,1.0,1.0,6.0,6.0,23.0,25.0,1.0,5.0,,,,,90.0,51.0,7.1,11.0,0.118726,2,,,,1.0,7.0,5.0,1.0,4.0,1.0,2.0,StevenBergwijn,,,,,,2.0,,1.0,1.0,,,1.0,,0.5609,4.0,,1.0,0.7524,True,1.0,,,,,,
11401910,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,16.0,10.0,1.0,1.0,4.0,6.0,6.0,10.0,1.0,,,,,,83.0,23.0,7.0,9.0,0.0581319,1,,,,,4.0,2.0,2.0,,,2.0,brianbrobbeyy,,1.0,,,,1.0,1.0,,,,,,2.0,0.2501,,,1.0,0.5602,,1.0,1.0,,,,,
11401910,home,AFC Ajax,Silvano Vos,silvano-vos,S. Vos,M,55,190,846,M,1142565,EUR,1110931200,M,24,24,True,18.0,18.0,,,9.0,9.0,9.0,9.0,,2.0,,,,,31.0,25.0,6.6,3.0,0.04151,0,,,,,4.0,2.0,,,,,,,1.0,,2.0,,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,
11401910,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,2,2,True,17.0,12.0,1.0,1.0,6.0,8.0,6.0,9.0,,3.0,,,,,17.0,24.0,6.8,6.0,0.00221137,0,,,,,1.0,3.0,,3.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11401910,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1664,M,190867,EUR,813196800,F,10,10,True,8.0,7.0,,,1.0,1.0,6.0,7.0,,,,,,,17.0,16.0,8.6,2.0,0.00454186,4,,,,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,1.1087,,,4.0,2.847,,2.0,,2.0,,,,
