match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_fouls,stat_lastManTackle,stat_unsuccessfulTouch,stat_goalAssist,stat_accurateCross,stat_shotOffTarget,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon
10408317,home,Espanyol,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6808,M,66471,EUR,676080000,F,17,17,False,15.0,11.0,1.0,1.0,6.0,6.0,9.0,1.0,,,,90.0,19.0,6.6,4.0,0.0,0.0,0.00969607,0,,,,5.0,,2.0,2.0,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,braithwaite,,,,,
10408317,home,Espanyol,Wassim Keddari,wassim-keddari,W. Keddari,D,5,183,448,M,1184318,EUR,1107388800,D,28,28,True,39.0,39.0,2.0,2.0,18.0,18.0,21.0,2.0,,,,45.0,44.0,6.2,,0.0,0.0,0.017878,0,,Wassim Keddari,,21.0,,2.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,
10408317,home,Espanyol,Keidi Bare,keidi-bare,K. Bare,M,6,174,295,M,862480,EUR,872726400,M,8,8,True,31.0,30.0,2.0,1.0,10.0,10.0,22.0,1.0,,,,30.0,37.0,6.9,3.0,0.0,0.0,0.0209014,0,,,,20.0,1.0,1.0,2.0,,,,,,,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10408317,home,Espanyol,Óscar Gil,oscar-gil,Ó. Gil,D,27,175,90,M,959820,EUR,893548800,D,2,2,True,9.0,6.0,1.0,,,,9.0,1.0,,,,27.0,19.0,6.0,7.0,0.0,0.0,0.00312494,0,,,,6.0,,6.0,3.0,,4.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
10408317,home,Espanyol,Luca Koleosho,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,M,30,30,True,9.0,7.0,1.0,,1.0,2.0,9.0,2.0,,,,26.0,19.0,7.2,8.0,0.0334,0.2668,0.00308454,1,,Luca Koleosho,,6.0,2.0,2.0,3.0,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,3.0,,,,,,,1.0,,,,,,
10408317,home,Espanyol,Vinícius Souza,vinicius-souza,Vinicius,M,5,187,1714,M,979290,EUR,929577600,M,12,12,True,5.0,4.0,,,1.0,1.0,4.0,,,,,12.0,6.0,6.4,1.0,0.0,0.0,0.00203686,0,,,,3.0,,2.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186,269,M,852412,EUR,892425600,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186,220,M,144501,EUR,706147200,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,Aleix Vidal,aleix-vidal,A. Vidal,D,,178,364,,41218,EUR,619660800,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,Rubén Sánchez,sanchez-saez-ruben,R. Sánchez,D,2,184,124,M,1021165,EUR,981244800,D,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,José Carlos Lazo,jose-carlos-lazo,J. C. Lazo,M,16,177,91,M,605510,EUR,824428800,M,16,16,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,José Gragera,jose-gragera,J. Gragera,M,16,186,129,M,966940,EUR,958262400,M,15,15,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,home,Espanyol,Joselu,joselu,Joselu,F,9,191,18060,M,69418,EUR,638496000,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joselumato,,,,,
10408317,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,16.0,6.0,16.0,6.0,,1.0,15.0,5.0,,,5.0,90.0,25.0,6.5,10.0,0.0,0.0,0.0013076,0,-1.3688,,,6.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,
10408317,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,False,21.0,13.0,5.0,,5.0,8.0,14.0,3.0,,,,90.0,37.0,5.7,11.0,0.0,0.0,0.00658758,0,,,,8.0,1.0,4.0,1.0,1.0,,,,,1.0,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,,,
10408317,away,Almería,Rodrigo Ely,rodrigo-ely,R. Ely,D,5,188,877,M,168745,EUR,752284800,D,19,19,False,17.0,13.0,,,12.0,14.0,3.0,2.0,,,,90.0,34.0,6.8,5.0,0.0192,0.0,0.00071668,1,,,,1.0,,1.0,3.0,,,,,,10.0,1.0,2.0,1.0,1.0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,
10408317,away,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,17.0,14.0,2.0,2.0,12.0,12.0,5.0,3.0,,,,90.0,27.0,6.4,3.0,0.0,0.0,0.00133067,0,,,,2.0,,2.0,4.0,,1.0,1.0,,,5.0,,,,,,,1.0,3.0,1.0,,,,,,,True,,,,,,,,
10408317,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,False,25.0,19.0,3.0,,11.0,13.0,15.0,6.0,,,,75.0,53.0,7.0,12.0,0.0414,0.0,0.150165,1,,,,9.0,3.0,2.0,6.0,,2.0,,,,6.0,,2.0,3.0,2.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,
10408317,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,41.0,34.0,7.0,3.0,9.0,12.0,35.0,10.0,,,,90.0,63.0,7.4,14.0,0.0,0.0,0.21033,0,,,,26.0,6.0,2.0,6.0,,2.0,2.0,,,1.0,,4.0,1.0,,1.0,3.0,1.0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,
10408317,away,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,False,29.0,21.0,7.0,4.0,10.0,13.0,16.0,2.0,,,,75.0,38.0,7.3,8.0,0.0101,0.1981,0.135527,1,,,,11.0,,1.0,4.0,,,,1.0,,3.0,,1.0,,,,1.0,,4.0,1.0,,,1.0,,,,,,,,,,1.0,,
10408317,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,False,18.0,16.0,2.0,2.0,5.0,6.0,12.0,1.0,,,,64.0,29.0,6.3,4.0,0.2447,0.0,0.199098,1,,,,11.0,,4.0,4.0,1.0,1.0,,,,2.0,,,1.0,,2.0,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,
10408317,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,False,18.0,12.0,,,3.0,5.0,13.0,4.0,,,,64.0,30.0,6.6,11.0,0.0502,0.0,0.0384847,1,,,,9.0,,6.0,6.0,1.0,4.0,3.0,,,,,,,,1.0,,1.0,2.0,1.0,,2.0,,,,2.0,,1.0,,,,,,,
10408317,away,Almería,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,9,9,False,13.0,11.0,,,5.0,5.0,8.0,4.0,,,,83.0,20.0,7.2,4.0,0.1067,0.2335,0.00507283,1,,,,6.0,,5.0,4.0,,,,1.0,1.0,,,,,,2.0,,3.0,2.0,,,,,,,2.0,,,,el_bilal_9,,,,,
10408317,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,10,10,False,23.0,20.0,,,5.0,7.0,24.0,9.0,,,,90.0,56.0,8.3,19.0,1.258,1.4065,0.42009,4,,,,18.0,8.0,17.0,9.0,5.0,5.0,2.0,2.0,2.0,1.0,,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,,2.0,,3.0,1.0,6.0,,1.0,,,,,1.0,,
10408317,away,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,9.0,8.0,1.0,,,,9.0,2.0,,,,26.0,9.0,6.2,1.0,0.0,0.0,0.0247921,0,,,,8.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,True,8.0,6.0,1.0,,2.0,3.0,5.0,,,,,26.0,14.0,6.4,3.0,0.0,0.0,0.00271417,0,,,,4.0,,1.0,2.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,
10408317,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,15,15,True,2.0,2.0,,,1.0,1.0,2.0,2.0,,,,15.0,10.0,6.5,2.0,0.0,0.0,0.0502968,0,,,,2.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
10408317,away,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,7.0,6.0,1.0,1.0,,,7.0,,,,,15.0,12.0,6.7,2.0,0.0,0.0,0.00653565,0,,,,6.0,,2.0,3.0,,,,,,1.0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,,,,,
10408317,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,F,7,7,True,,,,,,,,,,,,17.0,5.0,7.0,,0.0648,0.0,0.0,1,,,,,,1.0,2.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0
10408317,away,Almería,Diego Fuoli,diego-fuoli,D. Fuoli,G,1,188,19,M,965030,EUR,877305600,G,25,25,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Diego Mariño,diego-marino,D. Mariño,G,1,187,90,M,69379,EUR,642211200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,29,29,True,,,,,,,,,,,,,,,,,0.0,,0,,Marcos Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408317,away,Almería,Marciano Sanca Tchami,sanca-tchami-marciano,M. S. Tchami,M,23,185,152,M,1493213,EUR,1080950400,F,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
