match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_onTargetScoringAttempt,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalContest,stat_wonContest,stat_dispossessed,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_ownGoals,stat_errorLeadToAShot
10385545,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,20.0,19.0,4.0,3.0,19.0,20.0,9.0,1.0,1.0,1.0,90.0,30.0,6.6,1.0,0.0,0.0,7.355e-05,0,-0.7724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385545,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,45.0,33.0,5.0,1.0,12.0,19.0,6.0,,,,90.0,65.0,6.4,13.0,0.05,0.0,0.0104087,1,,,,21.0,27.0,1.0,5.0,4.0,8.0,6.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10385545,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,76.0,56.0,16.0,5.0,41.0,46.0,8.0,,,,90.0,85.0,6.9,20.0,0.1042,0.4686,0.0275645,3,,,,16.0,31.0,1.0,1.0,4.0,3.0,4.0,,2.0,4.0,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10385545,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,76.0,59.0,20.0,11.0,41.0,44.0,6.0,,,,90.0,86.0,6.9,19.0,0.0,0.0,0.010886,0,,,,18.0,32.0,,,1.0,1.0,2.0,,,3.0,1.0,,,1.0,,,1.0,MarcGuehi13,1.0,1.0,1.0,,,,,,,,,,,,,
10385545,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,False,41.0,35.0,2.0,,14.0,16.0,5.0,,,,90.0,65.0,7.2,12.0,0.1671,0.0,0.120015,1,,,,22.0,29.0,4.0,,1.0,,4.0,,1.0,3.0,1.0,2.0,2.0,,1.0,,2.0,,,2.0,,1.0,1.0,,,,,,,,,,,
10385545,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,40.0,33.0,3.0,,12.0,14.0,8.0,,,,90.0,69.0,7.8,15.0,0.2273,0.8428,0.074871,5,,,,21.0,27.0,1.0,,1.0,6.0,10.0,,2.0,,1.0,3.0,2.0,1.0,,3.0,3.0,eze,,2.0,4.0,3.0,2.0,4.0,1.0,,,,,,,,,
10385545,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,37.0,32.0,3.0,2.0,11.0,12.0,8.0,,,,90.0,47.0,7.1,7.0,0.1063,0.16,0.0690746,2,,,,21.0,25.0,,3.0,2.0,5.0,4.0,,,,2.0,1.0,,1.0,,1.0,2.0,,,1.0,1.0,,,1.0,,1.0,,,,,,,,
10385545,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,23.0,18.0,,,3.0,4.0,2.0,,,,81.0,38.0,6.6,13.0,0.0,0.0,0.194374,0,,,,15.0,20.0,1.0,2.0,,7.0,3.0,,,,,,,1.0,,,5.0,,,3.0,2.0,1.0,1.0,4.0,,,,,,,,,,
10385545,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,F,7,7,False,39.0,30.0,1.0,,8.0,9.0,8.0,,,,90.0,76.0,7.2,24.0,0.212,0.0,0.167558,4,,,,25.0,42.0,12.0,,1.0,6.0,8.0,2.0,,,2.0,2.0,1.0,,3.0,,3.0,MOlise,,1.0,3.0,6.0,2.0,,,4.0,,,,,,,,
10385545,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,False,15.0,11.0,,,2.0,3.0,1.0,,,,86.0,35.0,6.8,12.0,0.3039,0.169,0.0998979,4,,,,9.0,12.0,,5.0,1.0,10.0,4.0,,,,,1.0,1.0,3.0,,1.0,2.0,,,5.0,1.0,1.0,1.0,3.0,,3.0,1.0,,,,,,,
