match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_savedShotsFromInsideTheBox
12504690,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,40.0,27.0,19.0,6.0,0.0,24.0,27.0,3.0,13.0,3.0,1.0,90.0,43.0,5.9,13.0,0.00140661,0,-0.7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504690,home,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,45.0,33.0,10.0,2.0,0.0,23.0,28.0,10.0,18.0,1.0,,90.0,60.0,6.8,15.0,0.0266959,3,,True,1.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0782,0.0097,,,,,,,,,,,,,,,,,,,
12504690,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,53.0,49.0,4.0,4.0,0.0,35.0,37.0,14.0,16.0,5.0,,90.0,69.0,7.3,4.0,0.00630645,1,,,,2.0,4.0,6.0,,1.0,5.0,1.0,1.0,,3.0,3.0,0.0479,0.1518,,,evanndicka,1.0,2.0,3.0,,,,,,,,,,,,,
12504690,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,3,3,False,49.0,37.0,8.0,2.0,0.0,20.0,23.0,19.0,30.0,3.0,,90.0,67.0,6.9,15.0,0.148465,0,,,4.0,2.0,6.0,4.0,,,,1.0,,,1.0,1.0,,,,,,4.0,4.0,3.0,2.0,1.0,3.0,,,,,,,,,,
12504690,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,M,19,19,False,23.0,14.0,1.0,,0.0,7.0,10.0,7.0,13.0,3.0,,61.0,30.0,6.5,10.0,0.00677224,0,,,,2.0,,3.0,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12504690,home,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,51.0,39.0,8.0,5.0,0.0,25.0,27.0,14.0,25.0,6.0,,90.0,64.0,6.7,18.0,0.0126036,1,,,1.0,2.0,4.0,5.0,1.0,,1.0,1.0,,4.0,2.0,3.0,0.0714,,,,,1.0,,,,,,,,,,,,,,,
12504690,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6943,M,974087,EUR,990057600,M,17,17,False,27.0,24.0,,,0.0,10.0,11.0,14.0,16.0,7.0,,80.0,41.0,7.0,7.0,0.306357,1,,,,3.0,8.0,12.0,,,,3.0,2.0,2.0,4.0,2.0,0.0239,,,,,3.0,,,,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,,,,
12504690,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,M,92,92,False,25.0,15.0,2.0,1.0,0.0,6.0,9.0,10.0,21.0,3.0,,90.0,51.0,8.5,15.0,0.00702387,4,,,5.0,,3.0,5.0,1.0,2.0,,2.0,1.0,,3.0,1.0,0.2625,1.278,,,stewel92,2.0,,,1.0,,,,,,,1.0,2.0,,,,
12504690,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,False,21.0,17.0,1.0,1.0,0.0,4.0,4.0,14.0,19.0,4.0,,57.0,29.0,6.8,6.0,0.14844,2,,,2.0,,,3.0,1.0,,,1.0,1.0,,2.0,,0.703,,,,matiassoule11,,,,1.0,,2.0,,,,,1.0,,1.0,1.0,,
12504690,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,F,61,61,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,,61.0,19.0,7.0,2.0,0.0171049,1,,,,,,2.0,,1.0,2.0,,,,2.0,,0.0393,0.0182,,,,,,1.0,,,1.0,,,,,,,,,,
12504690,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,21.0,14.0,,,0.0,6.0,9.0,8.0,12.0,2.0,,90.0,32.0,6.8,14.0,0.0218584,1,,,,3.0,5.0,4.0,,,,,,5.0,,2.0,0.0342,,,,tema_dovbyk,2.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,1.0,
12504690,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,7.0,7.0,,,1.0,,,7.0,8.0,1.0,,33.0,13.0,6.8,2.0,0.285506,0,,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12504690,home,Roma,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,19.0,18.0,,,0.0,1.0,1.0,17.0,19.0,,,29.0,29.0,6.3,5.0,0.0122829,0,,,1.0,,3.0,2.0,,,,2.0,2.0,1.0,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,
12504690,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,11.0,9.0,1.0,1.0,0.0,1.0,2.0,8.0,9.0,2.0,,29.0,17.0,6.6,3.0,0.0126878,1,,,,,,3.0,,,,1.0,,1.0,1.0,,0.0635,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
12504690,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,True,15.0,13.0,5.0,3.0,0.0,9.0,9.0,4.0,6.0,,,10.0,16.0,6.6,2.0,0.00248234,0,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,LeoParedes,,,,,,,,,,,,,,,,
12504690,home,Roma,Renato Marin,renato-bellucci-marin,R. B. Marin,G,89,194,3853,M,1524396,EUR,1152489600,G,89,89,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504690,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504690,home,Roma,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4596,M,16632,EUR,598233600,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,aussenrist15,,,,,,,,,,,,,,,,
