match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_penaltyWon
14062213,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,50.0,40.0,15.0,5.0,0.0,38.0,40.0,2.0,10.0,12.0,1.0,3.0,1.0,3.0,1.0,90.0,58.0,6.7,11.0,0.00847657,62.792659658566,8.0,39.803330702006,0.0,0.3633,0,0.2481,0.23,0.02,-0.27,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,36.0,26.0,3.0,,0.0,9.0,10.0,17.0,26.0,4.0,,,,,,87.0,56.0,7.1,15.0,0.0613894,184.30956120338,16.0,95.88024941514,3.0,,1,,0.14,0.28,-0.35,,True,3.0,6.0,1.0,10.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,0.2734,0.7186,25.797877175484,71.225489580295,0.51,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,75.0,60.0,14.0,3.0,0.0,37.0,40.0,23.0,35.0,5.0,,,,,,90.0,99.0,6.4,18.0,0.012725,190.65198781783,23.0,141.63819973515,1.0,,1,,0.22,0.21,-0.31,,,,5.0,7.0,8.0,10.0,,1.0,1.0,1.0,,,7.0,,5.0,1.0,1.0,,1.0,2.0,0.1746,,17.744288992377,19.176884235975,-0.26,lukavuskovic,1.0,2.0,,,,,,,,,,,,
14062213,home,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,65.0,53.0,7.0,2.0,0.0,33.0,35.0,20.0,30.0,2.0,1.0,,,,,90.0,78.0,6.5,13.0,0.0334673,290.32272161954,29.0,195.32241089093,5.0,,0,,0.24,0.35,-0.37,,,,2.0,1.0,3.0,4.0,,,1.0,1.0,,,7.0,,1.0,1.0,,,1.0,1.0,,,24.743304307996,105.83133267165,,,,1.0,,,,,,,,,,,,
14062213,home,Hamburger SV,Bakery Jatta,bakery-jatta,B. Jatta,M,18,184,436,M,842526,EUR,897091200,M,18,18,False,31.0,27.0,2.0,2.0,1.0,10.0,11.0,17.0,20.0,4.0,,,,,,74.0,54.0,7.0,10.0,0.306789,54.823204965996,7.0,18.42671135008,0.0,,1,,0.41,0.0,-0.08,,,,,,5.0,2.0,1.0,3.0,,,,,1.0,,1.0,2.0,2.0,,,1.0,0.0763,,,,-0.14,,1.0,2.0,1.0,1.0,,,,,,,,,,
14062213,home,Hamburger SV,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6625,M,904835,EUR,959644800,M,20,20,False,51.0,42.0,5.0,2.0,0.0,13.0,14.0,29.0,37.0,7.0,,,,,,90.0,63.0,7.2,13.0,0.249844,240.65715393588,16.0,122.10857505779,4.0,,1,,0.38,0.22,-0.04,,,3.0,2.0,,2.0,5.0,,,3.0,3.0,,,,,,2.0,,,,,0.0398,,33.139311115637,114.31155693931,-0.13,fabiodfvieira,,1.0,,1.0,1.0,1.0,,,,,,,,
14062213,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,41.0,36.0,1.0,,0.0,20.0,23.0,16.0,18.0,4.0,,,,,,90.0,59.0,6.4,10.0,0.0100453,176.1012313138,17.0,60.8576376395,1.0,,0,,-0.13,0.3,-0.08,,,,2.0,3.0,7.0,6.0,1.0,1.0,1.0,,,,5.0,,2.0,2.0,1.0,,1.0,2.0,,,26.725678157937,27.516861812351,,,,3.0,,2.0,,,1.0,,,,,,,
14062213,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,30.0,19.0,5.0,2.0,0.0,10.0,12.0,9.0,18.0,3.0,,,,,,90.0,54.0,6.8,17.0,0.0288754,95.827205754307,11.0,74.74986558473,2.0,,1,,-0.11,0.29,0.19,,,3.0,3.0,1.0,3.0,4.0,,,,,1.0,,1.0,1.0,,2.0,1.0,,1.0,,0.1575,0.2399,20.296013814039,42.518577836631,-0.46,,,1.0,1.0,,1.0,,,,,,,,,
14062213,home,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,15.0,10.0,2.0,1.0,0.0,3.0,4.0,7.0,11.0,,,,,,,87.0,35.0,8.5,8.0,0.0206064,18.575936446205,2.0,10.467556746317,0.0,,7,,-0.29,0.03,0.0,,,1.0,2.0,3.0,5.0,4.0,1.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,2.0,1.2796,1.0616,,,0.83,,2.0,3.0,,,1.0,3.0,,1.0,,,,,,
14062213,home,Hamburger SV,Robert Glatzel,robert-glatzel,R. Glatzel,F,9,193,991,M,168987,EUR,757987200,F,9,9,False,11.0,9.0,1.0,1.0,1.0,3.0,3.0,6.0,8.0,1.0,,,,,,72.0,17.0,6.7,5.0,0.205533,42.236964973363,5.0,6.5686880097679,1.0,,0,,0.25,0.03,0.0,,,,2.0,1.0,4.0,2.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,13.394559876638,13.43213910738,,,,2.0,,1.0,,,1.0,,,,,,,
14062213,home,Hamburger SV,Philip Otele,philip-otele,P. Otele,M,27,185,634,M,988476,EUR,924134400,F,27,27,False,19.0,10.0,,,0.0,3.0,6.0,7.0,13.0,1.0,,,,,,72.0,29.0,7.5,13.0,0.769622,93.397060642768,10.0,44.909503053248,3.0,,0,,0.67,0.12,-0.01,,,3.0,1.0,3.0,3.0,4.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,19.290955817717,43.472036377542,,,,1.0,,4.0,2.0,,1.0,,,,,,,
14062213,home,Hamburger SV,Jean-Luc Dompé,jean-luc-dompe,J. Dompé,F,7,170,649,M,789192,EUR,808185600,F,7,7,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,1.0,,,,,,18.0,9.0,6.6,4.0,0.00269266,4.4348894011012,1.0,4.3081996937272,0.0,,1,,-0.02,0.03,-0.01,,,3.0,,,,,,,,,,,,,,,,,,,0.0615,,,,-0.27,,,1.0,1.0,,,1.0,,,,,,,,
14062213,home,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,6.0,3.0,,,0.0,1.0,3.0,2.0,3.0,1.0,,,,,,18.0,10.0,6.7,6.0,0.115316,7.2924103696926,1.0,4.7122825016169,0.0,,0,,0.06,0.01,-0.03,,,,,3.0,1.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,1.0,,,1.0,1.0,,,,,,
14062213,home,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,D,16,16,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,,,,,16.0,14.0,6.7,4.0,0.00046969,25.917696699133,3.0,17.759873638383,0.0,,0,,0.02,0.06,-0.17,,,,,1.0,1.0,3.0,,,3.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,
14062213,home,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,M,8,8,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,11.0,4.0,6.3,,3.344e-05,,,,,,0,,0.01,,-0.05,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,D,2,2,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,,11.0,6.0,6.1,2.0,0.00409505,8.282239371088,1.0,5.6518370710037,0.0,,0,,0.03,0.01,-0.14,,,,1.0,,3.0,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Sander Tangvik,sander-tangvik,S. Tangvik,G,12,193,253,M,1030355,EUR,1038528000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Omar Megeed,omar-megeed,O. Megeed,M,39,188,566,M,1386180,EUR,1124409600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062213,home,Hamburger SV,Otto Stange,stange-otto,O. Stange,F,49,185,533,M,1568535,EUR,1170979200,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Otto Stange,,,,,
14062213,away,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,27.0,14.0,19.0,6.0,0.0,9.0,10.0,5.0,17.0,9.0,1.0,1.0,,1.0,2.0,90.0,35.0,5.8,14.0,0.00228759,40.329605717901,6.0,16.676046595243,0.0,0.1625,0,-0.9798,0.03,0.03,-0.47,-0.53,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
14062213,away,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,45.0,33.0,9.0,1.0,0.0,20.0,22.0,13.0,23.0,3.0,,,,,,90.0,60.0,5.9,14.0,0.25473,85.212113166394,13.0,27.059286065337,0.0,,2,,0.24,0.02,-0.47,,,,4.0,5.0,5.0,6.0,,,,,1.0,,6.0,,1.0,1.0,1.0,,,1.0,0.1736,0.4742,,,-0.51,,,2.0,,,,1.0,,,,,,,,
