match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_interceptionWon,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_fouls,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_totalOffside,player_sofascoreId,stat_blockedScoringAttempt
12117312,home,Cuiabá,Jadson Alves,jadson-alves,J. Alves,F,77,178,29,M,1462231,EUR,1123632000,D,77,77,True,,1.0,1.0,,,0.0,1.0,1.0,,,,3.0,,,1.0,,,,,,15.0,6.0,5.8,3.0,9.33e-06,0,,,,,,,4.0,,,,,1.0,,,,,,1.0,,,,,,,,,,
12117312,home,Cuiabá,David,david-miguel-de-souza-arcanjo,D. M. d. S. Arcanjo,M,20,181,93,M,1633878,EUR,1173571200,M,20,20,True,,,,,,0.0,,,,,,,,,1.0,,,,,,9.0,4.0,6.4,2.0,,1,,David,,,,,1.0,,,1.0,,,,,,1.0,0.1098,,,1.0,,,,,,,,
12117312,home,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Max,max,Max,M,8,187,253,M,1105838,EUR,989539200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Max,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175,197,M,790103,EUR,679104000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Railan,railan,Railan,M,2,185,87,M,1047213,EUR,952646400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,home,Cuiabá,Eliel,eliel,Eliel,F,22,175,94,M,1391413,EUR,1043539200,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Eliel,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,,14.0,13.0,6.0,5.0,0.0,12.0,13.0,1.0,1.0,,,,1.0,10.0,,3.0,1.0,2.0,1.0,90.0,26.0,7.1,2.0,0.00141728,0,-0.6856,,,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,
12117312,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,,68.0,66.0,10.0,10.0,0.0,26.0,26.0,40.0,42.0,4.0,,,2.0,5.0,,,,,,90.0,79.0,7.5,3.0,0.0478492,4,,,,,2.0,2.0,2.0,2.0,2.0,,,,,,1.0,2.0,0.1636,,,,,,,,,,fabriciobruno96,2.0
12117312,away,Flamengo,Léo Pereira,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,,70.0,64.0,12.0,10.0,0.0,24.0,27.0,40.0,44.0,2.0,,,1.0,7.0,,,,,,90.0,74.0,7.1,7.0,0.0855366,1,,,,1.0,2.0,2.0,3.0,,,,1.0,1.0,,,,1.0,0.0767,,,,,,,,,,leopereira4,
12117312,away,Flamengo,Alex Sandro,alex-sandro,A. Sandro,D,26,181,13338,M,84854,EUR,664848000,D,26,26,False,,68.0,59.0,3.0,2.0,0.0,20.0,20.0,40.0,52.0,1.0,,,,6.0,,,,,,90.0,84.0,6.9,14.0,0.122704,0,,,,4.0,4.0,1.0,4.0,,,2.0,,,,,1.0,,,,1.0,,,,,,,1.0,alxsndro12,
12117312,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,M,43,43,False,,43.0,39.0,,,0.0,13.0,15.0,26.0,30.0,5.0,,,1.0,4.0,,,,,,90.0,67.0,7.5,10.0,0.0336582,3,,,,2.0,,,2.0,4.0,3.0,4.0,,2.0,,1.0,,1.0,0.1052,2.0,,,2.0,0.183,,,,,WesleyFranca03,
12117312,away,Flamengo,Erick Pulgar,erick-pulgar,E. Pulgar,M,5,186,12411,M,590262,EUR,758592000,M,5,5,False,,67.0,63.0,2.0,2.0,0.0,21.0,23.0,42.0,48.0,5.0,,,2.0,4.0,,,,,,90.0,86.0,7.5,9.0,0.10598,2,,,,4.0,1.0,,3.0,3.0,1.0,1.0,1.0,1.0,,2.0,4.0,,0.1032,1.0,,,,,,,,,erick05,2.0
12117312,away,Flamengo,Evertton Araujo,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,False,,69.0,60.0,8.0,6.0,0.0,25.0,27.0,35.0,42.0,2.0,1.0,,1.0,7.0,,,,,,90.0,77.0,6.9,11.0,0.0373059,1,,,,,,,5.0,2.0,1.0,1.0,2.0,1.0,,,,,0.0339,2.0,,,1.0,0.0222,,,,,,
12117312,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,M,6,6,False,,20.0,16.0,,,0.0,5.0,6.0,11.0,14.0,2.0,,,,3.0,,,,,,57.0,30.0,7.0,6.0,0.115038,1,,,,,,1.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,0.0351,,,1.0,,,,,,,AyrtonLucas,
12117312,away,Flamengo,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6111,M,1017392,EUR,1038614400,F,37,37,False,,24.0,20.0,1.0,,0.0,4.0,4.0,18.0,25.0,,4.0,,,1.0,,,,,,57.0,38.0,6.6,12.0,0.224346,2,,,,5.0,1.0,,7.0,,,1.0,1.0,1.0,,,1.0,1.0,0.0376,1.0,2.0,,1.0,0.2615,,,,,_alcaraz22,
12117312,away,Flamengo,Michael,michael,Michael,M,96,166,9025,M,878084,EUR,826588800,F,30,30,False,,25.0,21.0,1.0,,1.0,2.0,2.0,19.0,26.0,1.0,3.0,1.0,,,,,,,,90.0,39.0,7.4,15.0,0.411378,1,,,,3.0,,,5.0,,,4.0,1.0,,,,4.0,,0.0204,,,2.0,1.0,0.1372,1.0,,,,Michael19,
12117312,away,Flamengo,Bruno Henrique,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,False,True,22.0,20.0,,,1.0,4.0,4.0,16.0,18.0,3.0,,,,2.0,,,,,,89.0,31.0,7.6,4.0,0.381538,1,,,,,1.0,2.0,3.0,,,2.0,,,,1.0,2.0,1.0,0.0125,3.0,,,,,1.0,,,1.0,B.henrique,
12117312,away,Flamengo,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,20,20,True,,15.0,9.0,3.0,,0.0,2.0,2.0,7.0,14.0,2.0,,,,,,,,,,33.0,22.0,7.4,8.0,0.015375,2,,Matheus Gonçalves,,1.0,,,,2.0,1.0,1.0,,,,,,1.0,0.892,,,,1.0,0.9603,,,1.0,,,
12117312,away,Flamengo,Guilherme Gomes,guilherme,Guilherme,M,47,181,2747,M,1645868,EUR,1138838400,F,47,47,True,,8.0,7.0,,,0.0,2.0,2.0,5.0,8.0,3.0,2.0,,1.0,,,,,,,33.0,23.0,7.0,7.0,0.0959614,1,,Guilherme,,2.0,,,7.0,2.0,2.0,,2.0,,,1.0,,,0.4851,1.0,,2.0,1.0,0.7707,,,1.0,,,
12117312,away,Flamengo,Cleiton,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,0.0,,,,,,,,,,,,,,,1.0,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Matheus Cunha,matheus-cunha,M. Cunha,G,25,193,4946,M,1105835,EUR,990662400,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Matheus Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Dyogo Alves,dyogo-alves,D. Alves,G,49,188,2374,M,1514629,EUR,1073606400,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Da Mata,da-mata,D. Mata,D,41,186,799,M,1482346,EUR,1142121600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Da Mata,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Daniel Sales,sales-daniel,D. Sales,D,51,178,1703,M,1459762,EUR,1151020800,D,51,51,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Allan,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Lorran,lorran,Lorran,M,99,180,6061,M,1459764,EUR,1151971200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,lorranlucas10,
12117312,away,Flamengo,Ogundana Shola,oluwashola-ogundana,S. Ogundana,M,54,172,1945,M,1647589,EUR,1108944000,F,54,54,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Oluwashola Ogundana,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Caio Garcia,caio-vinicius,C. Garcia,M,26,181,668,M,1485196,EUR,1080950400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117312,away,Flamengo,Fabiano,fabiano,Fabiano,M,20,183,496,M,1819690,EUR,1118448000,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Fabiano Henrique,Alves dos Santos,,,,,,,,,,,,,,,,,,,,,,,,,
