match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized
14109751,home,Kocaelispor,Aleksandar Jovanović,,,aleksandar-jovanovic,A. Jovanović,G,1,191.0,617,M,800971,EUR,723600000,G,1,1,False,29.0,23.0,9.0,3.0,0.0,22.0,23.0,1.0,6.0,2.0,11.0,1.0,1.0,1.0,90.0,35.0,6.6,6.0,0.00026465,69.430175890312,7.0,57.33,17.43,0,0.01,0.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Ahmet Oğuz,,,ahmet-oguz,A. Oğuz,D,22,175.0,120,M,603902,EUR,727142400,D,22,22,False,52.0,39.0,13.0,6.0,0.0,21.0,23.0,18.0,29.0,,3.0,,,,90.0,82.0,7.1,28.0,0.0506457,72.881138971162,11.0,10.08,16.695,0,0.24,0.0,-0.03,True,4.0,4.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Anfernee Dijksteel,,,anfernee-dijksteel,A. Dijksteel,D,2,183.0,244,M,869199,EUR,846374400,D,2,2,False,57.0,53.0,11.0,9.0,0.0,38.0,41.0,15.0,16.0,1.0,1.0,,,,90.0,62.0,7.5,5.0,0.0118944,263.08458725931,27.0,181.545,23.625,0,0.2,0.12,0.16,,,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Hrvoje Smolčić,,,hrvoje-smolcic,H. Smolčić,D,6,181.0,720,M,974582,EUR,966470400,D,6,6,False,41.0,37.0,6.0,4.0,0.0,29.0,29.0,8.0,12.0,4.0,,,,,41.0,49.0,7.1,6.0,0.00263197,114.10481727479,15.0,88.83,15.435,0,0.1,0.03,0.18,,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179.0,604,M,143344,EUR,723254400,D,21,21,False,42.0,30.0,4.0,,0.0,14.0,16.0,16.0,26.0,5.0,2.0,,,,90.0,82.0,7.6,23.0,0.0668699,79.00424249592,8.0,44.94,17.535,1,0.23,0.14,0.28,,10.0,2.0,4.0,3.0,10.0,,2.0,2.0,2.0,1.0,4.0,1.0,2.0,1.0,0.0307,-0.18,,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Show,,,show,Show,M,14,180.0,737,M,933115,EUR,920678400,M,14,14,False,49.0,41.0,3.0,1.0,0.0,26.0,28.0,15.0,21.0,3.0,5.0,,,,90.0,62.0,7.3,10.0,0.0396726,62.675660276048,11.0,21.63,7.035,0,0.24,-0.22,0.18,,,,2.0,1.0,6.0,,1.0,4.0,4.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
14109751,home,Kocaelispor,Karol Linetty,,,karol-linetty,K. Linetty,M,10,176.0,2100,M,189135,EUR,791683200,M,10,10,False,31.0,27.0,3.0,2.0,0.0,13.0,16.0,14.0,15.0,,2.0,,,,58.0,42.0,6.6,12.0,0.0213572,80.489292260395,9.0,61.95,25.095,1,0.01,0.06,0.15,,3.0,1.0,,5.0,,1.0,1.0,,,1.0,,2.0,,,0.1046,0.12,,1.0,1.0,1.0,1.0,0.1946,1.0,,,,,,,,,
14109751,home,Kocaelispor,Darko Churlinov,,,darko-churlinov,D. Churlinov,M,17,180.0,491,M,876345,EUR,963273600,M,17,17,False,22.0,17.0,,,0.0,9.0,10.0,8.0,12.0,,3.0,,,,81.0,39.0,6.7,13.0,0.00445406,96.478453003825,9.0,0.63,11.97,1,-0.15,0.06,0.19,,3.0,3.0,,5.0,5.0,,,1.0,1.0,3.0,2.0,,,,0.214,0.03,,1.0,3.0,,,,,2.0,1.0,,,,,,,
14109751,home,Kocaelispor,Joseph Nonge,Joseph Nonge Boende,,joseph-nonge-boende,J. Nonge,M,98,184.0,698,M,1149138,EUR,1116115200,M,98,98,False,17.0,13.0,1.0,,0.0,4.0,5.0,9.0,12.0,,2.0,,,,59.0,33.0,6.3,13.0,0.00685215,101.96740454878,10.0,18.9,10.71,0,-0.21,0.03,0.0,,,1.0,,5.0,3.0,,1.0,2.0,2.0,6.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,
14109751,home,Kocaelispor,Tayfur Bingöl,,,tayfur-bingol,T. Bingöl,M,75,180.0,459,M,255957,EUR,726710400,M,75,75,False,25.0,22.0,2.0,1.0,0.0,5.0,6.0,17.0,19.0,1.0,6.0,,,,82.0,38.0,7.1,6.0,0.0977606,129.81792684728,14.0,18.48,16.275,1,0.02,0.13,0.16,,1.0,2.0,1.0,3.0,7.0,,,,,2.0,5.0,,1.0,1.0,0.0436,-0.15,,1.0,1.0,,,,1.0,1.0,,3.0,,,,,,
