match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_interceptionWon,player_sofascoreId,stat_bigChanceCreated,stat_wonContest,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_goals
11407402,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,True,33.0,29.0,9.0,5.0,29.0,30.0,3.0,1.0,3.0,1.0,3.0,90.0,39.0,7.0,4.0,0.0,0.0,0.00010026,0,-0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407402,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,,34.0,29.0,6.0,2.0,10.0,11.0,24.0,1.0,6.0,,,90.0,48.0,6.7,7.0,0.0,0.0,0.198946,0,,22,20.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
11407402,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,5,5,False,,42.0,36.0,6.0,4.0,17.0,19.0,23.0,2.0,1.0,,,90.0,53.0,7.1,7.0,0.0429,0.0,0.00593066,1,,6,19.0,,,2.0,4.0,6.0,,2.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11407402,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,,23.0,23.0,1.0,1.0,19.0,19.0,4.0,2.0,3.0,,,69.0,34.0,6.8,,0.0,0.0,0.00135961,0,,4,4.0,,,1.0,2.0,3.0,,1.0,,,,1.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,
11407402,home,Sassuolo,Matías Viña,matias-vina,M. Viña,D,180,7106,M,875295,EUR,879033600,D,17,17,False,,33.0,27.0,1.0,,15.0,17.0,17.0,2.0,4.0,,,61.0,51.0,7.4,9.0,0.0,0.0,0.0745878,0,,18,13.0,1.0,1.0,,3.0,6.0,1.0,4.0,3.0,,3.0,,1.0,,,2.0,1.0,,matiasv17,1.0,,,,,,,,,,,,,
11407402,home,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,185,442,M,882592,EUR,914284800,M,24,24,False,,37.0,34.0,1.0,,15.0,17.0,20.0,,8.0,,,90.0,49.0,7.0,3.0,0.0269,0.0,0.0106778,1,,11,19.0,,,1.0,2.0,7.0,3.0,,,,1.0,2.0,1.0,1.0,,2.0,,,,,3.0,,,,,,,,,,,,
11407402,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,,26.0,25.0,,,10.0,10.0,16.0,,2.0,,,82.0,34.0,6.3,4.0,0.0,0.0,0.0340462,0,,8,15.0,,,1.0,4.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
11407402,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,M,10,10,False,,35.0,27.0,5.0,3.0,4.0,6.0,34.0,1.0,1.0,,,90.0,60.0,7.5,19.0,0.2376,0.0998,0.375009,4,,10,24.0,5.0,1.0,1.0,8.0,5.0,1.0,1.0,,2.0,3.0,,1.0,1.0,,3.0,2.0,1.0,berardi25,,1.0,4.0,,1.0,2.0,,,,,,,,
11407402,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,,17.0,13.0,,,5.0,6.0,11.0,,2.0,,,45.0,23.0,7.0,4.0,0.1291,0.0,0.0395218,2,,42,8.0,,,1.0,2.0,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,2.0,,,,,,,,,
11407402,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,M,45,45,False,,26.0,20.0,4.0,3.0,3.0,4.0,27.0,,1.0,,,90.0,43.0,6.7,14.0,0.5657,1.6147,0.0866715,4,,45,17.0,5.0,,1.0,6.0,2.0,2.0,,,2.0,3.0,,2.0,1.0,,,3.0,,,,2.0,,,1.0,2.0,,,2.0,1.0,,,,
