match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_dispossessed,stat_bigChanceMissed,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_ownGoals,stat_clearanceOffLine
10434054,home,Konyaspor,Mame Biram Diouf,mame-biram-diouf,M. B. Diouf,F,55,185,388,M,22481,EUR,566611200,F,99,99,False,,15.0,10.0,1.0,1.0,3.0,3.0,7.0,12.0,2.0,,,90.0,21.0,6.9,8.0,2,Mame,Biram Diouf,,2.0,4.0,4.0,,1.0,,,,,,1.0,1.0,,3.0,1.0,1.0,,,1.0,,2.0,,,1.0,,
10434054,home,Konyaspor,Domagoj Pavičić,domagoj-pavicic,D. Pavičić,M,24,178,120,M,94239,EUR,763171200,M,10,10,True,,20.0,16.0,2.0,1.0,3.0,4.0,13.0,16.0,2.0,,,45.0,29.0,6.7,7.0,1,,,,1.0,2.0,3.0,1.0,1.0,1.0,,,,,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,
10434054,home,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,90,90,True,,23.0,18.0,5.0,4.0,12.0,13.0,6.0,11.0,3.0,,,30.0,33.0,6.4,8.0,0,,,1.0,,1.0,3.0,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,1.0,
10434054,home,Konyaspor,Oğulcan Ülgün,ogulcan-ulgun,O. Ülgün,M,35,178,135,M,1063942,EUR,894844800,M,35,35,True,,17.0,14.0,,,5.0,6.0,10.0,13.0,2.0,,,30.0,19.0,6.6,4.0,0,Ogulcan Ülgün,,2.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,
10434054,home,Konyaspor,Uche Ikpeazu,uche-ikpeazu,U. Ikpeazu,F,18,190,726,M,368128,EUR,793929600,F,29,29,True,,4.0,2.0,,,,,2.0,4.0,1.0,,,16.0,10.0,6.7,5.0,2,,,,5.0,6.0,1.0,,,,,,,,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,
10434054,home,Konyaspor,Erhan Erentürk,erhan-erenturk,E. Erentürk,G,18,190,42,M,997705,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,home,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,home,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,home,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,home,Konyaspor,Mehmet Ali Büyüksayar,buyuksayar-mehmet-ali,M. A. Büyüksayar,F,42,166,33,M,1390214,EUR,1083974400,M,42,42,True,,,,,,,,,,,,,,,,,0,Mehmet,Ali Büyüksayar,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,home,Konyaspor,Ahmet Karademir,karademir-ahmet,A. Karademir,F,17,173,37,M,1091506,EUR,1080864000,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,,195,47,M,47860,EUR,701481600,G,1,1,False,,40.0,27.0,22.0,9.0,21.0,22.0,6.0,18.0,14.0,8.0,9.0,90.0,56.0,9.1,13.0,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,21,180,24,M,851095,EUR,908236800,D,21,21,False,,36.0,31.0,3.0,,16.0,19.0,15.0,18.0,3.0,,,90.0,57.0,7.0,10.0,0,,,1.0,2.0,5.0,3.0,,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,,,,,,,,2.0,,1.0,,,
10434054,away,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,3,185,54,M,881213,EUR,907027200,D,23,23,False,,52.0,41.0,8.0,3.0,28.0,34.0,13.0,18.0,4.0,,,90.0,72.0,7.3,14.0,0,,,,1.0,4.0,6.0,,,,10.0,2.0,4.0,4.0,2.0,,2.0,2.0,,,,,1.0,,1.0,,,,,
10434054,away,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,21,188,48,M,840639,EUR,896572800,D,4,4,False,,44.0,38.0,4.0,2.0,36.0,40.0,2.0,4.0,3.0,,,90.0,64.0,8.5,8.0,0,,,,2.0,2.0,6.0,,,,9.0,2.0,3.0,1.0,2.0,,,3.0,,,,4.0,,,,,,,,1.0
10434054,away,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,3,183,18,M,893007,EUR,873936000,D,3,3,False,,53.0,43.0,2.0,2.0,24.0,31.0,19.0,22.0,11.0,,,89.0,75.0,6.9,10.0,1,,,,1.0,3.0,3.0,1.0,,,5.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,
10434054,away,İstanbulspor,Mahamadou Ba,ba-mahamadou,M. Ba,M,12,175,115,M,994029,EUR,937872000,M,12,12,False,,45.0,43.0,5.0,4.0,26.0,27.0,17.0,18.0,7.0,,,80.0,62.0,6.5,8.0,1,,,,,9.0,5.0,4.0,3.0,,1.0,,3.0,3.0,2.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,,,
10434054,away,İstanbulspor,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,218,M,818036,EUR,905990400,M,70,70,False,,27.0,23.0,,,10.0,12.0,14.0,20.0,3.0,,,67.0,45.0,6.9,13.0,1,,,5.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,
10434054,away,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,24,179,36,M,816571,EUR,886982400,M,24,24,False,,62.0,56.0,5.0,4.0,37.0,41.0,19.0,21.0,8.0,,,90.0,77.0,7.4,7.0,0,,,,,3.0,9.0,2.0,1.0,,4.0,1.0,5.0,3.0,,3.0,,1.0,,,,,,,,,,,,
10434054,away,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,8,182,79,M,938181,EUR,743817600,M,10,10,False,True,46.0,41.0,1.0,,18.0,20.0,23.0,26.0,6.0,,,80.0,57.0,6.6,8.0,2,,,,1.0,8.0,2.0,1.0,2.0,1.0,1.0,,,,,1.0,3.0,,,2.0,,,2.0,,,,,,,
10434054,away,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,27,179,121,M,904945,EUR,875836800,M,27,27,False,,47.0,32.0,3.0,1.0,15.0,16.0,17.0,31.0,8.0,,,90.0,68.0,6.9,22.0,0,,,,,6.0,8.0,,8.0,3.0,,,2.0,1.0,2.0,3.0,1.0,,,,,,,,1.0,,,1.0,,
10434054,away,İstanbulspor,Emeka Eze,emeka-eze,E. Eze,F,90,185,146,M,877235,EUR,843696000,F,90,90,False,,17.0,10.0,,,7.0,9.0,3.0,8.0,1.0,,,67.0,35.0,6.1,18.0,2,,,,4.0,10.0,4.0,,5.0,2.0,1.0,,,,6.0,1.0,2.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,
10434054,away,İstanbulspor,Jetmir Topalli,jetmir-topalli,J. Topalli,M,98,180,102,M,987126,EUR,886809600,F,98,98,True,,13.0,10.0,,,1.0,1.0,9.0,12.0,,,,23.0,15.0,6.4,4.0,1,,,,1.0,2.0,1.0,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10434054,away,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,9,180,80,M,903714,EUR,970444800,F,19,19,True,,11.0,8.0,,,2.0,2.0,6.0,9.0,3.0,,,23.0,14.0,6.5,5.0,0,,,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,4,188,26,M,152110,EUR,704246400,D,88,88,True,,4.0,2.0,1.0,,2.0,3.0,,1.0,,,,10.0,7.0,6.7,2.0,0,,,,2.0,2.0,3.0,,,,3.0,,,,,,,3.0,,,,,,,,,,,,
10434054,away,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,8,176,41,M,1067329,EUR,1036281600,M,18,18,True,,1.0,,,,,,,1.0,,,,10.0,6.0,6.7,4.0,0,,,,,1.0,2.0,,,,,,2.0,1.0,3.0,,1.0,,,,,,,,,,,,,
10434054,away,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,66,180,31,M,190815,EUR,794620800,D,66,66,True,,2.0,1.0,2.0,1.0,,,1.0,2.0,,,,1.0,3.0,,1.0,0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,59,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,13,176,11,M,148926,EUR,702864000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,44,178,19,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,10,177,8,M,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434054,away,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,10,190,23,M,184389,EUR,751334400,F,61,61,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
