match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_wasFouled,stat_dispossessed,stat_totalOffside,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_clearanceOffLine,stat_goals
12514024,home,CD Nacional,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,9,9,True,16.0,15.0,,,0.0,7.0,8.0,8.0,8.0,1.0,1.0,,,,,45.0,24.0,7.0,3.0,0.217354,2,,,,,,1.0,2.0,3.0,,,,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,0.1871,2.0,2.0,,,,,,,,
12514024,home,CD Nacional,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,F,11,11,True,8.0,8.0,1.0,1.0,0.0,1.0,1.0,8.0,10.0,,1.0,,,,,45.0,17.0,6.7,4.0,0.109724,1,,,,3.0,1.0,,2.0,1.0,,1.0,,,,,,,2.0,,,,,,0.131,1.0,1.0,1.0,,,,,,,
12514024,home,CD Nacional,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,8,8,True,6.0,3.0,,,0.0,,,7.0,10.0,,,,,,,24.0,11.0,7.0,3.0,0.400129,0,,,,4.0,4.0,,1.0,1.0,1.0,,,,,,,,4.0,,,,,,,,1.0,,,,,,,,
12514024,home,CD Nacional,Rúben Macedo,ruben-macedo,R. Macedo,F,20,171,33,M,318943,EUR,826329600,F,7,7,True,7.0,6.0,,,0.0,1.0,1.0,6.0,9.0,,1.0,,,,,24.0,13.0,6.6,4.0,0.156175,1,,,,3.0,1.0,,3.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,0.0833,,,1.0,,,,,,,
12514024,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,8.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,6.0,,1.0,,,,,10.0,9.0,6.3,,0.0120314,0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12514024,home,CD Nacional,Rui Encarnação,rui-encarnacao,R. Encarnação,G,1,185,30,M,1049407,EUR,891734400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,Rui Filipe Teixeira da Encarnação,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,home,CD Nacional,Douglas Sequeira,douglas-sequeira,D. Sequeira,D,30,187,64,M,1544984,EUR,1063670400,M,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,Douglas,Sequeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,home,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,home,CD Nacional,Isaac,isaac,Isaac,F,41,181,546,M,1471239,EUR,1080259200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,31.0,21.0,12.0,4.0,0.0,20.0,25.0,1.0,6.0,,10.0,1.0,1.0,,,90.0,40.0,7.0,10.0,0.00053514,0,0.0615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,False,47.0,31.0,9.0,3.0,0.0,15.0,20.0,17.0,32.0,3.0,2.0,,,,,86.0,73.0,7.0,26.0,0.0664665,0,,,,5.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,
12514024,away,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,47.0,42.0,5.0,2.0,0.0,32.0,33.0,10.0,15.0,8.0,4.0,,,,,90.0,62.0,7.6,7.0,0.00496438,0,,,,1.0,,2.0,5.0,3.0,1.0,,,,2.0,1.0,1.0,,,1.0,,,,2.0,,,,1.0,,,,,,1.0,
12514024,away,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,59.0,51.0,8.0,2.0,0.0,40.0,44.0,11.0,15.0,8.0,4.0,,,,,90.0,76.0,7.9,9.0,0.00706115,3,,,,,,3.0,2.0,5.0,,,,,,,1.0,1.0,,2.0,,,1.0,,0.443,2.0,1.0,,,,1.0,0.7167,1.0,,1.0
12514024,away,Sporting Braga,Yuri Ribeiro,yuri-ribeiro,Y. Ribeiro,D,4,174,219,M,357730,EUR,854064000,D,25,25,False,22.0,20.0,4.0,4.0,0.0,8.0,8.0,12.0,15.0,1.0,4.0,,,,,45.0,31.0,6.8,4.0,0.0155152,0,,,,1.0,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,1.0,3.0,,,1.0,,,,,,,,
12514024,away,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,False,23.0,19.0,3.0,2.0,0.0,11.0,12.0,8.0,11.0,1.0,4.0,,,,,45.0,37.0,6.8,6.0,0.0138957,0,,,,,,,5.0,5.0,,1.0,,,1.0,1.0,3.0,1.0,,1.0,,,,2.0,,,2.0,1.0,,,,,,,
12514024,away,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,False,41.0,33.0,2.0,1.0,0.0,17.0,19.0,16.0,22.0,5.0,4.0,,,,,90.0,56.0,7.2,11.0,0.0277228,1,,,,,,4.0,8.0,8.0,,,,,,,1.0,1.0,1.0,5.0,,,1.0,3.0,0.0742,1.0,3.0,1.0,,,,,,,
12514024,away,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,M,11,11,False,26.0,21.0,1.0,,0.0,5.0,6.0,16.0,25.0,,7.0,,,,,66.0,45.0,6.8,18.0,0.0216784,3,,,,5.0,,1.0,9.0,2.0,1.0,3.0,1.0,,,,,,,,,,2.0,3.0,0.1618,1.0,,4.0,,,2.0,0.2534,,,
12514024,away,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,26.0,18.0,1.0,1.0,1.0,3.0,5.0,19.0,30.0,,3.0,,,,,90.0,44.0,7.8,15.0,0.603866,1,,,,9.0,4.0,,3.0,,,1.0,,2.0,1.0,,,,4.0,,,,,1.0,0.111,1.0,,1.0,,True,,,,,
12514024,away,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,M,7,7,False,33.0,26.0,1.0,1.0,1.0,3.0,4.0,23.0,29.0,,7.0,,,,,90.0,47.0,8.4,9.0,0.928899,2,,,,,,,4.0,5.0,1.0,5.0,3.0,1.0,,1.0,,,2.0,,1.0,,,1.0,0.3853,,2.0,,,,1.0,0.9226,,,1.0
12514024,away,Sporting Braga,Roberto Fernández,roberto-fernandez,R. Fernández,F,9,186,2068,M,1392592,EUR,1025654400,F,90,90,False,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,,3.0,,,,,45.0,22.0,7.4,6.0,0.0178574,2,,,,,,,2.0,4.0,,2.0,2.0,,,,1.0,,2.0,2.0,1.0,,2.0,,0.1592,,1.0,,,,1.0,0.1046,,,
12514024,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,23.0,20.0,3.0,2.0,0.0,8.0,9.0,12.0,15.0,1.0,2.0,,,,,45.0,35.0,7.1,5.0,0.00989491,0,,,,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,,1.0,,,,,,,,,,,,
12514024,away,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,True,23.0,19.0,2.0,,0.0,9.0,10.0,10.0,13.0,,6.0,,,,,45.0,31.0,7.0,6.0,0.00796269,0,,,,,,,,4.0,,2.0,2.0,,,,2.0,2.0,1.0,,,,1.0,,,,,,,,,,,,
12514024,away,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,12.0,9.0,,,1.0,2.0,3.0,7.0,9.0,,2.0,,,,,45.0,24.0,8.3,7.0,0.302712,2,,,,,,2.0,5.0,5.0,,1.0,,1.0,,,1.0,1.0,1.0,3.0,,,2.0,,0.9702,1.0,2.0,1.0,,,1.0,0.9788,,,1.0
12514024,away,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,True,13.0,10.0,,,0.0,3.0,4.0,7.0,9.0,,1.0,,,,,24.0,20.0,6.9,5.0,0.144365,2,,,,,,,2.0,2.0,1.0,3.0,2.0,,,,,,,,1.0,,1.0,,0.0809,1.0,,,,,,,,,
12514024,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,1.0,,,,,8.0,3.0,6.5,,0.00278048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,Jonatás Noro,jonatas-noro,J. Noro,D,53,187,116,M,1536297,EUR,1120867200,D,53,53,True,,,,,,,,,,,,,,,,,,,,,0,,Jonatás Noro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514024,away,Sporting Braga,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
