match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_fouls,stat_goalAssist,stat_shotOffTarget,stat_outfielderBlock,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim
10382269,home,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185.0,1035,M,986355,EUR,1014595200,G,1,1,False,37.0,11.0,30.0,4.0,7.0,12.0,4.0,25.0,1.0,3.0,14.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,48.0,6.9,26.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,home,FC Volendam,Oskar Buur,oskar-buur,O. Buur,D,2,178.0,84,M,797688,EUR,891302400,D,2,2,False,30.0,18.0,7.0,1.0,8.0,12.0,11.0,21.0,8.0,5.0,9.0,4.0,3.0,,,,,,85.0,60.0,7.5,20.0,1,3.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,
10382269,home,FC Volendam,Brian Plat,brian-plat,B. Plat,D,4,191.0,60,M,980673,EUR,954892800,D,3,3,False,32.0,20.0,9.0,3.0,9.0,13.0,11.0,19.0,5.0,4.0,8.0,2.0,1.0,,,,,,90.0,50.0,6.4,16.0,0,,,6.0,2.0,9.0,2.0,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,
10382269,home,FC Volendam,Benaissa Benamar,benaissa-benamar,B. Benamar,D,5,191.0,226,M,970791,EUR,860457600,D,6,6,False,33.0,30.0,4.0,2.0,20.0,23.0,10.0,10.0,,2.0,7.0,,,,,,,,45.0,41.0,6.7,4.0,0,,,,,2.0,1.0,,,,,,3.0,1.0,,,1.0,,,,,,,,,,
10382269,home,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183.0,178,M,946561,EUR,933033600,D,5,5,False,36.0,24.0,7.0,1.0,13.0,16.0,12.0,22.0,6.0,2.0,7.0,3.0,2.0,,,,,,85.0,65.0,7.3,17.0,1,2.0,1.0,5.0,,7.0,2.0,,1.0,1.0,,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,
10382269,home,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,M,4,4,False,44.0,37.0,5.0,3.0,24.0,26.0,13.0,18.0,7.0,7.0,3.0,2.0,2.0,,,,,,90.0,65.0,6.6,10.0,0,,,4.0,3.0,8.0,,3.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,
10382269,home,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,38.0,30.0,2.0,2.0,19.0,22.0,11.0,16.0,8.0,1.0,12.0,4.0,2.0,,,,,,90.0,57.0,6.7,12.0,0,,,2.0,2.0,10.0,5.0,2.0,2.0,1.0,,,2.0,1.0,1.0,2.0,,,,,Calvin Twigt,,,,,,
10382269,home,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178.0,347,M,803025,EUR,887155200,M,8,8,False,24.0,17.0,2.0,,10.0,13.0,7.0,14.0,4.0,1.0,6.0,2.0,1.0,,,,,,90.0,40.0,7.2,14.0,4,3.0,,1.0,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,1.0,,,,True,2.0,,,
10382269,home,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175.0,120,M,163539,EUR,628819200,F,7,7,False,29.0,19.0,3.0,1.0,9.0,10.0,12.0,22.0,1.0,,8.0,1.0,1.0,,,,,,90.0,38.0,6.9,13.0,0,3.0,2.0,1.0,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,
10382269,home,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,False,4.0,2.0,,,,,2.0,4.0,,2.0,,,,,,,,,57.0,14.0,6.6,4.0,2,,,4.0,,5.0,1.0,,,,,,,2.0,,1.0,,,1.0,,,,,1.0,2.0,,
10382269,home,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186.0,187,M,1066450,EUR,941846400,F,33,33,False,21.0,9.0,2.0,,3.0,5.0,6.0,16.0,3.0,,5.0,2.0,,,,,,,68.0,32.0,6.9,18.0,0,,,2.0,,8.0,,4.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,
10382269,home,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,True,16.0,6.0,5.0,,3.0,6.0,3.0,10.0,6.0,3.0,3.0,4.0,2.0,,,,,,45.0,27.0,6.6,11.0,0,,,4.0,2.0,8.0,1.0,1.0,,,,,,,,,2.0,,,2.0,,,,,,,
10382269,home,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201.0,406,M,313264,EUR,667526400,F,9,9,True,10.0,7.0,1.0,1.0,4.0,5.0,3.0,5.0,,2.0,2.0,,,,,,,,33.0,17.0,6.5,7.0,0,,,2.0,,3.0,,1.0,,,,,,3.0,,,,,,,Henk,Veerman,,,,,
10382269,home,FC Volendam,Bilal Ould-Chikh,bilal-ould-chikh,B. Ould-Chikh,M,77,170.0,1226,M,544532,EUR,870048000,F,11,11,True,4.0,,1.0,,,2.0,,3.0,3.0,,2.0,,,,,,,,22.0,13.0,6.7,7.0,1,1.0,,,,,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,1.0,,,
10382269,home,FC Volendam,Givairo Read,givairo-read,G. Read,D,26,175.0,1865,M,1388535,EUR,1149206400,M,27,27,True,2.0,1.0,,,1.0,1.0,,1.0,,2.0,1.0,,,,,,,,12.0,4.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,home,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171.0,173,M,826175,EUR,929836800,M,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,12.0,4.0,6.6,,0,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
10382269,home,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Kayne van Oevelen,,,,,,
10382269,home,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Barry,Lauwers,,,,,
10382269,home,FC Volendam,Rob Tol,tol-rob,R. Tol,D,29,,2,M,1470890,EUR,1064016000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Rob Tol,,,,,,
10382269,home,FC Volendam,Flip Klomp,klomp-flip,F. Klomp,D,7,185.0,11,M,1155369,EUR,1003363200,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Flip Klomp,,,,,,
10382269,home,FC Volendam,Imran Nazih,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Imran Nazih,,,,,,
10382269,home,FC Volendam,Ibrahim El Kadiri,ibrahim-el-kadiri,I. E. Kadiri,M,11,170.0,417,M,1006443,EUR,1011744000,F,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,home,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Achraf Douiri,,,,,,
10382269,away,Fortuna Sittard,Ivor Pandur,ivor-pandur,I. Pandur,G,1,187.0,669,M,943212,EUR,953942400,G,31,31,False,33.0,23.0,23.0,15.0,11.0,14.0,12.0,19.0,,,15.0,,,,,,,,90.0,45.0,6.1,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
10382269,away,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184.0,113,M,78730,EUR,631670400,D,12,12,False,50.0,35.0,7.0,4.0,13.0,17.0,23.0,47.0,6.0,1.0,8.0,1.0,1.0,,,,,,90.0,100.0,6.9,34.0,0,14.0,1.0,1.0,1.0,6.0,,2.0,5.0,3.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,,
10382269,away,Fortuna Sittard,Rodrigo Guth,rodrigo-guth,R. Guth,D,14,191.0,291,M,905458,EUR,973814400,D,14,14,False,53.0,40.0,14.0,8.0,25.0,30.0,16.0,25.0,6.0,3.0,9.0,2.0,2.0,,,,,,90.0,65.0,6.9,15.0,0,2.0,1.0,1.0,4.0,2.0,1.0,,,,,,,,,,,,,2.0,Rodrigo,Guth,,,,,
10382269,away,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191.0,184,M,41165,EUR,590284800,D,33,33,False,64.0,51.0,11.0,5.0,36.0,40.0,15.0,24.0,7.0,2.0,10.0,1.0,1.0,,,,,,90.0,77.0,6.9,15.0,1,,,,6.0,3.0,1.0,2.0,,,1.0,,3.0,,,1.0,,,,1.0,Dimitrios,Siovas,,,,,
10382269,away,Fortuna Sittard,George Cox,george-cox,G. Cox,M,,171.0,91,M,920556,EUR,884736000,D,5,5,False,27.0,21.0,3.0,2.0,17.0,20.0,4.0,10.0,1.0,,4.0,,,,,,,,55.0,43.0,6.4,10.0,0,3.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,George,Cox,,,,,
10382269,away,Fortuna Sittard,Kristijan Bistrović,kristijan-bistrovic,K. Bistrović,M,23,182.0,365,M,796658,EUR,892080000,M,8,8,False,46.0,37.0,7.0,6.0,10.0,12.0,35.0,47.0,2.0,,8.0,1.0,1.0,,,,,,90.0,70.0,7.6,18.0,0,13.0,8.0,,1.0,5.0,1.0,,3.0,,,,2.0,1.0,,4.0,1.0,,,,,,,,,,
10382269,away,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177.0,217,M,921089,EUR,931046400,M,6,6,False,25.0,17.0,4.0,2.0,11.0,14.0,6.0,12.0,4.0,,3.0,2.0,2.0,,,,,,61.0,31.0,6.7,9.0,0,1.0,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
10382269,away,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1224,M,1069244,EUR,931305600,M,77,77,False,37.0,26.0,1.0,,7.0,10.0,19.0,28.0,18.0,,6.0,3.0,1.0,,,,,,90.0,77.0,7.3,27.0,6,1.0,,1.0,7.0,13.0,,5.0,10.0,6.0,1.0,1.0,1.0,6.0,2.0,1.0,4.0,,3.0,,,,,2.0,,,
10382269,away,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174.0,85,M,856736,EUR,960940800,M,29,29,False,25.0,16.0,2.0,,5.0,5.0,11.0,20.0,6.0,,3.0,2.0,,,,,,,55.0,39.0,6.8,14.0,3,,,3.0,2.0,7.0,1.0,1.0,3.0,2.0,2.0,,,3.0,,,1.0,,1.0,,Thomas,Buitink,,,,,
10382269,away,Fortuna Sittard,Íñigo Cordoba,inigo-cordoba,I. Cordoba,M,21,178.0,215,M,605650,EUR,858211200,M,7,7,False,44.0,31.0,2.0,2.0,20.0,22.0,11.0,24.0,8.0,,9.0,2.0,1.0,,,,,,90.0,67.0,6.9,20.0,1,2.0,,2.0,2.0,6.0,,,5.0,3.0,,,,3.0,1.0,1.0,2.0,,,,,,,1.0,,,
10382269,away,Fortuna Sittard,Burak Yılmaz,burak-yilmaz,B. Yılmaz,F,,188.0,1198,,18864,EUR,490233600,F,17,17,False,21.0,13.0,,,5.0,7.0,8.0,14.0,3.0,,2.0,1.0,1.0,,,,,,90.0,30.0,6.6,11.0,1,,,1.0,,3.0,,1.0,,,,,,2.0,2.0,1.0,1.0,,1.0,,,,True,,3.0,,
10382269,away,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170.0,144,M,1035696,EUR,986083200,D,61,61,True,20.0,15.0,7.0,3.0,9.0,11.0,6.0,9.0,2.0,,4.0,1.0,1.0,,,,,,35.0,30.0,6.5,6.0,0,,,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,
10382269,away,Fortuna Sittard,Úmaro Embaló,umaro-embalo,Ú. Embaló,M,,170.0,335,M,901857,EUR,989107200,F,85,85,True,10.0,8.0,2.0,2.0,3.0,3.0,5.0,8.0,,,4.0,,,,,,,,35.0,17.0,6.7,7.0,0,1.0,,,,2.0,,1.0,1.0,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,
10382269,away,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188.0,61,M,148615,EUR,700876800,F,11,11,True,12.0,4.0,,,1.0,1.0,3.0,11.0,8.0,,,1.0,1.0,,,,,,29.0,18.0,7.0,10.0,1,,,2.0,6.0,2.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,
10382269,away,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183.0,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,away,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186.0,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,away,Fortuna Sittard,Ximo Navarro,ximo-navarro,X. Navarro,D,23,176.0,95,M,150864,EUR,633052800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
10382269,away,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177.0,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
