match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,player_sofascoreId,captain,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated
13472838,home,Palmeiras,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204,5473,M,973738,EUR,907891200,G,1,1,False,25.0,16.0,16.0,7.0,0.0,11.0,14.0,5.0,11.0,8.0,3.0,3.0,4.0,1.0,1.0,90.0,38.0,7.9,9.0,0.00255502,0,1.1507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Khellven,khellven,Khellven,D,12,176,2672,M,984896,EUR,983059200,D,12,12,False,16.0,13.0,1.0,1.0,0.0,9.0,11.0,4.0,5.0,1.0,,,,,,67.0,32.0,6.5,5.0,0.00188437,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,220833,EUR,736646400,D,15,15,False,41.0,27.0,12.0,3.0,0.0,19.0,23.0,8.0,18.0,3.0,,,,,,90.0,56.0,7.0,15.0,0.0367087,0,,3.0,6.0,7.0,3.0,1.0,,,2.0,,,gustavogomez,True,2.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,,,,,,,,,,,
13472838,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,874729,EUR,859420800,D,26,26,False,40.0,32.0,9.0,5.0,0.0,24.0,26.0,8.0,14.0,,,,,,,90.0,55.0,7.4,8.0,0.103749,0,,1.0,5.0,8.0,2.0,1.0,2.0,1.0,2.0,,,,,1.0,1.0,5.0,7.0,1.0,1.0,,2.0,,,,,,,,,,,
13472838,home,Palmeiras,Jefté,jefte,Jefté,D,6,183,2361,M,1116665,EUR,1071964800,D,6,6,False,32.0,24.0,7.0,3.0,0.0,11.0,14.0,13.0,18.0,2.0,,,,,,90.0,54.0,7.1,12.0,0.200391,0,,3.0,5.0,6.0,,,2.0,1.0,3.0,Jefté,,,,1.0,2.0,3.0,7.0,,,,1.0,1.0,1.0,2.0,,,,,,,,
13472838,home,Palmeiras,Mauricio,mauricio,Mauricio,M,18,174,5655,M,986233,EUR,993168000,M,18,18,False,18.0,13.0,1.0,,0.0,8.0,11.0,5.0,7.0,3.0,,,,,,90.0,32.0,7.2,7.0,0.248773,2,,4.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,,1.0,,3.0,,,,1.0,2.0,0.2582,,,,,
13472838,home,Palmeiras,Bruno Fuchs,bruno-fuchs,B. Fuchs,D,3,190,3790,M,973737,EUR,922924800,M,3,3,False,27.0,18.0,8.0,4.0,0.0,11.0,15.0,7.0,12.0,2.0,,,,,,79.0,36.0,6.7,9.0,0.00122261,0,,,4.0,5.0,,1.0,,,4.0,,,,,,,3.0,5.0,,2.0,,,,,,,,,,,,,
13472838,home,Palmeiras,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6076,M,152276,EUR,734832000,M,7,7,False,15.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,9.0,2.0,,,,,,45.0,18.0,6.8,4.0,0.00462483,0,,,1.0,1.0,,,,,1.0,,,F_Andersoon,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
13472838,home,Palmeiras,Andreas Pereira,andreas-pereira,A. Pereira,M,8,177,14310,M,285949,EUR,820454400,M,8,8,False,33.0,27.0,10.0,7.0,0.0,9.0,10.0,18.0,23.0,6.0,,,,,,90.0,49.0,7.6,12.0,0.017619,3,,5.0,1.0,6.0,,,3.0,2.0,,,,andreaspereira,,,1.0,1.0,,,2.0,,,,,,,2.0,0.0899,1.0,0.2095,,,
13472838,home,Palmeiras,Vitor Roque,vitor-roque,V. Roque,F,9,174,72751,M,1150391,EUR,1109548800,F,9,9,False,7.0,4.0,1.0,,0.0,1.0,1.0,3.0,6.0,2.0,,,,,,63.0,19.0,6.7,8.0,0.00978667,3,,,8.0,4.0,,1.0,,,1.0,Vitor Roque,,VRoque,,,4.0,2.0,,,2.0,,,2.0,,1.0,,2.0,0.4762,,,1.0,1.0,
13472838,home,Palmeiras,José López,jose-lopez,J. López,F,42,188,16738,M,1094179,EUR,976060800,F,42,42,False,14.0,5.0,4.0,1.0,0.0,2.0,2.0,3.0,12.0,1.0,,,,,,63.0,25.0,6.9,13.0,0.00612358,2,,1.0,6.0,6.0,,,,,1.0,José López,,,,1.0,4.0,4.0,,,2.0,,,1.0,,3.0,,1.0,0.153,1.0,0.2105,,,
13472838,home,Palmeiras,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178,8325,M,1015733,EUR,936057600,F,19,19,True,11.0,9.0,2.0,1.0,0.0,1.0,2.0,8.0,9.0,2.0,,,,,,45.0,20.0,7.1,7.0,0.0749604,1,,5.0,1.0,3.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,0.06,1.0,0.7472,,,
13472838,home,Palmeiras,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,F,11,11,True,5.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,,,,,,,27.0,8.0,6.6,2.0,0.0970025,0,,,4.0,1.0,,,,,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0
13472838,home,Palmeiras,Allan,allan,Allan,F,40,175,4618,M,1835889,EUR,1082332800,F,40,40,True,12.0,8.0,,,0.0,4.0,6.0,4.0,6.0,3.0,,,,,,27.0,20.0,7.1,7.0,0.026553,1,,,1.0,3.0,,,,,1.0,Allan,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,0.0188,1.0,0.016,,,
13472838,home,Palmeiras,Agustín Giay,agustin-giay,A. Giay,D,4,180,5030,M,1106603,EUR,1074211200,D,4,4,True,11.0,9.0,1.0,,0.0,5.0,5.0,4.0,6.0,1.0,,,,,,23.0,15.0,6.6,3.0,0.00496256,0,,,3.0,2.0,,,1.0,1.0,3.0,Agustín Giay,,,,,,,,,1.0,,,,,,,,,,,,,
13472838,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,840020,EUR,803520000,M,23,23,True,7.0,5.0,1.0,,0.0,1.0,1.0,4.0,6.0,,,,,,,11.0,10.0,6.6,3.0,0.00293153,1,,,,1.0,,,1.0,,,,,raphaelveiga,,,,,,,,,,,,1.0,,1.0,0.0155,,,,,
13472838,home,Palmeiras,Kauan Lima,kauan-lima,Kauan Lima,G,72,193,194,,1884635,EUR,1171411200,G,72,72,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Kauan,Lima,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Marcelo Lomba,marcelo-lomba,M. Lomba,G,14,187,2235,M,34141,EUR,535248000,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Luis Benedetti,luis-benedetti,L. Benedetti,D,43,197,2819,M,1485284,EUR,1149638400,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Micael,micael,Micael,D,13,190,2254,M,1105341,EUR,966038400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Micael,,,,,,,,,,,,,,,,,,,,,,
13472838,home,Palmeiras,Facundo Torres,facundo-torres,F. Torres,M,17,177,5945,M,874572,EUR,955584000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
