match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,player_gender,stat_totalCross,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_keyPass,player_sofascoreId,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_penaltyWon,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_errorLeadToAShot,stat_penaltyConceded
10411670,home,Inter,Samir Handanović,,,samir-handanovic,S. Handanović,G,193,1174,2949,EUR,458611200,G,1,1,False,True,29.0,25.0,9.0,5.0,23.0,23.0,2.0,6.0,4.0,90.0,31.0,6.3,4.0,0.0,0.0,0.00074481,0,-0.8841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Matteo Darmian,,,matteo-darmian,M. Darmian,M,182,3779,19352,EUR,628560000,D,36,36,False,,36.0,30.0,8.0,4.0,23.0,26.0,7.0,11.0,2.0,45.0,43.0,6.4,8.0,0.0,0.0,0.00550386,0,,36,M,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Francesco Acerbi,,,francesco-acerbi,F. Acerbi,D,192,5573,126816,EUR,571449600,D,15,15,False,,57.0,51.0,3.0,,33.0,36.0,18.0,21.0,9.0,90.0,68.0,6.9,8.0,0.0486,0.1629,0.0412084,1,,15,M,,3.0,2.0,,,1.0,4.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Alessandro Bastoni,,,alessandro-bastoni,A. Bastoni,D,190,15274,826188,EUR,923961600,D,95,95,False,,72.0,65.0,10.0,9.0,30.0,32.0,35.0,45.0,5.0,90.0,96.0,7.5,14.0,0.0,0.0,0.172731,0,,95,M,5.0,3.0,2.0,1.0,1.0,1.0,,4.0,,1.0,,3.0,3.0,,alessandrobastoni,1.0,2.0,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Denzel Dumfries,,,denzel-dumfries,D. Dumfries,M,189,15021,759520,EUR,829785600,M,2,2,False,,20.0,17.0,2.0,1.0,6.0,7.0,12.0,15.0,5.0,90.0,47.0,7.5,12.0,0.303,0.0,0.0415392,3,,2,M,2.0,5.0,,,2.0,2.0,,6.0,,,,1.0,3.0,1.0,ddumfries2,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,
10411670,home,Inter,Nicolò Barella,,,nicolo-barella,N. Barella,M,175,21290,363856,EUR,855273600,M,23,23,False,,51.0,40.0,5.0,4.0,11.0,14.0,30.0,41.0,5.0,90.0,76.0,8.2,18.0,0.1378,0.0,0.243909,2,,23,M,4.0,1.0,5.0,,1.0,,1.0,12.0,,4.0,,1.0,4.0,3.0,nicolo_barella,,2.0,1.0,,,3.0,3.0,,1.0,2.0,1.0,,,,,,,,,
10411670,home,Inter,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,181,13097,108800,EUR,721872000,M,77,77,False,,58.0,52.0,6.0,5.0,22.0,22.0,30.0,36.0,7.0,66.0,63.0,6.9,6.0,0.0,0.0,0.0339482,0,,11,M,,3.0,,1.0,3.0,,1.0,3.0,,,,1.0,2.0,,marcelo_brozovic,,2.0,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Henrikh Mkhitaryan,,,henrikh-mkhitaryan,H. Mkhitaryan,M,178,8680,37151,EUR,601344000,M,22,22,False,,63.0,54.0,4.0,2.0,19.0,20.0,36.0,44.0,9.0,84.0,82.0,8.3,13.0,0.1622,0.1966,0.428713,3,,22,M,1.0,6.0,,,1.0,1.0,1.0,7.0,2.0,,2.0,1.0,5.0,2.0,micki_taryan,,3.0,1.0,2.0,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,
10411670,home,Inter,Federico Dimarco,,,federico-dimarco,F. Dimarco,M,174,15308,284361,EUR,879120000,M,32,32,False,,35.0,33.0,2.0,1.0,9.0,9.0,26.0,35.0,3.0,79.0,59.0,7.4,12.0,0.0399,0.0,0.288539,1,,32,M,9.0,2.0,1.0,,,,,5.0,,,,1.0,3.0,4.0,dimarco32,,2.0,2.0,1.0,,1.0,2.0,,,1.0,,,1.0,,,,,,,
10411670,home,Inter,Edin Džeko,,,edin-dzeko,E. Džeko,F,193,23224,14990,EUR,511401600,F,9,9,False,,23.0,15.0,3.0,1.0,5.0,7.0,10.0,17.0,4.0,90.0,37.0,6.5,12.0,0.5607,0.3124,0.0231968,2,,10,M,1.0,5.0,2.0,,1.0,2.0,1.0,4.0,,1.0,1.0,2.0,,,EDzeko,1.0,,,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,
10411670,home,Inter,Romelu Lukaku,,,romelu-lukaku,R. Lukaku,F,191,56823,78893,EUR,737251200,F,90,90,False,,19.0,13.0,1.0,1.0,1.0,2.0,12.0,19.0,1.0,66.0,27.0,6.9,11.0,0.7884,0.9964,0.24586,1,,9,M,2.0,2.0,1.0,,,,2.0,2.0,,,1.0,,,1.0,RLukaku,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
10411670,home,Inter,Danilo D'Ambrosio,,,danilo-dambrosio,D. D'Ambrosio,D,180,548,107936,EUR,589766400,D,33,33,True,,23.0,21.0,3.0,2.0,13.0,13.0,8.0,10.0,5.0,45.0,35.0,7.3,4.0,0.0,0.0,0.0167576,0,,,M,,5.0,,2.0,2.0,,,5.0,3.0,,,1.0,2.0,1.0,,1.0,1.0,,,,2.0,3.0,,1.0,,,,1.0,,,,,,,
10411670,home,Inter,Hakan Çalhanoğlu,,,hakan-calhanoglu,H. Çalhanoğlu,M,178,32988,135700,EUR,760665600,M,20,20,True,,21.0,20.0,4.0,3.0,8.0,8.0,12.0,15.0,4.0,24.0,29.0,6.5,4.0,0.0717,0.0,0.0505485,2,,20,M,2.0,2.0,1.0,,,,,1.0,2.0,1.0,,1.0,,,HÇalhanoğlu,,,,,,1.0,,,,2.0,,,,,,,,,,
10411670,home,Inter,Lautaro Martínez,,,lautaro-martinez,L. Martínez,F,175,122092,823984,EUR,872208000,F,10,10,True,,6.0,4.0,,,1.0,1.0,3.0,5.0,,24.0,12.0,7.2,2.0,0.8952,0.9921,0.0106419,4,,10,M,,2.0,,,2.0,,1.0,2.0,,,2.0,,1.0,1.0,LautaroM,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,
10411670,home,Inter,Robin Gosens,,,robin-gosens,R. Gosens,D,183,3165,377118,EUR,773366400,D,8,8,True,,5.0,2.0,1.0,,1.0,1.0,1.0,4.0,,11.0,12.0,7.0,4.0,0.0,0.0,0.00075545,0,,21,M,,,,2.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Roberto Gagliardini,,,roberto-gagliardini,R. Gagliardini,M,188,567,287057,EUR,765676800,M,5,5,True,,3.0,2.0,,,2.0,2.0,,1.0,,12.0,6.0,6.5,1.0,0.0,0.0,2.927e-05,0,,63,M,,1.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Alex Cordaz,,,alex-cordaz,A. Cordaz,G,188,119,43872,EUR,410227200,G,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,André Onana,,,andre-onana,A. Onana,G,190,53850,787498,EUR,828403200,G,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,24,M,,,,,,,,,,,,,,,AndréOnana24,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Mattia Zanotti,,,mattia-zanotti,M. Zanotti,D,177,531,1012175,EUR,1042243200,D,46,46,True,,,,,,,,,,,,,,,,0.0,,0,,46,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Stefan de Vrij,,,stefan-de-vrij,S. de Vrij,D,188,5674,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,6,M,,,,,,,,,,,,,,,Stefandevrij,,,,,,,,,,,,,,,,,,,,
10411670,home,Inter,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,187,9818,187205,EUR,792460800,D,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,37,M,,,,,,,,,,,,,,,milanskriniar,,,,,,,,,,,,,,,,,,,,
