match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_bigChanceCreated,stat_fouls,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_dispossessed,stat_unsuccessfulTouch,player_sofascoreId,stat_goals,stat_lastManTackle,stat_shotOffTarget,stat_clearanceOffLine,stat_bigChanceMissed,player_firstName,player_lastName
12499424,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,1,1,False,34.0,25.0,13.0,4.0,0.0,22.0,27.0,3.0,7.0,2.0,2.0,1.0,12.0,3.0,1.0,2.0,1.0,90.0,46.0,7.0,9.0,0.00086565,0,-0.0272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499424,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,False,35.0,33.0,2.0,1.0,0.0,20.0,22.0,13.0,14.0,1.0,2.0,3.0,,,,,,82.0,55.0,6.7,4.0,0.00865152,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0143,0.0347,,,,,,,,,,,,,,,,,,,,,,
12499424,home,SC Freiburg,Matthias Ginter,matthias-ginter,M. Ginter,D,28,189,887,M,142259,EUR,758937600,D,28,28,False,53.0,43.0,15.0,8.0,0.0,31.0,34.0,14.0,22.0,3.0,6.0,6.0,2.0,,,,,90.0,72.0,7.6,11.0,0.123939,0,,3.0,1.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
12499424,home,SC Freiburg,Philipp Lienhart,philipp-lienhart,P. Lienhart,D,3,189,690,M,576266,EUR,837043200,D,3,3,False,74.0,59.0,11.0,4.0,0.0,46.0,50.0,13.0,24.0,1.0,2.0,3.0,2.0,,,,,90.0,85.0,7.4,15.0,0.0728012,0,,,2.0,,,3.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12499424,home,SC Freiburg,Christian Günter,christian-gunter,C. Günter,D,30,184,352,M,142231,EUR,730857600,D,30,30,False,36.0,27.0,3.0,2.0,0.0,14.0,18.0,14.0,19.0,,,2.0,4.0,,,,,90.0,46.0,6.6,9.0,0.1052,1,,1.0,1.0,,,,,,,0.0336,,1.0,1.0,,,,,1.0,,,True,1.0,1.0,,,,,,,,,,
12499424,home,SC Freiburg,Maximilian Eggestein,maximilian-eggestein,M. Eggestein,M,8,181,429,M,569784,EUR,850003200,M,8,8,False,42.0,39.0,2.0,1.0,0.0,19.0,22.0,20.0,20.0,1.0,4.0,4.0,7.0,,,,,90.0,56.0,7.3,4.0,0.107224,2,,,1.0,,1.0,1.0,,,1.0,0.0748,0.1831,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,
12499424,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,False,24.0,19.0,2.0,1.0,0.0,11.0,15.0,8.0,9.0,2.0,9.0,3.0,,,,,,90.0,40.0,6.7,7.0,0.00891486,0,,,6.0,1.0,,,3.0,1.0,2.0,,,,1.0,,,5.0,2.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,
12499424,home,SC Freiburg,Ritsu Doan,ritsu-doan,R. Doan,M,20,172,5674,M,790965,EUR,897955200,M,42,42,False,23.0,19.0,3.0,2.0,0.0,7.0,9.0,13.0,17.0,,8.0,2.0,3.0,,,,,89.0,44.0,8.4,9.0,0.0965721,1,,3.0,1.0,,1.0,,,,4.0,0.0696,0.8076,1.0,,2.0,2.0,2.0,1.0,2.0,,,,,,1.0,2.0,doanritsu,1.0,1.0,,,,,
12499424,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,M,9,9,False,34.0,25.0,1.0,1.0,1.0,11.0,13.0,15.0,24.0,3.0,7.0,,7.0,,,,,89.0,51.0,10.0,12.0,0.227289,4,,3.0,6.0,1.0,2.0,1.0,,,3.0,0.6202,0.7033,1.0,3.0,2.0,2.0,,,5.0,1.0,1.0,,1.0,,1.0,,,2.0,,1.0,1.0,,,
12499424,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2068,M,171961,EUR,734140800,M,32,32,False,43.0,37.0,3.0,1.0,1.0,21.0,23.0,16.0,24.0,,1.0,,2.0,,,,,71.0,65.0,6.7,19.0,0.208703,1,,4.0,7.0,2.0,,,2.0,,,0.0249,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,3.0,3.0,,,,,,,,
