match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_fouls,player_sofascoreId,stat_shotOffTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,captain,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_penaltyConceded
10388369,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,22.0,16.0,14.0,8.0,15.0,17.0,1.0,5.0,1.0,1.0,5.0,8.0,1.0,2.0,1.0,1.0,90.0,35.0,7.2,7.0,0.0,0.0,0.00028588,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,6,6,False,36.0,22.0,5.0,1.0,11.0,18.0,11.0,18.0,2.0,6.0,,7.0,,,,,86.0,62.0,7.1,21.0,0.0,0.0,0.0536104,0,,,2.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,39.0,33.0,4.0,,24.0,25.0,9.0,14.0,,,3.0,6.0,,,,,90.0,50.0,7.6,7.0,0.8098,0.8443,0.00274355,1,,,1.0,4.0,,,1.0,3.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,45.0,42.0,1.0,1.0,35.0,36.0,7.0,9.0,1.0,1.0,2.0,6.0,,,,,90.0,51.0,7.0,4.0,0.0367,0.0,0.00136863,1,,,,,,,,1.0,,,,,,,evanndicka,1.0,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,D,25,25,False,41.0,37.0,4.0,3.0,18.0,19.0,20.0,25.0,,2.0,2.0,5.0,,,,,87.0,60.0,7.5,10.0,0.0448,0.0181,0.23002,1,,,,1.0,,,,2.0,1.0,1.0,2.0,1.0,,,,,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,False,18.0,14.0,4.0,1.0,2.0,2.0,12.0,17.0,,1.0,,3.0,,,,,32.0,22.0,7.2,5.0,0.0313,0.1556,0.0245627,1,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,True,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,39.0,36.0,2.0,1.0,18.0,20.0,18.0,19.0,1.0,3.0,1.0,6.0,,,,,90.0,51.0,7.0,4.0,0.0,0.0,0.0422193,0,,,,3.0,1.0,,,4.0,1.0,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,M,29,29,False,15.0,8.0,2.0,,3.0,4.0,5.0,14.0,,4.0,,6.0,,,,,74.0,38.0,6.1,21.0,0.0422,0.0,0.00789802,1,,,,8.0,,5.0,,1.0,2.0,1.0,4.0,,,1.0,,,3.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,
10388369,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,M,27,27,False,58.0,46.0,2.0,1.0,18.0,19.0,30.0,41.0,,3.0,1.0,11.0,,,,,90.0,79.0,7.4,18.0,0.2443,0.2008,0.657583,3,,,1.0,6.0,1.0,2.0,,2.0,2.0,,3.0,2.0,,1.0,MarioGotze,1.0,2.0,2.0,2.0,1.0,,2.0,,1.0,,1.0,,,,,,,,
10388369,home,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,False,39.0,33.0,4.0,3.0,9.0,11.0,24.0,28.0,,7.0,1.0,2.0,,,,,90.0,56.0,7.4,11.0,0.5899,0.9681,0.06188,2,,,,4.0,,3.0,,1.0,2.0,1.0,2.0,1.0,1.0,2.0,kamadadaichi,,,,,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,
10388369,home,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,False,17.0,15.0,,,1.0,1.0,14.0,16.0,,4.0,,1.0,,,,,74.0,39.0,7.4,14.0,0.1775,0.5927,0.49697,1,,,1.0,8.0,1.0,3.0,,,2.0,1.0,7.0,1.0,,3.0,RKM,,,,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,2.0,,,,,,
10388369,home,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,True,24.0,19.0,2.0,1.0,12.0,14.0,7.0,11.0,,6.0,1.0,6.0,,,,,58.0,45.0,6.8,14.0,0.0,0.0,0.00605758,0,,,2.0,9.0,1.0,,,2.0,6.0,3.0,3.0,,,2.0,,,1.0,,4.0,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,True,1.0,,,,,,,1.0,1.0,2.0,,1.0,,,,,16.0,10.0,6.6,7.0,0.0524,0.0,0.0,1,,,1.0,4.0,,2.0,,,,,3.0,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,
10388369,home,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,True,4.0,4.0,,,1.0,1.0,3.0,3.0,,,,,,,,,16.0,9.0,6.6,3.0,1.0993,1.1047,0.00145656,2,,,,1.0,,1.0,,,,,2.0,2.0,1.0,,rafaelsantosborre,,,,,,,,,,,1.0,2.0,,,,,,,
10388369,home,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,1.0,,,,,4.0,5.0,,,0.0,0.0,0.00066298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,9.0,7.0,,,5.0,7.0,2.0,2.0,,,,1.0,,,,,3.0,11.0,,2.0,0.0,0.0,0.0024285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388369,home,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
