match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,playerName,reason,rescinded,length
10388369,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
10388369,,,,,87,,,4,,,substitution,121286091.0,False,True,regular,,,,,,,
10388369,,,,,86,,,5,,,substitution,121286092.0,False,True,regular,,,,,,,
10388369,,4.0,0.0,,84,,,7,,,goal,165698918.0,,True,penalty,penalty,560116.0,Rafael Borré,,,,
10388369,,,,,74,,,17,,,substitution,121285984.0,False,True,regular,,,,,,,
10388369,,,,,74,,,17,,,substitution,121285983.0,False,True,regular,,,,,,,
10388369,,,,,74,,,17,,,substitution,121285985.0,False,False,regular,,,,,,,
10388369,,,,,69,,,22,,,substitution,121285918.0,False,False,regular,,,,,,,
10388369,,,,,69,,,22,,,substitution,121285917.0,False,False,regular,,,,,,,
10388369,,3.0,0.0,,67,,,24,,,goal,165698607.0,,True,regular,,964191.0,Tuta,,,,
10388369,,,,,60,,,31,,,card,120441888.0,,False,yellow,,319857.0,Benjamin Henrichs,Benjamin Henrichs,Foul,False,
10388369,,,,,46,,,45,,,substitution,121285717.0,False,False,regular,,,,,,,
10388369,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
10388369,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,2.0
10388369,,,,,33,,,13,,,card,120441625.0,,True,yellow,,799054.0,Djibril Sow,Djibril Sow,Foul,False,
10388369,,,,,32,,,14,,,substitution,121285451.0,False,True,regular,,,,,,,
10388369,,2.0,0.0,,22,,,24,,,goal,165697560.0,,True,regular,,35194.0,Sebastian Rode,,,,
10388369,,1.0,0.0,,16,,,30,,,goal,165697478.0,,True,regular,,794338.0,Daichi Kamada,,,,
10388369,,,,,11,,,35,,,substitution,121285327.0,True,False,injury,,,,,,,
