match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_totalOffside,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_punches,stat_ownGoals
12499330,home,Juventus,Vasilije Adžić,Vasilije,Adžić,vasilije-adzic,V. Adžić,M,17,187,5124,M,,1149288,EUR,1147392000,M,17,17,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,,,,,18.0,14.0,6.9,2.0,0.0269648,1,,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,0.0251,,,1.0,,,,,,,,,1.0,,0.1401,,
12499330,home,Juventus,Carlo Pinsoglio,,,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,home,Juventus,Mattia Perin,,,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,home,Juventus,Jonas Rouhi,,,rouhi-jonas,J. Rouhi,D,73,183,1883,M,,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,home,Juventus,Samuel Mbangula,Samuel,Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,Samu,1100836,EUR,1074211200,F,51,51,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Ivan Provedel,,,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,38.0,22.0,27.0,11.0,0.0,15.0,16.0,7.0,22.0,5.0,3.0,,3.0,90.0,50.0,7.2,16.0,0.00228288,0,-0.6075,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,
12499330,away,Lazio,Adam Marušić,,,adam-marusic,A. Marušić,D,77,185,1131,M,,267619,EUR,719280000,D,77,77,False,25.0,19.0,2.0,,0.0,12.0,15.0,7.0,11.0,3.0,,,,90.0,42.0,6.8,8.0,0.00281307,0,,3.0,8.0,1.0,1.0,1.0,2.0,,,1.0,5.0,,,6.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,
12499330,away,Lazio,Mario Gila Fuentes,,,mario-gila-fuentes,M. Gila,D,34,183,1766,M,,965828,EUR,967507200,D,34,34,False,35.0,34.0,2.0,1.0,0.0,20.0,20.0,14.0,15.0,1.0,,,,90.0,45.0,6.4,2.0,0.00344998,0,,3.0,,2.0,,,,,,1.0,,,,6.0,,,,,,1.0,,,,,1.0,,,,,,,1.0
12499330,away,Lazio,Alessio Romagnoli,,,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,,227864,EUR,789868800,D,13,13,False,18.0,15.0,1.0,,0.0,9.0,10.0,6.0,8.0,1.0,,,,24.0,18.0,4.2,3.0,0.00119195,0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Nuno Tavares,,,nuno-tavares,N. Tavares,D,17,185,4853,M,nuno_tavares71,944973,EUR,948844800,D,30,30,False,16.0,11.0,1.0,1.0,0.0,6.0,9.0,7.0,10.0,4.0,,,,78.0,43.0,6.9,11.0,0.0243989,0,,5.0,7.0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,,,3.0,1.0,,3.0,2.0,,2.0,,3.0,1.0,,,,,,,,,
12499330,away,Lazio,Mattéo Guendouzi,,,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,MatteoGuendouzi,852404,EUR,924048000,M,8,8,False,19.0,17.0,2.0,1.0,0.0,10.0,10.0,7.0,9.0,2.0,,,,67.0,31.0,6.6,6.0,0.00185117,2,,4.0,2.0,1.0,1.0,,,,,,,,,1.0,,0.0704,,,2.0,1.0,,2.0,1.0,1.0,,,,1.0,,0.0473,,
12499330,away,Lazio,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,33.0,32.0,3.0,2.0,0.0,21.0,21.0,11.0,12.0,2.0,,,,90.0,44.0,6.9,1.0,0.00237584,0,,2.0,4.0,2.0,3.0,3.0,1.0,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Gustav Isaksen,,,gustav-isaksen,G. Isaksen,M,18,181,3333,M,,976381,EUR,987638400,M,18,18,False,4.0,3.0,,,0.0,1.0,1.0,2.0,4.0,1.0,,,,67.0,13.0,6.3,6.0,0.00215426,0,,4.0,3.0,,,,2.0,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,
12499330,away,Lazio,Boulaye Dia,,,dia-boulaye,B. Dia,F,19,180,11046,M,boulaye_dia,960080,EUR,848102400,M,19,19,False,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,27.0,8.0,6.6,1.0,0.00099982,0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Mattia Zaccagni,,,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,,293581,EUR,803260800,M,10,10,False,14.0,9.0,2.0,,0.0,6.0,7.0,3.0,9.0,,,,,67.0,25.0,6.5,11.0,0.00027601,0,,4.0,2.0,,,,2.0,1.0,,,,,,,2.0,,2.0,,2.0,1.0,,1.0,,,,True,,,,,,
12499330,away,Lazio,Valentín Castellanos,,,valentin-castellanos,V. Castellanos,F,11,179,10645,M,tatycastellanos11,877013,EUR,907372800,F,11,11,False,15.0,9.0,,,0.0,1.0,1.0,8.0,15.0,5.0,,,,90.0,25.0,6.8,9.0,0.0208715,0,,8.0,7.0,,,,2.0,,,6.0,4.0,,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,
12499330,away,Lazio,Patric,,,patric,Patric,D,4,184,495,M,,217784,EUR,735004800,D,4,4,True,29.0,23.0,8.0,3.0,0.0,16.0,17.0,7.0,12.0,1.0,,,,63.0,33.0,6.7,6.0,0.0100437,0,,,2.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,
12499330,away,Lazio,Matías Vecino,,,matias-vecino,M. Vecino,M,15,187,1431,M,,158615,EUR,682992000,M,5,5,True,6.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,6.0,1.0,,,,23.0,11.0,6.6,3.0,0.0124135,0,,2.0,3.0,,,,,1.0,,1.0,3.0,,,1.0,,,1.0,,,,,,,,,,,,,,,
12499330,away,Lazio,Gaetano Castrovilli,,,gaetano-castrovilli,G. Castrovilli,M,8,185,640,M,,587628,EUR,856137600,M,22,22,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,23.0,8.0,6.4,1.0,0.0002945,0,,3.0,2.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,
12499330,away,Lazio,Pedro,,,pedro,Pedro,F,9,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,True,6.0,4.0,1.0,,0.0,2.0,2.0,2.0,4.0,5.0,,,,23.0,12.0,6.4,5.0,0.00458851,0,,4.0,2.0,1.0,,,2.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
12499330,away,Lazio,Luca Pellegrini,,,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,,826186,EUR,920764800,D,3,3,True,2.0,,,,0.0,,,,2.0,1.0,,,,12.0,4.0,6.3,3.0,,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12499330,away,Lazio,Christos Mandas,,,christos-mandas,C. Mandas,G,35,189,1760,M,,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Alessio Furlanetto,,,alessio-furlanetto,A. Furlanetto,G,55,191,176,M,,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Samuel Gigot,,,samuel-gigot,S. Gigot,D,2,187,808,M,,339231,EUR,750384000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Fisayo Dele-Bashiru,,,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186,3803,M,,910121,EUR,981417600,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Loum Tchaouna,,,loum-tchaouna,L. Tchaouna,F,17,180,1357,M,,1004505,EUR,1062979200,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499330,away,Lazio,Tijjani Noslin,,,tijjani-noslin,T. Noslin,F,14,177,1223,M,,1069244,EUR,931305600,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
