match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_fouls,captain,stat_wonTackle,stat_totalOffside,stat_totalCross,stat_totalContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_errorLeadToAGoal,stat_wasFouled,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_hitWoodwork,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed
11408377,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,32.0,24.0,10.0,3.0,0.0,22.0,26.0,2.0,6.0,10.0,2.0,3.0,90.0,42.0,6.9,8.0,0.00023207,1.0,0,0.0714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408377,home,Rio Ave,Miguel Nóbrega,miguel-nobrega,M. Nóbrega,D,186,137,M,1066233,EUR,955929600,D,3,3,False,48.0,35.0,6.0,2.0,0.0,27.0,32.0,8.0,16.0,1.0,,,90.0,57.0,6.7,13.0,0.00353111,,0,,,,3,1.0,4.0,2.0,5.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11408377,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,36.0,29.0,3.0,2.0,0.0,27.0,30.0,2.0,6.0,4.0,,,90.0,53.0,7.7,8.0,0.00043737,1.0,0,,,,33,2.0,2.0,2.0,8.0,3.0,3.0,6.0,,True,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11408377,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,37.0,29.0,9.0,6.0,0.0,18.0,20.0,11.0,19.0,8.0,,,90.0,54.0,7.3,12.0,0.0117975,,0,,,,,,3.0,3.0,4.0,1.0,,1.0,2.0,,1.0,,2.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,
11408377,home,Rio Ave,Costinha,costinha,Costinha,D,181,818,M,988333,EUR,954028800,M,20,20,False,33.0,25.0,7.0,2.0,0.0,14.0,17.0,11.0,18.0,8.0,,,90.0,75.0,6.9,19.0,0.040039,,0,,,,20,,2.0,4.0,12.0,1.0,,3.0,,,1.0,3.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,1.0,3.0,,,,,,,,,,,
11408377,home,Rio Ave,Mateo Tanlongo,mateo-tanlongo,M. Tanlongo,M,177,829,M,1087046,EUR,1060646400,M,5,5,False,29.0,21.0,3.0,2.0,0.0,16.0,18.0,5.0,11.0,5.0,,,76.0,35.0,6.5,10.0,0.00580513,,0,,Mateo Tanlongo,,40,1.0,,6.0,3.0,,1.0,3.0,3.0,,2.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11408377,home,Rio Ave,João Teixeira,joao-teixeira,J. Teixeira,M,178,78,M,138899,EUR,760492800,M,7,7,False,40.0,28.0,3.0,1.0,1.0,15.0,18.0,13.0,27.0,5.0,,,85.0,68.0,7.4,24.0,0.208185,1.0,0,,,,97,,1.0,8.0,12.0,,,4.0,1.0,,3.0,,5.0,2.0,,1.0,3.0,4.0,2.0,,5.0,1.0,,,,,,,,,,
11408377,home,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,183,243,M,848521,EUR,899337600,M,27,27,False,26.0,17.0,3.0,1.0,0.0,6.0,7.0,11.0,19.0,2.0,,,72.0,43.0,7.0,11.0,0.0205582,,3,,,,17,,1.0,2.0,6.0,,,,1.0,,,,,3.0,,,1.0,,3.0,,2.0,,1.0,1.0,1.0,0.0927,0.0135,,,,,
11408377,home,Rio Ave,Joca Fernandes,joca-fernandes,J. Fernandes,M,167,50,M,583834,EUR,822873600,F,14,14,False,11.0,9.0,4.0,4.0,0.0,3.0,3.0,6.0,9.0,4.0,,,85.0,27.0,7.6,8.0,0.0272128,,1,,,,8,1.0,,2.0,3.0,1.0,1.0,1.0,,,,,1.0,2.0,2.0,3.0,,,1.0,,1.0,,,1.0,,0.5085,0.3148,1.0,,,,
11408377,home,Rio Ave,Aziz,aziz,Aziz,F,187,741,M,984147,EUR,910656000,F,81,81,False,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,90.0,19.0,6.4,7.0,0.00298659,,0,,,,9,3.0,1.0,6.0,2.0,1.0,,1.0,2.0,,1.0,3.0,,,,5.0,1.0,1.0,,,,,,,,,,,,,,
