match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,player_firstName,player_lastName,stat_errorLeadToAShot,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,player_sofascoreId,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed
12499293,home,Parma,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189.0,10665,M,1086223,EUR,1067040000,F,13,13,False,18.0,12.0,,,0.0,3.0,3.0,9.0,15.0,2.0,6.0,,,,,,,,,90.0,33.0,7.5,10.0,0.00734159,2,,,4.0,,2.0,1.0,1.0,2.0,1.0,0.4199,0.7313,,2.0,,,2.0,3.0,,,,1.0,,,1.0,1.0,,,1.0,,2.0,,
12499293,home,Parma,Mandela Keita,mandela-keita,M. Keita,M,16,180.0,1230,M,1110136,EUR,1020988800,M,16,16,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,,,1.0,,,,,,,18.0,8.0,4.6,3.0,0.00189337,0,,,3.0,,1.0,,,1.0,2.0,,,,,,,,,Mandela Keita,,,,,,,,,,,,,,
12499293,home,Parma,Hernani,hernani,Hernani,M,8,188.0,409,M,156019,EUR,764726400,M,27,27,True,17.0,11.0,2.0,1.0,0.0,7.0,7.0,4.0,10.0,1.0,2.0,,4.0,,,,,,,20.0,22.0,6.6,8.0,0.00770487,1,,,1.0,,1.0,,,,,0.0184,,,,,,,1.0,,,,,,,,,,,1.0,,,,
12499293,home,Parma,Pontus Almqvist,pontus-almqvist,P. Almqvist,F,11,183.0,456,M,856065,EUR,931564800,F,11,11,True,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,,,,1.0,,,,,,,20.0,10.0,6.5,2.0,0.00444741,0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
12499293,home,Parma,Antoine Hainaut,antoine-hainaut,A. Hainaut,M,18,188.0,140,M,1394202,EUR,1013990400,M,20,20,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,,,,1.0,,,,,,,,,2.0,5.0,,,7.173e-05,0,,,,,,,,,,,,,,,,1.0,,Antoine Hainaut,,,1.0,,,,,,,,,,,
12499293,home,Parma,Drissa Camara,drissa-camara,D. Camara,M,3,179.0,550,M,958167,EUR,1013990400,M,23,23,True,,,,,0.0,,,,,,,,,,,,,,,2.0,1.0,,,,1,,,2.0,1.0,,,,,,0.0193,,,1.0,,,,,,,,,,,,,,,1.0,,,,
12499293,home,Parma,Edoardo Corvi,edoardo-corvi,E. Corvi,G,40,183.0,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,home,Parma,Manuel Moretta,manuel-moretta,M. Moretta,G,60,,16,M,1936178,EUR,1137283200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Manuel Moretta,,,,,,,,,,,,,,
12499293,home,Parma,Yordan Osorio,yordan-osorio,Y. Osorio,D,,189.0,848,M,789958,EUR,768528000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,home,Parma,Giovanni Leoni,giovanni-leoni,G. Leoni,D,15,196.0,14345,M,1473137,EUR,1166659200,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,home,Parma,Lautaro Valenti,lautaro-valenti,L. Valenti,D,5,188.0,629,M,958517,EUR,916272000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,home,Parma,Gianluca Di Chiara,gianluca-di-chiara,G. D. Chiara,D,17,185.0,68,M,139094,EUR,756864000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,home,Parma,Anas Haj Mohamed,anas-haj-mohamed,A. H. Mohamed,F,21,174.0,1496,M,1155432,EUR,1111795200,F,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197.0,2162,M,891656,EUR,935798400,G,40,40,False,36.0,31.0,8.0,3.0,0.0,29.0,31.0,2.0,5.0,,,,4.0,,1.0,1.0,,,,90.0,39.0,6.2,5.0,0.00033682,0,-0.8891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189.0,682,M,609206,EUR,801360000,D,19,19,False,23.0,18.0,,,0.0,7.0,7.0,12.0,21.0,1.0,1.0,1.0,5.0,,,,,,,90.0,38.0,6.3,10.0,0.0521694,1,,,6.0,2.0,1.0,,,,3.0,0.0408,,3.0,,,1.0,,,,,,,5.0,1.0,,,,,,1.0,1.0,,
12499293,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197.0,904,M,1063373,EUR,1011225600,D,31,31,False,65.0,59.0,8.0,7.0,0.0,40.0,43.0,19.0,22.0,3.0,5.0,2.0,1.0,,,,,,,90.0,72.0,6.7,7.0,0.013992,0,,,2.0,,,,,1.0,1.0,,,,2.0,,,2.0,,Thomas Kristensen,,,1.0,,,,,,,,,,,
12499293,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192.0,2511,M,886930,EUR,918172800,D,29,29,False,54.0,48.0,6.0,3.0,0.0,36.0,37.0,12.0,17.0,2.0,2.0,2.0,2.0,,,,,,,90.0,64.0,6.5,9.0,0.00662165,0,,,3.0,,1.0,,,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,1.0,,
12499293,away,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184.0,387,M,233856,EUR,753148800,D,30,30,False,31.0,26.0,4.0,2.0,0.0,20.0,22.0,6.0,9.0,1.0,4.0,2.0,2.0,,,,,,,45.0,40.0,6.4,5.0,0.00180842,0,,,3.0,2.0,,,,,1.0,,,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,
12499293,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168.0,1023,M,351434,EUR,762825600,D,11,11,False,32.0,29.0,4.0,2.0,1.0,16.0,19.0,19.0,22.0,,2.0,2.0,2.0,,,,,,,90.0,60.0,7.4,11.0,0.372689,1,,,2.0,1.0,,,,2.0,,0.0155,,4.0,,,3.0,1.0,1.0,,,,,9.0,6.0,1.0,,,1.0,1.0,,,,
12499293,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180.0,807,M,575852,EUR,891043200,M,8,8,False,31.0,26.0,5.0,3.0,0.0,9.0,10.0,17.0,23.0,,2.0,,4.0,,,,,,,66.0,42.0,6.7,9.0,0.023191,2,,,3.0,,1.0,,,,1.0,0.163,,,1.0,,1.0,2.0,,,,,1.0,2.0,,,,,,1.0,1.0,,,
12499293,away,Udinese,Jesper Karlström,jesper-karlstrom,J. Karlström,M,8,179.0,729,M,227894,EUR,803692800,M,25,25,False,46.0,40.0,4.0,,0.0,17.0,17.0,23.0,29.0,,1.0,2.0,4.0,,,,,,,90.0,54.0,6.7,7.0,0.018036,1,,,2.0,,,,,1.0,1.0,0.0374,,,1.0,,2.0,1.0,,,,,1.0,,,,,,,1.0,,,,
12499293,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182.0,791,M,895592,EUR,905472000,M,5,5,False,13.0,11.0,2.0,1.0,0.0,3.0,3.0,8.0,10.0,,3.0,,1.0,,,,,,,45.0,21.0,6.4,5.0,0.00552197,1,,,3.0,,,,,1.0,2.0,0.0374,,1.0,1.0,,,,2.0,,,,,,,2.0,1.0,,,,1.0,,,
12499293,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,33.0,25.0,6.0,5.0,0.0,6.0,8.0,19.0,33.0,,6.0,,3.0,,,,,,,85.0,61.0,9.6,22.0,0.114866,5,,True,4.0,1.0,1.0,3.0,2.0,3.0,1.0,1.4816,1.8631,2.0,,,,1.0,3.0,,,,1.0,8.0,,3.0,2.0,,,2.0,,,,
12499293,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201.0,5063,M,962364,EUR,968544000,F,17,17,False,8.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,2.0,,1.0,,,,,,,66.0,13.0,7.4,2.0,0.00331864,3,,,1.0,,,1.0,1.0,1.0,1.0,0.3311,0.3922,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,
12499293,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186.0,477,M,58351,EUR,667353600,D,27,27,True,22.0,21.0,8.0,7.0,0.0,15.0,15.0,6.0,7.0,1.0,3.0,1.0,3.0,,,,,,,45.0,30.0,7.2,2.0,0.0102499,0,,,1.0,,,,,1.0,1.0,,,,,,3.0,2.0,,,,,2.0,,,,,,,,,,,
12499293,away,Udinese,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1146,M,904887,EUR,954892800,M,32,32,True,30.0,27.0,1.0,1.0,0.0,10.0,10.0,17.0,20.0,,3.0,,5.0,,,,,,,45.0,38.0,6.9,4.0,0.0187514,2,,,1.0,,,1.0,,,1.0,0.3262,0.1943,,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,1.0,,,,1.0
12499293,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175.0,217,M,1009661,EUR,915408000,M,6,6,True,14.0,14.0,1.0,1.0,0.0,4.0,4.0,11.0,11.0,,1.0,,2.0,,,,,,,24.0,20.0,6.8,3.0,0.300058,0,,,3.0,,,,,2.0,1.0,,,2.0,2.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,
12499293,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189.0,1417,M,830858,EUR,887328000,F,9,9,True,12.0,9.0,,,1.0,2.0,2.0,7.0,10.0,2.0,4.0,,1.0,,,,,,,24.0,21.0,7.5,8.0,0.287714,1,,,4.0,,,,,4.0,2.0,0.2041,,3.0,1.0,,,1.0,,,,,1.0,,,2.0,1.0,,2.0,,1.0,1.0,,
12499293,away,Udinese,Brenner,brenner,Brenner,F,20,176.0,2858,M,884980,EUR,947980800,F,22,22,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,10.0,4.0,6.7,,0.00528629,1,,,1.0,1.0,,1.0,,,,0.105,0.1592,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191.0,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Răzvan Sava,razvan-sava,R. Sava,G,90,195.0,1061,M,1001997,EUR,1024617600,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188.0,423,M,1127232,EUR,1074211200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206.0,1092,M,1012650,EUR,1048809600,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185.0,507,M,848279,EUR,921110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173.0,795,M,964119,EUR,942537600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Rui Modesto,rui-modesto,R. Modesto,M,18,181.0,693,M,1068286,EUR,939254400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Arthur Atta,atta-arthur,A. Atta,M,14,189.0,2507,M,1444690,EUR,1042502400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Iker Bravo,iker-bravo,I. Bravo,F,49,184.0,2552,M,1155571,EUR,1105574400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499293,away,Udinese,Damián Pizarro,damian-pizarro,D. Pizarro,F,99,188.0,3296,M,1177565,EUR,1111968000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
