match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_wonTackle,stat_errorLeadToAGoal,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_interceptionWon,stat_wasFouled,player_sofascoreId,stat_challengeLost,stat_keyPass,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_punches,stat_lastManTackle,stat_totalOffside
14053615,home,PSV Eindhoven,Adamo Nagalo,Adamo Nagalo,,adamo-nagalo,A. Nagalo,D,39,185.0,3457,M,1108094,EUR,1032652800,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,home,PSV Eindhoven,Eus Waayers,,,eus-waayers,E. Waayers,D,20,181.0,80,M,1479476,EUR,1144454400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184.0,450,M,825838,EUR,920592000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,home,PSV Eindhoven,Isaac Babadi,,,isaac-babadi,I. Babadi,M,10,179.0,1024,M,1120701,EUR,1112745600,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180.0,847,M,1441117,EUR,1136937600,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Hidde Jurjus,,,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,False,34.0,16.0,27.0,9.0,0.0,10.0,12.0,6.0,22.0,1.0,9.0,,1.0,1.0,3.0,90.0,43.0,5.6,18.0,0.00233071,0.0755,0,-1.2603,0.12,0.01,-0.38,-0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
14053615,away,FC Groningen,Marco Rente,,,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,16.0,11.0,1.0,,0.0,5.0,5.0,6.0,11.0,2.0,1.0,,,,,70.0,36.0,5.7,12.0,0.0615849,,0,,0.03,0.01,-0.74,,1.0,3.0,6.0,4.0,,2.0,,,1.0,1.0,,,1.0,,1.0,,,2.0,,,2.0,3.0,1.0,,,,,,,,,,,
14053615,away,FC Groningen,Thijmen Blokzijl,Thijmen Blokzijl,,thijmen-blokzijl,T. Blokzijl,D,3,181.0,278,M,1121401,EUR,1109289600,D,3,3,False,36.0,33.0,5.0,2.0,0.0,22.0,22.0,11.0,14.0,8.0,3.0,,,,,90.0,56.0,7.1,4.0,0.00841742,,0,,0.25,0.06,0.49,,1.0,,1.0,2.0,,,,5.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Dies Janse,Dies Janse,,janse-dies,D. Janse,D,4,196.0,631,M,1470010,EUR,1137456000,D,4,4,False,31.0,27.0,,,0.0,21.0,22.0,6.0,9.0,4.0,2.0,,,,,90.0,40.0,6.1,4.0,0.00200934,,1,,-0.08,0.03,-0.49,,1.0,1.0,1.0,3.0,,,,2.0,1.0,,,,,,,0.0599,0.27,,1.0,,,,,,,1.0,,,0.5691,,,,,
14053615,away,FC Groningen,Marvin Peersman,,,marvin-peersman,M. Peersman,D,43,185.0,130,M,76160,EUR,666144000,D,43,43,False,23.0,14.0,7.0,3.0,0.0,6.0,7.0,8.0,16.0,,4.0,,,,,90.0,37.0,5.5,12.0,0.0194641,,0,,-0.02,0.01,-0.8,,2.0,,7.0,4.0,,,,,3.0,1.0,,,3.0,,3.0,,,,1.0,,2.0,,,,,,,,,,,,,
14053615,away,FC Groningen,Tika de Jonge,Tika de Jonge,,tika-de-jonge,T. d. Jonge,M,8,182.0,102,M,1121402,EUR,1047340800,M,8,8,False,21.0,17.0,2.0,1.0,0.0,13.0,15.0,4.0,6.0,1.0,4.0,,,,,81.0,33.0,6.9,8.0,0.223679,,0,,0.41,0.09,0.14,,1.0,,7.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,4.0,1.0,1.0,1.0,,,,,,,,,1.0,
14053615,away,FC Groningen,Stije Resink,Stije Resink,,stije-resink,S. Resink,M,6,186.0,598,M,1090328,EUR,1053993600,M,6,6,False,23.0,19.0,1.0,,1.0,9.0,12.0,10.0,11.0,5.0,6.0,,,,,90.0,46.0,6.7,8.0,0.0538358,,2,,0.1,0.03,-0.23,,,1.0,8.0,8.0,,4.0,1.0,,6.0,1.0,1.0,1.0,4.0,,2.0,0.105,0.0,2.0,,,3.0,2.0,,,,,,,,True,,,,
14053615,away,FC Groningen,Thom van Bergen,Thom van Bergen,,thom-van-bergen,T. v. Bergen,F,26,180.0,455,M,1413536,EUR,1073347200,M,26,26,False,15.0,11.0,,,0.0,4.0,4.0,7.0,11.0,,4.0,,,,,81.0,36.0,6.4,9.0,0.0392818,,3,,-0.16,0.36,-0.24,,1.0,,8.0,10.0,2.0,3.0,1.0,,5.0,1.0,1.0,2.0,2.0,,2.0,0.2378,-0.53,,4.0,,1.0,,,,,,,,,,,,,
14053615,away,FC Groningen,Younes Taha,Younes Taha,,younes-taha,Y. Taha,M,10,176.0,1409,M,1146623,EUR,1038355200,M,10,10,False,17.0,10.0,2.0,2.0,0.0,6.0,6.0,4.0,11.0,,2.0,,,,,70.0,38.0,6.0,18.0,0.123041,,2,,-0.06,0.18,-0.36,,,,5.0,1.0,,3.0,1.0,,,4.0,1.0,,,,,0.0335,-0.11,,,,3.0,1.0,5.0,2.0,,1.0,,,0.0387,,,,,
14053615,away,FC Groningen,Jorg Schreuders,Jorg Schreuders,,jorg-schreuders,J. Schreuders,M,14,177.0,237,M,1424404,EUR,1094688000,M,14,14,False,24.0,22.0,1.0,1.0,0.0,14.0,16.0,8.0,8.0,1.0,5.0,,,,,90.0,43.0,6.9,7.0,0.136986,,0,,0.19,-0.14,-0.21,,1.0,,4.0,8.0,2.0,3.0,3.0,,3.0,2.0,,,3.0,,,,,,2.0,,1.0,2.0,3.0,2.0,,,,,,,,,,
14053615,away,FC Groningen,Brynjólfur Darri Willumsson,,,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185.0,358,M,907520,EUR,966038400,F,9,9,False,20.0,15.0,3.0,3.0,0.0,6.0,6.0,9.0,14.0,,3.0,,,,,90.0,34.0,7.3,9.0,0.0699786,,4,,-0.31,0.2,0.27,,9.0,1.0,13.0,4.0,1.0,1.0,,1.0,2.0,2.0,,2.0,,,2.0,0.4191,0.5,,1.0,,,1.0,,,,2.0,,1.0,0.6758,,,,,1.0
14053615,away,FC Groningen,Tyrique Mercera,Tyrique Mercera,,mercera-tyrique,T. Mercera,D,16,185.0,93,M,1592993,EUR,1071792000,D,16,16,True,5.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,,,,,,,20.0,12.0,6.6,7.0,0.00284185,,0,,-0.24,0.04,-0.02,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,
14053615,away,FC Groningen,Oskar Zawada,,,oskar-zawada,O. Zawada,F,19,192.0,715,M,318745,EUR,823132800,F,19,19,True,7.0,4.0,,,0.0,1.0,1.0,3.0,6.0,,,,,,,20.0,11.0,6.4,4.0,0.00488577,,2,,-0.17,0.1,-0.01,,1.0,2.0,2.0,2.0,1.0,,,,,,1.0,1.0,,,,0.1366,-0.54,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Mats Seuntjens,,,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,1.0,1.0,,,0.0,1.0,1.0,,0.0,1.0,,,,,,9.0,8.0,8.1,1.0,8.8e-06,,3,,0.01,,0.15,,,,,1.0,,,,,1.0,,,1.0,,,,0.3246,0.66,,,,,,1.0,,1.0,2.0,,1.0,0.468,,,,,
14053615,away,FC Groningen,David van der Werff,David van der Werff,,david-van-der-werff,D. v. d. Werff,M,17,180.0,85,M,1878212,EUR,1093910400,M,17,17,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,1.0,,,,,,9.0,8.0,6.7,2.0,7.423e-05,,0,,-0.02,,-0.01,,,,1.0,2.0,,,,,2.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,
14053615,away,FC Groningen,Dirk Baron,Dirk Baron,,dirk-baron,D. Baron,G,24,191.0,46,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Lovro Štubljar,,,lovro-stubljar,L. Štubljar,G,13,191.0,139,M,1004481,EUR,1092009600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Wouter Prins,,,wouter-prins,W. Prins,D,2,173.0,74,M,1481249,EUR,1076025600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Sven Bouland,Sven,Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Robin Kelder,Robin,Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Yenio Holder,Yénio,Holder,yenio-holder,Y. Holder,M,55,,32,M,2193044,EUR,1183334400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Mark Hoekstra,Mark,Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053615,away,FC Groningen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
