match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_wonTackle,stat_aerialLost,stat_unsuccessfulTouch,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_accurateCross,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim
10389937,home,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,True,29.0,20.0,17.0,8.0,17.0,18.0,3.0,11.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,43.0,7.3,10.0,0.0,0.0,0.00049512,0,0.5432,,,,,,,,,,,,,,,,,,,,,,,,
10389937,home,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,,47.0,40.0,4.0,1.0,21.0,22.0,19.0,26.0,,,4.0,1.0,2.0,4.0,,,,,,90.0,61.0,7.4,8.0,0.0395,0.0,0.0184624,1,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
10389937,home,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,,53.0,48.0,11.0,8.0,37.0,39.0,11.0,14.0,,2.0,2.0,,12.0,1.0,,,,,,90.0,74.0,7.6,5.0,0.0,0.0,0.00760904,0,,,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,
10389937,home,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,,19.0,17.0,1.0,,15.0,15.0,2.0,4.0,1.0,1.0,3.0,,6.0,5.0,,,,,,56.0,33.0,7.2,3.0,0.0,0.0,0.00041991,0,,,,,,,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
10389937,home,Nantes,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,M,12,12,False,,28.0,20.0,3.0,,11.0,12.0,9.0,20.0,,5.0,2.0,1.0,1.0,7.0,,,,,,90.0,42.0,6.4,17.0,0.0,0.0,0.00952826,0,,,,4.0,,,,,2.0,,,1.0,2.0,1.0,,1.0,2.0,,,,,,,,
10389937,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,,43.0,38.0,1.0,,20.0,22.0,18.0,22.0,,4.0,5.0,2.0,1.0,7.0,,,,,,90.0,58.0,7.0,8.0,0.1213,0.015,0.0357133,2,,Samuel,Moutoussamy,1.0,1.0,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,
10389937,home,Nantes,Pedro Chirivella,pedro-chirivella,P. Chirivella,M,4,178,556,M,799216,EUR,864345600,M,5,5,False,,69.0,60.0,4.0,3.0,28.0,29.0,32.0,40.0,,3.0,4.0,1.0,,2.0,,,,,,90.0,81.0,7.6,10.0,0.1979,0.686,0.0176905,3,,,,,1.0,,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,
10389937,home,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,,48.0,44.0,2.0,1.0,16.0,16.0,30.0,37.0,1.0,2.0,5.0,3.0,1.0,5.0,,,,,,90.0,72.0,7.2,10.0,0.0,0.0,0.0829819,0,,Quentin Merlin,,5.0,1.0,,,,2.0,1.0,,2.0,,2.0,,,,,,,2.0,,,,
10389937,home,Nantes,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,10,10,False,,36.0,32.0,6.0,5.0,13.0,14.0,19.0,25.0,1.0,11.0,8.0,5.0,1.0,6.0,,,,,,90.0,62.0,6.7,19.0,0.1269,0.1518,0.0623772,3,,,,3.0,2.0,2.0,,,1.0,4.0,2.0,,1.0,1.0,1.0,5.0,4.0,,1.0,,,,,,
10389937,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,,12.0,11.0,,,3.0,4.0,9.0,9.0,1.0,5.0,2.0,,1.0,3.0,,,,,,74.0,17.0,6.5,1.0,0.3067,0.0,0.0586054,2,,,,1.0,,1.0,,,1.0,,2.0,2.0,2.0,1.0,1.0,,,1.0,,,1.0,mostafamohamed11,1.0,,
