match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_errorLeadToAShot,stat_errorLeadToAGoal
12504637,home,Venezia,Filip Stanković,filip-stankovic,F. Stanković,G,1,185,1020,M,986355,EUR,1014595200,G,35,35,False,30.0,15.0,19.0,4.0,0.0,13.0,20.0,2.0,10.0,1.0,7.0,1.0,1.0,4.0,6.0,1.0,1.0,90.0,40.0,7.8,15.0,0.00034028,0,2.0408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Giorgio Altare,giorgio-altare,G. Altare,D,15,190,132,M,882004,EUR,902620800,D,15,15,False,23.0,14.0,4.0,2.0,0.0,13.0,16.0,1.0,8.0,6.0,1.0,1.0,,,,,,90.0,50.0,7.3,15.0,0.00251675,0,,1.0,2.0,4.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Jay Idzes,jay-idzes,J. Idzes,D,21,190,19111,M,933641,EUR,959904000,D,4,4,False,20.0,14.0,5.0,,0.0,13.0,14.0,1.0,6.0,6.0,,1.0,,,,,,90.0,32.0,6.6,6.0,0.00111117,1,,,3.0,4.0,5.0,8.0,,1.0,1.0,1.0,,,,jayidzes,1.0,1.0,2.0,0.4144,,,,,,,,,,,,,,,
12504637,home,Venezia,Marin Šverko,marin-sverko,M. Šverko,D,33,186,248,M,822485,EUR,886550400,D,33,33,False,21.0,16.0,2.0,1.0,0.0,9.0,13.0,7.0,8.0,4.0,2.0,1.0,,,,,,90.0,48.0,7.5,13.0,0.00298327,1,,,3.0,1.0,3.0,6.0,,2.0,2.0,1.0,1.0,,,,,,,0.3236,1.0,1.0,0.6479,,,,,,,,,,,,
12504637,home,Venezia,Francesco Zampano,francesco-zampano,F. Zampano,M,7,177,142,M,235656,EUR,749347200,M,7,7,False,23.0,19.0,3.0,2.0,0.0,13.0,15.0,6.0,11.0,2.0,6.0,1.0,,,,,,89.0,35.0,7.7,8.0,0.0661246,2,,3.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,0.7699,1.0,1.0,0.9711,2.0,,,,,,,,,,,
12504637,home,Venezia,Magnus Kofod Andersen,andersen-magnus-kofod,M. K. Andersen,M,8,170,225,M,872272,EUR,926294400,M,38,38,False,20.0,15.0,1.0,,0.0,8.0,12.0,7.0,8.0,1.0,3.0,,,,,,,70.0,28.0,6.6,7.0,0.00938802,2,,,1.0,1.0,5.0,,,1.0,,,,,,,,1.0,1.0,0.0404,1.0,,0.1068,1.0,1.0,2.0,,,,,,,,,
12504637,home,Venezia,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,876259,EUR,961286400,M,14,14,False,36.0,28.0,8.0,3.0,0.0,16.0,18.0,12.0,20.0,2.0,11.0,,,,,,,90.0,49.0,6.6,14.0,0.0316091,2,,2.0,2.0,1.0,6.0,1.0,,1.0,1.0,,2.0,,,,,,,0.0617,2.0,,0.3732,,2.0,2.0,,,,,,,,,
12504637,home,Venezia,Mikael Ellertsson,mikael-ellertsson,M. Ellertsson,M,77,182,433,M,933203,EUR,1015804800,M,77,77,False,18.0,10.0,3.0,1.0,0.0,6.0,8.0,4.0,10.0,6.0,3.0,1.0,,,,,,90.0,35.0,6.8,10.0,0.00414539,0,,,1.0,1.0,4.0,4.0,,1.0,3.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,
12504637,home,Venezia,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174,968,M,965009,EUR,1033171200,F,11,11,False,15.0,15.0,2.0,2.0,1.0,3.0,3.0,13.0,16.0,3.0,2.0,2.0,,,,,,84.0,31.0,7.1,9.0,0.337917,1,,4.0,,,6.0,,,,,,1.0,,,,,1.0,,0.0471,,,,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,
12504637,home,Venezia,Gianluca Busio,gianluca-busio,G. Busio,M,6,170,907,M,896180,EUR,1022544000,F,6,6,False,19.0,14.0,1.0,1.0,0.0,7.0,10.0,7.0,9.0,2.0,4.0,1.0,,,,,,89.0,39.0,6.3,12.0,0.0124756,1,,,2.0,,10.0,2.0,,,1.0,,3.0,,,,,,2.0,0.0268,,,,1.0,2.0,1.0,3.0,,,,2.0,1.0,,,
12504637,home,Venezia,Joel Pohjanpalo,joel-pohjanpalo,J. Pohjanpalo,F,20,184,2714,M,137155,EUR,779414400,F,20,20,False,24.0,12.0,1.0,,0.0,7.0,9.0,5.0,15.0,3.0,3.0,,,,,,,84.0,35.0,6.6,16.0,0.0096405,2,,,3.0,2.0,6.0,2.0,,,1.0,1.0,,,,,,,1.0,0.0995,1.0,,0.0288,,,,2.0,,,,1.0,1.0,True,,
12504637,home,Venezia,Domen Črnigoj,domen-crnigoj,D. Črnigoj,M,89,187,119,M,232096,EUR,816652800,M,22,22,True,5.0,2.0,1.0,,0.0,,1.0,2.0,4.0,1.0,1.0,1.0,,,,,,20.0,10.0,6.5,4.0,0.00041733,0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,John Yeboah,john-yeboah,J. Yeboah,F,10,170,3981,M,879802,EUR,961718400,M,10,10,True,4.0,3.0,,,0.0,,,3.0,4.0,,,,,,,,,11.0,4.0,6.5,1.0,0.00383121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Christian Gytkjær,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,78939,EUR,641952000,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,11.0,1.0,6.5,,0.00910047,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Joel Schingtienne,schingtienne-joel,J. Schingtienne,D,3,188,258,M,1388438,EUR,1029283200,D,25,25,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,,,,,,,1.0,7.0,,2.0,0.0002347,0,,,,,1.0,1.0,,1.0,,,,Joel Schingtienne,,,,,,,,,,,,1.0,,,,,,,,,
12504637,home,Venezia,Bjarki Steinn Bjarkason,bjarki-steinn-bjarkason,B. S. Bjarkason,M,19,180,137,M,933207,EUR,958003200,M,19,19,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,,,0.00329308,0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Matteo Grandi,matteo-grandi,M. Grandi,G,23,190,41,M,125807,EUR,718848000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Jesse Joronen,jesse-joronen,J. Joronen,G,66,197,329,M,97978,EUR,732672000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Antonio Candela,candela-antonio,A. Candela,D,26,182,271,M,862464,EUR,956793600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Saad El Haddad,saad-el-haddad,S. E. Haddad,M,80,175,2394,M,1887618,EUR,1122163200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Saad El Haddad,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Franco Carboni,carboni-franco,F. Carboni,M,29,190,965,M,1086199,EUR,1049414400,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,home,Venezia,Issa Doumbia,issa-doumbia,I. Doumbia,M,8,185,313,M,1141754,EUR,1066262400,M,97,97,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504637,away,Cagliari,Alen Sherri,alen-sherri,A. Sherri,G,12,196,357,M,363380,EUR,882144000,G,71,71,False,32.0,24.0,12.0,4.0,0.0,22.0,25.0,2.0,7.0,1.0,7.0,,,2.0,4.0,,,90.0,42.0,6.8,8.0,0.00083699,0,0.1277,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12504637,away,Cagliari,Gabriele Zappa,gabriele-zappa,G. Zappa,D,28,183,617,M,927304,EUR,945820800,D,28,28,False,59.0,48.0,9.0,6.0,0.0,24.0,30.0,24.0,32.0,4.0,4.0,,,,,,,90.0,94.0,7.2,18.0,0.11679,2,,3.0,,1.0,2.0,3.0,,1.0,2.0,1.0,,,,,,1.0,,0.0685,1.0,,0.2659,1.0,,,3.0,1.0,,,,,,,
12504637,away,Cagliari,Yerry Mina,yerry-mina,Y. Mina,D,26,195,5988,M,360396,EUR,780278400,D,26,26,False,60.0,51.0,3.0,2.0,0.0,40.0,44.0,11.0,16.0,6.0,6.0,1.0,,,,,,72.0,73.0,6.8,12.0,0.00621164,1,,,,4.0,3.0,4.0,2.0,,1.0,1.0,2.0,,,yerrymina,1.0,,1.0,0.1844,1.0,,0.3108,,1.0,1.0,,,,,,,,1.0,
12504637,away,Cagliari,Sebastiano Luperto,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,6,6,False,73.0,58.0,7.0,2.0,0.0,43.0,48.0,15.0,25.0,2.0,1.0,,,,,,,90.0,81.0,6.5,15.0,0.0103098,0,,,,,,2.0,,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12504637,away,Cagliari,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,928104,EUR,929750400,M,19,19,False,22.0,15.0,,,0.0,5.0,8.0,11.0,20.0,2.0,,1.0,,,,,,65.0,42.0,6.3,18.0,0.37808,1,,6.0,,,6.0,,,,1.0,1.0,1.0,,,,,,1.0,0.0707,1.0,,0.1004,1.0,,2.0,3.0,,1.0,1.0,,,,2.0,
12504637,away,Cagliari,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,928777,EUR,963964800,M,8,8,False,55.0,43.0,2.0,,0.0,16.0,17.0,27.0,38.0,8.0,3.0,2.0,,,,,,90.0,66.0,7.1,13.0,0.0210184,1,,,2.0,2.0,3.0,,,,3.0,3.0,,,,,,1.0,,0.022,,,,,,1.0,1.0,1.0,,,,,,,
12504637,away,Cagliari,Antoine Makoumbou,antoine-makoumbou,A. Makoumbou,M,29,186,535,M,920391,EUR,900720000,M,29,29,False,73.0,70.0,6.0,4.0,0.0,30.0,31.0,41.0,44.0,4.0,4.0,,,,,,,90.0,85.0,7.1,5.0,0.0690338,0,,2.0,1.0,,2.0,1.0,,,4.0,2.0,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,
12504637,away,Cagliari,Alessandro Deiola,alessandro-deiola,A. Deiola,M,14,189,280,M,328109,EUR,807235200,M,14,14,False,24.0,18.0,2.0,2.0,0.0,6.0,7.0,12.0,18.0,5.0,3.0,1.0,,,,,,53.0,39.0,7.0,7.0,0.00994684,0,,1.0,2.0,1.0,4.0,6.0,,1.0,3.0,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,True,,
12504637,away,Cagliari,Tommaso Augello,tommaso-augello,T. Augello,M,3,181,354,M,596736,EUR,778204800,M,3,3,False,61.0,50.0,4.0,1.0,1.0,18.0,20.0,36.0,53.0,4.0,6.0,,,,,,,90.0,95.0,8.0,24.0,0.725424,0,,12.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,5.0,,,3.0,3.0,4.0,2.0,,,,,
