match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_errorLeadToAShot,stat_bigChanceMissed,stat_shotOffTarget,stat_totalOffside,stat_outfielderBlock,captain,stat_blockedScoringAttempt,stat_accurateCross,stat_challengeLost,stat_goalAssist,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
11391293,away,RC Strasbourg,Frédéric Guilbert,,,frederic-guilbert,F. Guilbert,D,,178,402,M,372430,EUR,788227200,M,2,2,False,34.0,29.0,4.0,3.0,21.0,22.0,8.0,16.0,,1.0,4.0,,,,,71.0,48.0,6.9,10.0,0.00552757,0,,4.0,,,1.0,1.0,,,3.0,,,,,,,,,2.0,,,,,,True,,,,,,,,,
11391293,away,RC Strasbourg,Ibrahima Sissoko,,,ibrahima-sissoko,I. Sissoko,M,28,193,1228,M,829093,EUR,877910400,M,27,27,False,29.0,27.0,2.0,2.0,15.0,16.0,12.0,13.0,2.0,6.0,3.0,1.0,,,,85.0,38.0,7.0,2.0,0.00649898,0,,,3.0,,,,,,1.0,3.0,3.0,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,51.0,43.0,1.0,1.0,21.0,27.0,22.0,24.0,1.0,8.0,10.0,2.0,,,,90.0,68.0,7.3,12.0,0.253112,0,,,6.0,,3.0,1.0,1.0,,1.0,4.0,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,2.0,,andreysantos_5,,,,
11391293,away,RC Strasbourg,Thomas Delaine,,,thomas-delaine,T. Delaine,M,,180,116,M,153218,EUR,701395200,M,3,3,False,46.0,38.0,9.0,4.0,27.0,29.0,12.0,22.0,,3.0,7.0,,,,,90.0,71.0,6.2,17.0,0.117021,1,,5.0,13.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,3.0,4.0,0.2025,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,6.0,,,,,,
11391293,away,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,F,26,26,False,16.0,13.0,2.0,,9.0,9.0,5.0,12.0,,3.0,5.0,3.0,,,,71.0,30.0,6.5,12.0,0.00265398,0,,5.0,5.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,
11391293,away,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,36.0,28.0,4.0,2.0,14.0,19.0,14.0,18.0,,5.0,5.0,2.0,,,,90.0,52.0,7.0,13.0,0.040611,1,,1.0,6.0,,4.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,0.021,0.3091,1.0,2.0,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Kévin Gameiro,,,kevin-gameiro,K. Gameiro,F,9,172,598,M,3504,EUR,547516800,F,9,9,False,8.0,6.0,,,3.0,4.0,3.0,4.0,,1.0,,1.0,,,,45.0,12.0,6.9,2.0,0.00256751,2,,,1.0,,,,,1.0,,,,,,0.1438,0.0454,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,
11391293,away,RC Strasbourg,Marvin Senaya,Marvin Senaya,,marvin-senaya,M. Senaya,D,29,179,213,M,1087805,EUR,980640000,D,28,28,True,24.0,18.0,1.0,1.0,10.0,13.0,9.0,13.0,1.0,4.0,2.0,1.0,,,,45.0,40.0,7.0,11.0,0.202865,1,,2.0,3.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.026,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,
11391293,away,RC Strasbourg,Emmanuel Emegha,,,emanuel-emegha,E. Emegha,F,10,195,9578,M,1048333,EUR,1044230400,F,10,10,True,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,45.0,2.0,6.2,,0.00014619,1,,,2.0,,,,,,,,,,2.0,0.5958,,,,,,1.0,1.0,,,,,,,,,,,,
11391293,away,RC Strasbourg,Dion Moise Sahi,Dion Moise Sahi,,dion-moise-sahi,D. M. Sahi,F,80,175,418,M,1113031,EUR,1008806400,F,11,11,True,9.0,7.0,1.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,2.0,,,,,19.0,13.0,6.2,3.0,0.00224141,2,,,3.0,,,,,,,,,1.0,1.0,0.2794,,,1.0,,,1.0,2.0,,,,,,1.0,,,,,,
11391293,away,RC Strasbourg,Jeremy Sebas,Jeremy Sebas,,sebas-jeremy,J. Sebas,F,14,187,144,M,1498433,EUR,1050278400,F,40,40,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,19.0,4.0,6.7,1.0,0.00257052,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Aboubacar Ali Abdallah,Aboubacar Ali Abdallah,,aboubacar-ali-abdallah,A. A. Abdallah,F,10,182,117,M,1807613,EUR,1143936000,F,33,33,True,2.0,,,,,,,2.0,1.0,1.0,,,,,,14.0,4.0,6.5,3.0,,0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Alexandre Pierre,Alexandre Pierre,,alexandre-pierre,A. Pierre,G,16,190,1367,M,1091596,EUR,983059200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391293,away,RC Strasbourg,Jessy Deminguet,,,jessy-deminguet,J. Deminguet,M,20,178,128,M,902657,EUR,884131200,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
