match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_accurateCross,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalOffside,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_hitWoodwork
12134233,home,Brave SC,Yago Darub,,,yago-darub,Yago,G,196.0,8,M,935092,EUR,937180800.0,G,1,1,False,True,36.0,26.0,11.0,2.0,25.0,28.0,1.0,8.0,5.0,7.0,1.0,5.0,5.0,1.0,4.0,4.0,90.0,50.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134233,home,Brave SC,Austin Lukasik,Austin Lukasik,,austin-lukasik,A. Lukasik,D,,0,M,1193433,EUR,929059200.0,D,23,23,False,,48.0,34.0,9.0,3.0,23.0,27.0,11.0,23.0,,2.0,,,,,,,90.0,76.0,6.2,22.0,0,23,2.0,1.0,3.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,
12134233,home,Brave SC,João Camargos,João Camargos,,joao-camargos,J. Camargos,M,,0,M,1479720,EUR,921283200.0,D,3,3,False,,68.0,59.0,15.0,7.0,50.0,51.0,9.0,17.0,1.0,4.0,,,,,,,90.0,77.0,6.6,10.0,0,3,,,3.0,3.0,,3.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
12134233,home,Brave SC,João Dos Santos,João Dos Santos,,joao-dos-santos,J. D. Santos,,,1,M,1823688,EUR,1056412800.0,D,2,2,False,,60.0,50.0,5.0,2.0,44.0,53.0,6.0,7.0,2.0,6.0,,,,,,,90.0,72.0,6.5,12.0,0,2,,1.0,3.0,4.0,2.0,3.0,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,
12134233,home,Brave SC,Juan Felipe Rojas,Juan Felipe Rojas,,juan-felipe-rojas,J. F. Rojas,M,,0,M,1193442,EUR,900201600.0,D,11,11,False,,25.0,14.0,2.0,,9.0,15.0,6.0,12.0,2.0,6.0,,,,,,,90.0,56.0,7.0,19.0,1,12,2.0,1.0,7.0,10.0,2.0,1.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,
12134233,home,Brave SC,Daniel De Oliviera,Daniel,De Oliviera,daniel-farias,D. Farias,M,173.0,2,M,868865,EUR,821836800.0,M,10,10,False,,56.0,45.0,4.0,4.0,25.0,26.0,20.0,33.0,,7.0,,,,,,,90.0,75.0,7.4,17.0,4,22,3.0,,5.0,6.0,1.0,,1.0,1.0,,1.0,3.0,,,,,6.0,4.0,3.0,,,1.0,,,,,
12134233,home,Brave SC,Luke Kawabe,Luke Kawabe,,luke-kawabe,L. Kawabe,M,,1,M,1823691,EUR,1024358400.0,M,16,16,False,,32.0,26.0,6.0,4.0,14.0,16.0,12.0,16.0,1.0,4.0,,,,,,,45.0,38.0,6.9,8.0,0,13,,,,3.0,,,3.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,
12134233,home,Brave SC,Andres Latorre Vitor,,,andres-latorre-vitor,A. La Torre,M,169.0,4,M,985423,EUR,921024000.0,M,8,8,False,,32.0,26.0,2.0,,9.0,10.0,17.0,22.0,1.0,5.0,,,,,,,67.0,44.0,6.9,8.0,0,,,,3.0,6.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,
12134233,home,Brave SC,Alvaro Carrera,Alvaro Carrera,,alvaro-carrera,A. Carrera,,,1,M,1823686,EUR,1005436800.0,F,7,7,False,,30.0,24.0,4.0,3.0,6.0,7.0,18.0,25.0,,3.0,,,,,,,82.0,40.0,7.0,11.0,0,7,2.0,1.0,3.0,5.0,,,1.0,1.0,1.0,2.0,,2.0,,,,2.0,1.0,,,2.0,,,,,,
12134233,home,Brave SC,Michael Florian,Michael Florian,,michael-florian,M. Florian,,,2,M,1823693,EUR,1126742400.0,F,9,9,False,,10.0,7.0,,,4.0,4.0,3.0,6.0,,,,,,,,,59.0,20.0,6.2,10.0,1,9,,1.0,8.0,1.0,2.0,,,,4.0,,2.0,4.0,,,,1.0,,,1.0,,,1.0,,,,
12134233,home,Brave SC,Kainan Dos Santos,Kainan Dos Santos,,kainan-dos-santos,K. D. Santos,,,1,M,1823690,EUR,892425600.0,F,18,18,False,,9.0,7.0,,,3.0,3.0,4.0,6.0,,1.0,,,,,,,45.0,17.0,6.7,4.0,2,18,,,2.0,3.0,2.0,,,,,1.0,,,,,,2.0,2.0,,,,1.0,1.0,,,,
12134233,home,Brave SC,Pedro Amancio,Pedro Amancio,,pedro-amancio,P. Amancio,,,1,M,1823694,EUR,994291200.0,M,5,5,True,,36.0,31.0,4.0,4.0,16.0,18.0,15.0,19.0,1.0,8.0,,,,,,,45.0,56.0,7.3,8.0,0,5,1.0,1.0,1.0,6.0,1.0,,,,,3.0,,,,1.0,,2.0,2.0,,,1.0,,,,,,
12134233,home,Brave SC,Andre Yanez,Andre Yanez,,andre-yanez,A. Yanez,,,1,M,1823741,EUR,1049241600.0,M,6,6,True,,14.0,10.0,3.0,2.0,7.0,10.0,3.0,4.0,,1.0,,,,,,,45.0,21.0,6.3,8.0,1,6,,1.0,6.0,2.0,4.0,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,
12134233,home,Brave SC,Matheus Surcin,Matheus,Surcin,matheus-surcin,M. Surcin,,,0,M,1561903,EUR,884995200.0,D,21,21,True,,15.0,13.0,2.0,1.0,7.0,8.0,6.0,7.0,1.0,1.0,,,,,,,31.0,25.0,6.6,3.0,0,21,,,3.0,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,
12134233,home,Brave SC,Adrian Chan,Adrian Chan,,adrian-chan,A. Chan,,,1,M,1823682,EUR,1062720000.0,M,15,15,True,,7.0,4.0,,,1.0,2.0,3.0,6.0,,2.0,,,,,,,23.0,15.0,6.8,8.0,1,15,1.0,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,1.0,,1.0,,,,
12134233,home,Brave SC,Iago Silva,Iago Silva,,iago-silva,I. Silva,,,1,M,1823752,EUR,765676800.0,F,17,17,True,,8.0,5.0,3.0,1.0,1.0,1.0,4.0,7.0,,2.0,,,,,,,8.0,12.0,6.3,5.0,0,17,,,5.0,1.0,2.0,,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,
