match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_lastName,stat_wonContest,stat_unsuccessfulTouch,stat_aerialWon,stat_errorLeadToAShot,stat_accurateCross,stat_shotOffTarget,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,captain,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside
11958580,home,Sheffield Wednesday,Pierce Charles,Pierce Charles,charles-pierce,P. Charles,G,1,186.0,380,M,1154937,EUR,1121904000,G,47,47,False,33.0,26.0,17.0,10.0,26.0,29.0,4.0,8.0,2.0,3.0,90.0,42.0,7.0,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958580,home,Sheffield Wednesday,Pol Valentín,,pol-valentin,P. Valentín,D,2,180.0,52,M,893065,EUR,856483200,D,14,14,False,29.0,21.0,2.0,1.0,11.0,15.0,15.0,3.0,,,82.0,50.0,6.8,12.0,0,10.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11958580,home,Sheffield Wednesday,Di'Shon Bernard,,dishon-bernard,D. Bernard,D,5,188.0,338,M,979229,EUR,971481600,D,17,17,False,33.0,30.0,2.0,1.0,20.0,21.0,12.0,5.0,,,90.0,47.0,7.0,4.0,0,10.0,,1.0,3.0,7.0,,1.0,5.0,,3.0,3.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
11958580,home,Sheffield Wednesday,Akin Famewo,,akin-famewo,A. Famewo,D,23,180.0,72,M,999810,EUR,910569600,D,23,23,False,46.0,42.0,4.0,2.0,32.0,34.0,12.0,7.0,,,90.0,60.0,6.6,6.0,0,10.0,,3.0,6.0,6.0,,,4.0,,4.0,3.0,,3.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,
11958580,home,Sheffield Wednesday,Marvin Johnson,Marvin,marvin-johnson,M. Johnson,M,28,178.0,56,M,222188,EUR,660009600,D,18,18,False,69.0,54.0,8.0,4.0,30.0,33.0,40.0,9.0,,,90.0,90.0,7.2,20.0,1,25.0,4.0,,2.0,3.0,1.0,1.0,2.0,2.0,,,2.0,,Johnson,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,
11958580,home,Sheffield Wednesday,Djeidi Gassama,,djeidi-gassama,D. Gassama,F,23,178.0,890,M,1142674,EUR,1063152000,M,41,41,False,23.0,20.0,3.0,2.0,7.0,9.0,17.0,4.0,,,90.0,48.0,8.0,9.0,5,13.0,3.0,1.0,6.0,11.0,1.0,7.0,,,1.0,,4.0,1.0,,6.0,1.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,
11958580,home,Sheffield Wednesday,Mohamed Diaby,,mohamed-diaby,M. Diaby,M,,188.0,46,M,892208,EUR,841708800,M,44,44,False,39.0,36.0,6.0,5.0,19.0,21.0,18.0,6.0,,,81.0,59.0,7.3,5.0,1,17.0,,1.0,6.0,6.0,1.0,1.0,3.0,,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,,,,4.0,,,,,,
11958580,home,Sheffield Wednesday,Barry Bannan,,barry-bannan,B. Bannan,M,67,170.0,307,M,45682,EUR,628473600,M,10,10,False,69.0,58.0,9.0,6.0,23.0,25.0,52.0,5.0,,,90.0,85.0,8.4,19.0,2,35.0,8.0,,,3.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,,,2.0,6.0,,,,,1.0,True,1.0,1.0,,,
11958580,home,Sheffield Wednesday,Anthony Musaba,,anthony-musaba,A. Musaba,F,20,182.0,2507,M,979473,EUR,976060800,M,45,45,False,30.0,27.0,,,6.0,7.0,24.0,3.0,,,73.0,44.0,6.4,12.0,2,21.0,1.0,,8.0,,1.0,5.0,,1.0,,,,1.0,,,2.0,,,,1.0,3.0,1.0,,1.0,,,,,,,,
11958580,home,Sheffield Wednesday,Ike Ugbo,,ugbo-ike,I. Ugbo,F,11,185.0,425,M,791987,EUR,906336000,F,12,12,False,13.0,11.0,,,5.0,5.0,8.0,1.0,,,62.0,28.0,7.1,6.0,3,6.0,,,3.0,5.0,2.0,2.0,,,2.0,1.0,,,,1.0,1.0,2.0,,,3.0,,,,,,,,,,1.0,,
