match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wasFouled,captain,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside,stat_keyPass,player_sofascoreId,stat_goodHighClaim,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_bigChanceMissed
11451054,home,Adana Demirspor,Ertaç Özbir,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,38.0,31.0,11.0,4.0,29.0,32.0,2.0,6.0,1.0,1.0,1.0,14.0,6.0,9.0,1.0,1.0,90.0,59.0,9.5,7.0,0.00160613,0,1.7242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451054,home,Adana Demirspor,Jonas Svensson,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,57.0,53.0,3.0,1.0,38.0,40.0,15.0,17.0,,3.0,2.0,3.0,,,,,90.0,72.0,7.1,4.0,0.00753946,0,,71,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11451054,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,83.0,69.0,15.0,6.0,59.0,63.0,10.0,20.0,1.0,4.0,5.0,6.0,,,,,90.0,101.0,7.5,15.0,0.00860916,0,,6,1.0,2.0,2.0,1.0,True,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11451054,home,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,188,179,M,827934,EUR,886896000,D,5,5,False,64.0,56.0,12.0,8.0,49.0,50.0,7.0,14.0,,2.0,2.0,4.0,,,,,66.0,72.0,7.1,9.0,0.00257116,1,,26,1.0,2.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,0.0263,,,,,,,,,,,,
11451054,home,Adana Demirspor,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,60.0,45.0,8.0,3.0,40.0,46.0,5.0,15.0,,4.0,1.0,2.0,,,,,90.0,85.0,6.9,19.0,0.00496092,0,,77,2.0,5.0,2.0,2.0,,,2.0,2.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
11451054,home,Adana Demirspor,Emre Akbaba,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,8,8,False,42.0,33.0,7.0,3.0,21.0,23.0,12.0,19.0,2.0,7.0,2.0,9.0,,,,,90.0,57.0,6.9,12.0,0.00874776,0,,8,1.0,4.0,1.0,3.0,,,2.0,1.0,1.0,1.0,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
11451054,home,Adana Demirspor,Badou Ndiaye,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,44.0,39.0,2.0,2.0,24.0,27.0,15.0,17.0,1.0,13.0,3.0,7.0,,,,,90.0,75.0,7.5,14.0,0.00930519,1,,,3.0,6.0,5.0,5.0,,2.0,2.0,2.0,5.0,1.0,,,2.0,2.0,1.0,,0.0714,,,2.0,1.0,,,,,,,,
11451054,home,Adana Demirspor,Yusuf Sarı,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,7,7,False,20.0,17.0,4.0,3.0,9.0,10.0,9.0,14.0,,5.0,,3.0,,,,,90.0,41.0,6.9,14.0,0.0411751,1,,7,,4.0,1.0,1.0,,,,1.0,4.0,,,,4.0,3.0,1.0,,0.0694,4.0,,3.0,,1.0,1.0,1.0,,,,,
11451054,home,Adana Demirspor,Younès Belhanda,younes-belhanda,Y. Belhanda,M,177,1189,M,72999,EUR,635904000,M,10,10,False,36.0,28.0,3.0,1.0,12.0,13.0,16.0,24.0,1.0,3.0,,5.0,,,,,90.0,53.0,6.6,16.0,0.198333,1,,10,4.0,11.0,1.0,1.0,,,1.0,1.0,2.0,2.0,Younès,Belhanda,1.0,,1.0,,0.0519,1.0,,4.0,1.0,,,1.0,,,,,
11451054,home,Adana Demirspor,Yusuf Erdoğan,yusuf-erdogan,Y. Erdoğan,M,172,204,M,256663,EUR,713145600,M,32,32,False,14.0,7.0,2.0,,1.0,5.0,7.0,14.0,,2.0,,,,,,,84.0,29.0,6.2,16.0,0.128616,0,,10,2.0,7.0,1.0,,,,,,2.0,1.0,,,2.0,1.0,,,,5.0,2.0,1.0,,1.0,1.0,,,,,,
