match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_goalAssist,stat_outfielderBlock,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated,stat_goals,stat_totalOffside,captain
11392831,home,AS Monaco,Wissam Ben Yedder,,,wissam-ben-yedder,W. Ben Yedder,F,35,170,5487,M,119192,EUR,650419200,F,10,10,False,26.0,21.0,,,2.0,2.0,24.0,1.0,,,89.0,34.0,7.0,9.0,0.463322,2,,wisbenyedder,19.0,,,,4.0,,1.0,2.0,1.0,,1.0,,,,,,,0.1653,2.0,1.0,1.0,0.4385,,,,,,,,,True
11392831,home,AS Monaco,Maghnes Akliouche,,,maghnes-akliouche,M. Akliouche,M,11,183,5917,M,1130939,EUR,1014595200,M,21,21,True,39.0,33.0,1.0,,6.0,7.0,35.0,6.0,,,45.0,54.0,7.6,12.0,0.104361,3,,,27.0,3.0,1.0,1.0,4.0,6.0,,2.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,0.2,2.0,1.0,,0.0323,,,,1.0,,,,,
11392831,home,AS Monaco,Eliesse Ben Seghir,,,eliesse-ben-seghir,E. Ben Seghir,M,17,178,21668,M,1394353,EUR,1108512000,M,7,7,True,9.0,9.0,,,4.0,4.0,6.0,,,,11.0,12.0,6.4,1.0,0.00730116,0,,benseghir44,6.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,
11392831,home,AS Monaco,Edan Diop,Edan Diop,,diop-edan,E. Diop,M,37,173,531,M,1390575,EUR,1093651200,M,37,37,True,7.0,7.0,1.0,1.0,,,7.0,,,,1.0,7.0,,,0.00204092,0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Myron Boadu,,,myron-boadu,M. Boadu,F,21,183,1735,M,856744,EUR,979430400,F,9,9,True,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Radosław Majecki,,,radoslaw-majecki,R. Majecki,G,1,191,1544,M,849114,EUR,942710400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Nazim Babai,Nazim Babai,,nazim-babai,N. Babai,D,14,171,276,M,1415701,EUR,1042502400,D,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Ritchy Valme,Ritchy Valme,,valme-ritchy,R. Valme,D,5,187,80,M,1195800,EUR,1107388800,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Antonin Cartillier,,,cartillier-antonin,A. Cartillier,M,3,176,21,M,1431926,EUR,1087948800,D,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,home,AS Monaco,Malamine Efekele,,,efekele-malamine,M. Efekele,M,21,180,205,M,1385508,EUR,1090195200,F,44,44,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,away,Metz,Alexandre Oukidja,,,alexandre-oukidja,A. Oukidja,G,90,185,3337,M,32668,EUR,585273600,G,16,16,False,28.0,15.0,23.0,11.0,6.0,7.0,21.0,12.0,7.0,11.0,90.0,44.0,8.7,13.0,0.00267053,0,0.6795,,9.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11392831,away,Metz,Maxime Colin,,,maxime-colin,M. Colin,D,2,179,51,M,128285,EUR,690163200,D,2,2,False,25.0,16.0,4.0,1.0,9.0,13.0,13.0,5.0,,,90.0,53.0,6.3,14.0,0.00921618,0,,,7.0,1.0,1.0,,4.0,3.0,2.0,1.0,,,,2.0,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,,
11392831,away,Metz,Ismaël Traoré,,,ismael-traore,I. Traore,D,,184,129,M,25506,EUR,524707200,D,8,8,False,12.0,9.0,2.0,,9.0,10.0,2.0,5.0,,,90.0,24.0,6.6,3.0,0.00016689,0,,,,,2.0,,2.0,2.0,,,,,,7.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
11392831,away,Metz,Fali Candé,,,fali-cande,F. Candé,D,5,184,402,M,892430,EUR,885600000,D,5,5,False,15.0,8.0,7.0,3.0,7.0,11.0,4.0,3.0,,,90.0,31.0,6.9,7.0,0.00138821,0,,,1.0,,,1.0,1.0,2.0,1.0,,,,,11.0,,1.0,,,,,,,,,,3.0,,,,,,,
11392831,away,Metz,Matthieu Udol,,,matthieu-udol,M. Udol,D,14,178,453,M,787827,EUR,827280000,D,3,3,False,23.0,17.0,6.0,3.0,11.0,12.0,12.0,8.0,,,90.0,51.0,7.0,10.0,0.052591,1,,,6.0,1.0,,,2.0,3.0,,,2.0,,1.0,2.0,2.0,1.0,1.0,2.0,,0.0401,1.0,,1.0,,,1.0,,,,,,,True
11392831,away,Metz,Danley Jean Jacques,,,jean-jacques-danley,D. J. Jacques,M,21,180,4507,M,1173167,EUR,958780800,M,27,27,False,20.0,12.0,3.0,1.0,7.0,12.0,8.0,5.0,,,90.0,32.0,6.7,9.0,0.00415141,2,,,5.0,,,1.0,2.0,6.0,,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5475,1.0,1.0,,0.2975,,,,,1.0,,,,
11392831,away,Metz,Joseph N'Duquidi,,,nduquidi-joseph,J. N'Duquidi,M,15,185,86,M,1392812,EUR,1099180800,M,34,34,False,20.0,15.0,2.0,1.0,8.0,11.0,9.0,7.0,,,90.0,33.0,6.7,6.0,0.00308124,0,,,7.0,,1.0,1.0,3.0,4.0,1.0,,,,,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,,,,,,,,,
11392831,away,Metz,Ablie Jallow,,,ablie-jallow,A. Jallow,M,30,160,681,M,886534,EUR,911001600,M,36,36,False,11.0,10.0,1.0,1.0,3.0,4.0,7.0,3.0,,,61.0,20.0,6.0,8.0,0.0228835,1,,,7.0,,1.0,,6.0,,,3.0,2.0,,,,,,,,1.0,0.224,,,2.0,,,,,1.0,,,,,
11392831,away,Metz,Lamine Camara,Lamine Camara,,camara-lamine,L. Camara,M,15,174,20442,M,1389846,EUR,1072915200,M,18,18,False,16.0,10.0,5.0,1.0,1.0,2.0,16.0,2.0,,,70.0,32.0,7.1,12.0,0.0143688,1,,lamine_camara_5,9.0,2.0,1.0,,6.0,3.0,,,3.0,1.0,,3.0,2.0,2.0,2.0,,3.0,0.0089,1.0,1.0,2.0,0.1029,,,,,,,1.0,,
11392831,away,Metz,Cheick Tidiane Sabaly,,,cheick-tidiane-sabaly,C. T. Sabaly,F,14,168,3796,M,942834,EUR,920505600,M,14,14,False,16.0,12.0,1.0,1.0,3.0,7.0,9.0,8.0,,,71.0,36.0,6.8,9.0,0.0189151,0,,,9.0,,2.0,,8.0,9.0,3.0,1.0,5.0,3.0,,1.0,,3.0,,3.0,,,1.0,,2.0,,,,,,,1.0,,,
11392831,away,Metz,Óscar Estupiñán,,,oscar-estupinan,Ó. Estupiñán,F,19,182,1354,M,822089,EUR,851817600,F,9,9,False,8.0,3.0,1.0,,2.0,3.0,5.0,3.0,,,32.0,14.0,6.6,7.0,0.00022212,0,,,1.0,,2.0,2.0,3.0,4.0,,1.0,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
11392831,away,Metz,Benjamin Tetteh,,,benjamin-tetteh,B. Tetteh,F,30,193,539,M,796324,EUR,868492800,F,17,17,True,20.0,12.0,,,9.0,12.0,8.0,3.0,,,58.0,28.0,6.7,11.0,0.00376459,2,,,3.0,,4.0,2.0,9.0,4.0,,2.0,,,1.0,,,1.0,1.0,1.0,3.0,0.2418,,1.0,1.0,0.5029,,,,,,,,,
11392831,away,Metz,Joel Asoro,,,joel-asoro,J. Asoro,F,99,175,213,M,825901,EUR,925171200,F,99,99,True,4.0,2.0,,,1.0,3.0,1.0,1.0,,,29.0,19.0,6.3,9.0,0.000487,0,,,1.0,,1.0,1.0,6.0,3.0,1.0,1.0,3.0,1.0,,2.0,,1.0,,,1.0,,,,3.0,,,,,,,,,,
11392831,away,Metz,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,M,25,25,True,9.0,5.0,3.0,1.0,1.0,2.0,7.0,2.0,,,20.0,13.0,6.5,5.0,0.0065797,0,,,4.0,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,
11392831,away,Metz,Kevin Van Den Kerkhof,,,kevin-van-den-kerkhof,K. V. D. Kerkhof,D,3,190,2115,M,1130602,EUR,826675200,D,22,22,True,4.0,2.0,,,1.0,2.0,3.0,,,,19.0,11.0,6.9,4.0,0.0273646,1,,,2.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,0.0483,,1.0,1.0,0.0262,,1.0,1.0,,,,,,
11392831,away,Metz,Guillaume Dietsch,,,guillaume-dietsch,G. Dietsch,G,30,184,78,M,986770,EUR,987465600,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,away,Metz,Christophe Herelle,,,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,away,Metz,Koffi Kouao,,,kouao-koffi,K. Kouao,D,39,173,315,M,867575,EUR,895622400,D,39,39,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,away,Metz,Papa Amadou Diallo,Pape Diallo,,pape-diallo,P. Diallo,M,19,182,921,M,1463508,EUR,1088121600,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11392831,away,Metz,Malick Mbaye,Malick Mbaye,,mbaye-malick,M. Mbaye,F,11,173,790,M,1463503,EUR,1081209600,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
