match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_wonTackle,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_goalAssist,stat_bigChanceCreated,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim
10388282,home,FC Bayern München,Sadio Mané,sadio-mane,S. Mané,M,10,175,169423,M,SadioMané,217704,EUR,702864000,F,17,17,False,7.0,7.0,,2.0,2.0,,,,61.0,15.0,6.3,4.0,0.6167,0.0,0.0088966,3,,,5.0,6.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,,,,,1.0,1.0,,,3.0,,,,,,,,,,,,,1.0,,
10388282,home,FC Bayern München,Leroy Sané,leroy-sane,L. Sané,M,10,184,41295,M,LeroySane,293519,EUR,821318400,F,10,10,True,16.0,14.0,,4.0,4.0,1.0,,,45.0,26.0,6.3,7.0,0.2797,0.6216,0.0154985,2,,,11.0,14.0,2.0,1.0,,4.0,2.0,2.0,1.0,,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,,2.0,,1.0,2.0,
10388282,home,FC Bayern München,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31069,M,ryanjiro,904897,EUR,1021507200,M,38,38,True,36.0,34.0,2.0,10.0,10.0,1.0,,,29.0,40.0,7.0,2.0,0.0463,0.052,0.0476875,1,,2.0,24.0,26.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
10388282,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,F,25,25,True,11.0,9.0,1.0,3.0,3.0,,,,29.0,17.0,6.7,6.0,0.0,0.0,0.21845,0,,1.0,6.0,8.0,,1.0,,2.0,,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,
10388282,home,FC Bayern München,Josip Stanišić,josip-stanisic,J. Stanišić,D,44,186,9022,M,josip_stanisic,927407,EUR,954633600,D,44,44,True,21.0,21.0,1.0,11.0,11.0,1.0,,,16.0,23.0,6.8,2.0,0.0,0.0,0.0200457,0,,1.0,10.0,10.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,
10388282,home,FC Bayern München,Mathys Tel,mathys-tel,M. Tel,F,11,183,11316,M,m.tel14,1048888,EUR,1114560000,F,39,39,True,,,,,,,,,9.0,1.0,6.5,1.0,0.0,0.0,0.0,0,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10388282,home,FC Bayern München,Sven Ulreich,sven-ulreich,S. Ulreich,G,26,192,2973,M,,26768,EUR,586569600,G,26,26,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388282,home,FC Bayern München,Bouna Sarr,bouna-sarr,B. Sarr,D,70,177,1413,M,,158233,EUR,696816000,D,20,20,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388282,home,FC Bayern München,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,,44864,EUR,636940800,D,23,23,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,,860306,EUR,922060800,G,1,1,False,30.0,13.0,26.0,5.0,7.0,8.0,5.0,7.0,90.0,43.0,7.5,17.0,0.0,0.0,0.00316474,0,0.8188,10.0,8.0,23.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0
10388282,away,Hertha BSC,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176,414,M,,361310,EUR,858384000,D,16,16,False,18.0,6.0,7.0,5.0,9.0,3.0,,,90.0,41.0,6.8,15.0,0.0,0.0,0.00186352,0,,,1.0,9.0,,2.0,1.0,4.0,3.0,1.0,1.0,,4.0,4.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,
10388282,away,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,,875293,EUR,877046400,D,3,3,False,10.0,8.0,,7.0,7.0,,,,90.0,23.0,6.8,2.0,0.0,0.0,0.00029415,0,,,1.0,3.0,,1.0,4.0,1.0,4.0,,,,9.0,,,,,,,,,1.0,,,,,,,,,,,,,
10388282,away,Hertha BSC,Filip Uremović,filip-uremovic,F. Uremović,D,22,186,976,M,,805712,EUR,855619200,D,5,5,False,11.0,9.0,1.0,8.0,10.0,3.0,,,90.0,22.0,6.7,2.0,0.0,0.0,0.00047115,0,,,1.0,1.0,,1.0,,1.0,1.0,,,,8.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
10388282,away,Hertha BSC,Marvin Plattenhardt,marvin-plattenhardt,M. Plattenhardt,D,,181,84,,,108584,EUR,696384000,D,21,21,False,16.0,10.0,3.0,8.0,11.0,8.0,,,90.0,37.0,6.7,11.0,0.0,0.0,0.00140162,0,,,2.0,8.0,3.0,2.0,1.0,3.0,3.0,,,,2.0,1.0,2.0,,,,1.0,,2.0,2.0,,,,,,True,,,,,,,
10388282,away,Hertha BSC,Jessic Ngankam,ngankam-jessic,J. Ngankam,F,24,180,394,M,,906276,EUR,964051200,M,24,24,False,5.0,3.0,1.0,1.0,1.0,2.0,,,55.0,11.0,6.3,3.0,0.0,0.0,0.00108462,0,,,2.0,4.0,,1.0,1.0,6.0,3.0,1.0,,,,1.0,2.0,,1.0,,3.0,,2.0,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,,787889,EUR,862272000,M,29,29,False,18.0,11.0,2.0,8.0,12.0,5.0,,,90.0,35.0,7.0,8.0,0.0839,0.0518,0.00311425,1,,,3.0,6.0,,1.0,,4.0,4.0,,,,2.0,2.0,3.0,1.0,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
10388282,away,Hertha BSC,Jean-Paul Boëtius,jean-paul-boetius,J. Boëtius,M,,178,281,M,,138830,EUR,764294400,M,10,10,False,19.0,10.0,4.0,7.0,12.0,2.0,,,83.0,30.0,6.6,11.0,0.0,0.0,0.00115863,0,,,3.0,7.0,,,,3.0,3.0,,,,1.0,3.0,2.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,
10388282,away,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,,788949,EUR,858643200,M,17,17,False,11.0,7.0,1.0,3.0,4.0,4.0,,,65.0,26.0,6.2,8.0,0.0,0.0,0.001381,0,,,4.0,7.0,,2.0,1.0,11.0,4.0,3.0,1.0,,,3.0,1.0,1.0,1.0,,5.0,,,1.0,,1.0,,,,,,,1.0,,,,
10388282,away,Hertha BSC,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4899,M,DLukebakio,823631,EUR,875059200,F,14,14,False,10.0,8.0,3.0,3.0,3.0,3.0,,,83.0,27.0,6.7,11.0,0.0,0.0,0.0591989,0,,3.0,5.0,7.0,,,,5.0,5.0,6.0,4.0,,,,,6.0,1.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,,1.0,
10388282,away,Hertha BSC,Florian Niederlechner,florian-niederlechner,F. Niederlechner,F,7,186,341,M,,156146,EUR,656726400,F,7,7,False,12.0,8.0,2.0,6.0,8.0,3.0,,,55.0,26.0,6.8,7.0,0.023,0.0,0.00176691,1,,1.0,2.0,4.0,,2.0,1.0,7.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,Florian,Niederlechner,,,,1.0,,,,
10388282,away,Hertha BSC,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176,3126,M,,875890,EUR,883699200,F,40,40,True,3.0,2.0,1.0,2.0,2.0,3.0,,,35.0,10.0,6.5,3.0,0.0,0.0,0.0459581,0,,,1.0,2.0,1.0,1.0,,4.0,1.0,3.0,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,
10388282,away,Hertha BSC,Wilfried Kanga,wilfried-kanga,W. Kanga,F,7,189,938,M,,838640,EUR,888019200,F,18,18,True,7.0,3.0,,2.0,2.0,,,,35.0,17.0,6.4,7.0,0.0,0.0,0.00309469,0,,,1.0,5.0,,4.0,2.0,5.0,2.0,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,,1.0,
10388282,away,Hertha BSC,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,ibo_mz10,1407524,EUR,1132790400,F,30,30,True,7.0,5.0,,2.0,3.0,,,,25.0,12.0,6.4,4.0,0.0,0.0,0.00979842,0,,,3.0,4.0,,,,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Veit Stange,stange-veit,V. Stange,M,31,188,40,M,,1215092,EUR,1076198400,M,35,35,True,,,,,,,,,11.0,4.0,6.8,1.0,0.0,0.0,0.0,0,,,,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Derry Scherhant,derry-scherhant,D. Scherhant,F,7,184,373,M,,1131002,EUR,1036886400,F,39,39,True,3.0,2.0,1.0,1.0,2.0,1.0,,,11.0,4.0,6.2,2.0,0.0,0.0,0.0005131,0,,,1.0,1.0,,,,3.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Robert Kwasigroch,robert-kwasigroch,R. Kwasigroch,G,13,192,54,M,,1211829,EUR,1088208000,G,33,33,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Peter Pekarík,peter-pekarik,P. Pekarík,D,22,176,250,M,,36949,EUR,531014400,D,2,2,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Peter,Pekarík,,,,,,,,
10388282,away,Hertha BSC,Tolga Ciğerci,tolga-cigerci,T. Ciğerci,M,38,185,114,M,,120298,EUR,701308800,M,6,6,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388282,away,Hertha BSC,Pascal Klemens,klemens-pascal,P. Klemens,M,41,186,131,M,,1409353,EUR,1109116800,D,41,41,True,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Pascal Klemens,,,,,,,,,
