match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalContest,stat_wonContest,stat_aerialLost,stat_duelLost,stat_totalOffside,captain,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_shotOffTarget,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
13473435,home,Grêmio,Tiago Volpi,tiago-volpi,T. Volpi,G,18,189.0,1690,M,243509,EUR,661564800,G,1,1,False,24.0,14.0,19.0,9.0,0.0,8.0,8.0,6.0,16.0,1.0,2.0,2.0,6.0,1.0,1.0,3.0,3.0,2.0,90.0,34.0,7.4,10.0,0.00209652,0,0.5074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473435,home,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179.0,1116,M,605528,EUR,848016000,D,18,18,False,13.0,12.0,1.0,1.0,0.0,5.0,5.0,7.0,8.0,,2.0,,1.0,,1.0,,,,23.0,16.0,6.7,1.0,0.02678,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473435,home,Grêmio,Wagner Leonardo,wagner-leonardo,W. Leonardo,D,3,186.0,1490,M,976235,EUR,932688000,D,3,3,False,33.0,28.0,5.0,2.0,0.0,13.0,15.0,15.0,18.0,1.0,1.0,12.0,2.0,,,,,,90.0,48.0,7.2,5.0,0.00682702,0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473435,home,Grêmio,Walter Kannemann,walter-kannemann,W. Kannemann,D,4,183.0,2119,M,249647,EUR,668908800,D,4,4,False,29.0,27.0,1.0,1.0,0.0,14.0,14.0,13.0,15.0,3.0,5.0,9.0,2.0,,,,,,90.0,48.0,7.5,4.0,0.0402401,0,,1.0,1.0,,1.0,,True,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473435,home,Grêmio,Marlon,marlon,Marlon,D,23,178.0,1921,M,870787,EUR,864086400,D,23,23,False,28.0,22.0,6.0,3.0,0.0,6.0,6.0,16.0,22.0,1.0,2.0,3.0,1.0,,,,,,90.0,43.0,7.3,7.0,0.0424726,0,,,,2.0,3.0,,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13473435,home,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178.0,2843,M,1139775,EUR,854064000,M,20,20,False,27.0,21.0,2.0,,0.0,3.0,5.0,18.0,22.0,2.0,9.0,6.0,5.0,,2.0,,,,90.0,51.0,7.3,11.0,0.0306744,1,,1.0,1.0,3.0,11.0,,,1.0,2.0,,1.0,4.0,,,,5.0,1.0,1.0,2.0,2.0,2.0,0.0272,,,,,,,,,,,,
13473435,home,Grêmio,Dodi,dodi,Dodi,M,17,169.0,1040,M,870804,EUR,829699200,M,17,17,False,25.0,23.0,3.0,1.0,0.0,4.0,5.0,19.0,20.0,1.0,4.0,5.0,5.0,,,,,,90.0,39.0,6.8,3.0,0.00785217,1,,,,1.0,5.0,,,,,,2.0,3.0,,,,2.0,,,1.0,,4.0,0.0493,1.0,,,,,,,,,,,
13473435,home,Grêmio,Cristian Olivera,cristian-olivera,C. Olivera,M,99,170.0,1981,M,1068987,EUR,1019001600,M,99,99,False,13.0,11.0,1.0,1.0,0.0,1.0,2.0,10.0,11.0,,7.0,1.0,3.0,,3.0,,,,79.0,33.0,7.0,11.0,0.230053,0,,3.0,1.0,1.0,6.0,,,1.0,3.0,,,3.0,Cristian Olivera,,1.0,,1.0,,2.0,3.0,,,,1.0,,,,,,,,,,
13473435,home,Grêmio,Franco Cristaldo,franco-cristaldo,F. Cristaldo,M,10,175.0,2295,M,558820,EUR,840067200,M,10,10,False,22.0,17.0,,,0.0,,,17.0,22.0,,9.0,,2.0,,3.0,,,,74.0,42.0,7.3,13.0,0.198105,0,,4.0,4.0,,2.0,1.0,,6.0,1.0,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13473435,home,Grêmio,Francis Amuzu,amuzu-francis,F. Amuzu,M,9,170.0,1934,M,901889,EUR,935366400,M,9,9,False,10.0,8.0,1.0,,0.0,1.0,1.0,7.0,9.0,,2.0,,1.0,,,,,,45.0,15.0,6.8,3.0,0.00361179,2,,2.0,2.0,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,0.038,,,1.0,0.0262,,,,,,,,
