match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_errorLeadToAShot,stat_punches,stat_totalOffside,stat_hitWoodwork
11352670,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,12.0,9.0,,,1.0,1.0,8.0,11.0,,,,,,90.0,19.0,6.6,5.0,0.60795,2,,1.0,1.0,3.0,,,2.0,2.0,1.0,,,,,2.0,,,,,1.0,0.6665,,,,,,2.0,,2.0,2.0,,1.3328,,,,,
11352670,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,M,31,31,True,20.0,16.0,1.0,,5.0,5.0,11.0,16.0,2.0,,,,,45.0,26.0,6.7,7.0,0.0982572,1,,1.0,3.0,2.0,,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,0.1448,1.0,,1.0,1.0,,,,1.0,,,,1.0,,,,
11352670,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,True,11.0,10.0,,,8.0,8.0,2.0,3.0,,,,,,11.0,12.0,6.3,1.0,0.00033766,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9789,M,youritielemans,331737,EUR,862963200,M,8,8,True,15.0,13.0,1.0,1.0,4.0,5.0,9.0,10.0,1.0,,,,,11.0,16.0,6.8,2.0,0.0241158,0,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11352670,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,4.741e-05,0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,
11352670,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,M,9,9,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,1.0,5.0,,2.0,2e-07,0,,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352670,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,home,Aston Villa,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,away,Luton Town,Thomas Kaminski,thomas-kaminski,T. Kaminski,G,1,190,545,M,,45959,EUR,719798400,G,24,24,False,22.0,9.0,21.0,8.0,1.0,5.0,8.0,17.0,8.0,,,4.0,4.0,90.0,35.0,6.6,13.0,0.00328713,0,0.8587,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
11352670,away,Luton Town,Teden Mengi,teden-mengi,T. Mengi,D,15,183,754,M,,979233,EUR,1020124800,D,15,15,False,14.0,13.0,1.0,,10.0,10.0,3.0,4.0,3.0,,,,,90.0,28.0,6.6,2.0,0.00069695,1,,,1.0,4.0,1.0,,,,,1.0,3.0,,,,,,,3.0,,0.0565,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,
11352670,away,Luton Town,Tom Lockyer,tom-lockyer,T. Lockyer,D,12,183,189,M,,197848,EUR,786412800,D,4,4,False,31.0,26.0,6.0,3.0,18.0,20.0,8.0,11.0,8.0,1.0,,,,90.0,41.0,6.4,7.0,0.0999138,0,,,1.0,3.0,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,1.0,,1.0,2.0,True,,,,,,,,,
11352670,away,Luton Town,Gabriel Osho,gabriel-osho,G. Osho,D,4,185,1150,M,,920680,EUR,903052800,D,2,2,False,12.0,10.0,1.0,,6.0,6.0,4.0,6.0,1.0,,,,,57.0,15.0,6.3,3.0,0.00159794,0,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11352670,away,Luton Town,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,M,12,12,False,22.0,18.0,3.0,,10.0,12.0,8.0,13.0,5.0,,,,,90.0,42.0,6.5,10.0,0.00351348,0,,,5.0,4.0,1.0,1.0,,,,,1.0,,3.0,,,,,3.0,3.0,,3.0,,,,,1.0,,,,,,,,,,
11352670,away,Luton Town,Marvelous Nakamba,marvelous-nakamba,M. Nakamba,M,18,177,1065,M,,556904,EUR,758937600,M,13,13,False,26.0,23.0,1.0,,15.0,15.0,8.0,11.0,5.0,,,,,76.0,29.0,6.3,4.0,0.00528069,0,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11352670,away,Luton Town,Ross Barkley,ross-barkley,R. Barkley,M,6,188,2411,M,,98435,EUR,755049600,M,6,6,False,34.0,29.0,5.0,2.0,18.0,19.0,11.0,17.0,4.0,,,,,90.0,53.0,7.1,11.0,0.0103,4,,1.0,4.0,7.0,1.0,1.0,3.0,2.0,,1.0,2.0,2.0,,1.0,,,2.0,1.0,1.0,0.2357,2.0,,2.0,1.0,1.0,,,,1.0,,0.0731,,,,,
11352670,away,Luton Town,Alfie Doughty,alfie-doughty,A. Doughty,M,14,183,521,M,,945792,EUR,945734400,M,45,45,False,17.0,13.0,2.0,1.0,6.0,7.0,7.0,16.0,5.0,,,,,79.0,31.0,6.6,11.0,0.0320831,0,,1.0,4.0,3.0,2.0,,1.0,1.0,,,2.0,1.0,1.0,2.0,,,,,,,6.0,,,,,,,,,,,,,,,
11352670,away,Luton Town,Jacob Brown,jacob-brown,J. Brown,F,40,178,156,M,,858911,EUR,892166400,F,19,19,False,6.0,6.0,,,4.0,4.0,2.0,2.0,1.0,,,,,58.0,12.0,6.5,2.0,0.00485781,0,,3.0,6.0,4.0,,,1.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,2.0,
11352670,away,Luton Town,Chiedozie Ogbene,ogbene-chiedozie,C. Ogbene,M,19,181,757,M,,849309,EUR,862444800,F,7,7,False,19.0,15.0,,,4.0,4.0,11.0,16.0,4.0,,,,,90.0,36.0,6.8,9.0,0.00586591,0,,,4.0,10.0,1.0,,5.0,2.0,,2.0,2.0,,,,,,,,4.0,,1.0,,2.0,,,,,,,,,,,,,
11352670,away,Luton Town,Carlton Morris,carlton-morris,C. Morris,F,9,185,1069,M,,358222,EUR,819072000,F,9,9,False,9.0,5.0,,,4.0,5.0,1.0,4.0,,,,,,76.0,17.0,6.3,9.0,0.00021613,0,,5.0,9.0,4.0,,3.0,,,,,,,2.0,,,,,,1.0,,,,3.0,,,,,,,,,,,,1.0,
11352670,away,Luton Town,Tahith Chong,tahith-chong,T. Chong,M,24,185,1632,M,,825845,EUR,944265600,M,14,14,True,8.0,6.0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,,,,,32.0,12.0,6.9,2.0,0.0366755,1,,1.0,1.0,3.0,,,,,,,2.0,1.0,,,,,1.0,,1.0,0.0467,,,,,,,,,,,,,,,1.0,
11352670,away,Luton Town,Andros Townsend,andros-townsend,A. Townsend,F,30,181,590,M,,47992,EUR,679622400,M,30,30,True,12.0,10.0,1.0,,3.0,3.0,12.0,14.0,2.0,,,,,33.0,20.0,7.2,3.0,0.279906,0,,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,2.0,,,,,,,5.0,5.0,,,,1.0,,,,,,,,,,
11352670,away,Luton Town,Pelly Ruddock Mpanzu,pelly-ruddock-mpanzu,P. R. Mpanzu,M,17,175,298,M,,387116,EUR,742867200,M,17,17,True,4.0,4.0,,,2.0,2.0,2.0,3.0,,,,,,14.0,5.0,6.5,1.0,0.00787592,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11352670,away,Luton Town,Elijah Adebayo,adebayo-elijah,E. Adebayo,F,11,193,980,M,,920542,EUR,884131200,F,11,11,True,1.0,,,,,,,1.0,,,,,,14.0,4.0,6.7,2.0,,1,,,,1.0,,,,,,,,,,,,,1.0,,,0.1447,,,1.0,,,1.0,,,,,,,,,1.0,1.0
11352670,away,Luton Town,Ryan Giles,ryan-giles,R. Giles,D,3,179,245,M,,931304,EUR,948844800,M,26,26,True,6.0,1.0,3.0,,,2.0,1.0,4.0,1.0,,,,,11.0,7.0,6.4,5.0,0.000123,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,away,Luton Town,Tim Krul,tim-krul,T. Krul,G,,193,418,M,,18154,EUR,576028800,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,away,Luton Town,Joseph Johnson,joseph-johnson,J. Johnson,D,38,180,86,M,,825550,EUR,1140480000,D,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,away,Luton Town,Jayden Luker,jayden-luker,J. Luker,M,16,178,30,M,,1461745,EUR,1114819200,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352670,away,Luton Town,Cauley Woodrow,cauley-woodrow,C. Woodrow,F,12,184,112,M,,140487,EUR,786326400,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
