match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wasFouled,stat_fouls,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_goals,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_bigChanceMissed,stat_penaltyMiss
14035948,home,FCV Dender,Guillaume Dietsch,guillaume-dietsch,G. Dietsch,G,30,184.0,77,M,986770,EUR,987465600,G,30,30,False,34.0,22.0,21.0,9.0,0.0,15.0,17.0,7.0,17.0,11.0,2.0,1.0,2.0,3.0,90.0,43.0,7.3,12.0,0.00201335,35.988477775494,6.0,5.04,3.36,0.8274,0,0.2679,0.03,-0.02,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Junior Marsoni Sambu Mansoni​,junior-marsoni-sambu-mansoni,J. M. S. Mansoni,D,70,185.0,79,M,874855,EUR,833760000,D,70,70,False,26.0,19.0,,,0.0,9.0,11.0,10.0,15.0,5.0,,,,,90.0,51.0,6.6,14.0,0.00663157,146.62685248083,14.0,78.435,28.35,,0,,-0.08,0.19,-0.02,,1.0,2.0,1.0,7.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190.0,95,M,1086107,EUR,1042070400,D,5,5,False,30.0,20.0,7.0,,0.0,15.0,18.0,5.0,12.0,6.0,,,,,90.0,55.0,6.4,15.0,0.00440212,133.65828072948,13.0,79.8,29.4,,0,,0.05,0.23,-0.03,,,3.0,2.0,7.0,7.0,,,2.0,1.0,6.0,1.0,1.0,3.0,,3.0,Luc Marijnissen,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Nathan Rodes,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,D,18,18,False,16.0,14.0,1.0,,0.0,10.0,12.0,4.0,4.0,3.0,,,,,90.0,36.0,6.5,2.0,0.00084808,56.783501489713,8.0,7.035,7.875,,0,,0.02,0.04,-0.08,,,4.0,1.0,4.0,6.0,,,,,9.0,,2.0,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Bryan Goncalves,bryan-goncalves,B. Goncalves,D,7,190.0,42,M,775019,EUR,837734400,D,7,7,False,45.0,28.0,17.0,6.0,0.0,15.0,19.0,13.0,26.0,5.0,,,,,90.0,62.0,6.3,24.0,0.0195293,86.254308264117,15.0,7.665,7.56,,0,,0.33,0.03,-0.34,,6.0,,1.0,2.0,1.0,1.0,,,,5.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180.0,86,M,1145225,EUR,1031011200,D,88,88,False,28.0,20.0,3.0,2.0,1.0,5.0,6.0,15.0,22.0,3.0,,,,,90.0,67.0,6.0,22.0,0.116792,107.12528394832,16.0,77.595,13.965,,2,,0.28,0.07,-0.59,,5.0,1.0,3.0,10.0,8.0,1.0,4.0,2.0,1.0,3.0,,1.0,3.0,2.0,3.0,Fabio Ferraro,,1.0,3.0,2.0,1.0,1.0,1.0,0.1975,0.1034,3.0,-0.54,,,,,,,,,,,,
14035948,home,FCV Dender,Malcolm Viltard,viltard-malcolm,M. Viltard,M,24,176.0,69,M,1092285,EUR,1035417600,M,24,24,False,27.0,21.0,7.0,5.0,0.0,9.0,12.0,12.0,15.0,4.0,,,,,90.0,43.0,6.4,14.0,0.0119175,94.052514965361,11.0,21.84,13.545,,1,,0.03,0.01,0.18,,1.0,2.0,,6.0,1.0,,1.0,2.0,,4.0,,1.0,1.0,,4.0,,,,1.0,,,,,0.0254,,,0.0,1.0,,,,,,,,,,,
14035948,home,FCV Dender,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187.0,1002,M,1100321,EUR,1104883200,M,17,17,False,27.0,20.0,,,0.0,14.0,17.0,6.0,10.0,10.0,,,,,90.0,45.0,6.7,12.0,0.00531308,150.4611313277,17.0,52.08,16.38,,0,,0.07,0.35,-0.12,,1.0,1.0,,2.0,5.0,,,1.0,1.0,,,4.0,2.0,1.0,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14035948,home,FCV Dender,Roman Kvet,roman-kvet,R. Kvet,M,16,187.0,92,M,858926,EUR,882316800,M,16,16,False,29.0,21.0,3.0,2.0,0.0,6.0,8.0,15.0,21.0,5.0,,,,,78.0,43.0,6.5,14.0,0.0324971,75.695437428855,13.0,14.28,12.495,,0,,-0.12,0.12,-0.18,,3.0,1.0,,3.0,3.0,1.0,,2.0,1.0,1.0,,1.0,,,2.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
14035948,home,FCV Dender,Bruny Nsimba,nsimba-bruny,B. Nsimba,F,77,181.0,280,M,1047536,EUR,954892800,F,77,77,False,19.0,15.0,,,0.0,3.0,5.0,12.0,14.0,2.0,,,,,86.0,35.0,8.2,9.0,0.114887,92.61719217555,12.0,1.995,6.195,,3,,0.23,0.06,0.14,,,,3.0,4.0,8.0,1.0,2.0,2.0,1.0,1.0,,,2.0,,2.0,,,2.0,,,,2.0,,0.3063,0.2104,,0.49,1.0,,True,1.0,,,,,,,,
