match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalOffside,captain,stat_unsuccessfulTouch,player_sofascoreId,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
12117198,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,27.0,26.0,9.0,8.0,0.0,21.0,21.0,5.0,6.0,1.0,4.0,1.0,2.0,1.0,90.0,34.0,7.0,1.0,0.00084741,0,-0.4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,False,25.0,20.0,6.0,4.0,0.0,7.0,7.0,13.0,20.0,3.0,3.0,,,,66.0,44.0,7.3,10.0,0.011622,2,,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.1675,0.518,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,53.0,52.0,1.0,,0.0,41.0,41.0,11.0,12.0,1.0,2.0,,,,90.0,60.0,6.8,1.0,0.00324358,1,,,1.0,3.0,3.0,1.0,,,,,1.0,1.0,0.0373,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,61.0,54.0,7.0,5.0,0.0,36.0,40.0,18.0,21.0,4.0,2.0,,,,90.0,75.0,7.8,10.0,0.248877,0,,,4.0,7.0,4.0,1.0,3.0,,,,2.0,1.0,,,2.0,2.0,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,False,28.0,26.0,1.0,1.0,0.0,10.0,10.0,17.0,21.0,3.0,2.0,,,,90.0,49.0,7.5,4.0,0.0169164,1,,3.0,2.0,3.0,10.0,,,,,,2.0,1.0,0.0246,,,2.0,1.0,5.0,4.0,,,,Cuiabano,,1.0,1.0,1.0,2.0,,,,,,,,,,,
12117198,home,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,68.0,64.0,1.0,1.0,0.0,41.0,42.0,23.0,27.0,2.0,4.0,,,,90.0,83.0,7.1,6.0,0.0143792,1,,1.0,1.0,7.0,8.0,4.0,,,,,,3.0,0.0228,,,,1.0,6.0,5.0,,,,,,,,,1.0,1.0,,,,,,,,,,
12117198,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,57.0,53.0,4.0,4.0,1.0,25.0,26.0,28.0,32.0,,2.0,,,,80.0,65.0,7.7,7.0,0.335815,1,,1.0,,2.0,1.0,,,1.0,,,,2.0,0.0421,0.2415,1.0,,,1.0,,1.0,,,,,,,,,,True,2.0,,,,,,,,
12117198,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,28.0,25.0,1.0,1.0,0.0,5.0,6.0,20.0,23.0,,5.0,,,,80.0,46.0,8.3,7.0,0.340953,2,,1.0,,3.0,8.0,,2.0,,1.0,,1.0,1.0,0.0564,,4.0,,1.0,1.0,,1.0,,,Luiz Henrique,,,6.0,6.0,1.0,,,,luizhenrique_07,1.0,,,,,,
12117198,home,Botafogo,Thiago Almada,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,39.0,34.0,2.0,1.0,0.0,10.0,11.0,24.0,30.0,,5.0,,,,74.0,52.0,6.5,10.0,0.0439743,4,,2.0,,5.0,3.0,2.0,1.0,2.0,1.0,,,1.0,0.9097,1.1513,,,1.0,,,,,,,,,3.0,2.0,1.0,,,1.0,thiago_almada23,,1.0,1.0,,,,
12117198,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,39.0,31.0,4.0,4.0,1.0,9.0,9.0,24.0,33.0,,5.0,,,,90.0,53.0,6.9,14.0,0.240592,2,,3.0,,5.0,1.0,,4.0,1.0,,,,,0.7473,0.6019,4.0,1.0,1.0,,,1.0,,,,,2.0,1.0,1.0,,1.0,,,savarino10,,2.0,,,,,
12117198,home,Botafogo,Igor Jesus,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,False,9.0,7.0,,,0.0,1.0,1.0,6.0,8.0,1.0,3.0,,,,67.0,15.0,7.2,5.0,0.0188291,1,,,1.0,3.0,1.0,,2.0,1.0,,1.0,,,0.2439,0.4942,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,igorjesus,,,,,,,
12117198,home,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,14.0,14.0,1.0,1.0,0.0,4.0,4.0,10.0,10.0,,3.0,,,,24.0,17.0,6.6,1.0,0.0100706,0,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,23.0,11.0,6.4,3.0,0.0740234,1,,,,3.0,1.0,,2.0,,,,,1.0,0.5346,,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,tiquinho_soares_29,,1.0,,,,,
12117198,home,Botafogo,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,37,37,True,6.0,3.0,,,0.0,,,3.0,6.0,,1.0,,,,16.0,17.0,8.8,4.0,0.0177884,3,,,,1.0,2.0,,,3.0,,2.0,2.0,,0.728,1.5256,,,,2.0,1.0,,,,Matheus Martins,,,1.0,,,,,,,,1.0,,,,,
12117198,home,Botafogo,Carlos Alberto,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,0.0,,,,,,,,,,10.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12117198,home,Botafogo,Allan,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,True,11.0,10.0,2.0,2.0,1.0,6.0,6.0,4.0,5.0,,4.0,,,,10.0,17.0,6.8,4.0,0.00143627,0,,,,4.0,2.0,1.0,2.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,
12117198,home,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Luis Segovia,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Kauê,kaue,Kauê,M,56,174,647,M,1463916,EUR,1098403200,M,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Kauê,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,home,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117198,away,Flamengo,Agustín Rossi,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,37.0,29.0,14.0,7.0,0.0,27.0,31.0,2.0,6.0,,8.0,2.0,5.0,,90.0,50.0,7.7,8.0,0.00046841,0,0.5325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AgustinRossi,,,,3.0,1.0,1.0,
12117198,away,Flamengo,Wesley,wesley-franca,Wesley,D,43,178,26920,M,1134200,EUR,1062806400,D,43,43,False,37.0,34.0,,,0.0,16.0,17.0,19.0,23.0,3.0,7.0,,,,90.0,65.0,6.2,10.0,0.0354365,2,,3.0,1.0,11.0,6.0,3.0,1.0,1.0,,,2.0,2.0,0.0756,0.1239,1.0,2.0,1.0,3.0,2.0,,,,,,1.0,5.0,2.0,,,,1.0,WesleyFranca03,,,,,,,
12117198,away,Flamengo,David Luiz,david-luiz,D. Luiz,D,4,189,22748,M,21300,EUR,546048000,D,23,23,False,47.0,40.0,6.0,4.0,0.0,30.0,35.0,10.0,13.0,3.0,4.0,,,,90.0,63.0,6.5,10.0,0.00519866,1,,1.0,1.0,3.0,5.0,,1.0,1.0,,,,1.0,0.0398,0.0119,,,,2.0,2.0,,,1.0,,,,2.0,1.0,1.0,,,,davidluiz23,,,,,,,
12117198,away,Flamengo,Fabrício Bruno,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,37.0,32.0,9.0,6.0,0.0,23.0,24.0,9.0,13.0,4.0,1.0,,,,66.0,42.0,6.4,5.0,0.00441564,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fabriciobruno96,,,,,,,
12117198,away,Flamengo,Ayrton Lucas,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,False,22.0,18.0,2.0,1.0,0.0,15.0,17.0,3.0,7.0,,4.0,,,,65.0,36.0,6.1,8.0,0.00071743,1,,2.0,,2.0,4.0,1.0,,,,,,1.0,0.0164,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,,,1.0,AyrtonLucas,,,,,,,1.0
12117198,away,Flamengo,Allan,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,21,21,False,41.0,34.0,1.0,1.0,0.0,23.0,29.0,11.0,12.0,,6.0,,,,74.0,46.0,6.6,8.0,0.0186061,0,,,1.0,3.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,1.0,,,,,,,,
