match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_ownGoals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
12504424,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,10.0,8.0,,,0.0,3.0,3.0,7.0,,,,85.0,14.0,7.2,5.0,0.00624649,1,,5.0,,,3.0,,,,,,3.0,,1.0,tema_dovbyk,2.0,,,0.4885,,,,,,,,,,1.0,0.9708,,,,,1.0,,,,,
12504424,home,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178,5712,M,45925,EUR,720144000,F,92,92,True,27.0,25.0,2.0,2.0,0.0,7.0,8.0,19.0,3.0,,,45.0,39.0,7.9,4.0,0.0874525,3,,18.0,,,1.0,3.0,,1.0,,,1.0,1.0,,stewel92,,,,0.076,,,2.0,,2.0,,,1.0,2.0,2.0,0.6098,,,1.0,,1.0,,,,,
12504424,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,True,8.0,6.0,2.0,,0.0,5.0,6.0,3.0,,,,14.0,11.0,6.5,2.0,0.00178871,0,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12504424,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,6.0,,,,14.0,11.0,6.8,1.0,0.00109582,1,,5.0,1.0,,,,,,,,,,,,,1.0,,0.0602,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182,12526,M,1082406,EUR,1050364800,F,18,18,True,7.0,6.0,,,0.0,4.0,4.0,3.0,2.0,,,10.0,11.0,7.0,2.0,0.00054842,1,,2.0,,,,2.0,,,1.0,1.0,1.0,,,matiassoule11,,1.0,,0.0221,,,1.0,,,,,,1.0,,,,,,,,,,,,
12504424,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,2.0,2.0,,,0.0,1.0,1.0,1.0,,,,9.0,3.0,6.8,,0.00116058,1,,1.0,,,1.0,,,,,,,,,,1.0,1.0,,0.1031,,,,,,,,1.0,,,,,,,,,,,,,
12504424,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1508,M,134029,EUR,702691200,G,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Giorgio De Marzi,giorgio-de-marzi,G. D. Marzi,G,70,186,306,M,1652568,EUR,1176854400,G,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Samuel Dahl,dahl-samuel,S. Dahl,D,26,171,2179,M,993101,EUR,1046736000,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8314,M,966849,EUR,932256000,D,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,s.abdulhamed66,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16244,M,984184,EUR,1011744000,M,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,nico_zale,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,1,1,False,33.0,25.0,13.0,5.0,0.0,22.0,26.0,7.0,9.0,3.0,5.0,90.0,49.0,6.8,8.0,0.00071289,0,-0.1235,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,
12504424,away,Genoa,Koni De Winter,de-winter-koni,K. De Winter,D,5,191,3255,M,1001828,EUR,1023840000,D,4,4,False,69.0,64.0,3.0,2.0,0.0,53.0,55.0,14.0,5.0,,,90.0,74.0,6.1,5.0,0.00632372,0,,11.0,,2.0,3.0,2.0,2.0,,,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
12504424,away,Genoa,Mattia Bani,mattia-bani,M. Bani,D,13,188,270,M,250547,EUR,755481600,D,13,13,False,22.0,18.0,4.0,1.0,0.0,18.0,20.0,2.0,3.0,,,32.0,24.0,6.4,4.0,7.761e-05,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,
12504424,away,Genoa,Johan Vásquez,johan-vasquez,J. Vásquez,D,22,185,4788,M,889785,EUR,909014400,D,22,22,False,74.0,66.0,6.0,2.0,0.0,56.0,62.0,13.0,2.0,,,90.0,82.0,6.3,8.0,0.0290745,0,,11.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,4.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12504424,away,Genoa,Aarón Martín,aaron-martin,A. Martín,D,3,180,1144,M,797286,EUR,861667200,D,3,3,False,34.0,32.0,2.0,1.0,0.0,27.0,29.0,7.0,5.0,,,90.0,48.0,6.1,6.0,0.00246168,0,,5.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
12504424,away,Genoa,Morten Frendrup,morten-frendrup,M. Frendrup,M,32,178,1679,M,918440,EUR,986601600,M,32,32,False,40.0,35.0,2.0,2.0,0.0,22.0,25.0,15.0,5.0,,,90.0,53.0,6.7,7.0,0.0157138,1,,13.0,,,7.0,3.0,2.0,2.0,3.0,2.0,,,3.0,,,,1.0,0.0362,,,,,2.0,,,,,1.0,0.0257,,,,,,,,,,
12504424,away,Genoa,Patrizio Masini,patrizio-masini,P. Masini,M,73,182,291,M,970998,EUR,980553600,M,73,73,False,50.0,45.0,2.0,1.0,0.0,32.0,33.0,18.0,7.0,,,90.0,65.0,7.3,8.0,0.00695333,2,,13.0,1.0,1.0,5.0,6.0,1.0,,2.0,,1.0,2.0,3.0,,,1.0,1.0,0.1121,,,2.0,1.0,,,,,1.0,1.0,0.1957,,,,,1.0,,,,,
12504424,away,Genoa,Alessandro Zanoli,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,17.0,10.0,1.0,,0.0,6.0,7.0,10.0,3.0,,,68.0,22.0,6.5,8.0,0.0472776,0,,4.0,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,
12504424,away,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,False,11.0,6.0,,,0.0,,1.0,10.0,,,,68.0,20.0,6.4,7.0,0.00218437,0,,6.0,,1.0,6.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,1010223,EUR,1059868800,M,23,23,False,29.0,23.0,3.0,,1.0,13.0,14.0,17.0,3.0,,,85.0,49.0,7.3,10.0,0.0713571,2,,12.0,2.0,,6.0,8.0,,,2.0,2.0,1.0,3.0,3.0,,1.0,,,0.1715,,,5.0,,,2.0,1.0,2.0,3.0,1.0,0.1087,,,1.0,,,,,,,
12504424,away,Genoa,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2688,M,826198,EUR,927072000,F,19,19,False,33.0,23.0,,,0.0,18.0,20.0,13.0,3.0,,,90.0,46.0,6.5,18.0,0.00554041,2,,5.0,,2.0,9.0,4.0,,4.0,,,3.0,2.0,,,4.0,2.0,,0.1797,,,1.0,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Stefano Sabelli,stefano-sabelli,S. Sabelli,D,20,179,199,M,184421,EUR,726883200,D,20,20,True,34.0,26.0,6.0,2.0,0.0,20.0,22.0,12.0,1.0,,,58.0,53.0,6.7,10.0,0.00633562,0,,6.0,,1.0,,5.0,,,4.0,2.0,,1.0,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Lorenzo Venturino,lorenzo-venturino,L. Venturino,M,20,184,769,M,1618563,EUR,1150934400,F,76,76,True,5.0,4.0,,,0.0,1.0,2.0,6.0,1.0,,,22.0,9.0,6.8,3.0,0.0861117,0,,4.0,3.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
12504424,away,Genoa,Jeff Ekhator,jeff-ekhator,J. Ekhator,F,21,188,605,M,1613917,EUR,1163203200,F,21,21,True,8.0,6.0,1.0,1.0,0.0,2.0,2.0,6.0,1.0,,,22.0,12.0,6.5,5.0,0.0233895,0,,4.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12504424,away,Genoa,Lior Kasa,lior-kasa,L. Kasa,M,15,185,247,M,1605340,EUR,1114905600,M,53,53,True,1.0,1.0,,,0.0,,,1.0,,,,9.0,6.0,6.6,1.0,8.241e-05,0,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,Lior Kasa,,,,1.0,,,,,,,,,,,,,,,,
12504424,away,Genoa,Franz Stolz,franz-stolz,F. Stolz,G,12,193,96,M,985848,EUR,982108800,G,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Alessandro Marcandalli,alessandro-marcandalli,A. Marcandalli,D,27,190,311,M,1068885,EUR,1035504000,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Alan Matturro,matturro-alan,A. Matturro,D,3,189,1328,M,1177401,EUR,1097452800,D,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,100,M,795056,EUR,919296000,M,72,72,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,David Ankeye,david-ankeye,D. Ankeye,F,22,191,214,M,1457821,EUR,1022025600,F,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504424,away,Genoa,Gastón Pereiro,gaston-pereiro,G. Pereiro,F,20,188,417,M,311396,EUR,802828800,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
