match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialWon,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_wonContest,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_punches,player_sofascoreId,stat_hitWoodwork,stat_goals
10434000,home,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,190,21,M,43556,EUR,572400000,G,1,1,False,26.0,19.0,12.0,6.0,15.0,18.0,4.0,8.0,10.0,1.0,1.0,1.0,90.0,38.0,6.1,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434000,home,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,179,562,M,142494,EUR,766454400,D,38,38,False,47.0,38.0,4.0,1.0,25.0,31.0,14.0,19.0,5.0,,,,90.0,86.0,6.4,16.0,1,6,3.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434000,home,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,187,803,M,359332,EUR,835228800,D,5,5,False,89.0,68.0,12.0,5.0,50.0,56.0,18.0,33.0,7.0,,,,90.0,109.0,7.7,23.0,0,5,,,3.0,5.0,9.0,1.0,,,3.0,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,6.0,3.0,,,,,,,,,,,,,,
10434000,home,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183,103,M,68228,EUR,687571200,D,4,4,False,63.0,60.0,3.0,1.0,51.0,52.0,9.0,11.0,6.0,,,,90.0,71.0,6.7,5.0,1,,,,2.0,2.0,2.0,,,1.0,3.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,,,
10434000,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,180,84,M,122922,EUR,671414400,D,21,21,False,70.0,64.0,11.0,9.0,41.0,42.0,23.0,28.0,9.0,,,,90.0,90.0,7.2,8.0,0,23,,,2.0,3.0,8.0,,,,2.0,,3.0,1.0,4.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,
10434000,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,177,827,M,280447,EUR,837820800,M,10,10,False,53.0,43.0,5.0,4.0,22.0,24.0,21.0,30.0,8.0,,,,90.0,73.0,6.4,17.0,3,8,1.0,,1.0,10.0,7.0,1.0,,3.0,,,3.0,2.0,,5.0,,,1.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,
10434000,home,Kayserispor,Campanharo,campanharo,Campanharo,M,178,121,M,220094,EUR,702345600,M,88,88,False,41.0,36.0,2.0,1.0,18.0,18.0,18.0,23.0,4.0,,,,57.0,50.0,6.5,7.0,0,,,,,4.0,5.0,2.0,,,,1.0,1.0,,1.0,,,,,3.0,2.0,,,1.0,1.0,,,,,,,,,,
10434000,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176,326,M,344009,EUR,771984000,M,7,7,False,23.0,20.0,2.0,2.0,9.0,9.0,13.0,18.0,5.0,,,,72.0,41.0,7.0,9.0,2,7,4.0,2.0,4.0,8.0,6.0,1.0,,,,3.0,2.0,2.0,1.0,2.0,,,,2.0,2.0,,1.0,2.0,,,,1.0,1.0,,,,,,
10434000,home,Kayserispor,Bernard Mensah,bernard-mensah,B. Mensah,M,180,416,M,546220,EUR,782352000,M,43,43,False,30.0,24.0,,,11.0,12.0,13.0,18.0,5.0,,,,83.0,48.0,6.0,15.0,1,43,,,,6.0,5.0,,,1.0,,4.0,4.0,,1.0,1.0,,,,,,,,2.0,3.0,,,,,True,,,,,
10434000,home,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172,381,M,859748,EUR,763344000,M,20,20,False,37.0,25.0,3.0,2.0,12.0,15.0,15.0,26.0,5.0,,,,57.0,49.0,6.8,17.0,1,20,4.0,2.0,,3.0,3.0,,,,,,1.0,1.0,,3.0,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,
10434000,home,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,179,949,M,595396,EUR,780019200,F,11,11,False,19.0,12.0,,,3.0,5.0,9.0,15.0,3.0,,,,90.0,37.0,7.0,14.0,3,25,1.0,,3.0,6.0,10.0,,1.0,2.0,1.0,3.0,1.0,2.0,6.0,2.0,,,,2.0,2.0,,1.0,,2.0,,,,1.0,,3.0,,,,
10434000,home,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,10.0,9.0,1.0,1.0,3.0,3.0,6.0,9.0,1.0,,,,33.0,23.0,6.6,8.0,2,14,2.0,,2.0,4.0,,,,1.0,,3.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
10434000,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,186,411,M,803869,EUR,760924800,M,6,6,True,24.0,19.0,2.0,2.0,13.0,13.0,6.0,11.0,2.0,,,,33.0,32.0,6.8,8.0,1,24,,,2.0,5.0,5.0,,,,,2.0,1.0,2.0,2.0,1.0,,,,2.0,2.0,,,2.0,,,,,1.0,,,,,,
10434000,home,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,181,25,,5810,EUR,537926400,F,23,23,True,8.0,2.0,,,,,2.0,8.0,,,,,18.0,10.0,6.6,8.0,0,38,,,1.0,1.0,4.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,
