match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_totalTackle,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_penaltyWon,stat_expectedGoals,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_errorLeadToAGoal,stat_goals,stat_wonTackle,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12763974,home,Atalanta,Ademola Lookman,ademola-lookman,A. Lookman,F,22,174,86126,M,824200,EUR,877305600,F,11,11,False,33.0,29.0,,,0.0,8.0,9.0,22.0,26.0,,2.0,,,,,90.0,59.0,8.1,13.0,0.902115,8,,1.0,7.0,5.0,,,3.0,,1.0,2.0,2.0,,0.8935,2.0,1.0,,1.0,3.0,0.3298,,7.0,3.0,,2.0,,,molalookman,3.0,,1.0,,1.0,2.0,,,,
12763974,home,Atalanta,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4808,M,980624,EUR,1014508800,M,24,24,True,29.0,27.0,1.0,1.0,1.0,9.0,10.0,18.0,21.0,,3.0,,,,,32.0,36.0,7.3,6.0,0.137896,2,,,3.0,1.0,,,,,,2.0,,,0.1173,3.0,,,1.0,2.0,0.4881,,2.0,1.0,,1.0,,,lakisamar10,,,,,,,,,,
12763974,home,Atalanta,Odilon Kossounou,odilon-kossounou,O. Kossounou,D,3,191,9895,M,973437,EUR,978566400,D,3,3,True,11.0,10.0,1.0,,0.0,6.0,6.0,4.0,5.0,,2.0,,,,,16.0,14.0,6.8,1.0,0.00318593,0,,,1.0,3.0,,,,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,odilonkossounou,,,,1.0,,,,,,
12763974,home,Atalanta,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186,15780,M,914501,EUR,925344000,F,32,32,True,6.0,4.0,,,0.0,,,4.0,6.0,,1.0,,,,,16.0,9.0,6.6,2.0,0.00468215,2,,,,,,1.0,,,,,,,0.8721,1.0,,,,1.0,0.1089,,,,,,,,mateoretegui,1.0,,,,,,1.0,,,
12763974,home,Atalanta,Davide Zappacosta,davide-zappacosta,D. Zappacosta,M,77,182,2129,M,132318,EUR,708220800,M,77,77,True,13.0,13.0,,,0.0,4.0,4.0,9.0,9.0,,,,,,,15.0,14.0,6.7,,0.01108,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
12763974,home,Atalanta,Nicolò Zaniolo,nicolo-zaniolo,N. Zaniolo,F,10,189,9108,M,864898,EUR,930873600,F,10,10,True,2.0,2.0,,,0.0,,,2.0,4.0,,,,,,,8.0,6.0,6.6,3.0,0.00271141,0,,,2.0,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,1.0,1.0,,1.0,,,nicolozaniolo,,,,,,,,,,
12763974,home,Atalanta,Rui Patrício,rui-patricio,R. Patrício,G,,190,3177,M,17737,EUR,571881600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,,,,,,,,,,
12763974,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,302,M,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763974,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2045,M,82943,EUR,655516800,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763974,home,Atalanta,Ben Godfrey,ben-godfrey,B. Godfrey,D,14,183,617,M,754698,EUR,884822400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763974,home,Atalanta,Marco Palestra,palestra-marco,M. Palestra,M,2,186,2270,M,1397736,EUR,1109808000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763974,home,Atalanta,Marco Brescianini,marco-brescianini,M. Brescianini,M,4,188,1128,M,928800,EUR,948326400,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763974,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,201925,M,70988,EUR,705542400,G,1,1,False,45.0,30.0,18.0,3.0,0.0,28.0,31.0,2.0,14.0,,8.0,3.0,7.0,,,90.0,58.0,8.0,15.0,0.0004058,0,0.3813,,,,,,,,,,,,,,,,,,,,,,,,,,TheOctopus,,,,,,,,1.0,1.0,
12763974,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,59873,M,255239,EUR,678326400,D,17,17,False,45.0,39.0,4.0,,0.0,18.0,20.0,21.0,26.0,3.0,2.0,,,,,90.0,69.0,6.7,10.0,0.0122618,0,,,3.0,6.0,,1.0,2.0,3.0,3.0,1.0,,,,,,1.0,,,,True,1.0,,,1.0,,,LucasVaz91,,,,3.0,,,,,,
12763974,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188,145314,M,859025,EUR,948931200,D,14,14,False,56.0,55.0,1.0,1.0,0.0,46.0,47.0,9.0,9.0,5.0,1.0,,,,,90.0,68.0,6.8,1.0,0.00342956,0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,4.0,1.0,,,ATchouaméni,,,,,,,,,,1.0
12763974,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,191574,M,142622,EUR,731116800,D,22,22,False,51.0,46.0,7.0,3.0,0.0,39.0,41.0,7.0,10.0,4.0,1.0,,,,,90.0,62.0,6.4,5.0,0.00496367,1,,,4.0,4.0,1.0,1.0,,3.0,1.0,,,,0.3922,,,1.0,,,,,,,,2.0,,,ARüdiger,1.0,,,1.0,,,1.0,,,
12763974,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66445,M,851271,EUR,934588800,D,20,20,False,24.0,22.0,2.0,,0.0,17.0,18.0,5.0,6.0,,4.0,,,,,90.0,41.0,6.7,5.0,0.0156422,0,,1.0,2.0,4.0,,3.0,2.0,2.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,,frangarci11,,,,2.0,,,,,,
12763974,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67330,M,547838,EUR,839376000,M,19,19,False,51.0,49.0,1.0,1.0,0.0,32.0,32.0,17.0,19.0,4.0,8.0,,,,,84.0,68.0,7.0,3.0,0.0228217,0,,,4.0,6.0,2.0,2.0,,2.0,4.0,,,,,,,,,,,,1.0,,,1.0,,,Danifuli10,,,,1.0,,,,,,
12763974,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375067,M,831808,EUR,901065600,M,8,8,False,39.0,35.0,3.0,2.0,0.0,21.0,23.0,14.0,16.0,2.0,4.0,,,,,90.0,50.0,6.6,4.0,0.00607261,2,,,6.0,2.0,4.0,2.0,,2.0,,,1.0,,0.0453,1.0,,,,,,,,,,2.0,,,Fede,1.0,,,1.0,,,,,,
12763974,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,257192,M,835485,EUR,933638400,M,21,21,False,43.0,34.0,2.0,1.0,1.0,12.0,13.0,22.0,30.0,,5.0,,,,,84.0,60.0,7.7,15.0,0.200014,1,,,3.0,9.0,1.0,1.0,4.0,2.0,3.0,,,,0.208,2.0,,,1.0,,,,5.0,4.0,,,,,Brahim,1.0,,,2.0,2.0,,1.0,,,
12763974,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020916,M,991011,EUR,1056844800,M,5,5,False,42.0,36.0,2.0,1.0,0.0,13.0,15.0,23.0,27.0,1.0,9.0,,,,,87.0,64.0,8.2,12.0,0.458611,1,,1.0,8.0,9.0,2.0,2.0,2.0,1.0,2.0,,,,0.1752,2.0,,1.0,2.0,1.0,0.3364,,7.0,5.0,,2.0,,,JudeBell,,,1.0,1.0,2.0,,,,,
12763974,away,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1183028,M,868812,EUR,963360000,M,7,7,False,41.0,26.0,2.0,1.0,1.0,10.0,12.0,16.0,29.0,,5.0,,,,,90.0,55.0,8.0,22.0,0.0186469,1,,,2.0,3.0,,1.0,4.0,,1.0,,,,0.2054,1.0,,,2.0,1.0,0.4476,,2.0,2.0,,,,,ViniJr,,,1.0,,1.0,,,,,
12763974,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178,1752512,M,826643,EUR,914112000,F,9,9,False,11.0,10.0,,,0.0,4.0,4.0,6.0,7.0,,,,,,,36.0,19.0,7.1,3.0,0.0046424,3,,,2.0,1.0,,,1.0,,,,,,0.8953,,,,,3.0,0.9955,,2.0,1.0,,1.0,,,KMbappé,,,1.0,,,,1.0,,,
12763974,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,704705,M,910536,EUR,978998400,F,11,11,True,15.0,14.0,,,0.0,3.0,3.0,11.0,13.0,,1.0,,,,,54.0,21.0,6.2,5.0,0.00863755,1,,,3.0,,1.0,,2.0,,,1.0,,,0.177,,,,,1.0,0.1283,,1.0,,,2.0,,,Rodrygo,,,,,,,1.0,,,
12763974,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184,118806,M,1156645,EUR,1045094400,D,35,35,True,2.0,,1.0,,0.0,,,,2.0,1.0,1.0,,,,,11.0,3.0,6.5,2.0,,0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,asencio,,,,,,,,,,
12763974,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,352872,M,15466,EUR,495072000,M,10,10,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,,11.0,4.0,6.4,1.0,0.00110754,0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,LModric10,,,,,,,,,,
12763974,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,398152,M,1091116,EUR,1109289600,M,15,15,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,1.0,,,,,8.0,3.0,6.6,,0.00333835,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,Arda Guler,,AGüler,,,,,,,,,,
12763974,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79117,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,ALunin,,,,,,,,,,
12763974,away,Real Madrid,Sergio Mestre,sergio-mestre,S. Mestre,G,43,193,11765,M,1403015,EUR,1108252800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Sergio Mestre,,,,,,,,,,,,
12763974,away,Real Madrid,Jesús Vallejo,jesus-vallejo,J. Vallejo,D,24,184,19795,M,355048,EUR,852422400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,jesusvallejo1997,,,,,,,,,,
12763974,away,Real Madrid,Chema Andrés,chema-andres,C. Andrés,M,30,193,8490,M,1464641,EUR,1114387200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Chema Andrés,,,,,,,,,,,,
12763974,away,Real Madrid,Youssef Enriquez Lekhedim,youssef-lekhedim,Y. Lekhedim,M,3,170,10095,M,1403364,EUR,1128643200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,yuusiii3,,,,,,,,,,
12763974,away,Real Madrid,Endrick,endrick,Endrick,F,9,173,417542,M,1174937,EUR,1153440000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Endrick,,,,,,,,,,
