match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_totalCross,stat_aerialLost,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,stat_lastManTackle,player_sofascoreId,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals
13981630,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,28.0,22.0,10.0,4.0,0.0,18.0,19.0,4.0,9.0,8.0,2.0,4.0,90.0,36.0,7.9,6.0,0.00120514,30.394100413477,6.0,19.005,5.46,0.8316,0,1.0412,0.03,0.01,-0.03,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981630,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,58.0,46.0,3.0,1.0,0.0,28.0,32.0,18.0,26.0,5.0,,,90.0,73.0,6.6,13.0,0.00596422,189.36387520003,26.0,75.705,12.6,,1,,0.07,0.1,-0.23,,4.0,3.0,6.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,0.0227,-0.11,,,,,,,,,,,,,,,,,,,,,
13981630,home,Udinese,Christian Kabasele,,,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,False,25.0,24.0,2.0,1.0,0.0,22.0,23.0,2.0,2.0,2.0,,,74.0,35.0,6.7,2.0,0.00119819,108.89112632397,15.0,31.605,21.0,,0,,0.05,0.07,0.27,,,1.0,,,,,,5.0,1.0,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
13981630,home,Udinese,Oumar Solet,,,oumar-solet,O. Solet,D,28,192,1946,M,892979,EUR,949881600,D,28,28,False,57.0,51.0,11.0,9.0,0.0,30.0,32.0,21.0,25.0,4.0,,,90.0,75.0,7.9,6.0,0.0210191,399.59703400042,38.0,197.925,27.825,,1,,0.26,0.28,0.55,,2.0,,8.0,,1.0,1.0,1.0,3.0,5.0,2.0,1.0,,,0.0361,-0.25,1.0,,3.0,129.42979809484,7.0,1.0,,,,,,,,,,,,,,,
13981630,home,Udinese,Alessandro Zanoli,,,zanoli-alessandro,A. Zanoli,M,59,186,923,M,922928,EUR,970531200,M,59,59,False,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,2.0,,,75.0,25.0,6.4,5.0,0.00426517,74.494107047158,7.0,55.755,18.9,,0,,-0.06,0.08,0.0,,1.0,4.0,2.0,,2.0,1.0,,2.0,,,,,,,,,,,20.66800658022,1.0,,2.0,2.0,1.0,,,,,,,,,,,,
13981630,home,Udinese,Jesper Karlström,,,jesper-karlstrom,J. Karlström,M,8,179,729,M,227894,EUR,803692800,M,8,8,False,41.0,34.0,3.0,,0.0,23.0,26.0,11.0,15.0,6.0,,,90.0,55.0,6.7,10.0,0.00361223,75.829195557918,10.0,16.8,12.39,,1,,-0.11,0.12,-0.04,,2.0,3.0,6.0,,1.0,1.0,,1.0,1.0,2.0,2.0,,1.0,0.0257,0.01,,,1.0,,,,,,2.0,True,1.0,,,,,,,,,,
13981630,home,Udinese,Jakub Piotrowski,,,jakub-piotrowski,J. Piotrowski,M,24,188,2357,M,825271,EUR,875923200,M,24,24,False,5.0,4.0,1.0,,0.0,4.0,5.0,,,1.0,,,44.0,11.0,6.5,2.0,5.049e-05,23.568869968293,5.0,-2.73,4.83,,1,,-0.01,-0.05,-0.02,,,2.0,2.0,,2.0,1.0,,2.0,,,,,1.0,0.0976,-0.17,,,1.0,,,,,,,,,1.0,0.2,,,,,,,,
13981630,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,11,11,False,26.0,22.0,2.0,1.0,0.0,13.0,14.0,9.0,12.0,4.0,,,90.0,45.0,7.0,13.0,0.0999363,92.926194934557,8.0,48.825,23.415,,0,,0.2,0.1,0.27,,,2.0,2.0,1.0,,,,2.0,1.0,2.0,1.0,,1.0,,,2.0,,,44.623921078482,2.0,1.0,8.0,,,,,,,1.0,,,,,,,
13981630,home,Udinese,Arthur Atta,,,atta-arthur,A. Atta,M,14,189,2507,M,1444690,EUR,1042502400,F,14,14,False,34.0,23.0,3.0,,0.0,10.0,14.0,13.0,20.0,6.0,,,75.0,50.0,6.1,20.0,0.00776012,274.46606981657,24.0,143.01,34.755,,0,,-0.28,0.26,-0.15,,,5.0,3.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,4.0,1.0,81.222199600166,3.0,,,,3.0,,,,,,,,,,,,
13981630,home,Udinese,Jürgen Ekkelenkamp,,,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188,1146,M,904887,EUR,954892800,F,32,32,False,18.0,14.0,3.0,,0.0,7.0,8.0,7.0,10.0,,,,84.0,18.0,6.4,4.0,0.10089,55.210882942488,8.0,6.09,8.82,,0,,-0.01,0.03,-0.05,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
13981630,home,Udinese,Keinan Davis,,,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,False,12.0,9.0,,,0.0,6.0,6.0,3.0,6.0,4.0,,,90.0,22.0,6.6,9.0,0.0519553,15.046454997568,2.0,1.575,1.365,,0,,0.05,0.17,-0.03,,3.0,5.0,5.0,,,,,1.0,,1.0,,,4.0,,,,4.0,1.0,,,,,1.0,2.0,,,,,,1.0,,,,,,
